iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10
10,0.018687933855494852,0.002165072243139056,4.120847444050014,0.024232956920373347,0.00018081999999999983,1.2446760439834288,1.244674441653854,1.2446725703730446,1.244665149394221,1.244664176667865,1.2446595737409096,1.2446531114729116,1.2444915332815223,1.2439517948724828,1.2443862404731643,1.2446600582176717,0.0009085695331635263,0.28266133529180876,0.4349497599844325,0.5319687387560682,0.599681611864188,0.6498240465271832,0.6885442699088257,0.7193816600399865,0.7441573008854533,0.7649994160734637,0.7824092432280134
11,0.019517179498840236,0.0021622336333798372,3.6406618701294065,0.024452062073930764,0.0002007999999999999,1.2451231974727495,1.2451205801260041,1.24511729159698,1.2451086253077241,1.245105147198785,1.245097442930294,1.2450884324705196,1.2448770567858918,1.2441523449011285,1.2447795743056076,1.2451064704420292,0.0011088420580731412,0.2828611140287853,0.4351489037463703,0.5321672503203674,0.5998789682932669,0.650019778874742,0.6887382213668749,0.7195653025458996,0.7441719103170703,0.7649673101450422,0.7824092432280134
12,0.01984374479586736,0.0021591172816132174,3.9393787691369653,0.024963203273303078,0.00022077999999999996,1.245615553748875,1.2456116142378164,1.245606774773847,1.2455972379836102,1.2455910098868224,1.2455801919888536,1.245568339968705,1.245308090190577,1.24433586936654,1.245213619907019,1.245598336331365,0.0013293616954830002,0.2830810216817691,0.4353681535570427,0.5323859815630253,0.600096561061462,0.6502357668018546,0.6889523974085946,0.719769276084263,0.7441850042333262,0.7649387244116936,0.7824092432280134
13,0.020524341733243155,0.002155702614772049,3.8410424776375294,0.02520091483096547,0.0002407599999999999,1.246152923312494,1.2461477720254044,1.246141894656885,1.246132614521857,1.2461241464257278,1.2461111406538545,1.2460964700486983,1.2457933760116287,1.244475380296517,1.2457007913029086,1.246138856715841,0.0015700354743825341,0.28332117674866164,0.4356078743536714,0.5326256022595219,0.6003353818260788,0.6504734042258025,0.6891885239875828,0.7199965658740749,0.744194191376096,0.7649319934542494,0.7824092432280134
14,0.0212503936078845,0.00215187006097664,3.3229220984503627,0.025501223162003366,0.00026074,1.246735287082168,1.2467297993235462,1.2467235816996423,1.2467161060361955,1.246706438716821,1.2466924454347688,1.2466747690916247,1.24634213742156,1.244658164995074,1.2462159272752238,1.246720822821738,0.0018309165035541321,0.28358195997662045,0.43586853080864596,0.5328867773735968,0.6005963924296701,0.6507339468262737,0.6894480411987463,0.7202504061951018,0.7442560308109895,0.7649819042625396,0.7824092432280134
15,0.018769296565621096,0.00214769404055369,3.393902006559074,0.024099917949518837,0.00028071999999999993,1.247361229138186,1.2473560352008513,1.2473492948898603,1.2473436452206668,1.2473315997228904,1.2473149203920542,1.2472917836917177,1.2469407496403129,1.2449029691993725,1.2467260757060075,1.2473442343616734,0.002111281073679884,0.2838624768647362,0.43614877376194744,0.533167487075627,0.60087666354874,0.6510132934349752,0.6897257002558743,0.7205246805842666,0.7443627222622978,0.7650666386889613,0.7824092432280134
16,0.019148061981970374,0.0021432061710345745,3.785592052154243,0.023752397808705274,0.0003007,1.2480305979521387,1.2480257203560163,1.2480177548527636,1.2480138947073032,1.2479990121882958,1.2479795365181843,1.2479510398047748,1.2475913494935151,1.2451679052626565,1.2472682338656644,1.2480109612809949,0.002410960688592549,0.284162289068317,0.43644797176740496,0.5334670299145533,0.6011756130061501,0.6513112263004468,0.6900219237026758,0.7208195227316909,0.7444931493691256,0.7651842679916884,0.7824092432280134
17,0.021225076229356384,0.002138320737298885,3.571666318923235,0.025751358056780412,0.00032068000000000005,1.248746212918189,1.24874228774901,1.2487335850382462,1.2487327193741418,1.2487157497149248,1.2486940135087705,1.2486606362394506,1.2483016801086113,1.2455138741684317,1.247809982315707,1.2487198120750287,0.0027313588950731963,0.2844831579528227,0.436768446174988,0.5337883329915729,0.6014968160620264,0.651631874565803,0.690341322455392,0.7211399984118074,0.7446736542397742,0.7653397040318526,0.7824092432280134
18,0.018531057310613323,0.0021332106579619995,3.3159745195880532,0.023687937158103828,0.00034066,1.249505448465243,1.2495008274100192,1.2494907705641676,1.249492485266682,1.249473179523233,1.2494489580603854,1.2494125498471769,1.2490364835635108,1.2459951754930776,1.2484456287836019,1.2494744319675943,0.003071041415610457,0.2848226612492174,0.4371072661220386,0.5341276647771493,0.6018357523888773,0.6519699084218938,0.6906781206556769,0.7214733068173098,0.7448330210775417,0.7654397384065099,0.7824092432280134
19,0.021287153714199918,0.0021277143360838675,3.8640646543353796,0.025716643904257416,0.00036063999999999996,1.2503113068918628,1.250306504138082,1.2502956544534796,1.2503010547425135,1.2502799237929187,1.2502537168370853,1.2502143563916754,1.2498329751186361,1.2465362179255923,1.2490801875977786,1.2502731546146495,0.0034315858798994615,0.28518331589808155,0.43746744358040035,0.5344887730365928,0.6021968547970944,0.6523305104177742,0.6910378444982551,0.7218325314681914,0.745041521709761,0.7655822902093958,0.7824092432280134
20,0.021292714195102966,0.0021218281162010974,3.7081131786108017,0.02599717292362357,0.0003806199999999999,1.2511638511426217,1.2511602546227787,1.2511493932793731,1.2511595023240365,1.2511367221880854,1.2511083599627106,1.2510647623517335,1.2506909873721728,1.2471439124624968,1.2497029003913829,1.251115248285569,0.003813046816130466,0.28556556222614476,0.4378495105356359,0.5348722200827655,0.6025806454789655,0.6527140912946223,0.6914206361169356,0.7222180636603963,0.7453007750445456,0.7657727300149461,0.7824092432280134
21,0.01957225771788583,0.002115717619802114,3.714797825552523,0.024642370953039595,0.0004006,1.2520614538163104,1.252058309247633,1.2520465462344998,1.2520607811343807,1.252035417495645,1.2520040677237798,1.2519562131252695,1.2515853671719126,1.2477354692763774,1.250357954928405,1.2520042906264426,0.004214491375867573,0.28596751989008873,0.4382509556289393,0.5352747826364119,0.6029831793507215,0.6531159670521665,0.6918213620787972,0.722619949102733,0.7455607314649368,0.7659602282465017,0.7824092432280134
22,0.02029217842642804,0.0021094833584292044,3.7104886192828417,0.025415789416870206,0.00042057999999999993,1.2530049428316556,1.2530027790740987,1.252990723711127,1.2530087093381073,1.252980062699528,1.2529452790533895,1.2528924806696538,1.2524950495709992,1.2482567691926216,1.2511052763859771,1.2529458811758758,0.004636394739847612,0.28639030457784276,0.4386735069396627,0.535698322274333,0.603406333222366,0.6535380318061771,0.6922417166137519,0.7230343837645977,0.7457576658467203,0.7660894004289438,0.7824092432280134
23,0.02022905403089189,0.0021029281067976584,3.7343209432438016,0.0247703243045074,0.0004405599999999999,1.2539927559043746,1.253991994075107,1.2539799048243163,1.2540025890343929,1.2539710517070206,1.253932945199371,1.253874335252348,1.253464911775314,1.2487809067011484,1.2518855868261947,1.2539327920201417,0.005077991281421788,0.28683306945073367,0.4391161258520546,0.5361422953718599,0.6038502701266574,0.6539811792554007,0.6926832046047495,0.7234732592178872,0.745982715166447,0.7662630499813404,0.7824092432280134
24,0.020098325764455652,0.0020961204916316546,3.781792050227523,0.02485477007986802,0.00046053999999999995,1.25502597253866,1.255025572439954,1.2550131897929753,1.2550406454430854,1.2550061710128009,1.2549653107022538,1.2549031826252153,1.2544698249956894,1.2493550811475789,1.2527200045369618,1.2549717536135494,0.005539687522878546,0.28729561492644573,0.4395784332716348,0.5366059471826382,0.6043138110182545,0.6544439374889423,0.6931447771500602,0.7239298077175648,0.7462106216076971,0.76642768694385,0.7824092432280134
25,0.019976364554817286,0.002089057316533959,4.169548542238772,0.023977503228250305,0.0004805199999999999,1.25610223441222,1.2561018064396492,1.25608816185219,1.2561196865966486,1.2560816970340214,1.2560378613706977,1.2559749513901952,1.2555213510230918,1.249964225451618,1.253566580967346,1.2560533701389653,0.0060203549705360885,0.2877770123708004,0.44005911629967776,0.5370876089081666,0.6047950646556641,0.6549241412361164,0.6936240926477056,0.7244046184960007,0.746462157297847,0.7666072802028591,0.7824092432280134
26,0.01969493227005193,0.0020818245938784893,3.763685523532331,0.02500891767269561,0.0005005,1.2572247986855825,1.2572236761306343,1.257208473124665,1.257243431699017,1.2572005063579095,1.2571520208727358,1.2570858587392588,1.2565998320770764,1.2505051876796258,1.2544640335252448,1.2571829013110538,0.006521512026851541,0.288278779168006,0.4405600626380051,0.537589293855367,0.6052958156124965,0.6554231311006021,0.6941212066721263,0.7248938529827677,0.7466935875540942,0.7667789964513366,0.7824092432280134
27,0.019006513212670863,0.0020744195772848537,3.844919259659946,0.024364871565977372,0.00052048,1.2583917999428502,1.258389669927486,1.2583715630731,1.2584088263038962,1.258359193955845,1.2583040177398435,1.258234670585799,1.257704180383032,1.2510695560209995,1.2554166801555786,1.2583554455206043,0.0070422533226167676,0.28880007927557994,0.44107998098788703,0.5381094542113021,0.6058143388259772,0.6559389094790602,0.6946342900374419,0.7253954084587444,0.7469110702537186,0.7669251212744768,0.7824092432280134
28,0.021137658091276938,0.0020666119155746633,3.232899386435747,0.02593212697553622,0.00054046,1.259606911142374,1.259604755740862,1.2595848249000727,1.2596264158563761,1.2595715342982527,1.2595108076469892,1.2594376640427685,1.2588825426225012,1.2516934695130209,1.256373157182646,1.2595714004622012,0.007584485590679654,0.28934352305904215,0.44162255024535757,0.5386531844415069,0.6063574086981102,0.6564802169269935,0.6951735629128488,0.725928481235629,0.7471887117263762,0.7671321909901104,0.7824092432280134
29,0.01919022931993576,0.00205855142875437,3.152114304713905,0.023982829030353807,0.00056044,1.2608647966883044,1.2608614103783953,1.2608388933644634,1.2608841191971671,1.2608237038869374,1.2607565371858769,1.260681772524907,1.2600821864189005,1.2525413395097724,1.2574359762024747,1.2608348812865073,0.00814545633374334,0.28990535746642476,0.44218309889745533,0.5392144336631696,0.6069175713560471,0.6570380025500262,0.6957293022797553,0.7264734243483494,0.7474771020302664,0.7673098422526797,0.7824092432280134
30,0.020451593382893866,0.0020500874613594905,3.6392493871971965,0.024845085395852545,0.0005804199999999999,1.2621673127642998,1.2621637579129326,1.2621391580253247,1.2621899653411244,1.2621260915161179,1.2620554781413713,1.2619792707224835,1.261366620076112,1.2534516569819545,1.2584884383051527,1.2621384892307481,0.008726231610220637,0.2904876807478148,0.4427643748444407,0.5397972683880045,0.6075004906753015,0.6576201407533839,0.6963106670882273,0.7270521968548606,0.747837761123651,0.7675699647204445,0.7824092432280134
31,0.018908175167017774,0.0020413730492987634,3.2815709840506315,0.024563667007459777,0.0006004,1.2635158673330413,1.2635104145845593,1.2634820113634369,1.2635373026426364,1.2634679978912444,1.2633919418391013,1.2633096664339034,1.2627049199435998,1.2543803032017882,1.2595343171932714,1.2634764631070066,0.009327240950036488,0.2910895933415877,0.44336446266639956,0.540398391236008,0.608101025854656,0.6582192010884172,0.6969077328300984,0.7276509222040195,0.7482381398985438,0.767882667208035,0.7824092432280134
32,0.018861196944961016,0.002032738930638032,3.9701557029038668,0.0243452965208199,0.00062038,1.2649104821316641,1.2648995680194834,1.2648649345061354,1.2649214497856938,1.2648428033197892,1.2647591579094288,1.2646725885513839,1.2640228812332792,1.2551981898088498,1.2607004692877861,1.2648753343430572,0.009948306889034279,0.29171016164760977,0.4439821622890119,0.5410155969266348,0.6087155252454218,0.6588300640680836,0.6975152778568696,0.7282464437935116,0.7485283676696329,0.7680958375083266,0.7824092432280134
33,0.01791354457888658,0.002024287265190589,3.7232318185269833,0.023352758780603344,0.00064036,1.266347265322906,1.2663284124630463,1.2662839903708467,1.266335958337564,1.2662428853907342,1.2661456689569954,1.2660627302217167,1.2652623951337745,1.2561504686879246,1.262004401509048,1.2663177827234753,0.01058754265854441,0.2923478989704807,0.44461541374881897,0.5416457413877375,0.6093399205350879,0.659446773236038,0.6981266566742003,0.7288181268638794,0.748684371632974,0.7680858144956512,0.7824092432280134
34,0.019676959196864487,0.0020155320456702306,3.5230833934620023,0.024564338511108206,0.00066034,1.267830147342087,1.267802392934405,1.267747777442671,1.2677958770738689,1.267689094327176,1.2675793351595417,1.2674992008131136,1.2665739744446782,1.2571716707891978,1.2633249248285365,1.2678005188265777,0.011246930693150109,0.2930056893276769,0.44526848152985904,0.5422959282128734,0.6099847719247368,0.660084511390981,0.6987592005197572,0.7294165095682895,0.7488841126675575,0.768111373174279,0.7824092432280134
35,0.01962058391558484,0.0020069353698052897,4.391955026425421,0.024308568307484697,0.0006803200000000001,1.269358764851832,1.2693205528237184,1.2692560197763856,1.2692931046681595,1.269166202986006,1.2690374906754962,1.268988236252476,1.2677777827266323,1.2580862548149085,1.2647816838075179,1.2693136558089841,0.011926296594114079,0.2936830919173399,0.4459412409952037,0.5429636489106641,0.610644180141003,0.66073305355142,0.6994043227475752,0.7300002899209835,0.7489395312255045,0.7680128869166037,0.7824092432280134
36,0.01866640315470214,0.0019982653567104857,3.7603955660015345,0.023995305199177613,0.0007003,1.2709319991853447,1.2708816262364035,1.2708048297694146,1.2708288230242624,1.2706797865212782,1.2705307032659814,1.2705102444903067,1.2689823492745638,1.2590719271728983,1.2663074951898683,1.270881918771742,0.012624969207693817,0.2943793108798685,0.4466317534709945,0.5436479806888223,0.611318889879257,0.6613955404154286,0.70006204006989,0.7305875861900478,0.7489562567774917,0.7678437512383133,0.7824092432280134
37,0.017570783734323157,0.0019896325191697904,4.097696085460484,0.02329537742919849,0.00072028,1.2725470048641931,1.2724828193278312,1.2723908866360218,1.2723970895498296,1.2722211371493002,1.2720446305943882,1.272054526373666,1.2701337533502226,1.2602325369970024,1.2679338263394002,1.2724940263095608,0.013341577250999902,0.29509303165710227,0.4473384252153745,0.5443463781124999,0.6120051423863937,0.6620658991809242,0.700724927025573,0.7311596762635029,0.7488995032505328,0.7675487632597232,0.7824092432280134
38,0.01803954643625174,0.00198090667796514,3.641055103391409,0.02360333054419598,0.00074026,1.274205828644271,1.2741264533841585,1.2740170306945529,1.2740027052943952,1.2737957802335935,1.2735863839304833,1.273623144351339,1.2713151380500471,1.2613399823280285,1.2695329778000026,1.2741424086977562,0.014077097717481387,0.2958253079157745,0.4480624362581975,0.5450608116052785,0.6127057109792082,0.6627481599973216,0.7013973009334751,0.7317400286029155,0.748846367019417,0.7672565964909488,0.7824092432280134
39,0.017944203390806164,0.0019719652863114654,3.825512833893299,0.02360339239968371,0.00076024,1.2759084778550402,1.2758116383183773,1.275683337948342,1.2756481595978615,1.2754086260813784,1.27516471245044,1.2752213528743666,1.272561504030389,1.262449361664991,1.271080657614692,1.2758317969798698,0.014831633837753645,0.2965759810806815,0.448804114052397,0.5457926415768348,0.6134232348017811,0.6634469036397581,0.7020846763750538,0.7323422729946041,0.7488433222293848,0.7670046672277884,0.7824092432280134
40,0.016378505779062216,0.0019631811800014617,4.222728838212788,0.022354791345518526,0.0007802200000000001,1.2776506670790904,1.2775323384220236,1.2773792467143634,1.2773153481745037,1.277034356911937,1.2767497739597993,1.276817373369199,1.273771527854093,1.2634531935062352,1.2726858319659948,1.2775709841696017,0.01560290063203758,0.2973417609747455,0.44955822999362727,0.5465334110135159,0.6141453795346978,0.6641460195335221,0.7027676515994846,0.7329273067166698,0.7487599501883394,0.7666929513121665,0.7824092432280134
41,0.018803592688047294,0.001954043018549619,3.6489549204707146,0.023920025909525425,0.0008002,1.2794394920550163,1.2792980147859279,1.2791180356016778,1.2790259100170487,1.2787040391029818,1.2783809224015112,1.2784536591606404,1.2750901320399852,1.2645105080596046,1.2742355972347974,1.2793486135044674,0.016394446892199373,0.298127499583163,0.4503313627026285,0.5472932192235476,0.6148869833149627,0.6648657681567604,0.7034714289634411,0.7335490651499342,0.7487709013911196,0.7664781124709221,0.7824092432280134
42,0.018110226907269288,0.0019448380106230933,3.4858019333332777,0.023249521361839616,0.00082018,1.2812698799959104,1.281104882800684,1.2808984383199085,1.2807774260120464,1.280414722839849,1.280052430764114,1.280132247598534,1.276410406697625,1.2656244915261432,1.2758657344570457,1.2811755337633908,0.01720401644493878,0.29893167924153047,0.4511230252180198,0.5480712789873573,0.6156465359852227,0.6656028398631616,0.7041921303934284,0.7341773183633519,0.748735194868751,0.7661829906099782,0.7824092432280134
43,0.018328471105490764,0.0019353835937977312,3.8691949592903256,0.023437784804327094,0.00084016,1.2831452869914761,1.2829541147543557,1.282718035764892,1.282566190822838,1.2821618880232004,1.281760991012305,1.281849928330522,1.277784327846484,1.2670346877767051,1.2775888166377252,1.283051201131351,0.01803288093829432,0.2997544331130204,0.4519317719952029,0.5488652987093943,0.6164212707168462,0.6663546997752161,0.7049277349411376,0.7348227885777752,0.7487348538081139,0.7658632089766562,0.7824092432280134
44,0.01813732412258972,0.001925676841941386,3.7672635251656175,0.023471185267900513,0.00086014,1.2850664892438302,1.284846045282701,1.2845781418870907,1.284394829030984,1.2839473841532416,1.2835074384600853,1.2836010005749525,1.279247763896763,1.2684705986075806,1.2792399615545196,1.2849695295273351,0.01888137992772164,0.30059595715622683,0.4527581069513335,0.5496763653584403,0.6172124813024032,0.6671227553224258,0.7056787716905526,0.7354957827466945,0.7488130510191124,0.7656186777659708,0.7824092432280134
45,0.02123926460563015,0.0019154506349238838,3.8765602624043822,0.025842233879896658,0.00088012,1.2870424629025108,1.2867978081581195,1.2865020913721297,1.286293245293411,1.2858080143482604,1.285333799234895,1.2854290533403372,1.2808521177117578,1.2699705599142372,1.2808307713869134,1.2869290215314841,0.01975441983059206,0.3014651595131464,0.4536139955828838,0.5505198812540568,0.6180394739147664,0.6679302300628728,0.7064715057147141,0.7362278389228043,0.749013237869052,0.7654802989377465,0.7824092432280134
46,0.020300681393200987,0.0019050589317871492,3.9608900835737586,0.02468352576375243,0.0009001,1.2890685339475936,1.2887977938263,1.2884754630055475,1.2882432237021637,1.287722537345381,1.2872213491319244,1.2873213351138109,1.2825214941344172,1.2714158666333615,1.2826424793705415,1.2889656250149601,0.020648985386852798,0.3023559993751757,0.454491946672743,0.5513861828676243,0.6188900340035371,0.6687632341987513,0.7072915408404838,0.736987077959265,0.7491365508687078,0.7653577783417165,0.7824092432280134
47,0.017877920709612506,0.0018948433459853795,3.749176099896431,0.023091117853875822,0.0009200800000000001,1.291137191728948,1.290837852253941,1.290484976821292,1.290223631979199,1.289661733675541,1.2891290309880084,1.2892337156243239,1.284181706751138,1.2726076404287152,1.2845170054575563,1.2910427829821374,0.021561375629439567,0.3032639913700997,0.4553851027504895,0.55226507409089,0.6197500361377929,0.6696021391128831,0.7081142435978611,0.7377368465418106,0.7491571519812207,0.7651792732323763,0.7824092432280134
48,0.01878727698396284,0.0018844061946577087,3.9883250184357166,0.024166859158352844,0.0009400599999999999,1.2932561073292974,1.2929233930278135,1.2925380675679932,1.292247514396689,1.2916450879157004,1.291081945754546,1.2911880402318547,1.2859053087001242,1.2739722761510177,1.2864300231046095,1.2931600081692638,0.02249528971196485,0.3041922776488487,0.4562977018611073,0.5531631430496974,0.6206292980005363,0.6704607033844672,0.7089562703637636,0.7385100440605235,0.7492159230492096,0.7650015645406665,0.7824092432280134
49,0.019495775269244727,0.0018736166202581149,3.224236972630024,0.024481869254685297,0.00096004,1.2954232836433897,1.2950591606202544,1.294642849660946,1.2943261011900538,1.2936857501438737,1.2930926684717179,1.293196459706279,1.2877346093256676,1.2754005938379134,1.2882541450146345,1.2953213566800925,0.023450386427049476,0.30514352954696117,0.45723392148400854,0.5540863301835648,0.6215354585305503,0.6713478160749433,0.7098276422714397,0.7393265575537354,0.7493863616041581,0.7649150717113613,0.7824092432280134
50,0.01815191789554872,0.0018627709043207556,3.6707464680075645,0.023646998828888488,0.00098002,1.2976383333262251,1.2972375848291522,1.29678434887776,1.296436172549925,1.2957544126847864,1.295132286949525,1.295230198065073,1.28962818061895,1.276721954828614,1.2900955228322648,1.2975312467302518,0.024425650338676268,0.3061132072558143,0.4581859529510576,0.5550229408131075,0.622453003679904,0.6722454163067612,0.7107082934270137,0.7401590672806347,0.7495607980643797,0.7648793341337304,0.7824092432280134
51,0.01803061550980742,0.0018519102450433272,4.265838606283069,0.02365439320868676,0.001,1.2999000333362107,1.2994582361442484,1.2989652380560794,1.2985819721530878,1.2978552486172628,1.2971997449642052,1.29729256814163,1.2915072856000698,1.2781664416844116,1.292009037512605,1.299796413463276,0.02542096926460153,0.3071018454747282,0.459155749754398,0.5559757728489456,0.6233848965271159,0.673154941415889,0.7115992165318791,0.740990995209681,0.7497075343374857,0.764784717537222,0.7824092432280134
52,0.017877405405559245,0.0018416014957774985,3.9033172000199556,0.023124933872874873,0.0009999878275373446,1.302158924271866,1.3016734543985513,1.3011385259501753,1.300713240380416,1.2999371195994882,1.2992470356267525,1.2993562336824798,1.2931593436658315,1.279771608274035,1.294109060721587,1.3020903033228686,0.026414017376527262,0.30808772805899437,0.4601218043981538,0.5569217910546015,0.624306123795903,0.6740494991847834,0.712475948984773,0.7417573187275903,0.7496375479392163,0.7643896312465193,0.7824092432280134
53,0.018128067599820552,0.001831156463138054,3.645112559199333,0.02350508028213235,0.0009999513107426476,1.3044176581476228,1.3038844957937783,1.303306768154445,1.3028406607253564,1.3020182664984494,1.3012961193870658,1.3014268943830538,1.2948309314725988,1.2819106881406892,1.2963575164643801,1.3043925613297578,0.027406455639990387,0.3090720465733596,0.4610858925580268,0.5578661799205665,0.625226861415776,0.6749450187050432,0.7133559816208942,0.7425324334800485,0.7496740684996611,0.7639379473822413,0.7824092432280134
54,0.019055600710587605,0.0018206707649938375,3.9061570251360536,0.02394331973403124,0.0009998904513956854,1.3066787225061864,1.306097572040009,1.3054769538839763,1.3049698839930741,1.3041039644038428,1.3033511838611231,1.3035013782189824,1.2965348889924517,1.284293614410389,1.298702718636504,1.3067151112203983,0.02839948856428016,0.31005750857483566,0.4620509495999606,0.5588113346166351,0.6261490164080031,0.6758430367227148,0.714239030097625,0.7433176987475377,0.7497549532543499,0.7634777422554927,0.7824092432280134
55,0.016614593263691246,0.0018104421742043163,3.0746228909119964,0.022141347032181225,0.000999805252462657,1.3089316312226706,1.3083006203299914,1.3076334097299054,1.3070811818653205,1.3061653523473287,1.3053756059651678,1.3055359227581311,1.2982518791967637,1.2864722427200777,1.3009437483428985,1.3090061899822334,0.029387837219578657,0.3110378350877842,0.4630089070478304,0.5597474091600321,0.6270594688927388,0.6767263066843702,0.715103134315098,0.7440910491052081,0.7498355328318472,0.7630778138698638,0.7824092432280134
56,0.01843244331779357,0.00180019953572324,3.665024339221418,0.024202800822858632,0.0009996957180960385,1.3111925872131482,1.3105085587362375,1.3097926527500927,1.3091950947300424,1.3082298180112961,1.3074056110119567,1.3075692012539402,1.3000476569709243,1.28850754690888,1.3030862540288022,1.31129203354715,0.030379234300133895,0.31202068569391794,0.46396866769867035,0.5606854686960916,0.6279725491834449,0.677613761408237,0.715971592434915,0.7448880270397268,0.7499840089587755,0.7628021533194115,0.7824092432280134
