iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13,beta14
0,0.013857726242332676,0.00032016308479450095,4.335903292056173,,,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081,0.7824092432280134,0.7976243809601434,0.8108199838000862,0.8223766390185734,0.8325843815233089
1,0.014901388504811342,0.0003201654536581506,28.44033345906064,1.9242778729147363,9.999999999999159e-07,1.8873510877118402,1.8873455924468638,1.887345592446669,1.8873455924466729,1.8873455924468485,1.8873455924467046,1.8873455924506048,1.8873455924475062,1.887345592447053,1.8873455924481048,1.8873510877086281,1.8873510877159174,1.887351087719442,1.8873510877017292,1.887345592447017,1.0000045422656337e-06,0.28175252511780224,0.4340417827727036,0.5310628053968878,0.5987775940504657,0.6489223261148518,0.6876468540175463,0.7184988534527242,0.7436900465979924,0.764663717610019,0.7824082432214278,0.7976253809670361,0.8108209838071199,0.8223756390113666,0.8325843815233089
2,0.015643614388575214,0.00032020696108203505,27.363450870849192,2.773901504177131,2.097999999999987e-05,1.8874075817704696,1.8872880222194257,1.8872880338560911,1.8872883364225503,1.8872952121260358,1.887289765381184,1.8872910242755492,1.8873398854333536,1.887287997109071,1.8872918453720742,1.8873136630115344,1.8874053788594212,1.8873412226862905,1.8873957203957623,1.887290029194928,2.146553838183461e-05,0.28173155522853505,0.43402083624314525,0.5310420250463779,0.5987615800683357,0.6489018837859616,0.6876665948170341,0.7185114925123871,0.7436734167919461,0.7646493836625573,0.7823888749176289,0.7976455946288906,0.8108137873982922,0.8223573161885063,0.8325843815233089
3,0.014474354791759677,0.0003202882045062137,26.676981884986162,1.2174658615117333,4.095999999999993e-05,1.8875119575937955,1.8871808282947646,1.88718466799965,1.8871806621280307,1.8871969207133719,1.8871864073860167,1.8872094188838535,1.88735086841523,1.887190844937541,1.8871873252438096,1.8872230583879939,1.8874074308848645,1.8873929513187262,1.8874940277709815,1.8871894514016445,6.004731339642175e-05,0.28169343312043826,0.43398336177206726,0.5310027667824407,0.5987275877835422,0.6488633419934173,0.6877030278990911,0.7185380007655445,0.7436473129846515,0.764619901359609,0.7823535885563996,0.7976463035512243,0.8108139458397798,0.8223444797823803,0.8325843815233089
4,0.013073536013675986,0.0003204059807478883,25.48798204702325,0.40235323953671337,6.0939999999999996e-05,1.8876720814265882,1.8870256659577092,1.887047375009537,1.887041450109062,1.8870657193340734,1.887053999565229,1.887104089214951,1.8873260392668656,1.8870673532731208,1.887124782525868,1.8870759931836167,1.8873929811325376,1.8874784033248195,1.8876390187679626,1.8870651133926757,0.00011889835234474232,0.2816385826116411,0.43393340935127694,0.5309520496675839,0.5986817325496504,0.648814210983749,0.6877490837426669,0.7185629390175134,0.7436087703701286,0.764579263502034,0.7822978932346257,0.7976347012358584,0.8108152479985183,0.822334089256565,0.8325843815233089
5,0.01540783009255892,0.0003205857365152054,25.21483787195757,3.4876172397304024,8.091999999999984e-05,1.8878674495138057,1.886819473127019,1.8868544065188528,1.886843814514914,1.886875890651142,1.8868622289035437,1.8869433237412832,1.8873103536142652,1.8868960065803033,1.8869847146439,1.886924665439142,1.8874658834199551,1.887455361966372,1.8878180373741893,1.88688034757052,0.00018895924312268544,0.2815643415284532,0.43386292588827785,0.530880041287357,0.5986168592734724,0.6487436241883839,0.6878072423421748,0.7186066083569687,0.7435470063728605,0.7645172171049239,0.7822372657467515,0.7975905321755441,0.8107781675092478,0.822340707979248,0.8325843815233089
6,0.014696160337669704,0.0003207872537313172,26.278246480971575,1.7077384774588276,0.0001008999999999999,1.8881070958095227,1.8865626692049156,1.8866089281047476,1.8866048950390384,1.8866317763530203,1.8866166839213263,1.88676099050459,1.8873252582014677,1.8867036025820374,1.8868399869419712,1.8867371506256403,1.8874428249107762,1.8874157477106168,1.8880299967084266,1.8866605547142534,0.0002750097027208069,0.281472336238316,0.4337733614048692,0.5307930037638819,0.5985308866208453,0.6486528895024832,0.6878833727437219,0.7186684007334385,0.7434844736563612,0.7644632122282489,0.7821671836946782,0.7975457583038681,0.8107380379923876,0.822361341278753,0.8325843815233089
7,0.011838623165523355,0.000321037390207471,26.02922978787683,0.32001977634596196,0.00012087999999999997,1.8884090340639343,1.8862692427472267,1.8863441785818753,1.886343485187371,1.8863720063755294,1.8863559665158007,1.8865771838446586,1.887354548424255,1.8864940433197095,1.8866259223421913,1.8865485195053877,1.887308005982957,1.8874230397664706,1.8882303682524602,1.8864383185681262,0.00038369119216081495,0.2813668947286128,0.43367644755557294,0.5306976992825708,0.598440410713907,0.6485564791437438,0.6879628422865209,0.7187330839928447,0.7434108518801897,0.7643806998760834,0.782085299318861,0.7974696945682211,0.8106849108298406,0.8223496529630359,0.8325843815233089
8,0.01330889696830313,0.0003212839528378675,25.523607049137354,2.812304933308634,0.00014085999999999992,1.8887663619801078,1.8859159901517417,1.8860137546103106,1.8860162359653225,1.8860547771905203,1.8860367129065958,1.8863311983072613,1.8875292653102238,1.886212103380777,1.886344119598027,1.8863046123311749,1.8873536039209355,1.8875947652405973,1.8885101951752084,1.8861427903243013,0.0005150777051576765,0.2812391883074451,0.4335553695863144,0.5305784658272915,0.5983406297379191,0.648442083625748,0.6880678629201742,0.7188294774228605,0.7433121729514471,0.764276312438912,0.7819804884162295,0.7974301967979566,0.8107041643385191,0.8223519695220707,0.8325843815233089
9,0.01208546680327478,0.0003215988758130346,25.652593928854913,1.5103229752095788,0.00016083999999999998,1.889185297965295,1.885501445153138,1.88563039414742,1.8856639613101196,1.8856947167847606,1.885675087197317,1.8860808401166127,1.8876903961506386,1.8859136140096844,1.885991918426601,1.8860159250291058,1.8872784377555694,1.8878306112506016,1.888796019982024,1.8858517353545798,0.0006678550252003822,0.28108883929459205,0.43341448281567113,0.530450790176463,0.5982277467770567,0.648311953084517,0.6881766951706387,0.7189226261877567,0.7431983618728729,0.7641456445958767,0.7818524963692534,0.7973548479698032,0.8107247889146515,0.8223238661408276,0.8325843815233089
