K,eps_idx,eps,alpha,mro_sol,solvetime,dro_feas_sol
1.0,0.0,1.0,0.1,11.950637304645776,1.4352114249999999,11.950637304645776
1.0,1.0,3.1622776601683795,0.1,16.369791038263916,1.170359218,16.369791038263916
1.0,2.0,10.0,0.1,25.346194573951056,1.086709244,25.346194573951056
2.0,0.0,1.0,0.1,5.635576405314354,2.51154711,5.635576405314354
2.0,1.0,3.1622776601683795,0.1,7.188907513338178,2.41397241,7.188907513338178
2.0,2.0,10.0,0.1,11.18788420914243,2.439156208,11.18788420914243
3.0,0.0,1.0,0.1,2.9696950273318645,4.496119279,2.9696950273318645
3.0,1.0,3.1622776601683795,0.1,3.560497120410248,4.605339933,3.560497120410248
3.0,2.0,10.0,0.1,5.279348763060491,4.56515655,5.279348763060491
4.0,0.0,1.0,0.1,1.706194629466559,8.261818147,1.706194629466559
4.0,1.0,3.1622776601683795,0.1,1.9616131372676298,8.28496546,1.9616131372676298
4.0,2.0,10.0,0.1,2.7528188247364667,7.755008034,2.7528188247364667
5.0,0.0,1.0,0.1,1.0423233989407645,14.66622338,1.0423233989407645
5.0,1.0,3.1622776601683795,0.1,1.1674293242556937,14.16880672,1.1674293242556937
5.0,2.0,10.0,0.1,1.5571614158921099,13.500023718,1.5571614158921099
6.0,0.0,1.0,0.1,0.6735285364249409,25.060325322,0.6735285364249409
6.0,1.0,3.1622776601683795,0.1,0.7430983684415191,24.48666743,0.7430983684415191
6.0,2.0,10.0,0.1,0.9556865359422929,23.065424213,0.9556865359422929
7.0,0.0,1.0,0.1,0.4610110920515651,36.038909947,0.4610110920515651
7.0,1.0,3.1622776601683795,0.1,0.5033842853095802,35.269647523,0.5033842853095802
7.0,2.0,10.0,0.1,0.6308520607643405,36.334596633,0.6308520607643405
8.0,0.0,1.0,0.1,0.3345145721257321,56.445251932,0.3345145721257321
8.0,1.0,3.1622776601683795,0.1,0.3627574316624902,54.035851207,0.3627574316624902
8.0,2.0,10.0,0.1,0.4454639465523295,59.96834418,0.4454639465523295
9.0,0.0,1.0,0.1,0.2600268349982623,81.252861941,0.2600268349982623
9.0,1.0,3.1622776601683795,0.1,0.28067599601495585,79.528278134,0.28067599601495585
9.0,2.0,10.0,0.1,0.3375445391251662,81.530997518,0.3375445391251662
10.0,0.0,1.0,0.1,0.2179817784635308,102.598352532,0.2179817784635308
10.0,1.0,3.1622776601683795,0.1,0.2332537079658256,102.927069901,0.2332537079658256
10.0,2.0,10.0,0.1,0.2737515191608239,108.004527044,0.2737515191608239
11.0,0.0,1.0,0.1,0.1953955165633134,139.093193743,0.1953955165633134
11.0,1.0,3.1622776601683795,0.1,0.2068934826158178,140.796457128,0.2068934826158178
11.0,2.0,10.0,0.1,0.23656082926735494,150.300632647,0.23656082926735494
12.0,0.0,1.0,0.1,0.1822592987174308,180.124207488,0.1822592987174308
12.0,1.0,3.1622776601683795,0.1,0.19115911478194875,177.778805501,0.19115911478194875
12.0,2.0,10.0,0.1,0.21414661085279407,186.738726153,0.21414661085279407
13.0,0.0,1.0,0.1,0.1743791368649696,246.09334194,0.1743791368649696
13.0,1.0,3.1622776601683795,0.1,0.18152822595016563,260.731351148,0.18152822595016563
13.0,2.0,10.0,0.1,0.1995601779663394,260.369661308,0.1995601779663394
14.0,0.0,1.0,0.1,0.16836484441587396,360.043304194,0.16836484441587396
14.0,1.0,3.1622776601683795,0.1,0.17441233355606992,327.28681152,0.17441233355606992
14.0,2.0,10.0,0.1,0.18924642741888748,328.782559146,0.18924642741888748
15.0,0.0,1.0,0.1,0.16313823601142965,386.980974569,0.16313823601142965
15.0,1.0,3.1622776601683795,0.1,0.16842535161563363,416.21171026,0.16842535161563363
15.0,2.0,10.0,0.1,0.18092953934897987,401.900650157,0.18092953934897987
16.0,0.0,1.0,0.1,0.15844118658198067,501.859023491,0.15844118658198067
16.0,1.0,3.1622776601683795,0.1,0.1631549154247422,511.629837714,0.1631549154247422
16.0,2.0,10.0,0.1,0.17390774122841243,522.617943988,0.17390774122841243
17.0,0.0,1.0,0.1,0.1536981695058595,645.983825306,0.1536981695058595
17.0,1.0,3.1622776601683795,0.1,0.15799249835452125,663.132729797,0.15799249835452125
17.0,2.0,10.0,0.1,0.1673650460692471,690.604592685,0.1673650460692471
18.0,0.0,1.0,0.1,0.14902747099376948,885.469667578,0.14902747099376948
18.0,1.0,3.1622776601683795,0.1,0.15291616002877523,921.320734803,0.15291616002877523
18.0,2.0,10.0,0.1,0.16120786889649646,911.549333327,0.16120786889649646
19.0,0.0,1.0,0.1,0.1447209435564664,986.692391789,0.1447209435564664
19.0,1.0,3.1622776601683795,0.1,0.14821182947792788,1098.818959742,0.14821182947792788
19.0,2.0,10.0,0.1,0.1556040457041576,1037.971730649,0.1556040457041576
20.0,0.0,1.0,0.1,0.1404836568395691,1145.247187569,0.1404836568395691
20.0,1.0,3.1622776601683795,0.1,0.14375464823208828,1277.677586408,0.14375464823208828
20.0,2.0,10.0,0.1,0.1503467167065127,1331.510610848,0.1503467167065127
21.0,0.0,1.0,0.1,0.1364760744789544,1635.418801297,0.1364760744789544
21.0,1.0,3.1622776601683795,0.1,0.13954214307682708,1669.952256288,0.13954214307682708
21.0,2.0,10.0,0.1,0.14565711341580595,1679.207859673,0.14565711341580595
22.0,0.0,1.0,0.1,0.13248979171635797,2016.671006203,0.13248979171635797
22.0,1.0,3.1622776601683795,0.1,0.1353414509785044,2016.472206496,0.1353414509785044
22.0,2.0,10.0,0.1,0.14104056752392283,2087.842467826,0.14104056752392283
23.0,0.0,1.0,0.1,0.12854843435392904,2532.068977962,0.12854843435392904
23.0,1.0,3.1622776601683795,0.1,0.13123388184535814,2799.695128778,0.13123388184535814
23.0,2.0,10.0,0.1,0.13673050578742643,2690.093566987,0.13673050578742643
24.0,0.0,1.0,0.1,0.12473875013907118,2820.404902917,0.12473875013907118
24.0,1.0,3.1622776601683795,0.1,0.1272502277401545,3164.267374215,0.1272502277401545
