iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6
0,0.07006934770596128,0.02185585931187787,0.45783470902824774,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,0.07037849255199242,0.02185580070560745,0.15315654198639095,0.04726858829300418,9.999999999999972e-07,1.2500022360691496,1.2500022360686889,1.2500022360680976,1.2500022360672471,1.2500022360658642,1.2500022360631435,1.2500022360550613
2,0.06754331847845517,0.021855626362472392,0.16108649998204783,0.046371719961957006,2.980000000000002e-06,1.2500088983639486,1.2500088923236667,1.2500088886454666,1.2500088861697072,1.2500088843257464,1.2500088828611586,1.2500088816381278
3,0.07007757946524562,0.021855336149381496,0.002145916980225593,0.04640808063425987,4.960000000000007e-06,1.2500199860546946,1.2500199691826543,1.2500199606896525,1.2500199557659868,1.2500199525959586,1.2500199504076792,1.250019948807806
4,0.06333928145827149,0.021854931721372182,0.002050250011961907,0.04304808705596524,6.939999999999998e-06,1.2500354458336385,1.250035409384826,1.250035391862491,1.2500353815281071,1.2500353745378896,1.2500353693753075,1.2500353653006073
5,0.07170368054382503,0.02185441041587909,0.0018895830144174397,0.04723957885871021,8.919999999999989e-06,1.2500553601664368,1.2500553064526898,1.250055280897934,1.250055267024992,1.2500552584646785,1.250055252713406,1.2500552485797174
6,0.067909975031368,0.021853773106735516,0.0020619159913621843,0.04610852639324253,1.0899999999999994e-05,1.250079704501719,1.250079632645165,1.2500795990843347,1.2500795806391514,1.2500795689025064,1.2500795606766362,1.2500795544616377
7,0.06791689581532485,0.021853019874117974,0.0018979170126840472,0.04585020774032247,1.2879999999999999e-05,1.2501084679960597,1.2501083871582623,1.2501083444695447,1.2501083201150822,1.2501083042632828,1.2501082929224543,1.2501082841632252
8,0.06795150193616221,0.021852151053437387,0.0021552080288529396,0.045321570398586156,1.4860000000000003e-05,1.250141631913182,1.2501415459684782,1.2501414991256643,1.2501414732604925,1.2501414572386327,1.2501414462801517,1.2501414380390325
9,0.06871292550400561,0.021851166231138777,0.001787375018466264,0.04627201797179591,1.6840000000000008e-05,1.25017924660202,1.2501791396147584,1.2501790832745092,1.2501790521733103,1.2501790327740596,1.2501790193843052,1.2501790092210154
10,0.07271150509090192,0.021850062147171258,0.0018346660071983933,0.048460290562578286,1.8819999999999986e-05,1.25022140352442,1.2502212810161515,1.250221217936018,1.2502211853165976,1.250221166732975,1.2502211552974773,1.2502211476051226
11,0.06709432548356982,0.021848844165892778,0.0018677079933695495,0.04524446923139259,2.079999999999999e-05,1.2502679355403918,1.2502677837127356,1.2502677042031989,1.2502676642841355,1.2502676424547607,1.25026762981481,1.2502676219851456
12,0.06801593925445808,0.021847510371120257,0.001970792014617473,0.045600594164152325,2.2779999999999995e-05,1.2503188471336157,1.2503187012015484,1.2503186183105282,1.2503185776428805,1.2503185566517123,1.2503185457514656,1.2503185400377266
13,0.06540351395934924,0.02184606506989275,0.0021792500047013164,0.04407887646301124,2.476e-05,1.2503740456599624,1.2503739189733074,1.2503738166343787,1.2503737555910535,1.2503737165304414,1.2503736900962705,1.2503736709808209
14,0.06929316085346995,0.021844502123188753,0.0019040830084122717,0.04674375656569992,2.6740000000000005e-05,1.2504337362344728,1.2504336504246656,1.250433523217961,1.2504334338182688,1.250433369718279,1.2504333221655135,1.2504332852413276
15,0.0617020643254213,0.021842830672739226,0.0020130419870838523,0.04349313241473126,2.8719999999999996e-05,1.250497659984368,1.2504976036860538,1.2504974142512397,1.2504972588429506,1.2504971347654585,1.2504970337956345,1.2504969489582882
16,0.06395851020623315,0.021841048791037977,0.001808375003747642,0.04376446327994651,3.07e-05,1.2505658601447949,1.250565775307188,1.250565521278431,1.2505653013436233,1.2505651162354459,1.2505649580745926,1.2505648195154782
17,0.06675052514175164,0.0218391500190643,0.001793874951545149,0.045338501039693106,3.2680000000000006e-05,1.2506384567284954,1.250638412461907,1.2506381165172897,1.2506378382042629,1.2506375918364498,1.2506373736674037,1.2506371774509237
18,0.06755280764759788,0.02183713313675722,0.0019677080563269556,0.04545080589827195,3.466000000000001e-05,1.2507154520407562,1.2507155394737146,1.2507152358602551,1.2507149196109792,1.2507146265046474,1.2507143590732472,1.2507141131183204
19,0.06743551536762127,0.021835000035033074,0.0018170410185121,0.044959161237121355,3.664e-05,1.250796800375226,1.2507970841852312,1.2507967999303242,1.250796465326086,1.2507961424021654,1.2507958409840287,1.250795559246948
20,0.06985449790397082,0.02183274761074702,0.001760207989718765,0.04564979506612924,3.8620000000000006e-05,1.2508825921259135,1.2508831102826956,1.2508828960590213,1.2508825916320476,1.2508822823120103,1.2508819854577957,1.2508817022689414
21,0.0638648717693471,0.021830384028844584,0.0020570839988067746,0.04454051331436698,4.0600000000000004e-05,1.2509727166320597,1.2509734563176496,1.2509732838699348,1.250972978291039,1.25097265224995,1.2509723309878436,1.250972018437634
22,0.07560007183365547,0.02182788751594937,0.002013457997236401,0.050046171786931055,4.2579999999999996e-05,1.2510679003437826,1.2510688438699151,1.2510687335472412,1.2510684537315966,1.2510681379962114,1.2510678181631505,1.251067500688289
23,0.06265683024163178,0.021825287354963755,0.0020048749865964055,0.043335317804432276,4.4559999999999993e-05,1.2511671718642359,1.2511683016564459,1.2511681997215964,1.2511678988414638,1.2511675520757464,1.2511671966074849,1.251166840673459
24,0.06665182503121679,0.0218225737337429,0.0018241670331917703,0.04558077887188642,4.654e-05,1.2512709115410807,1.2512721605620205,1.2512720320605153,1.2512716824859673,1.2512712817280847,1.2512708714977465,1.251270461071644
25,0.06698656220352282,0.021819746963658147,0.0018399590044282377,0.045492668260224044,4.8519999999999996e-05,1.2513791182360987,1.251380374572587,1.2513801886186997,1.251379781320944,1.2513793245250895,1.2513788598352213,1.2513783958606055
26,0.06761595119948585,0.021816802862235196,0.0019769580103456974,0.04653068498832863,5.05e-05,1.2514919560307216,1.2514931571076775,1.2514928547581254,1.251492357194814,1.2514918262587318,1.2514912962473215,1.251490771473342
27,0.06743950954610496,0.02181374465430006,0.0018309999722987413,0.045194044255480056,5.2480000000000006e-05,1.2516091369404794,1.2516103136868433,1.2516099004821655,1.2516093196962128,1.2516087253929211,1.25160814332915,1.2516075724906064
28,0.06861643772761974,0.021810565191405302,0.0020361659699119627,0.04659473858740768,5.4460000000000004e-05,1.2517309064845614,1.2517321497272975,1.251731626505491,1.2517309590640064,1.2517302997160076,1.2517296652677679,1.25172904867327
29,0.06440517789444895,0.02180728038276925,0.001891333027742803,0.04443883539814213,5.644000000000001e-05,1.2518569223411855,1.2518580945613975,1.2518573972865163,1.251856611977926,1.2518558705504437,1.2518551725602698,1.2518545014047116
30,0.06223566704203165,0.021803894857942673,0.0018178329919464886,0.04362425586553042,5.842e-05,1.2519870114004161,1.2519880560786283,1.2519871039509511,1.251986130772098,1.251985245266008,1.2519844275076837,1.2519836501171735
31,0.06761257510862205,0.021800392191070078,0.00182712497189641,0.04520676761811285,6.04e-05,1.252121483448838,1.2521224238804238,1.2521212781676738,1.2521201747855104,1.2521191949135766,1.2521182994300977,1.2521174513379147
32,0.06737380156382906,0.021796773139836897,0.0018895419780164957,0.04486327635793638,6.238000000000001e-05,1.2522602388301467,1.252261166383974,1.252259912441274,1.2522587416973743,1.2522577145531544,1.252256778037439,1.252255888926574
