iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2
0,0.09838659984933369,0.05761623603014587,2.7861459008418024,,,1.2426494076450263,1.2426494076450263,1.2426494076450263
1,0.09975756244708425,0.05761611872137781,3.969235592056066,0.10546627042637595,9.999999999999159e-07,1.2426516371464928,1.2426516371460732,1.242651637133991
2,0.0977917990967917,0.057614272391412466,3.450946034863591,0.10390905168279545,2.097999999999987e-05,1.2426984037503095,1.24269826286339,1.2426618769828317
3,0.09996861496455478,0.05761163936574249,0.21921580890193582,0.1054752135168077,4.095999999999993e-05,1.2427897395096856,1.2427894233790817,1.2426236996932727
4,0.10153033434422024,0.05760599570733827,0.21578769106417894,0.1026762677804087,6.0939999999999996e-05,1.2429255257287017,1.24292464948487,1.242670517705769
5,0.09922935768277905,0.05759832246300801,0.21619051275774837,0.105747680823567,8.091999999999984e-05,1.2431059679424126,1.2431046121387268,1.2427428880851736
6,0.09915181861844646,0.057590616085082626,0.21466381521895528,0.10450180466677415,0.0001008999999999999,1.2433309005243833,1.2433295200982564,1.2427215713703867
7,0.10041079252983544,0.0575818536444603,0.21748398896306753,0.10723380448916994,0.00012087999999999997,1.243600766467836,1.243599050576153,1.2426675133005445
8,0.09851099495068687,0.05757329816104605,0.21336405910551548,0.10474814265474827,0.00014085999999999992,1.2439150247690902,1.2439127632780644,1.2425062907622084
9,0.09161684718727575,0.05756446098425441,0.21199666103348136,0.10363808538601836,0.00016083999999999998,1.2442734009436809,1.2442707613408328,1.2422672608301195
10,0.09566141742746068,0.05755512234623836,0.21548974933102727,0.10837255988498175,0.00018081999999999983,1.2446763754519155,1.2446734335147511,1.2419625939014505
11,0.0979199726979674,0.0575437972449176,0.2144321040250361,0.10366628509776721,0.0002007999999999999,1.245123743518484,1.2451213287304084,1.2416807741720493
12,0.09922455447903916,0.057530325245397175,0.21363162016496062,0.10701846232135223,0.00022077999999999996,1.2456166770993293,1.245612654789424,1.2414320459834645
13,0.1004464143843899,0.05751523922173438,0.21770594036206603,0.10479928198894171,0.0002407599999999999,1.2461544877359527,1.2461476652281938,1.2411850981504764
14,0.10272610673036789,0.05749768039884654,0.21692925691604614,0.1056167898434864,0.00026074,1.246737092150915,1.2467294545005274,1.240988354827493
15,0.09724034939388945,0.057480737605604404,0.21184777095913887,0.10477992901568922,0.00028071999999999993,1.2473631708910895,1.247355584606543,1.240660744677068
16,0.09552271237776994,0.05746213067211329,0.2153331977315247,0.10063589840157973,0.0003007,1.248032574430998,1.2480253296249668,1.240339857474485
17,0.10395446666299407,0.05744080752124772,0.21653395518660545,0.1078367201807275,0.00032068000000000005,1.2487484430586828,1.2487406226415623,1.2400834800674556
18,0.09306782164893784,0.0574179172655114,0.21629943326115608,0.10133534649817035,0.00034066,1.24950780829344,1.249499582918534,1.2398280470587448
19,0.10392804495252114,0.05739292803654209,0.2177840108051896,0.10789918915627617,0.00036063999999999996,1.2503140938221744,1.2503040363245428,1.2395999652961485
20,0.10578111369942314,0.05736497354436437,0.35968651808798313,0.10847727294155644,0.0003806199999999999,1.2511671145617638,1.2511568337316024,1.2394488245953557
21,0.09851360059735485,0.057334079356954164,0.2173918690532446,0.10700063844498511,0.0004006,1.2520659277078252,1.25205784356687,1.2393746299610913
22,0.1024608161976447,0.057302213130451314,0.21626872289925814,0.10666380722539973,0.00042057999999999993,1.2530100964019348,1.253009518320618,1.2392570317507539
23,0.10026210035376716,0.05726914896624242,0.2146538649685681,0.10373655559446486,0.0004405599999999999,1.2539983093578995,1.2540064564549915,1.2391168047046435
24,0.09956703311039453,0.05723466394277708,0.21602758206427097,0.1054405850202504,0.00046053999999999995,1.2550322269582304,1.255046108263527,1.238968338096077
25,0.09735611116211558,0.057195085721292456,0.2191145969554782,0.10700621130114114,0.0004805199999999999,1.2561108803493757,1.2561378162885357,1.2390253586096345
26,0.10057677143657998,0.057154305489428396,0.2148841363377869,0.1062811921383582,0.0005005,1.2572359774945134,1.257272440675932,1.2390606914521305
27,0.09790026848903235,0.05711273859267049,0.2158621810376644,0.10417690357056511,0.00052048,1.2584053552068375,1.2584530382277288,1.2390485151579487
28,0.10490897177631389,0.05706832931820903,0.21746069891378284,0.10903238357551912,0.00054046,1.2596230856838293,1.259682147948661,1.23910656943312
29,0.0966792714053967,0.057022531631801605,0.21728064911440015,0.10254367023097402,0.00056044,1.2608836078127366,1.2609555781925483,1.2391575379040674
30,0.10082108157025554,0.056973087056033614,0.2164281541481614,0.10492021436213185,0.0005804199999999999,1.2621893160822046,1.2622709238468368,1.2393390522746701
31,0.0981711890470656,0.05692221476432145,0.2150501669384539,0.10571988148714342,0.0006004,1.2635410428647815,1.2636333582463724,1.2395102469319175
32,0.09694424046419237,0.05687781624756274,0.21783506218343973,0.11297606956930567,0.00062038,1.264941161218138,1.265033329071768,1.2391959598675415
33,0.09349459776404054,0.05683172727142143,0.21529913926497102,0.10193456131370877,0.00064036,1.2663833941620628,1.266477314047724,1.2388940616016868
34,0.09893597116246104,0.056784075514281634,0.21788670122623444,0.10467687869642084,0.00066034,1.2678709677312443,1.2679677303942039,1.2385908860136725
35,0.09827038595047174,0.0567333090378697,0.2150964280590415,0.10511192795846534,0.0006803200000000001,1.2694049004518477,1.269499543020605,1.2383860594142788
36,0.09663706175841347,0.056680267450504904,0.2152812583371997,0.10367124170054881,0.0007003,1.27098323040499,1.271076648608884,1.2382268314522937
37,0.093778740879353,0.056630455943515234,0.21347823878750205,0.10315801199177536,0.00072028,1.2726034305623084,1.2726929451704128,1.2377839526834233
38,0.09540038446043196,0.05658239100430417,0.2191555378958583,0.1040170509489513,0.00074026,1.2742672524257401,1.2743562836876778,1.2371375768254165
39,0.09468029292303601,0.05653225381490147,0.21724316803738475,0.10249740055055709,0.00076024,1.2759746956486873,1.2760670366609579,1.2365224805130732
40,0.08945712219035043,0.056482103639524626,0.21544751897454262,0.10081031498806386,0.0007802200000000001,1.2777232268841843,1.2778235643749327,1.2358162178128678
41,0.09667179109724748,0.05643004378242575,0.21511478815227747,0.10389590857908397,0.0008002,1.2795184784658349,1.2796257562649491,1.2351299264997468
42,0.09423482265534706,0.056376052103423085,0.21221788274124265,0.10012452546983312,0.00082018,1.2813551496356812,1.281470152304521,1.2344749718214507
43,0.094450063960242,0.05631998535873878,0.21559524023905396,0.10211461114363882,0.00084016,1.2832363471324242,1.2833616640240186,1.2338520347873048
44,0.09475892238548367,0.05626225462695959,0.21491099707782269,0.10310785465388993,0.00086014,1.2851640748946833,1.2852989062574594,1.233235165420197
45,0.10666145311098288,0.05620133596995563,0.21587908128276467,0.10840737918649762,0.00088012,1.2871460350708934,1.2872928474188912,1.2326996575629687
46,0.10030799343594846,0.05613707525043792,0.21723777893930674,0.10549577009621151,0.0009001,1.2891789794288269,1.2893219651642358,1.232282400557661
47,0.09400086054866036,0.05607186157757566,0.2188594271428883,0.10089995859221657,0.0009200800000000001,1.2912533781252733,1.2913991595647138,1.2318317936224523
48,0.09729583548489344,0.056004997434364705,0.21707278722897172,0.10571259269593503,0.0009400599999999999,1.2933795787861888,1.2935150473763437,1.2313899972412448
49,0.10060309715803585,0.055934336512702236,0.21636678371578455,0.10459392959512029,0.00096004,1.2955551459334267,1.2956691958377236,1.231095882311731
50,0.09540322541876953,0.05586232544002037,0.2159449509344995,0.10512334283595662,0.00098002,1.2977794013304573,1.2978795590954293,1.2307781279218508
51,0.09551578481568437,0.055788405364952526,0.2148613459430635,0.10387253257478771,0.001,1.3000522488383037,1.300124418818208,1.2304954869607538
52,0.0940666285442236,0.05571328098152644,0.21410616301000118,0.10162458595256996,0.0009999878275373446,1.3023234841808864,1.3023624568089505,1.2303047512886276
53,0.09441519469634863,0.05563868712720009,0.2177483201958239,0.10258247879540383,0.0009999513107426476,1.304594933477243,1.304599098311948,1.230088367029691
54,0.09788655275452965,0.055561608534345455,0.21665084501728415,0.10390680525286625,0.0009998904513956854,1.3068691886503199,1.3068330837009279,1.230036723459892
55,0.09046423288364247,0.05548637640022929,0.214945696759969,0.09836006483712621,0.000999805252462657,1.3091345348762433,1.309070300662215,1.2298813719362813
56,0.09801968346564593,0.055411099204629805,0.2165282047353685,0.10691039459320881,0.0009996957180960385,1.311409529812887,1.3113106793106686,1.2297215422239114
57,0.0930674769631339,0.05533432474052915,0.21634494327008724,0.10002060331189608,0.0009995618536343797,1.3136806832129535,1.3135403500577028,1.2296806465675951
58,0.09417976336163844,0.05525746685105477,0.2117383200675249,0.10287616546307503,0.0009994036656020464,1.3159546097115067,1.3157598367517223,1.2296603241119617
59,0.09338939979066749,0.055181025698373506,0.2155012390576303,0.09982123695439668,0.0009992211617088995,1.318223247161963,1.3179862618664435,1.22961945763948
60,0.08859092377087369,0.05512140931212013,0.21665800595656037,0.11926524669484752,0.0009990143508499217,1.3204930170372904,1.3202173627672948,1.2284921336515326
61,0.09435384919859649,0.055065773072253646,0.21366035984829068,0.10705498727096932,0.0009987832431047822,1.3227682594590933,1.322453201465224,1.2270983149555883
62,0.097408274467987,0.055006810442510316,0.21481642639264464,0.10419427591237757,0.0009985278497373468,1.3250471337797398,1.3246961959452332,1.2259102096595598
63,0.0953251439113382,0.05494639847568577,0.21904546720907092,0.10092658550999921,0.0009982481831951274,1.3273230603572592,1.3269431122690236,1.2248181039104666
64,0.0924571345844604,0.054884230190564896,0.21786988200619817,0.09986144538361091,0.0009979442571086772,1.3295956391268702,1.3291808005837975,1.223857146349216
65,0.09578029881873448,0.05482702943808438,0.21920931804925203,0.10677613710782795,0.0009976160862909245,1.33187467329395,1.3314022972603197,1.2225849213161026
66,0.08940466107018143,0.054780719486563115,0.21367230033501983,0.1257806020665612,0.0009972636867364526,1.3341545318989607,1.333616722130576,1.220608410336946
67,0.09016449498040735,0.05474027450334613,0.2138076708652079,0.11609464952138616,0.000996887075620718,1.3364346056333152,1.3358300292647571,1.218247425875019
68,0.10267313165983527,0.054695512307682145,0.2173383990302682,0.1064534051118797,0.0009964862712992153,1.3387238848295833,1.3380482738079327,1.2161519463988912
69,0.08331156722597564,0.05465808790525791,0.18884514505043626,0.13123142800932386,0.0009960612933065818,1.3410051470915327,1.3402624989719787,1.2135858561255686
70,0.10010188243948578,0.054621443217203025,0.21427316265180707,0.10980237782888208,0.000995612162355645,1.3432920647821924,1.3424847095274373,1.2109502472037004
71,0.09344983927715006,0.05458593064211507,0.2156975013203919,0.11079483337758539,0.0009951389003364144,1.3455841670835833,1.3447092430102232,1.2082281393142211
72,0.09694162356715437,0.05454726699723519,0.21682329615578055,0.10423752151014076,0.0009946415303150127,1.3478799765579903,1.3469347004559757,1.2057058439524613
73,0.08937236853377278,0.05450487943549646,0.21623460296541452,0.09744063525984352,0.0009941200765325531,1.3501669053366625,1.3491416083409251,1.203458243520763
74,0.09455194145918558,0.05446221770875427,0.21392580214887857,0.10606635799154823,0.0009935745644039575,1.352456636277646,1.3513627334723641,1.2012085500859018
75,0.09725290745655443,0.05441595377843885,0.21911282697692513,0.10288287870208211,0.0009930050205167172,1.354747820840872,1.3535862813578474,1.1991927096547255
76,0.09219203549767344,0.05436935038462673,0.2168245860375464,0.10366470382229372,0.000992411472629598,1.3570373295228477,1.3558249991797142,1.1971843584470119
77,0.09890052243525922,0.05432316443118885,0.2145321238785982,0.10719124628845983,0.0009917939496712864,1.3593305561989097,1.358077786841193,1.1951278422628102
78,0.09409446433442192,0.054281361798976746,0.21455984516069293,0.11906845365166245,0.00099115248173898,1.3616256462495813,1.3603417287022554,1.192762706846069
79,0.097438953721592,0.05423661022613435,0.21457595471292734,0.10207890731716755,0.0009904871000969212,1.3639206316663781,1.362597155948192,1.190602862644364
80,0.088425248288131,0.054194418069475024,0.21705413796007633,0.1077100660214311,0.0009897978371748723,1.3662106689622124,1.3648452638350081,1.188283636406211
81,0.09208012408419558,0.054157312754667696,0.21297496696934104,0.13526545326874623,0.000989084726566536,1.3685104102863401,1.3671055272361126,1.185595314530109
82,0.09433150712899196,0.054117175659645946,0.21546644857153296,0.10286996765983157,0.0009883478030279168,1.3708116480428723,1.3693515984591111,1.1831221458990542
83,0.08958390573765779,0.05407585980135865,0.2154414588585496,0.09990667464970707,0.0009875871024756287,1.37310238865158,1.3716060089282327,1.180729758435396
84,0.09367066375590784,0.054031772579670796,0.21303558722138405,0.09985787382592654,0.0009868026619851435,1.375387069154013,1.373865600701853,1.1785246712107225
85,0.09839823193707306,0.05398563847730651,0.21631533280014992,0.10546189505537676,0.000985994519788984,1.3776786922012834,1.3761232457932697,1.1764511010356848
86,0.08407706087223303,0.05394361383461306,0.21107219718396664,0.11289965685866502,0.0009851627152748603,1.379958860508219,1.378375426790956,1.1741170830599335
87,0.09497673989993968,0.053898564656491094,0.21757866023108363,0.102125583951773,0.0009843072889837512,1.38224178454121,1.3806078971658073,1.1720057026033324
88,0.09016128805017308,0.05385076842201507,0.2150688567198813,0.10115937018351177,0.0009834282826079275,1.3845261016579427,1.3828106901425115,1.1701118510618833
89,0.09122212224948256,0.05380449328198874,0.21538205910474062,0.10679848319136291,0.0009825257389889197,1.3868106569092826,1.3850082116606475,1.1681194073977887
90,0.0900174694609841,0.053756125510006,0.21507449727505445,0.0981935656784868,0.0009815997021154303,1.3890882092025727,1.387196399592127,1.1662886050655912
91,0.0900299801440744,0.05370805540142855,0.21733932802453637,0.10615180568094756,0.0009806502171211904,1.3913695618467727,1.389391325777106,1.1644255476789112
92,0.08799634263653539,0.053662292947868555,0.2161662532016635,0.10820224955545199,0.0009796773302827588,1.3936492533690588,1.3915817704907978,1.1624107554540704
93,0.08775799404376407,0.05362287380526456,0.2193325087428093,0.13847503213606568,0.0009786810890172676,1.3959270618003556,1.393781158917727,1.159950655100966
94,0.08425615831100453,0.053583573964377816,0.2136365999467671,0.10187044893446062,0.0009776615418801106,1.398195540463804,1.39597821243634,1.1574940263992832
95,0.08933532063707399,0.05354483800095014,0.21678337641060352,0.11158566372152211,0.000976618738562577,1.4004690471193317,1.3981891466577694,1.1549748122068078
96,0.09420231858764312,0.05350256482060432,0.3891772967763245,0.10337301325669043,0.0009755527298894293,1.4027455510471774,1.4004108609651689,1.1526828464626329
97,0.09279958568604313,0.05346277305337953,0.2174646886996925,0.11779320020166799,0.0009744635678164261,1.4050226324334294,1.4026445184778364,1.1502032004963854
98,0.09147510595349996,0.05342119982860859,0.21795528242364526,0.1031086572762164,0.0009733513054277904,1.4073016856496028,1.4048656027397786,1.1478569130715421
99,0.093247061336966,0.053377046282781435,0.21540305903181434,0.10537529285256926,0.0009722159969336218,1.409586201305991,1.407098838154895,1.1456687002111017
100,0.08893935791492763,0.05333033232381488,0.21455694502219558,0.09830722085350557,0.0009710576976672547,1.411862854652848,1.4093211435929203,1.1436800767794
101,0.08847620511566665,0.05328341752623046,0.21300462679937482,0.10080589971348543,0.0009698764640825613,1.4141323130307843,1.4115393050019212,1.1417187080112206
102,0.09039902542220844,0.05324139260267373,0.1956708086654544,0.1320616757179018,0.0009686723537511998,1.4163994502118114,1.4137806773966795,1.1393914087550887
103,0.09622572697548631,0.05319612040440866,0.21739414893090725,0.10096692128735414,0.0009674454253598092,1.4186663743516608,1.4160069859186464,1.137307795848575
