iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
0,2.772110746668363,0.006988100766674482,0.2364887499716133,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,2.772110746668363,0.006988120150548977,0.4042066659894772,10.817646331290012,9.999999999999972e-07,1.2499977639322717,1.249997763932283,1.2499977639322761,1.249997763932347,1.249997763932281,1.2499977639322697,1.2499977639324151,1.2499977639322741,1.2499977639322815,1.2500022360689897,1.2499977639323758,1.2499977639322737,1.2499977639322717,1.2499977639322781,1.249997763932273
2,2.772114903859111,0.006988177914376076,0.36564149998594075,10.817591840239768,2.980000000000002e-06,1.2499911004602837,1.249991100477371,1.249991100470968,1.2499911004941335,1.2499911004739392,1.2499911004554185,1.249991100398426,1.249991100477591,1.2499911005188018,1.2500089004075685,1.2499911002009472,1.2499911004699285,1.249991100473178,1.2499911004842128,1.2499911004658506
3,2.7721272922450875,0.006988274046945029,0.034366666979622096,10.812801592867347,4.960000000000007e-06,1.2499800095896871,1.2499800096006162,1.249980009621074,1.249980009517588,1.2499800095356304,1.2499800096338372,1.2499800101774419,1.24998000960591,1.2499800098352178,1.2500200119104792,1.2499800085626347,1.2499800096570581,1.2499800096179154,1.2499800096907787,1.2499800095610638
4,2.772147909596904,0.006988408556962042,0.03448091703467071,10.814663320375798,6.939999999999998e-06,1.2499644914258539,1.2499644914552834,1.2499644915282857,1.249964491348876,1.2499644913096455,1.249964491488047,1.2499644931590344,1.2499644914398953,1.2499644921490103,1.2500355582643876,1.2499644896412108,1.2499644915790682,1.2499644915073185,1.2499644916421218,1.249964491343553
5,2.7721767575097127,0.006988581448839748,0.03495862503768876,10.814689071751406,8.919999999999989e-06,1.2499445460287812,1.2499445459120164,1.2499445462226952,1.2499445453406113,1.2499445457993574,1.249944546109145,1.2499445481041536,1.249944546001402,1.2499445477815494,1.2500555384783079,1.2499445437476258,1.249944546301431,1.2499445462144096,1.2499445463712056,1.2499445458573681
6,2.7722138368445592,0.00698879274461164,0.03476025001145899,10.819562540502556,1.0899999999999994e-05,1.2499201734863845,1.2499201736287067,1.2499201743491368,1.2499201739011536,1.2499201735458636,1.249920173366006,1.2499201755719729,1.2499201732580036,1.2499201765870585,1.2500799169615775,1.2499201733501741,1.2499201737246073,1.2499201740539705,1.2499201739674903,1.2499201734379677
7,2.772259151552749,0.006989042465106205,0.03435429203091189,10.822079936664709,1.2879999999999999e-05,1.2498913741210418,1.249891375010723,1.249891376436823,1.249891377927272,1.249891374731809,1.2498913732129275,1.2498913792460595,1.2498913733366546,1.2498913790521557,1.250108660571638,1.2498913796210578,1.249891373663068,1.2498913752709473,1.2498913748422542,1.2498913743481441
8,2.772312705306236,0.00698933065162811,0.03491687501082197,10.82528949252919,1.4860000000000003e-05,1.2498581482353348,1.2498581502653396,1.249858152758248,1.2498581578374277,1.2498581497714194,1.2498581456214124,1.2498581580148171,1.249858146417439,1.2498581557274921,1.2501417117558158,1.2498581637200048,1.2498581460140437,1.2498581502188897,1.2498581489886176,1.2498581488780072
9,2.772374505921401,0.006989657213686355,0.0343745420104824,10.821820218169938,1.6840000000000008e-05,1.2498204957921237,1.2498204992020299,1.2498205035119925,1.2498205145880594,1.2498204984628623,1.2498204908707504,1.249820523082308,1.2498204925839609,1.2498205075664954,1.2501792035845964,1.2498205276782541,1.2498204914505042,1.2498204989373918,1.2498204966374906,1.249820496969878
