K,eps_idx,eps,alpha,mro_sol,solvetime,dro_feas_sol
1.0,0.0,1.0,0.1,19.003082746044825,1.463154056,19.003082746044825
1.0,1.0,3.1622776601683795,0.1,25.030658844600037,1.427863634,25.030658844600037
1.0,2.0,10.0,0.1,35.185964074923405,1.4888249820000001,35.185964074923405
2.0,0.0,1.0,0.1,9.979880920017527,2.826587016,9.979880920017527
2.0,1.0,3.1622776601683795,0.1,12.623166578416498,2.789206923,12.623166578416498
2.0,2.0,10.0,0.1,17.845880643500582,2.959910224,17.845880643500582
3.0,0.0,1.0,0.1,6.007350743101561,5.82160193,6.007350743101561
3.0,1.0,3.1622776601683795,0.1,7.302773524105495,5.514410999,7.302773524105495
3.0,2.0,10.0,0.1,10.413821906843667,5.920416779,10.413821906843667
4.0,0.0,1.0,0.1,4.038243056035102,10.190536128,4.038243056035102
4.0,1.0,3.1622776601683795,0.1,4.797049859762706,10.796335514999999,4.797049859762706
4.0,2.0,10.0,0.1,6.723139047463885,10.681727441,6.723139047463885
5.0,0.0,1.0,0.1,2.948260798962299,22.461935334,2.948260798962299
5.0,1.0,3.1622776601683795,0.1,3.4528378799850628,19.811180358,3.4528378799850628
5.0,2.0,10.0,0.1,4.713529434706797,17.903033386,4.713529434706797
6.0,0.0,1.0,0.1,2.2896570857262906,29.647208865,2.2896570857262906
6.0,1.0,3.1622776601683795,0.1,2.6489390093867025,29.90438583,2.6489390093867025
6.0,2.0,10.0,0.1,3.5301248039652275,28.916474002,3.5301248039652275
7.0,0.0,1.0,0.1,1.8348472919323182,41.999537001,1.8348472919323182
7.0,1.0,3.1622776601683795,0.1,2.1074030214515678,45.000241324,2.1074030214515678
7.0,2.0,10.0,0.1,2.748322351575359,48.239217092,2.748322351575359
8.0,0.0,1.0,0.1,1.5230207837856176,66.553011559,1.5230207837856176
8.0,1.0,3.1622776601683795,0.1,1.7368163089102342,63.107130336,1.7368163089102342
8.0,2.0,10.0,0.1,2.218011587599408,69.469764376,2.218011587599408
9.0,0.0,1.0,0.1,1.278898177968766,97.126417313,1.278898177968766
9.0,1.0,3.1622776601683795,0.1,1.4509008866876143,101.212455346,1.4509008866876143
9.0,2.0,10.0,0.1,1.8202036167479736,104.092812087,1.8202036167479736
10.0,0.0,1.0,0.1,1.0609612843581966,126.865853039,1.0609612843581966
10.0,1.0,3.1622776601683795,0.1,1.2029480741084175,117.902601468,1.2029480741084175
10.0,2.0,10.0,0.1,1.4973683131152784,137.566074322,1.4973683131152784
11.0,0.0,1.0,0.1,0.889040551537133,153.959920042,0.889040551537133
11.0,1.0,3.1622776601683795,0.1,1.0099482195531224,156.744752455,1.0099482195531224
11.0,2.0,10.0,0.1,1.246085113797632,172.306597706,1.246085113797632
12.0,0.0,1.0,0.1,0.7487041792953342,202.942903656,0.7487041792953342
12.0,1.0,3.1622776601683795,0.1,0.8500688865709557,195.327103962,0.8500688865709557
12.0,2.0,10.0,0.1,1.0453066487006635,224.369201845,1.0453066487006635
13.0,0.0,1.0,0.1,0.6318019449079987,279.278890585,0.6318019449079987
13.0,1.0,3.1622776601683795,0.1,0.7169146768714559,264.489583194,0.7169146768714559
13.0,2.0,10.0,0.1,0.8768313138612295,296.295755557,0.8768313138612295
