i,K,obj_val,grad_sq_norm,opt_dist_sq_norm
0.0,31.0,0.14766436132700486,0.006305329560591344,38.799783021129755
0.0,32.0,0.14147231552395267,0.005863685525267886,38.21543090538232
0.0,33.0,0.13571079727994168,0.005465068600059413,37.65540532881178
0.0,34.0,0.13033816175648666,0.005104165357713945,37.11802720829208
0.0,35.0,0.12531787176386516,0.004776448043403186,36.60177872662384
0.0,36.0,0.12061774757228595,0.004478040010062391,36.105283687611795
0.0,37.0,0.11620934434989327,0.004205607289608841,35.6272907373327
0.0,38.0,0.1120674326029426,0.00395627064274362,35.16665896722273
0.0,39.0,0.10816956229027412,0.0037275337719260447,34.72234550745373
0.0,40.0,0.1044956953317915,0.003517224380785408,34.293394792064554
0.0,41.0,0.10102789434690652,0.00332344551205533,33.87892923511817
0.0,42.0,0.09775005787565562,0.0031445351617139417,33.4781411032426
0.0,43.0,0.09464769422269512,0.0029790325972897215,33.09028540690169
0.0,44.0,0.0917077275486062,0.0028256501379252887,32.71467366260819
0.0,45.0,0.0889183310077208,0.002683249408057175,32.3506684025517
0.0,46.0,0.08626878266738008,0.0025508212740112672,31.997678327928867
0.0,47.0,0.08374934069331916,0.0024274688271290184,31.65515401853337
0.0,48.0,0.08135113489011998,0.0023123928984068055,31.322584124587216
0.0,49.0,0.07906607217529438,0.002204879685665381,30.99949197792514
0.0,50.0,0.07688675396436405,0.0021042901506997578,30.685432568909633
1.0,1.0,10.875177940035549,6.335439780972522,182.59431666102753
1.0,2.0,5.824365057356772,2.451037113873357,145.42904468185787
1.0,3.0,3.7489811643835167,1.2351562652778465,124.58262156630407
1.0,4.0,2.6662941216826503,0.7206102269740672,110.82185317404786
1.0,5.0,2.020399533730189,0.46145911996468514,100.87728691429133
1.0,6.0,1.600216105733505,0.31550424347042527,93.25714789933528
1.0,7.0,1.3094956719342268,0.22658175634061672,87.17178771987166
1.0,8.0,1.0987517842615566,0.1690991698126113,82.16038678847536
1.0,9.0,0.940280569719087,0.13016261606130877,77.93447882124177
1.0,10.0,0.8175372278722001,0.10276915313692536,74.30351915842671
1.0,11.0,0.7201190501927295,0.08288231027696062,71.13613940007485
1.0,12.0,0.641203024403184,0.06805883332036673,68.33854550958088
1.0,13.0,0.5761533795541828,0.05675770177563112,65.8417922452885
1.0,14.0,0.5217250817736808,0.04797229035137615,63.59393642884742
1.0,15.0,0.4755879237771939,0.04102497514881515,61.55500839210408
1.0,16.0,0.4360312797761946,0.03544759234797645,59.69368167214411
1.0,17.0,0.40177486953314434,0.030909285105457856,57.98500414538731
1.0,18.0,0.3718439734031008,0.027171532878933324,56.408813952360184
1.0,19.0,0.3454850777183467,0.02405931748311947,54.94860959162671
1.0,20.0,0.32210759227357155,0.021442167355154543,53.590728598236446
1.0,21.0,0.3012427957239547,0.019221416987498508,52.32374039649731
1.0,22.0,0.28251441320626863,0.017321473642429225,51.137990630588995
1.0,23.0,0.26561720022458907,0.015683724747500245,50.025254451406354
1.0,24.0,0.2503011326486941,0.014262219637975105,48.97846937525551
1.0,25.0,0.23635958356386355,0.013020564535667039,47.9915270642987
1.0,26.0,0.22362037571933477,0.011929660274068771,47.05910929457891
1.0,27.0,0.21193893509138248,0.010966033867184434,46.17655745197564
1.0,28.0,0.20119299814463093,0.010110594065757457,45.339767745477296
1.0,29.0,0.19127848084268861,0.009347693325052375,44.54510634696454
1.0,30.0,0.18210622540128937,0.00866441372816642,43.78934011691882
1.0,31.0,0.17359941668941942,0.008050018336904904,43.06957962904183
1.0,32.0,0.16569151420796643,0.0074955259575441215,42.38323198062106
1.0,33.0,0.15832458445038908,0.0069933788447809194,41.727961449746736
1.0,34.0,0.15144794671575645,0.006537181015150915,41.10165649078997
1.0,35.0,0.14501706619901839,0.006121490656499123,40.50240188494211
1.0,36.0,0.13899264356459703,0.005741654311555641,39.92845511080251
1.0,37.0,0.13333986170938614,0.0053936735630654205,39.37822619085569
1.0,38.0,0.1280277590916625,0.00507409718624798,38.850260417581204
1.0,39.0,0.12302870559174353,0.00477993339135253,38.3432234784008
1.0,40.0,0.11831796191605037,0.004508578015713439,37.85588858942517
1.0,41.0,0.11387330744797637,0.004257755454823548,37.387125319776686
1.0,42.0,0.10967472447123246,0.004025469826721659,36.93588984543961
1.0,43.0,0.10570412905362399,0.003809964401818852,36.5012164173814
1.0,44.0,0.10194514073706944,0.003609687743496821,36.08220986556873
1.0,45.0,0.0983828846494135,0.0034232653243257225,35.67803899036395
1.0,46.0,0.09500382082272292,0.003249475631329107,35.28793071709061
1.0,47.0,0.09179559643777788,0.003087229968249466,34.91116490943106
1.0,48.0,0.08874691746596122,0.0029355553158354948,34.54706975364818
1.0,49.0,0.08584743678673144,0.002793579732256809,34.195017639100186
1.0,50.0,0.083087656351301,0.002660519872014374,33.85442147168551
2.0,1.0,10.05431075202132,5.653366434909508,184.42980562400157
2.0,2.0,5.553461872408607,2.182253200553053,149.86592905082568
2.0,3.0,3.700579602716131,1.1203959642376822,129.83433476174432
2.0,4.0,2.711602202585688,0.6769521574675372,116.15241231511749
2.0,5.0,2.0994732232743476,0.4508285893948115,105.98295566224223
2.0,6.0,1.6856073836341865,0.3189085692190309,98.0358913585397
2.0,7.0,1.3898812306346973,0.23490621052310576,91.61237039322195
2.0,8.0,1.1704434938037438,0.17827423867767564,86.28775168120629
2.0,9.0,1.0029345396172797,0.13856395740473365,81.784251944669
2.0,10.0,0.8720978948105292,0.10989104191409255,77.91107774360461
2.0,11.0,0.7678911652497815,0.08869422278089072,74.53257720627659
2.0,12.0,0.6834656239188633,0.07270725382882799,71.54970676805836
2.0,13.0,0.6140224853865469,0.060434998441555934,68.88855152621173
2.0,14.0,0.5561242589765335,0.05086361590007658,66.49289658310708
2.0,15.0,0.5072613902719487,0.04329021817031465,64.31926316310103
2.0,16.0,0.465570521197214,0.03721820588323489,62.33350782018354
2.0,17.0,0.42964663718561863,0.03229079744446567,60.508443941277925
2.0,18.0,0.3984152008972788,0.028247719202272325,58.82214818997993
2.0,19.0,0.37104356116714415,0.0248963946141381,57.25673510559309
2.0,20.0,0.3468785961911721,0.022092438280488208,55.797457255538646
2.0,21.0,0.32540218229312196,0.019726243239734823,54.43203530905446
2.0,22.0,0.3061989600290869,0.017713627082311962,53.150152823121694
2.0,23.0,0.28893270241184915,0.015989222454899355,51.94307061008766
2.0,24.0,0.27332877890477075,0.014501748470595125,50.803329022895156
2.0,25.0,0.25916099245381896,0.013210587492109873,49.724515655746664
2.0,26.0,0.24624159069549117,0.012083278652278104,48.7010822734235
2.0,27.0,0.23441360720394933,0.0110936625128691,47.728199189293825
2.0,28.0,0.22354493169340392,0.010220493288191534,46.80163842299089
2.0,29.0,0.21352367649771403,0.009446390379162246,45.91767918950546
2.0,30.0,0.2042545245878319,0.008757038675883335,45.07303087389377
2.0,31.0,0.19565582784094063,0.008140573060877721,44.264769814218326
2.0,32.0,0.1876572839231595,0.007587100611951895,43.49028707591545
2.0,33.0,0.1801980632010851,0.00708832669150539,42.74724504083476
2.0,34.0,0.17322528847180493,0.006637260103457759,42.03354111472191
2.0,35.0,0.1666927933786228,0.006227978934007596,41.34727722093816
2.0,36.0,0.16056010250900996,0.005855443338262502,40.68673402635768
2.0,37.0,0.15479158899734385,0.005515344918783272,40.050349059659894
2.0,38.0,0.14935577514021187,0.005203984828501394,39.43669804858932
2.0,39.0,0.14422474890504702,0.004918174572935923,38.84447893285696
2.0,40.0,0.1393736748690885,0.004655154863214919,38.27249811180971
2.0,41.0,0.13478038249691876,0.004412528908125955,37.719658567196575
2.0,42.0,0.13042501806653461,0.004188207320186732,37.18494956611703
2.0,43.0,0.12628974921862593,0.003980362412200537,36.667437701171075
2.0,44.0,0.12235851320403299,0.00378739012380631,36.16625906670877
2.0,45.0,0.11861680156951486,0.0036078781763845594,35.68061240401644
2.0,46.0,0.11505147534933467,0.00344057933453631,35.20975307591477
2.0,47.0,0.11165060589377143,0.0032843888719026083,34.75298775385196
2.0,48.0,0.10840333732208765,0.0031383255122987615,34.30966971914878
2.0,49.0,0.10529976728017515,0.00300151525450262,33.87919469537274
2.0,50.0,0.10233084324587312,0.0028731775985210983,33.46099714150654
3.0,1.0,15.091708236490257,9.703157113481662,196.77009494219817
3.0,2.0,7.4467962530588485,3.496277263229305,146.10641910971876
3.0,3.0,4.530124381346365,1.646824775547222,119.81551136071266
3.0,4.0,3.1014470165581693,0.9204863085786535,103.34183861087443
3.0,5.0,2.2815473539862703,0.5747314189605186,91.85653685322039
3.0,6.0,1.7603402118535698,0.38641827162386044,83.30507885623582
3.0,7.0,1.40542483238861,0.27368043823699545,76.65013628044541
3.0,8.0,1.1516745631410126,0.20144803633281935,71.30211738912799
3.0,9.0,0.9635229783392599,0.15279021871989132,66.89686717289673
3.0,10.0,0.819967706321654,0.1187382226819653,63.195565478259574
3.0,11.0,0.7078486658311811,0.09418116874327073,60.03443287565493
3.0,12.0,0.6185342290386615,0.0760329000758787,57.297219381073496
3.0,13.0,0.5461566415281962,0.06234178684812357,54.89911536499471
3.0,14.0,0.48661118773947487,0.05182709661093975,52.77683058573007
3.0,15.0,0.43695832845448607,0.04362278593547895,50.8822129313831
3.0,16.0,0.39505103157243815,0.03712863158608751,49.178002403500635
3.0,17.0,0.3592942087126116,0.031919994704404916,47.63492690879698
3.0,18.0,0.3284848809685669,0.027691146871351362,46.229670068650925
3.0,19.0,0.30170339883932745,0.02421859624831331,44.943421691648005
3.0,20.0,0.27823789369407115,0.021336750053427635,43.760826692539034
3.0,21.0,0.25753089304915977,0.018921413932485087,42.66921186781615
3.0,22.0,0.23914102758140185,0.016878397286843334,41.658009709552005
3.0,23.0,0.2227151989143954,0.015135518459597173,40.71832399651325
3.0,24.0,0.20796811103769564,0.01363691682177814,39.84259871931527
3.0,25.0,0.19466705578103788,0.012338956075236348,39.02436319198626
3.0,26.0,0.18262049231204866,0.011207241047870584,38.258033924937344
3.0,27.0,0.17166939590703387,0.010214423663545358,37.538759196737004
3.0,28.0,0.16168064777757682,0.009338574603126645,36.862296036772435
3.0,29.0,0.15254194270644875,0.008561964603931596,36.224912020265236
3.0,30.0,0.14415783476820526,0.007870145136471806,35.62330621404338
3.0,31.0,0.1364466430689925,0.007251249723992044,35.05454502010705
3.0,32.0,0.12933801219480265,0.006695459144431851,34.51600969755505
3.0,33.0,0.1227709746136095,0.006194589240598778,34.00535310792028
3.0,34.0,0.11669240056493435,0.005741771087337836,33.520463798706444
3.0,35.0,0.1110557490811086,0.005331201181617945,33.05943596753404
3.0,36.0,0.1058200545713142,0.004957945054628417,32.62054417239122
3.0,37.0,0.10094909887336354,0.004617781887875402,32.20222189916059
3.0,38.0,0.09641073026950378,0.00430708078823282,31.803043285555006
3.0,39.0,0.09217629969721132,0.004022701648958725,31.421707445265227
3.0,40.0,0.08822019100553592,0.0037619152136645277,31.05702494812534
3.0,41.0,0.08451942715187373,0.0035223382243596084,30.70790609931687
3.0,42.0,0.08105333809849344,0.003301880485372664,30.37335072893373
3.0,43.0,0.07780327914426753,0.0030987013935815147,30.052439257025128
3.0,44.0,0.07475239073084929,0.002911174031303028,29.744324841841646
3.0,45.0,0.07188539255506964,0.002737855334917838,29.448226452949548
3.0,46.0,0.06918840622108074,0.002577461171908487,29.16342273806418
3.0,47.0,0.06664880176758421,0.002428845405252704,28.88924657435177
3.0,48.0,0.0642550642758438,0.0022909822147376157,28.625080212686683
3.0,49.0,0.061996677455266574,0.0021629510929951634,28.370350937798055
3.0,50.0,0.059864021654815636,0.0020439240498555697,28.12452717906998
4.0,1.0,10.34834468991564,6.467271737405647,180.1089169236911
4.0,2.0,5.289322406553154,2.2935542964883555,145.1828099014342
4.0,3.0,3.366813225149283,1.107170343615127,126.3190745717099
4.0,4.0,2.401934655271179,0.6306799353333137,113.95899201472793
4.0,5.0,1.8385992144165397,0.3984108717586878,104.98193332897651
4.0,6.0,1.476461166658676,0.27075489409952086,98.02594734306905
4.0,7.0,1.227029384096879,0.1945689137946118,92.39085757053385
4.0,8.0,1.0458415045620053,0.146170944232281,87.67730894794094
4.0,9.0,0.9085222106284517,0.11382017966383519,83.64011387392522
4.0,10.0,0.8008244941900798,0.09123985811526918,80.11984521107522
4.0,11.0,0.7139857341986194,0.0748783600483569,77.00778709243018
4.0,12.0,0.6423786456633207,0.06263226432525128,74.22672251568405
4.0,13.0,0.5822491427485187,0.053206549564534654,71.71984019735602
4.0,14.0,0.5310054328576501,0.0457759594541861,69.4440501759265
4.0,15.0,0.48680170462984296,0.03979779220343602,67.3658044039501
4.0,16.0,0.4482859936212827,0.03490459764287355,65.45839537763415
4.0,17.0,0.41444280495031627,0.030840728456725256,63.70015600079189
4.0,18.0,0.3844921148807676,0.027423765201086688,62.07322550944735
4.0,19.0,0.3578228448986013,0.024520458920994137,60.56268081512536
4.0,20.0,0.3339479497527744,0.02203136614561037,59.15590989445195
4.0,21.0,0.31247338029181776,0.019880811376545945,57.84214946158646
4.0,22.0,0.29307615470799664,0.018010186614450686,56.61213675179575
4.0,23.0,0.27548853880788166,0.016373384671239555,55.45784231957821
4.0,24.0,0.25948640890701796,0.01493362408007575,54.372261549017914
4.0,25.0,0.2448805355913,0.013661199024118106,53.349249537469916
4.0,26.0,0.23150994611847317,0.012531855595049018,52.38338859412883
4.0,27.0,0.21923679286003978,0.0115255997937784,51.46988066524999
4.0,28.0,0.2079423315115403,0.010625808331765213,50.60445909360362
4.0,29.0,0.19752373007934626,0.009818555363602894,49.783315575889205
4.0,30.0,0.18789150895566686,0.009092095672074163,49.00303921093544
4.0,31.0,0.17896746688751786,0.008436462934397369,48.26056527078485
4.0,32.0,0.17068298568272502,0.007843153849957187,47.55313186616917
4.0,33.0,0.16297763345265823,0.007304877185362726,46.878243077288225
4.0,34.0,0.15579800557699053,0.006815352510416266,46.23363742066296
4.0,35.0,0.1490967567135472,0.00636914740514523,45.617260750865405
4.0,36.0,0.14283178762511584,0.00596154476430998,45.02724287141636
4.0,37.0,0.1369655584153292,0.0055884338747721205,44.46187726568022
4.0,38.0,0.13146450568800258,0.005246220435045252,43.919603465893665
4.0,39.0,0.12629854567886142,0.004931751788935963,43.398991663576695
4.0,40.0,0.1214406489161993,0.004642254468382277,42.89872923265019
4.0,41.0,0.11686647470583972,0.004375281761922523,42.41760889145378
4.0,42.0,0.11255405589305105,0.0041286694989924174,41.95451827439235
4.0,43.0,0.10848352606683832,0.003900498604948843,41.50843072031913
4.0,44.0,0.10463688274193142,0.0036890632649564737,41.078397114656724
4.0,45.0,0.10099778115688389,0.003492843756655178,40.66353864695396
4.0,46.0,0.0975513542204758,0.0033104831865097746,40.263040366083075
4.0,47.0,0.09428405486699572,0.003140767503776252,39.87614543238767
4.0,48.0,0.0911835176777127,0.002982608277206961,39.502149980423475
4.0,49.0,0.08823843711716091,0.0028350278090737077,39.140398517989844
4.0,50.0,0.08543846013924916,0.0026971462334631244,38.79027979733026
5.0,1.0,10.241463272214888,5.900323609944031,179.45408375703778
5.0,2.0,5.542177203254836,2.268638147364155,144.38855427812226
5.0,3.0,3.6221333472540302,1.1449631734873955,124.48848361246705
5.0,4.0,2.6156558863919166,0.6791036018351471,111.14491339693832
5.0,5.0,2.0036458587616606,0.4462480929477614,101.36139345320582
5.0,6.0,1.5947464988917086,0.313588422489993,93.79305811110696
5.0,7.0,1.3041196348577788,0.23063543537646256,87.72766053803008
5.0,8.0,1.0886368572941072,0.1752145733908172,82.74181743397544
5.0,9.0,0.923941413645593,0.13639123728297103,78.56248457818981
5.0,10.0,0.7951274074987595,0.10823428375817593,75.00311016089042
5.0,11.0,0.6925052694011955,0.08726797781689358,71.93083481465355
5.0,12.0,0.6094857338659586,0.07132725749326393,69.24808171486569
5.0,13.0,0.5414323934019374,0.05899811894060967,66.88146603689509
5.0,14.0,0.4849954256834894,0.049322624742277006,64.77473458222796
5.0,15.0,0.437702638145253,0.04163288245437406,62.88407550423627
5.0,16.0,0.39769713552977104,0.035452332235288785,61.17489783410964
5.0,17.0,0.3635630694659472,0.030434363267927936,59.61956162422585
5.0,18.0,0.33420662442454174,0.02632273783464831,58.195743709629994
5.0,19.0,0.30877286128517134,0.022925319157863108,56.885239949766465
5.0,20.0,0.28658649925557933,0.020096208274535468,55.67307382378364
5.0,21.0,0.2671090511324714,0.017723352655111546,54.54682403503587
5.0,22.0,0.24990734857587596,0.015719801768011785,53.49611118316107
5.0,23.0,0.2346301336341976,0.014017442929476567,52.512201590625594
5.0,24.0,0.2209904468317058,0.012562453492395024,51.58769849901828
5.0,25.0,0.20875223561278847,0.011311958906970477,50.71629916518386
5.0,26.0,0.19772007220573998,0.010231549565973727,49.89260218163967
5.0,27.0,0.18773118745265144,0.00929341680127247,49.11195344238268
5.0,28.0,0.17864924704490015,0.008474940313318554,48.37032210937337
5.0,29.0,0.1703594509500729,0.0077576081884533936,47.664200061507074
5.0,30.0,0.16276464647552835,0.007126184330528289,46.99051986589523
5.0,31.0,0.15578222419696194,0.006568061621132,46.34658746432364
5.0,32.0,0.14934162316862398,0.0060727556940951295,45.73002662915694
5.0,33.0,0.14338231374697855,0.005631506025355641,45.13873289217653
5.0,34.0,0.13785215735991305,0.005236959546897355,44.57083514321399
5.0,35.0,0.132706065677935,0.004882918176150745,44.02466347332121
5.0,36.0,0.12790489903273838,0.004564136184618564,43.49872212878563
5.0,37.0,0.12341455710494798,0.004276156679556803,42.991666668839294
5.0,38.0,0.11920522495986989,0.004015178968158122,42.502284597099056
5.0,39.0,0.11525074523929052,0.003777950446662472,42.029478876227735
5.0,40.0,0.1115280932965933,0.0035616780724957667,41.572253845717235
5.0,41.0,0.10801693671692149,0.003363955554823965,41.12970315060336
5.0,42.0,0.10469926430887623,0.0031827032239979177,40.7009993592905
5.0,43.0,0.10155907252458655,0.003016118176207092,40.285385005279
5.0,44.0,0.09858209953771199,0.002862632782562079,39.88216483335685
5.0,45.0,0.09575559901773649,0.0027208800360848467,39.490699067988565
5.0,46.0,0.09306814708561452,0.0025896645112729127,39.110397551953696
5.0,47.0,0.09050947709834556,0.00246793794820367,38.74071462812252
5.0,48.0,0.08807033784840175,0.002354778661039914,38.38114465767733
5.0,49.0,0.08574237152459203,0.002249374120282626,38.031218084944776
5.0,50.0,0.08351800840006977,0.0021510061775873016,37.690497972966696
6.0,1.0,11.310435869254915,6.151568915014967,196.7701885574416
6.0,2.0,6.35339281177229,2.499086955061069,157.6800139954369
6.0,3.0,4.222343061914077,1.3028670640910558,134.76552970340882
6.0,4.0,3.071575253041151,0.7880674961272672,119.17902451984358
6.0,5.0,2.3592813790509672,0.5238648693895793,107.68079100380623
6.0,6.0,1.8784496994213546,0.37051549881266316,98.76753035699194
6.0,7.0,1.5347476100438366,0.27344346337955516,91.62424705811918
6.0,8.0,1.2791468776460386,0.2081007307153165,85.7587000813234
6.0,9.0,1.083494059751439,0.16212453308236954,80.85021330145454
6.0,10.0,0.9303617799222217,0.12869496741468892,76.67836159553117
6.0,11.0,0.8083378933012975,0.1037666018574499,73.08560944325697
6.0,12.0,0.7096258540965272,0.08479899185062804,69.95602447190925
6.0,13.0,0.628723537993626,0.07012423385988549,67.20232004737373
6.0,14.0,0.5616477359802321,0.05860841309286024,64.75755012925914
6.0,15.0,0.5054547343144722,0.0494589275923455,62.569567598431064
6.0,16.0,0.45793136128044637,0.04210907887406772,60.59720758876553
6.0,17.0,0.41738913202708566,0.03614597347590616,58.807591222517814
6.0,18.0,0.3825233179417616,0.03126390392294249,57.174180667885366
6.0,19.0,0.35231427536449017,0.027233338871991905,55.675351300041264
6.0,20.0,0.32595704036229733,0.023879803464734308,54.293327537455305
6.0,21.0,0.30281026530272553,0.021069204619360574,53.01337917947084
6.0,22.0,0.28235864967903856,0.018697456463846608,51.823207322879306
6.0,23.0,0.2641849452249725,0.016683033303529927,50.712470180627
6.0,24.0,0.2479488556563254,0.014961550893217974,49.67241343303063
6.0,25.0,0.2333709677254382,0.013481774950634299,48.69557956129854
6.0,26.0,0.22022039816595737,0.012202648041800004,47.775577465347425
6.0,27.0,0.20830521515628142,0.011091052343470988,46.9068985207254
6.0,28.0,0.19746495221395297,0.010120110342209016,46.08476871244375
6.0,29.0,0.187564714653392,0.009267882985719395,45.30502901393015
6.0,30.0,0.17849050842374603,0.008516364394623959,44.564038038302286
6.0,31.0,0.1701455145182012,0.007850699878099934,43.85859236900193
6.0,32.0,0.16244710010677949,0.007258573516759271,43.18586101080723
6.0,33.0,0.15532440750808196,0.0067297255178422315,42.54333118389685
6.0,34.0,0.14871639919352356,0.006255569609597,41.928763279382395
6.0,35.0,0.1425702647749984,0.0058288880747939765,41.34015325221788
6.0,36.0,0.1368401168767132,0.005443587417119334,40.77570108119268
6.0,37.0,0.13148591872428844,0.005094501656026501,40.23378420110296
6.0,38.0,0.1264725984868194,0.004777233238924618,39.71293502786183
6.0,39.0,0.12176931481546163,0.0044880238156253,39.21182186715347
6.0,40.0,0.11734884531992719,0.004223648832503066,38.729232631707255
6.0,41.0,0.11318707541800088,0.00398133121248889,38.26406089926006
6.0,42.0,0.10926256945915841,0.003758670393307947,37.81529392880052
6.0,43.0,0.1055562095440457,0.003553583774685651,37.382002321357206
6.0,44.0,0.10205089025014666,0.0033642582305239417,36.9633310669557
6.0,45.0,0.09873125969247122,0.003189109815174923,36.55849176418564
6.0,46.0,0.0955834991205214,0.0030267501645468925,36.16675583523093
6.0,47.0,0.09259513467447426,0.002875958385969666,35.787448588913406
6.0,48.0,0.08975487606814748,0.0027356574630567525,35.41994400860147
6.0,49.0,0.08705247789128578,0.002604894386616144,35.06366016179194
6.0,50.0,0.08447861997367584,0.0024828233702509973,34.7180551446134
7.0,1.0,11.696007764354704,7.795501943910924,177.55402150780952
7.0,2.0,5.608115574375904,2.6745849951778475,138.56549239430166
7.0,3.0,3.4003573813239374,1.1937497813250884,118.8076150919759
7.0,4.0,2.3758287213684186,0.6364529703100109,106.3999353480052
7.0,5.0,1.812892433990333,0.3872375245959,97.53307343284156
7.0,6.0,1.462264478762769,0.2600659518435709,90.66874122147613
7.0,7.0,1.2225907985678581,0.1877251173170475,85.0797492582686
7.0,8.0,1.0473332247672869,0.14271193844230734,80.37711118131425
7.0,9.0,0.9128414583341182,0.11260932676731723,76.3304902206874
7.0,10.0,0.8059831621686514,0.09131310269734601,72.79173371411827
7.0,11.0,0.7188816755430665,0.0755823110740446,69.65911416814099
7.0,12.0,0.6464935211090933,0.06357153474904063,66.85916977704275
7.0,13.0,0.5854110133212366,0.054162473580118504,64.33676722735542
7.0,14.0,0.5332300022017654,0.046639985908791766,62.04928564765061
7.0,15.0,0.4881948938446732,0.040525583007996496,59.96300562475234
7.0,16.0,0.4489878828080933,0.03548694038556914,58.05075163238163
7.0,17.0,0.41459745202255893,0.0312860810986947,56.290287041534825
7.0,18.0,0.38423274749164793,0.027748250925234003,54.663183314543275
7.0,19.0,0.35726577483885663,0.024742410709281504,53.15400057550193
7.0,20.0,0.333191181903399,0.02216855018189648,51.7496798868558
7.0,21.0,0.3115975621167783,0.019949173616616696,50.439083709424075
7.0,22.0,0.29214653880960334,0.018023430457581393,49.212642634573584
7.0,23.0,0.27455724219381994,0.01634297623812271,48.062079909792764
7.0,24.0,0.2585946068434065,0.014868996359343696,46.9801939172556
7.0,25.0,0.2440604273308349,0.013570029691986276,45.96068448624133
7.0,26.0,0.23078643789234451,0.012420353400181947,44.998012806609964
7.0,27.0,0.21862889888366768,0.011398768463469442,44.08728740844077
7.0,28.0,0.2074643193969361,0.010487675686618176,43.22417058136957
7.0,29.0,0.19718604648605578,0.00967236517471843,42.40480097946844
7.0,30.0,0.1877015223472687,0.008940464595375229,41.62572915869894
7.0,31.0,0.17893006129831904,0.008281506866961434,40.88386353390524
7.0,32.0,0.17080103485810522,0.007686588580669561,40.176424795578924
7.0,33.0,0.16325237987652258,0.007148098001867049,39.500907244727166
7.0,34.0,0.15622936435963725,0.006659496890720475,38.85504582322296
7.0,35.0,0.14968356034162755,0.006215144287950085,38.23678786267513
7.0,36.0,0.14357198423973636,0.005810153270022397,37.64426876559656
7.0,37.0,0.13785637355680522,0.0054402737906534,37.07579098190765
7.0,38.0,0.1325025752568033,0.00510179630108973,36.52980576147106
7.0,39.0,0.12748002612928105,0.004791472026749253,36.00489725674495
7.0,40.0,0.12276130934115162,0.004506446676295365,35.499768624254585
7.0,41.0,0.11832177441519158,0.0042442050454937616,35.01322983356626
7.0,42.0,0.11413921027180607,0.004002524506061724,34.544186940950986
7.0,43.0,0.1101935628717643,0.003779435778428383,34.091632624369815
7.0,44.0,0.10646669051419479,0.003573189705766531,33.65463780866121
7.0,45.0,0.10294215106061744,0.0033822289962498874,33.232344236310176
7.0,46.0,0.09960501633675625,0.003205164097235309,32.82395786106395
7.0,47.0,0.09644170975896996,0.0030407525210004007,32.42874295981417
7.0,48.0,0.09343986387969565,0.0028878810658949303,32.0460168732993
7.0,49.0,0.0905881950762144,0.0027455504762307287,31.67514529884641
7.0,50.0,0.08787639304264756,0.002612862164258282,31.31553806901778
8.0,1.0,12.456563619127326,7.59751477264906,202.39384000499714
8.0,2.0,6.461388812145101,2.8022395224193835,160.16510030113693
8.0,3.0,4.103040985502951,1.3747394026587916,137.1217845749759
8.0,4.0,2.90304414870542,0.787934304412292,122.08436003562292
8.0,5.0,2.198717761240692,0.4993408942393703,111.2601177452135
8.0,6.0,1.7445365609112897,0.34036114723104904,102.96458759449013
8.0,7.0,1.4307699977712953,0.2452636884817579,96.326802498076
8.0,8.0,1.2022724963942233,0.18452044011829694,90.84898619547258
8.0,9.0,1.0289359003925371,0.14354791943331713,86.22441665001396
8.0,10.0,0.8932093139721715,0.1146235008296775,82.25222096787715
