iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2
0,11.205732995378149,0.05723120857124755,0.1965335410204716,,,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,11.205732995378149,0.05723124307247411,0.32515520899323747,17.27003839309505,9.999999999999159e-07,1.2500022360859937,1.2499977639160005,1.2499977639159987
2,11.205733542418605,0.05723196686350214,0.2838949579745531,17.270000753357486,2.097999999999987e-05,1.2500491493277273,1.2499508516428435,1.249950851649479
3,11.20574501590749,0.057233379720916674,0.002526917029172182,17.269173633831635,4.095999999999993e-05,1.2501407427040523,1.2498592654623082,1.2498592658387424
4,11.205767396542678,0.057235481196384524,0.0024689999991096556,17.267565297843248,6.0939999999999996e-05,1.2502770226132234,1.2497230096007905,1.2497230119544476
5,11.205800644753342,0.057238270613379015,0.0022745419992133975,17.26517044978716,8.091999999999984e-05,1.2504579999089298,1.2495420895147225,1.249542098081332
6,11.205844699114605,0.05724174705172206,0.002201708033680916,17.261996208927304,0.0001008999999999999,1.250683690161137,1.2493165119488623,1.2493165354851856
7,11.205899474563068,0.05724590934007488,0.002161709009669721,17.258036774718985,0.00012087999999999997,1.2509541144261258,1.2490462844911685,1.2490463386526292
8,11.205964860745707,0.057250756044453004,0.0022120000212453306,17.253298220416728,0.00014085999999999992,1.2512692997527906,1.2487314153777878,1.2487315255961426
9,11.206040720334908,0.057256285464871506,0.002347125031519681,17.24777966136624,0.00016083999999999998,1.2516292801868607,1.2483719127944448,1.2483721176319162
10,11.206126887515824,0.05726249561912275,0.002077417040709406,17.241491642252747,0.00018081999999999983,1.2520340970347525,1.2479677849471198,1.24796813994731
11,11.206223166157569,0.05726938423718327,0.0021119590383023024,17.23442285222252,0.0002007999999999999,1.252483799478542,1.2475190396615334,1.247519621618596
12,11.206329328619102,0.05727694875028754,0.002152959001250565,17.22658978379096,0.00022077999999999996,1.252978445246186,1.2470256840670977,1.2470265957917324
13,11.206445113944326,0.057285186282233384,0.0019879580358974636,17.217987325320554,0.0002407599999999999,1.253518101117718,1.2464877243532972,1.2464890998253726
14,11.20657022650077,0.05729409363865402,0.0020979580003768206,17.208624151660064,0.00026074,1.2541028433123895,1.2459051656189177,1.2459071755819577
15,11.206704334614226,0.05730366730357697,0.001981791981961578,17.198499473021975,0.00028071999999999993,1.2547327583878727,1.2452780112616206,1.245280869176909
16,11.206847069238549,0.05731390342558329,0.0019756669644266367,17.18762109592865,0.0003007,1.2554079432859955,1.2446062631099808,1.244610231520755
17,11.206998022764136,0.05732479781009009,0.0022263340069912374,17.17599265245581,0.00032068000000000005,1.256128505944063,1.2438899211058918,1.2438953183191386
18,11.207156747652125,0.0573363459126706,0.0020363330258987844,17.163617095696008,0.00034066,1.2568945656236028,1.2431289830883132,1.2431361902071771
