iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
10,0.031214500122191718,0.011540310456520292,2.2671735137701035,0.03187025788633025,0.00018081999999999983,1.2446762567267606,1.2446750922921073,1.2446743659078505,1.2446737039456712,1.2446731736390515,1.2446726712631913,1.244663305866362,1.2445837814294942,1.2446249771554065,1.2446633225725978,1.2446759945929025
11,0.03248737120717324,0.011533454473279548,2.474657198879868,0.032585081114466154,0.0002007999999999999,1.2451231545121844,1.245121621330943,1.2451205056769508,1.245119459868722,1.245118607910234,1.24511781259809,1.2451058842895988,1.2450092869013103,1.2450624963339214,1.2451072264686762,1.2451207460949105
12,0.03297810307717641,0.011525886224920132,2.6269372487440705,0.033877903854460684,0.00022077999999999996,1.2456152926238804,1.2456131698518285,1.2456116067449734,1.2456101219178857,1.2456089108185429,1.245607820463351,1.2455954485560352,1.2454862442895651,1.2455504743844448,1.2455978993979289,1.2456113125768002
13,0.034110548715562544,0.011517600213908716,2.3611545911990106,0.034068585136043515,0.0002407599999999999,1.2461524661621912,1.2461497390699612,1.2461479514720943,1.2461462234058622,1.2461448161558901,1.24614355991234,1.246130286793315,1.2460125443805636,1.2460879237156115,1.246140512723527,1.2461506643733085
14,0.03529487027699485,0.011508691492228124,2.6682121139019728,0.0321188803364197,0.00026074,1.2467348540647294,1.246731950606757,1.246730200071565,1.246728434254606,1.2467270212081767,1.2467257950805486,1.246711220805289,1.2465729119494222,1.2466416139915486,1.2467160915230229,1.2467333602372255
15,0.031747274618528526,0.011499148363175013,2.179259014315903,0.03152115862163595,0.00028071999999999993,1.2473611329978418,1.2473586215086971,1.2473570948438326,1.24735532585941,1.2473538475990675,1.247352567789461,1.2473360344297673,1.2471680968518433,1.2472282161261197,1.247329648153741,1.2473586583476168
16,0.03168034276437613,0.01148891430098949,2.7607036465778947,0.03217762216135856,0.0003007,1.2480305945734513,1.2480286367107287,1.2480271173254278,1.2480251545354755,1.2480234605881373,1.2480220274755758,1.2480082216263455,1.2478196698542545,1.2478697244642767,1.2479855397692372,1.248027600899659
17,0.03530716144655516,0.011478098144378005,2.677531430963427,0.032333253695834244,0.00032068000000000005,1.2487466178880389,1.2487454852806497,1.2487441010737266,1.248742091252409,1.248740325577526,1.248738876397123,1.2487267194622254,1.2485037470764846,1.248513469923805,1.2486640359400427,1.2487337771262825
18,0.03086185833099569,0.011466786761171329,1.9510833658277988,0.029505008906863067,0.00034066,1.2495056885604627,1.249504302266273,1.2495026493065484,1.2495004421495517,1.2494985252613926,1.2494969991368081,1.2494853495554903,1.249214905083637,1.2491563351944397,1.2493570363005388,1.2494706252891725
19,0.035329474644072975,0.01145474023848572,2.552700265776366,0.03406593063747456,0.00036063999999999996,1.2503118099660548,1.2503103214472773,1.2503086366754728,1.2503064151566583,1.2503045098134133,1.2503030312650643,1.250290940158048,1.2499780820567612,1.2498579814593884,1.2501011494248213,1.2502532939819329
20,0.035692414844784665,0.011441920780934575,2.2455641622655094,0.03499519754850255,0.0003806199999999999,1.2511650750757746,1.2511645019028679,1.251163422236544,1.2511615170865755,1.251159753440407,1.2511583823889691,1.2511449263988135,1.2508020109122964,1.250627124726098,1.2508976999318218,1.2510850157089248
21,0.03266014784477507,0.011428404861260575,2.656397683080286,0.033123805767177536,0.0004006,1.2520631601004153,1.2520630668756023,1.252062261796536,1.2520604131290896,1.2520586033830186,1.25205720305008,1.252043778947329,1.2516792462711415,1.2514585641366665,1.2517421978722685,1.2519614063140363
22,0.03422126597923858,0.011414152934669415,2.82999434415251,0.03402409836589493,0.00042057999999999993,1.2530074953954973,1.2530084789468767,1.2530082176624917,1.2530065443196954,1.2530047964495816,1.253003455863891,1.2529934700026546,1.2526125309580611,1.2523469678217942,1.2526398592774879,1.252887039460264
23,0.033816218953062666,0.01139920333106717,2.246463080868125,0.03311294639586179,0.0004405599999999999,1.2539961482244095,1.2539986549799662,1.253999222804486,1.2539979465688367,1.2539963514081318,1.2539951584427451,1.2539898621940333,1.2535954769887987,1.2532912149306406,1.2535918596603883,1.2538595412491185
24,0.033468443389758525,0.01138355793379894,2.400108164176345,0.033211118431071475,0.00046053999999999995,1.2550298923450323,1.2550331588864045,1.255034505377831,1.2550335945636408,1.2550320867022409,1.2550309508020505,1.2550317763542613,1.2546293259525458,1.2542888634367708,1.254602319982136,1.2548828488965795
25,0.032784443440660324,0.011367259051311692,2.847252843901515,0.03246223483284583,0.0004805199999999999,1.2561062552902333,1.256110067753403,1.256111938744617,1.2561110664549238,1.2561093375411554,1.256108000423579,1.2561126890671441,1.255712145188108,1.255349224888209,1.2556607181187294,1.2559533404365453
26,0.0332696400354484,0.011350295821076205,2.7424148563295603,0.033323818847592744,0.0005005,1.2572293410803579,1.2572333668661715,1.2572356572126469,1.257234784452176,1.2572328502260304,1.257231288227142,1.2572412580922008,1.2568369193177704,1.2564554102762657,1.2567667758125114,1.257069888674844
27,0.03213362009727479,0.01133271912900365,2.4449303918518126,0.03224372544569748,0.00052048,1.2583967058902743,1.2584010749142824,1.2584033194918447,1.2584020837324592,1.2583997373553328,1.2583977876676224,1.258410629256121,1.2579936308332207,1.2575951534628622,1.257926827063856,1.2582366281021142
28,0.03561900591106649,0.011314574306179598,2.6832140027545393,0.03299632395172999,0.00054046,1.2596128564367628,1.2596179012596507,1.2596204909387418,1.259619282511336,1.2596168949712847,1.2596149170218496,1.2596286523705331,1.2591726770625002,1.2587300516527047,1.2591169492787655,1.2594492522070488
29,0.03219734110884505,0.011295947940535574,2.5095417737029493,0.030790155101122034,0.00056044,1.260871719854711,1.26087686998272,1.2608794787203916,1.26087812144333,1.2608755991450102,1.2608735241695797,1.2608860803419677,1.2603694775692962,1.259870557686554,1.2603352100126222,1.260700074425723
30,0.03428435472634073,0.011276891746161612,1.9315256639383733,0.03108560179098569,0.0005804199999999999,1.2621754736412496,1.2621812258245928,1.2621838793960136,1.262182531927211,1.2621800666270846,1.2621780870295074,1.262187739123848,1.2615869847952361,1.2609872939218676,1.2615545438704852,1.2619783377645193
31,0.03221472473209739,0.01125719633274242,2.5061679729260504,0.03241950065907772,0.0006004,1.2635250040997157,1.2635303207960278,1.2635326661559951,1.2635310845713423,1.2635285140339572,1.2635265653643848,1.2635314550637282,1.262847412998065,1.262151665425087,1.26282793334386,1.263307573888677
32,0.031755034617123916,0.011236816170948162,2.212557984981686,0.03290221469675582,0.00062038,1.2649202098139687,1.264922771739838,1.2649238851620264,1.2649214466741612,1.2649182485500639,1.2649159263059087,1.2649141089030131,1.2641637147993918,1.2633904210631084,1.2641669383816436,1.264690072085123
33,0.03016940861044263,0.011215807801486392,2.328145812265575,0.03168898028494459,0.00064036,1.2663566052696955,1.2663555301596703,1.2663540841758694,1.2663497277969984,1.2663450583728155,1.266341627935042,1.266336031907033,1.2655530319165786,1.2647061430131445,1.2655487602484332,1.266114433645525
34,0.03315169232231489,0.01119405249549123,2.528958995360881,0.03323268146212369,0.00066034,1.2678381977182587,1.2678331036084567,1.2678292268702476,1.2678231231411399,1.2678171490798338,1.2678126836066408,1.2678014944683875,1.2670211819846355,1.2660988051076985,1.2670015255469622,1.267596842947908
35,0.03290695304532632,0.011171699903908767,2.432609657291323,0.03229667560604341,0.0006803200000000001,1.2693653298743006,1.2693551110101347,1.2693482672467444,1.269340160267045,1.2693328554050698,1.2693273996092742,1.269308778538728,1.268512346456158,1.2675387779813578,1.268508208696766,1.2691377565163722
36,0.0316458109697329,0.011148821440106612,2.5820983513258398,0.031546922444653326,0.0007003,1.270936614372729,1.2709207509219038,1.2709102486368336,1.2708996757547057,1.2708907589289766,1.2708840973839064,1.2708561058009251,1.27002152772684,1.2690098874317286,1.2700576313172902,1.2707282153834083
37,0.030100271240530926,0.011125292383768784,2.2821705830283463,0.031904131498219135,0.00072028,1.2725488393122366,1.2725274644973625,1.272512868021371,1.2724993181336397,1.2724880966295447,1.2724796021431686,1.2724455637959284,1.2716056030354077,1.27055822727199,1.2716652339683805,1.2723650865604412
38,0.030842578138165204,0.011101127739425985,2.2064415072090924,0.032059826366790826,0.00074026,1.2742041633075771,1.2741771871236536,1.2741585686995582,1.2741418747935715,1.2741278977613109,1.2741170075468593,1.2740907282011598,1.2732601458368373,1.272179008710858,1.2733105439329786,1.2740412154644811
39,0.03085664420367757,0.011076517834560215,2.28586785774678,0.030987942661192217,0.00076024,1.275903585251345,1.2758693074563852,1.275846455257407,1.275826588436426,1.2758098821163504,1.2757965686326238,1.275774406991815,1.2749206304212688,1.2738195490292885,1.2749878509728645,1.2757552144741868
40,0.028014800371540596,0.011051757590237027,1.7342910543084145,0.028664879031800563,0.0007802200000000001,1.2776421159444724,1.2775984934189963,1.2775693748124264,1.2775447268406581,1.277523885895474,1.2775068600862989,1.2774844699130115,1.2765720281570503,1.2754050068857459,1.276648247051031,1.27748138538102
41,0.031891142147818276,0.011026706518192753,1.8629945339635015,0.030314957165677225,0.0008002,1.2794272403137723,1.2793729755438776,1.2793367381823781,1.279307009016434,1.2792819553011228,1.2792612326563266,1.279235472251874,1.2782284371009964,1.2769276124431128,1.2783021764452065,1.2792353583683806
42,0.03104515685166011,0.011001077124776545,2.645048617850989,0.030842622647723614,0.00082018,1.2812539354326307,1.2811891602206082,1.2811462907498994,1.281111694633448,1.2810826345828736,1.2810584401538614,1.2810265339019598,1.2799231226945023,1.2785059821166382,1.2800130764852835,1.2810479200829776
43,0.03103633188426764,0.010974740492117564,2.476016081869602,0.03174331812306704,0.00084016,1.283124136763172,1.2830477696236566,1.2829972429642595,1.2829571514831546,1.282923703593566,1.282895782871994,1.282868593053681,1.28172175353113,1.2801815669349847,1.2817850831274407,1.2829075502426113
44,0.030986028613534,0.010947932777356143,1.9865573369897902,0.030854596639950257,0.00086014,1.285039667881375,1.2849497442547595,1.284891290860706,1.2848455475664065,1.2848075185880654,1.2847757002770956,1.2847492594025403,1.28351863354211,1.2818880006819915,1.2836109670800309,1.2848137067105196
45,0.03630497536009509,0.010920367585019778,2.576319616753608,0.033857699489530386,0.00088012,1.2870120986647189,1.2869114120409464,1.2868467986277794,1.286796684770412,1.2867551431886848,1.286720400803111,1.286691540031995,1.285352957540746,1.2836507535918855,1.2854952866738765,1.2867907446011702
46,0.034154910098061875,0.010892114829431986,2.36086065787822,0.03260613617904584,0.0009001,1.2890333752056933,1.2889208960983336,1.2888505863579276,1.288796706028564,1.2887521752086895,1.2887150542959824,1.2886809746822,1.2872459295953167,1.2854928450564356,1.2874539144467478,1.288824462674892
47,0.030541514604228468,0.010863530544106565,2.365150487050414,0.02996481087363905,0.0009200800000000001,1.2910958346128742,1.290971155596543,1.2908942450100234,1.2908357148772518,1.290787442522272,1.290747336327335,1.29070451967718,1.2891399511041386,1.2873222687605896,1.2894516865389951,1.2908940301438137
48,0.03222731894001514,0.010834349095764252,2.419033059850335,0.03202445072027146,0.0009400599999999999,1.2932074534956652,1.2930674310234622,1.2929834235322715,1.2929202148013652,1.2928684506606494,1.2928255939340605,1.2927714049213148,1.2910694930568793,1.289212867824056,1.2915237276043132,1.2930199597890302
49,0.03367796111296304,0.010804773312643118,2.4636625959537923,0.031298195738017086,0.00096004,1.2953688743851075,1.2952148055800299,1.2951247199346854,1.295057616964608,1.2950030909097872,1.2949581521372637,1.2948903161846343,1.2930111371012023,1.291064677914181,1.2936028016746552,1.2951890492330211
50,0.031046318769739574,0.010774963787092327,2.2508543911390007,0.030164339337147343,0.00098002,1.2975767551903457,1.2974053324861035,1.2973067887216132,1.2972342237086254,1.2971758296768405,1.297127956896305,1.2970434165434097,1.2949525845086394,1.292880229580229,1.2956787996392543,1.2973852072977696
51,0.031226085173008067,0.010744639841122299,2.2196072000078857,0.03127121453044288,0.001,1.2998318470574932,1.2996395117768689,1.2995317692491637,1.2994534049861943,1.299390876182275,1.2993399024983183,1.2992361774362036,1.2969255468035477,1.2947555859326265,1.2978104002569217,1.299631232309588
52,0.03071075474467628,0.010714688063161277,2.381038995925337,0.029552674190245445,0.0009999878275373446,1.3020836656360628,1.301869671268733,1.3017518789177291,1.301667039797342,1.301599816462518,1.3015452820592266,1.301420225001284,1.2988622581363867,1.2965589611793933,1.2998941436671676,1.3018696077034442
53,0.03129011149938449,0.01068479474379778,2.637014581821859,0.030887373045574693,0.0009999513107426476,1.3043351776377718,1.304096398551541,1.3039679856410586,1.3038765271742687,1.3038047946718463,1.30374703632303,1.303599503442157,1.3008163884760997,1.2984045713246866,1.3019915413645178,1.3041095084481193
54,0.03271602152795862,0.010654595153116422,2.6047427519224584,0.03306237459913113,0.0009998904513956854,1.3065885799534906,1.306325305891305,1.3061871190931365,1.3060896250189107,1.3060138099168086,1.3059530729593123,1.3057912193815242,1.3028861985162858,1.3003786548045349,1.3041370688014096,1.3063744335989897
55,0.029022358718017296,0.010624518849449842,2.1842926400713623,0.03003788979266921,0.000999805252462657,1.3088324694560438,1.3085451410961917,1.3083971830880248,1.3082932368759077,1.308212644804781,1.3081481889747795,1.3079693723145833,1.3049712249909478,1.3024038604067973,1.3062945285140117,1.308635233068131
56,0.03216224921270347,0.010594624746996786,2.702551124151796,0.0313230851613049,0.0009996957180960385,1.311084485810698,1.310770784810092,1.310611878326345,1.3105009874955575,1.3104155285712817,1.310347530246119,1.3101498268567475,1.3070202756990525,1.3043885369328305,1.3084435911311525,1.3108948021775453
57,0.030107789687212512,0.010564621269829233,2.488182125147432,0.031513244394364905,0.0009995618536343797,1.313330442406561,1.3129922667103178,1.3128224769496863,1.3127043111985197,1.3126135645473997,1.3125415089309507,1.3123229238041878,1.309151819431754,1.306472846045832,1.3106244267604499,1.3131697262252242
58,0.03082694597446609,0.01053485220843011,2.3836136497557163,0.030268657568300328,0.0009994036656020464,1.3155766538804698,1.3152113408982318,1.3150303953658091,1.3149047767438744,1.3148085494701978,1.3147322452145516,1.3144910590678824,1.311242536320023,1.3085281423760389,1.312799271042314,1.3154455123844377
59,0.03042281715406228,0.010505094080305836,2.1187074189074337,0.03090178639851448,0.0009992211617088995,1.3178182676459127,1.3174270777873855,1.3172354817496366,1.317102602162115,1.3170007206767997,1.3169199827214049,1.316654854630209,1.3133635871986817,1.3106406299117466,1.3150018786546367,1.3177223363880401
60,0.027488224440788037,0.010475435555512353,2.2674520555883646,0.030378844910059773,0.0009990143508499217,1.3200554365563664,1.3196344467349308,1.319430005651106,1.3192881812742479,1.3191790109776327,1.3190922824046896,1.3188009099809213,1.3155181838865442,1.312800892170503,1.3172284532909844,1.3199968413028584
61,0.030330257105715984,0.010446087214385377,2.3327961061149836,0.030161433739372818,0.0009987832431047822,1.32229665767991,1.321843408578036,1.3216250066788169,1.3214736716023912,1.321356887084064,1.3212639028452304,1.3209448562164905,1.3176223058903092,1.3148964905198242,1.3194166939683372,1.3222597919392358
62,0.03182435312336854,0.010417229896076264,1.9765920536592603,0.029890645122349294,0.0009985278497373468,1.3245430686039303,1.3240586676330426,1.323826421382115,1.323665827430824,1.3235417299624492,1.3234427299113107,1.3230951277611598,1.3196826321734412,1.3168461115012013,1.3214902455791713,1.3244616188628757
63,0.031213892103734226,0.010388307517182388,2.5231462698429823,0.031026081138177123,0.0009982481831951274,1.326788133881806,1.3262746318365801,1.326029651424525,1.3258604852827518,1.3257297089311777,1.3256250463008983,1.3252485035549972,1.321763808167644,1.3188287609799734,1.3236252467269605,1.3266873834031887
64,0.029942817021054863,0.010359329136384944,2.5067799580283463,0.03085543103685708,0.0009979442571086772,1.3290289141869316,1.3284864338329532,1.3282285542613437,1.328050616770492,1.3279130537031445,1.3278026921234543,1.3274053722766073,1.32392076765183,1.3208936841195937,1.325770470489355,1.3289155492405036
65,0.031243580577574516,0.010330775856136632,1.8951245141215622,0.029777090164239933,0.0009976160862909245,1.3312748367597063,1.3307012354807353,1.3304296533987912,1.3302427723377659,1.33009855489832,1.3299827495865948,1.3295632475376518,1.326025124211813,1.32282136374337,1.3278483037324706,1.3311149150828878
66,0.028519715353583282,0.010302425932649755,2.3480595480650663,0.029328714537588778,0.0009972636867364526,1.3335157355034346,1.3329069508450377,1.3326204601726808,1.3324238577353018,1.3322722594883147,1.3321505285277595,1.3317072564273584,1.3281028193361166,1.3247582562557052,1.3299404962039638,1.3333153767294565
67,0.028510203660056313,0.010274180833135884,2.283740498125553,0.029777263782878163,0.000996887075620718,1.3357526276767828,1.3351068032448181,1.3348038411741328,1.3345964503408183,1.3344366634549576,1.334308284420617,1.3338496013402819,1.3301846878224288,1.326731680035011,1.3320504165327147,1.3355117997643329
68,0.034870025356181555,0.010245772243115452,2.5530749997124076,0.03268687878533001,0.0009964862712992153,1.3380017291072737,1.3373208659847153,1.3370036865662749,1.3367875534915177,1.336621551654321,1.3364884248860422,1.3360133901786937,1.332266081898008,1.3287535315327812,1.3341899559547024,1.3377380555485812
69,0.025909906164531635,0.010217643422861817,2.230231829918921,0.02806957469826665,0.0009960612933065818,1.3402345452279407,1.3395144166903123,1.3391803139841507,1.338953296454557,1.338779305084935,1.3386398794809375,1.338145811827666,1.3343398079179576,1.3308113842016394,1.336344372085235,1.3399549890002376
70,0.033577469824308113,0.010189727899660312,2.03248274512589,0.030559235924320003,0.000995612162355645,1.3424758617188417,1.341718909859015,1.3413698325234094,1.3411338718822183,1.3409537699966807,1.3408097904768825,1.3402961934643147,1.33638088839427,1.3327666692190174,1.3384465342344514,1.3421640850499548
71,0.02993130821353472,0.01016191956032813,2.2802251260727644,0.03042696182498801,0.0009951389003364144,1.3447213925363353,1.3439238804368687,1.3435586379625901,1.343313176285148,1.343126707170965,1.342978062725738,1.3424433091794392,1.3384137972536716,1.334728109557078,1.3405570074736015,1.3443715469217983
72,0.03212032441193712,0.010134172851746665,2.4696613918058574,0.030731164976167392,0.0009946415303150127,1.3469718331246094,1.3461330399373168,1.3457518222236395,1.345497093519201,1.3453047291125064,1.3451520713776617,1.344595255567017,1.3404226486194,1.3366740847934364,1.342678585608338,1.3466134267601633
73,0.028553972899039305,0.010106303308193317,2.47231606580317,0.03050060748628845,0.0009941200765325531,1.3492110381123992,1.3483318253926726,1.347934711704848,1.3476701103318514,1.347470850805313,1.3473130294535833,1.3467419160090097,1.3425393860935118,1.3387456332017378,1.344833695313131,1.3488705035783302
74,0.030435146961518188,0.010078430480979358,2.287447802722454,0.031008331004787244,0.0009935745644039575,1.3514533445096089,1.3505328702546835,1.3501192822802983,1.3498444190381844,1.3496380110191877,1.3494748739997064,1.3488873173475597,1.3446612629803014,1.3408527567400652,1.347027759186865,1.351138693272341
75,0.032115890773236545,0.010050443669400822,2.382071556057781,0.03173522355177296,0.0009930050205167172,1.3536990140506242,1.352739265203078,1.3523104807347013,1.3520262000581555,1.351813466403113,1.351645674755114,1.3510404143800872,1.3468189176440513,1.34302279915249,1.3492587340594142,1.3534218566837717
76,0.02903746322948466,0.010022465839063525,2.1870118463411927,0.03068909253526219,0.000992411472629598,1.3559421947192263,1.35494339327376,1.3544985571306503,1.354203933171983,1.353983967067117,1.3538106178639484,1.353185442527332,1.3490246590777428,1.345245106548446,1.3515114463542517,1.3557065058121853
77,0.0326405325594656,0.00999430129628755,2.4442797247320414,0.032375523558309034,0.0009917939496712864,1.3581917951673264,1.3571560103229663,1.3566972987755783,1.3563941056880073,1.3561683639399271,1.3559906593010045,1.3553644178491169,1.3512959002386482,1.3475248623297,1.3537965616708483,1.358000002115385
78,0.03066652087834187,0.009966310668801808,2.435435955878347,0.030365087173077957,0.00099115248173898,1.3604429223528993,1.3593673305800817,1.3588942477108414,1.3585823447941372,1.3583508548798602,1.358168929494255,1.357538222865675,1.3535290444167318,1.3497827776005973,1.3560846133205409,1.3603079803314961
79,0.0323836366883704,0.009938222599827802,2.464671676978469,0.031948013733166365,0.0009904871000969212,1.3626959163936472,1.3615820109355272,1.3610957067115756,1.3607760975824403,1.3605397707613405,1.3603544669060403,1.3597169992268627,1.3558137603571425,1.352109612474865,1.3583954680479522,1.3626278945710946
80,0.028108118819056994,0.009910252348440908,2.46949897473678,0.02989256095642709,0.0009897978371748723,1.3649394165468824,1.3637837518430138,1.3632825572780838,1.362953907978159,1.3627115959396625,1.3625218812651148,1.3618744644372245,1.3581385289228325,1.3544831820657501,1.3607329325124928,1.364944396836378
81,0.02869902205973233,0.009882510280926833,2.2978972950950265,0.03053418362666739,0.000989084726566536,1.3671876485797942,1.3659845103463062,1.3654654219102242,1.3651257649506732,1.3648760288235908,1.364680724080932,1.36401999744098,1.3604189870709686,1.3568485246050046,1.363067144188327,1.3672447486605046
82,0.030682409274995895,0.009854836780900204,2.529597060754895,0.03086882510162349,0.0009883478030279168,1.3694372417473637,1.3681849221795246,1.3676476321229198,1.3672969935873847,1.3670399696888103,1.366839165946859,1.3661630897671326,1.362700985894539,1.359223879363814,1.3654207064846027,1.36955678104226
83,0.02839369451053527,0.009827772918585139,2.4653268442489207,0.027574336233554046,0.0009875871024756287,1.3716779744532033,1.3703765934054646,1.3698211216539378,1.3694591356300392,1.3691944355662566,1.36898775628418,1.368293911862713,1.3649035953914157,1.361433829693904,1.3676698096357116,1.3718266928245428
84,0.030437597391585525,0.009800857901659627,2.4521999140270054,0.029684053280024793,0.0009868026619851435,1.3739144242872572,1.3725667961900123,1.3719943919488582,1.371621741333763,1.371349718404127,1.3711375158409813,1.3704243304533352,1.367059617639647,1.3636263946592226,1.36993948618321,1.3741052677601397
85,0.03297551591040377,0.0097740820166906,2.528074285015464,0.030626598166146317,0.000985994519788984,1.3761583269409585,1.3747633227951404,1.3741745352263184,1.3737922491222094,1.3735142311628121,1.3732979840057817,1.3725650541631027,1.3691726578196888,1.365775110707739,1.3721917114121778,1.3763948999492501
86,0.026186892648407248,0.009747785121771265,2.2861157380975783,0.026802054266213543,0.0009851627152748603,1.3783858429334146,1.3769403544215195,1.3763324471859573,1.3759383230941329,1.3756526882307556,1.3754310001952668,1.3746762280995857,1.3712272416652085,1.367843728944981,1.3744263509857109,1.378663502963785
87,0.031351501941327325,0.009721483907968764,2.8476429507136345,0.030544246241049924,0.0009843072889837512,1.3806145138315769,1.3791184736383002,1.378491282614688,1.3780852854918637,1.377792390058663,1.3775657604417368,1.3767884517221973,1.3732955586743245,1.3699593270186912,1.37668076130807,1.3809420677553597
88,0.029081137588439054,0.009695682586369462,2.7921944120898843,0.027856744460473107,0.0009834282826079275,1.3828406329446865,1.38128922135875,1.38064063025127,1.3802217877225789,1.3799209583202319,1.3796889610441274,1.378887763781415,1.3753031144455705,1.3719340996926679,1.378853670490574,1.3831954836379583
89,0.029134098198967603,0.009669975157040774,2.72963685169816,0.029581538421852967,0.0009825257389889197,1.3850657582312311,1.3834567628132113,1.3827857930771752,1.3823535950554815,1.3820445366983847,1.38180706662318,1.3809810486528071,1.3772920415962897,1.3739250593574175,1.3810556998846997,1.385456277360196
90,0.029219362336974114,0.009644393498161917,2.6633485150523484,0.02885487436146608,0.0009815997021154303,1.387284301271839,1.3856167235594599,1.3849237495454012,1.384478484426435,1.3841614196249905,1.383918639744881,1.3830670539997352,1.3792753502783095,1.3759323420980958,1.3832639722971591,1.3877245967617844
91,0.02846843447837997,0.009619248265309075,2.600673483684659,0.02805881007547286,0.0009806502171211904,1.3895030426858732,1.3877723448525714,1.387054878836244,1.386594803572591,1.3862684090630433,1.3860193118907371,1.3851406686773111,1.3812043954536826,1.377829760437876,1.3853988064507572,1.3899601968978874
92,0.02740271125891898,0.009594102083248441,2.5372935361228883,0.029360395887178276,0.0009796773302827588,1.391717843445328,1.38992121208886,1.3891772185815157,1.3887007935639821,1.388363981072701,1.3881075506362992,1.3872197031076625,1.383213297715413,1.3797978340163592,1.3875319717353065,1.3921878542299138
93,0.027479331528151157,0.009569020582341157,2.310238786973059,0.02888642532280603,0.0009786810890172676,1.393925447844122,1.392062102392147,1.3912904013926417,1.3907964870903329,1.3904481109531748,1.3901834036414413,1.389293607017769,1.3852601517662386,1.3818225720690869,1.3896704277106424,1.3944103063782316
94,0.02581770330289817,0.009544265290073578,2.238480876199901,0.02721227266312591,0.0009776615418801106,1.3961215303824468,1.394189522635239,1.3933886688162511,1.3928757065445556,1.392514290684192,1.3922397844465864,1.3913435604830213,1.3872494499741042,1.3838263645390927,1.3918070904511,1.3966118399579985
95,0.027634111009124093,0.009519600020941859,2.3918539159931242,0.02943421752535243,0.000976618738562577,1.3983209256695666,1.3963161347417479,1.3954845190990257,1.3949515847043616,1.394576381725709,1.3942913611367147,1.3933851316795653,1.3892253463446413,1.385853353244775,1.3939600544566015,1.3988091543150636
96,0.03067046969273167,0.009495331456375026,1.8899528137408197,0.028460076953540716,0.0009755527298894293,1.4005254638436135,1.3984477667664126,1.3975862789326006,1.397034659481142,1.3966468092123603,1.396352266852954,1.3954339220719205,1.3911592307945628,1.387739963709009,1.3960008199262588,1.400952748547908
