i,K,obj_val
6.0,23.0,6.09998943318518e-07
6.0,24.0,5.980822744020679e-07
6.0,25.0,6.110766425025419e-07
6.0,26.0,6.032656695235587e-07
6.0,27.0,5.535626918082188e-07
6.0,28.0,4.648248957743773e-07
6.0,29.0,3.558804243962918e-07
6.0,30.0,2.5041637869119935e-07
7.0,1.0,0.01889218353784106
7.0,2.0,0.005687116283529351
7.0,3.0,0.0022114875007975677
7.0,4.0,0.0008727988673477047
7.0,5.0,0.0003618463127315542
7.0,6.0,0.0001668383216543164
7.0,7.0,9.070244886869402e-05
7.0,8.0,5.677960688053351e-05
7.0,9.0,3.721740150362477e-05
7.0,10.0,2.3378424235432396e-05
7.0,11.0,1.3337563294319624e-05
7.0,12.0,6.757886955363879e-06
7.0,13.0,3.147153174382246e-06
7.0,14.0,1.6449854680791143e-06
7.0,15.0,1.3246202053337152e-06
7.0,16.0,1.4731635298733188e-06
7.0,17.0,1.679944408420615e-06
7.0,18.0,1.7781620810813397e-06
7.0,19.0,1.7405774896734728e-06
7.0,20.0,1.5954153584543712e-06
7.0,21.0,1.3808026388765953e-06
7.0,22.0,1.1292663306686971e-06
7.0,23.0,8.673383589825657e-07
7.0,24.0,6.185870728085455e-07
7.0,25.0,4.041552643829767e-07
7.0,26.0,2.4001357846282007e-07
7.0,27.0,1.3326581176354313e-07
7.0,28.0,8.043066010385423e-08
7.0,29.0,6.916072203626303e-08
7.0,30.0,8.271038925559175e-08
8.0,1.0,0.014670187317030417
8.0,2.0,0.004295379519728768
8.0,3.0,0.001528635776914836
8.0,4.0,0.00051370269580976
8.0,5.0,0.0001569788487144769
8.0,6.0,4.313309068306884e-05
8.0,7.0,1.355889349215362e-05
8.0,8.0,9.123139989065423e-06
8.0,9.0,9.447738124284612e-06
8.0,10.0,8.881520039967276e-06
8.0,11.0,6.917687182445542e-06
8.0,12.0,4.439472535878059e-06
8.0,13.0,2.318771233866741e-06
8.0,14.0,9.821009139953032e-07
8.0,15.0,4.098122767721283e-07
8.0,16.0,3.257695143145371e-07
8.0,17.0,4.1678659112850605e-07
8.0,18.0,4.758518937266093e-07
8.0,19.0,4.362162334970653e-07
8.0,20.0,3.2729781258193676e-07
8.0,21.0,2.081620772273888e-07
8.0,22.0,1.206882905520344e-07
8.0,23.0,7.534764898961036e-08
8.0,24.0,6.021940832382451e-08
8.0,25.0,5.703997951436586e-08
8.0,26.0,5.2760599393737726e-08
8.0,27.0,4.3109889141992594e-08
8.0,28.0,3.0284911461587975e-08
8.0,29.0,1.863404668122398e-08
8.0,30.0,1.1267187237294835e-08
9.0,1.0,0.016367586405567985
9.0,2.0,0.005845268983091573
9.0,3.0,0.002489541043382637
9.0,4.0,0.0011190618309582223
9.0,5.0,0.000519058243296325
9.0,6.0,0.0002408257271994815
9.0,7.0,0.00010826501591815734
9.0,8.0,4.573637899569994e-05
9.0,9.0,1.8240431555368408e-05
9.0,10.0,8.173202386087121e-06
9.0,11.0,5.99178099836914e-06
9.0,12.0,6.476999361854122e-06
9.0,13.0,7.080562131565286e-06
9.0,14.0,6.920160959016064e-06
9.0,15.0,6.007271603628852e-06
9.0,16.0,4.6882681297938736e-06
9.0,17.0,3.3224182661856727e-06
9.0,18.0,2.1537015265279718e-06
9.0,19.0,1.295109931552175e-06
9.0,20.0,7.571828661151249e-07
9.0,21.0,4.85368948804839e-07
9.0,22.0,3.945830894420432e-07
9.0,23.0,3.977021934835289e-07
9.0,24.0,4.2537402966551575e-07
9.0,25.0,4.3519251268527186e-07
9.0,26.0,4.109815985718538e-07
9.0,27.0,3.5568191843992767e-07
9.0,28.0,2.8222778259846574e-07
9.0,29.0,2.057452181025468e-07
9.0,30.0,1.3855400910727592e-07
10.0,1.0,0.01605199306021675
10.0,2.0,0.004045895359277608
10.0,3.0,0.00160673013257261
10.0,4.0,0.0007214447514737489
10.0,5.0,0.00040232023142317127
10.0,6.0,0.0002649634095042309
10.0,7.0,0.00018754022847502168
10.0,8.0,0.00013174061762630352
10.0,9.0,8.805170928824584e-05
10.0,10.0,5.4802529091073574e-05
10.0,11.0,3.1168439539269934e-05
10.0,12.0,1.5722913239305616e-05
10.0,13.0,6.659261913327575e-06
10.0,14.0,2.162363374529273e-06
10.0,15.0,6.190742770565961e-07
10.0,16.0,7.242994119190157e-07
10.0,17.0,1.5297657285988937e-06
10.0,18.0,2.434496709050783e-06
10.0,19.0,3.121681205340805e-06
10.0,20.0,3.470136515450093e-06
10.0,21.0,3.4735298954138624e-06
10.0,22.0,3.1854241306373767e-06
10.0,23.0,2.6890897666662864e-06
10.0,24.0,2.0808503922660673e-06
10.0,25.0,1.4567588721404432e-06
10.0,26.0,8.991087988530595e-07
10.0,27.0,4.6495872515740036e-07
10.0,28.0,1.8026423247276898e-07
10.0,29.0,4.118437466892417e-08
10.0,30.0,2.1262877411899973e-08
11.0,1.0,0.01855965474164599
11.0,2.0,0.005159873280099501
11.0,3.0,0.0020693785642091574
11.0,4.0,0.0008889004584002544
11.0,5.0,0.0004358651026532146
11.0,6.0,0.0002518281437007121
11.0,7.0,0.00016572939147625358
11.0,8.0,0.00011518190304456657
11.0,9.0,7.943308180043925e-05
11.0,10.0,5.262208228348822e-05
11.0,11.0,3.307190953659648e-05
11.0,12.0,1.9573777078198684e-05
11.0,13.0,1.0728160547433766e-05
11.0,14.0,5.245241523636898e-06
11.0,15.0,2.1767964478130487e-06
11.0,16.0,8.545644250321526e-07
11.0,17.0,7.200931785500105e-07
11.0,18.0,1.24211575213516e-06
11.0,19.0,1.9533439198746464e-06
11.0,20.0,2.524930113791057e-06
11.0,21.0,2.7996276452365323e-06
11.0,22.0,2.7648293237725554e-06
11.0,23.0,2.4926595036234108e-06
11.0,24.0,2.0821355978035617e-06
11.0,25.0,1.6225099447798651e-06
11.0,26.0,1.1788980597532972e-06
11.0,27.0,7.921058539501284e-07
11.0,28.0,4.83939722517163e-07
11.0,29.0,2.6261171254654733e-07
11.0,30.0,1.263725477686487e-07
12.0,1.0,0.01543940763713937
12.0,2.0,0.0043984379312414735
12.0,3.0,0.0019415204292721156
12.0,4.0,0.0009323768913060982
12.0,5.0,0.0004817761666679789
12.0,6.0,0.0002623848824025046
12.0,7.0,0.00014800821064761755
12.0,8.0,8.563430782765715e-05
12.0,9.0,5.027003830936894e-05
12.0,10.0,2.9419712801819855e-05
12.0,11.0,1.684302811019872e-05
12.0,12.0,9.412166774647016e-06
12.0,13.0,5.3903337618530145e-06
12.0,14.0,3.5790191389101887e-06
12.0,15.0,3.0201542972819506e-06
12.0,16.0,2.979485359818623e-06
12.0,17.0,2.992489653948969e-06
12.0,18.0,2.8573364984583623e-06
12.0,19.0,2.5610292678160825e-06
12.0,20.0,2.179439423596212e-06
12.0,21.0,1.7957534865241923e-06
12.0,22.0,1.4589698815480047e-06
12.0,23.0,1.1794879905540607e-06
12.0,24.0,9.453147427643092e-07
12.0,25.0,7.413257598164944e-07
12.0,26.0,5.607113967817634e-07
12.0,27.0,4.06260127534394e-07
12.0,28.0,2.850885606398034e-07
12.0,29.0,2.0218937495414258e-07
12.0,30.0,1.566093034763955e-07
13.0,1.0,0.019506883147448844
13.0,2.0,0.006177123532120844
13.0,3.0,0.0024220091015137216
13.0,4.0,0.0009742137616939732
13.0,5.0,0.000397217235753897
13.0,6.0,0.00016376257642470706
13.0,7.0,7.193704625140806e-05
13.0,8.0,3.777444251591738e-05
13.0,9.0,2.5734742561579572e-05
13.0,10.0,2.091199434587258e-05
13.0,11.0,1.746707737148737e-05
13.0,12.0,1.3652927824573867e-05
13.0,13.0,9.518908727594507e-06
13.0,14.0,5.720080456609774e-06
13.0,15.0,2.858347368277374e-06
13.0,16.0,1.178227620361562e-06
13.0,17.0,5.40077435485213e-07
13.0,18.0,5.710533315243276e-07
13.0,19.0,8.659922246943548e-07
13.0,20.0,1.1327208926159744e-06
13.0,21.0,1.2393276141210136e-06
13.0,22.0,1.1820922212341592e-06
13.0,23.0,1.0209305136860504e-06
13.0,24.0,8.231472796901119e-07
13.0,25.0,6.339994654678063e-07
13.0,26.0,4.723333859071429e-07
13.0,27.0,3.3983906147357706e-07
13.0,28.0,2.3248677865690504e-07
13.0,29.0,1.4763071187749296e-07
13.0,30.0,8.554339185514493e-08
14.0,1.0,0.016687501529602498
14.0,2.0,0.004305087552352283
14.0,3.0,0.0015686451079572204
14.0,4.0,0.0005816109067496716
14.0,5.0,0.00023794584646376276
14.0,6.0,0.00011025703315297627
14.0,7.0,5.83687039249427e-05
14.0,8.0,3.4484021804531756e-05
14.0,9.0,2.2209813347981956e-05
14.0,10.0,1.5257525869700827e-05
14.0,11.0,1.0758294567061602e-05
14.0,12.0,7.4086372920891196e-06
14.0,13.0,4.789147946792381e-06
14.0,14.0,2.873619223225326e-06
14.0,15.0,1.671067160791752e-06
14.0,16.0,1.0683980266585542e-06
14.0,17.0,8.478183358122366e-07
14.0,18.0,7.832009820361651e-07
14.0,19.0,7.223297178905796e-07
14.0,20.0,6.106865499512678e-07
14.0,21.0,4.6402524459244524e-07
14.0,22.0,3.225846958115694e-07
14.0,23.0,2.1634271556645545e-07
14.0,24.0,1.5270133362174585e-07
14.0,25.0,1.2177728068703195e-07
14.0,26.0,1.0803779272316243e-07
14.0,27.0,9.930775276650075e-08
14.0,28.0,8.989762653045467e-08
14.0,29.0,7.917325591644014e-08
14.0,30.0,6.854301994928488e-08
15.0,1.0,0.016759961012146263
15.0,2.0,0.005567061891471585
15.0,3.0,0.002187740001893689
15.0,4.0,0.0008500557381444855
15.0,5.0,0.0003160120946862299
15.0,6.0,0.00010990583590558435
15.0,7.0,3.8212030263620555e-05
15.0,8.0,1.8308506591002073e-05
15.0,9.0,1.4997067237972594e-05
15.0,10.0,1.45125978229007e-05
15.0,11.0,1.2738370880470413e-05
15.0,12.0,9.54358175033623e-06
15.0,13.0,6.014366333103925e-06
15.0,14.0,3.154617663750263e-06
15.0,15.0,1.4120781425262674e-06
15.0,16.0,6.920120129699168e-07
15.0,17.0,6.065592862001187e-07
15.0,18.0,7.478613915291798e-07
15.0,19.0,8.523881722664661e-07
15.0,20.0,8.296069325500419e-07
15.0,21.0,7.045265961070728e-07
15.0,22.0,5.415896223900709e-07
15.0,23.0,3.9301319557822e-07
15.0,24.0,2.813704680015071e-07
15.0,25.0,2.0550649346766304e-07
15.0,26.0,1.5419608706512877e-07
15.0,27.0,1.1685589015061536e-07
15.0,28.0,8.777251907859252e-08
15.0,29.0,6.533726928377656e-08
15.0,30.0,4.949139975582665e-08
16.0,1.0,0.016731282057121065
16.0,2.0,0.006176950601400077
16.0,3.0,0.002529823360977203
16.0,4.0,0.0010911771857491715
16.0,5.0,0.0004938351320021339
16.0,6.0,0.0002331306689565896
16.0,7.0,0.00011363204549445834
16.0,8.0,5.65292565216259e-05
16.0,9.0,2.855145367519354e-05
16.0,10.0,1.4785797892315168e-05
16.0,11.0,8.166675948160408e-06
16.0,12.0,5.226160642115175e-06
16.0,13.0,4.1836699414534985e-06
16.0,14.0,4.026109409136958e-06
16.0,15.0,4.11276589076247e-06
16.0,16.0,4.057108446635781e-06
16.0,17.0,3.700402843005991e-06
16.0,18.0,3.0702097901354884e-06
16.0,19.0,2.3022192154553163e-06
16.0,20.0,1.5538989887641806e-06
16.0,21.0,9.430366876503048e-07
16.0,22.0,5.238761378045022e-07
16.0,23.0,2.9321025883780203e-07
16.0,24.0,2.1075165816685208e-07
16.0,25.0,2.209149004057767e-07
16.0,26.0,2.696886803742033e-07
16.0,27.0,3.1519000096709956e-07
16.0,28.0,3.325153421204544e-07
16.0,29.0,3.13875359323604e-07
16.0,30.0,2.6511822788583363e-07
17.0,1.0,0.017230717400905413
17.0,2.0,0.0044469099156881275
17.0,3.0,0.001832106773748197
17.0,4.0,0.0006610086577925608
17.0,5.0,0.00028395833868388785
17.0,6.0,0.00012939087536521695
17.0,7.0,7.234725872015834e-05
17.0,8.0,4.477928878835508e-05
17.0,9.0,2.928541186031865e-05
17.0,10.0,1.864295894423118e-05
17.0,11.0,1.1056168803832124e-05
17.0,12.0,5.906984697381298e-06
17.0,13.0,2.886027667594728e-06
17.0,14.0,1.4889615095011581e-06
17.0,15.0,1.093727837685572e-06
17.0,16.0,1.1388320710309986e-06
17.0,17.0,1.2651634120544475e-06
17.0,18.0,1.3183812788022853e-06
17.0,19.0,1.2749205685963317e-06
17.0,20.0,1.1609332124786149e-06
17.0,21.0,1.0057585451478922e-06
17.0,22.0,8.290604047774138e-07
17.0,23.0,6.446897863878462e-07
17.0,24.0,4.6622471677284007e-07
17.0,25.0,3.08140418942646e-07
17.0,26.0,1.8314672479072563e-07
17.0,27.0,9.862138252738185e-08
17.0,28.0,5.454752050709852e-08
17.0,29.0,4.391795207975639e-08
17.0,30.0,5.523223778299899e-08
18.0,1.0,0.017458391666141566
18.0,2.0,0.006066038490731651
18.0,3.0,0.0024105709255792516
18.0,4.0,0.0009833733740660067
18.0,5.0,0.0004254168648604137
18.0,6.0,0.00020028495964437754
18.0,7.0,0.00010319014828665483
18.0,8.0,5.57312058970017e-05
18.0,9.0,2.921997217335117e-05
18.0,10.0,1.3777404662901915e-05
18.0,11.0,5.757698686396001e-06
18.0,12.0,2.9253644354404807e-06
18.0,13.0,3.1114959597768144e-06
18.0,14.0,4.317937638279971e-06
18.0,15.0,5.1543911291589775e-06
18.0,16.0,5.049320531944798e-06
18.0,17.0,4.111946052863773e-06
18.0,18.0,2.7926778112679526e-06
18.0,19.0,1.5526182636966783e-06
18.0,20.0,6.725057357172445e-07
18.0,21.0,2.1728749335522846e-07
18.0,22.0,9.990887597367988e-08
18.0,23.0,1.7337809794738733e-07
18.0,24.0,3.027679250320408e-07
18.0,25.0,4.003684761518459e-07
18.0,26.0,4.296640410871297e-07
18.0,27.0,3.9233645619665107e-07
18.0,28.0,3.1086347082617773e-07
18.0,29.0,2.1375567279588447e-07
18.0,30.0,1.2567338887915878e-07
19.0,1.0,0.020195092016509025
19.0,2.0,0.007502376961027803
19.0,3.0,0.003371160707411407
19.0,4.0,0.001651367115888133
19.0,5.0,0.0008754364654875542
19.0,6.0,0.0004984483757081406
19.0,7.0,0.0002995020113385066
19.0,8.0,0.0001846104087383043
19.0,9.0,0.00011316970531509077
19.0,10.0,6.736616680169212e-05
19.0,11.0,3.8577090660408834e-05
19.0,12.0,2.1547429953456917e-05
19.0,13.0,1.2321699054807778e-05
19.0,14.0,7.794762793656156e-06
19.0,15.0,5.741028905918368e-06
19.0,16.0,4.805216453620035e-06
19.0,17.0,4.323827426138743e-06
19.0,18.0,4.050360715397291e-06
19.0,19.0,3.906892666518458e-06
19.0,20.0,3.83648424847074e-06
19.0,21.0,3.759559263466633e-06
19.0,22.0,3.5930864997330988e-06
19.0,23.0,3.284911071021281e-06
19.0,24.0,2.83287954016996e-06
19.0,25.0,2.2807557424362e-06
19.0,26.0,1.6982329128427587e-06
19.0,27.0,1.1572106535504722e-06
19.0,28.0,7.136128859766223e-07
19.0,29.0,3.9832567510899745e-07
19.0,30.0,2.1630674401642e-07
20.0,1.0,0.018258162146226702
20.0,2.0,0.0064934455546847595
20.0,3.0,0.0028954972818554937
20.0,4.0,0.0013083529531158077
20.0,5.0,0.0005922361440334267
20.0,6.0,0.0002573633141951146
20.0,7.0,0.0001042336669347951
20.0,8.0,3.942563897990541e-05
20.0,9.0,1.6095085634768642e-05
20.0,10.0,1.0096122762183155e-05
20.0,11.0,9.631316810438941e-06
20.0,12.0,9.745155442805885e-06
20.0,13.0,9.001246905574037e-06
20.0,14.0,7.474669591272791e-06
20.0,15.0,5.661670920073861e-06
20.0,16.0,3.995204618552358e-06
20.0,17.0,2.704274879391439e-06
20.0,18.0,1.8320033279698314e-06
20.0,19.0,1.3062327065048894e-06
20.0,20.0,1.0115569116779305e-06
20.0,21.0,8.412326459978041e-07
20.0,22.0,7.227002229049331e-07
20.0,23.0,6.201457150321665e-07
20.0,24.0,5.234653997632641e-07
20.0,25.0,4.3408984635284197e-07
20.0,26.0,3.5486424825385974e-07
20.0,27.0,2.861789769412421e-07
20.0,28.0,2.2664862942921662e-07
20.0,29.0,1.7522921990742914e-07
20.0,30.0,1.3240409367152522e-07
21.0,1.0,0.019670570362888707
21.0,2.0,0.005702864296075277
21.0,3.0,0.002297202665068378
21.0,4.0,0.0009048726132919765
21.0,5.0,0.00038573894084782543
21.0,6.0,0.00017279786337071878
21.0,7.0,8.297793765412801e-05
21.0,8.0,4.311271012751569e-05
21.0,9.0,2.4550017874879874e-05
21.0,10.0,1.5567035164838413e-05
21.0,11.0,1.1056557110495483e-05
21.0,12.0,8.559242518784305e-06
21.0,13.0,6.837844462164385e-06
21.0,14.0,5.334960412359633e-06
21.0,15.0,3.89776518827199e-06
21.0,16.0,2.590315695960227e-06
21.0,17.0,1.5498436417426592e-06
21.0,18.0,8.80108935446716e-07
21.0,19.0,5.908620636711498e-07
21.0,20.0,5.920938612839737e-07
21.0,21.0,7.348764271839227e-07
21.0,22.0,8.721801732125765e-07
21.0,23.0,9.084705780957592e-07
21.0,24.0,8.186189123031186e-07
21.0,25.0,6.35424094174947e-07
21.0,26.0,4.19277145284019e-07
21.0,27.0,2.272895408510754e-07
21.0,28.0,9.397205623837214e-08
21.0,29.0,2.6789447356761578e-08
21.0,30.0,1.2860794696273982e-08
22.0,1.0,0.019080488922450744
22.0,2.0,0.007061280369366569
22.0,3.0,0.0030719340445164345
22.0,4.0,0.001431137241044762
22.0,5.0,0.0007038405807671802
22.0,6.0,0.00035892502072181555
22.0,7.0,0.0001857431942848211
22.0,8.0,9.534008393172567e-05
22.0,9.0,4.7676854549492104e-05
22.0,10.0,2.3239146535408867e-05
22.0,11.0,1.1585895291193791e-05
22.0,12.0,6.713129560395427e-06
22.0,13.0,5.109478921574988e-06
22.0,14.0,4.810287666044607e-06
22.0,15.0,4.823455903923462e-06
22.0,16.0,4.733429551895953e-06
22.0,17.0,4.430509283471063e-06
22.0,18.0,3.941708126167448e-06
22.0,19.0,3.338834989271471e-06
22.0,20.0,2.6973133952687326e-06
22.0,21.0,2.0818353622106057e-06
22.0,22.0,1.5419671158051131e-06
22.0,23.0,1.1095381198527845e-06
22.0,24.0,7.966422654493575e-07
22.0,25.0,5.9615867029331e-07
22.0,26.0,4.860818612095003e-07
22.0,27.0,4.367509376029754e-07
22.0,28.0,4.185432314767188e-07
22.0,29.0,4.077038188426684e-07
22.0,30.0,3.892167602866312e-07
23.0,1.0,0.015675052190464996
23.0,2.0,0.004801819047843083
23.0,3.0,0.0017139655414295542
23.0,4.0,0.0005639641717841013
23.0,5.0,0.00017577807433187073
23.0,6.0,5.11503784263894e-05
23.0,7.0,1.680109112449305e-05
23.0,8.0,9.351846250320482e-06
23.0,9.0,8.055452934228436e-06
23.0,10.0,7.13294706897383e-06
23.0,11.0,5.733074246351237e-06
23.0,12.0,4.1757909674463566e-06
23.0,13.0,2.7969576934852692e-06
23.0,14.0,1.7421827132915325e-06
23.0,15.0,1.0217030204605687e-06
23.0,16.0,5.833201918717054e-07
23.0,17.0,3.5464764084473053e-07
23.0,18.0,2.621173972135643e-07
23.0,19.0,2.4000302413670724e-07
23.0,20.0,2.3702343540282407e-07
23.0,21.0,2.2166506969799187e-07
23.0,22.0,1.8372598278821916e-07
23.0,23.0,1.301270361887108e-07
23.0,24.0,7.61349239121982e-08
23.0,25.0,3.5771889649268084e-08
23.0,26.0,1.542018846168757e-08
23.0,27.0,1.2606251159389688e-08
23.0,28.0,1.919053344628655e-08
23.0,29.0,2.6328166541620848e-08
23.0,30.0,2.839993777781074e-08
24.0,1.0,0.012730282370799687
24.0,2.0,0.004682138987632399
24.0,3.0,0.0018760114886110762
24.0,4.0,0.000771439110462949
24.0,5.0,0.00033564265340032845
24.0,6.0,0.00015919347833397529
24.0,7.0,8.187733327447142e-05
24.0,8.0,4.272876680029694e-05
24.0,9.0,2.0617595933916983e-05
24.0,10.0,8.599398461127908e-06
24.0,11.0,3.5089043369145813e-06
24.0,12.0,2.6447895675985398e-06
24.0,13.0,3.506194161362189e-06
24.0,14.0,4.336277448127942e-06
24.0,15.0,4.386067859364692e-06
24.0,16.0,3.694677607755552e-06
