iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4
0,0.09224035439580794,0.03330727979023472,0.08192591601982713,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,0.09068432720830984,0.03330719876430732,0.04093833296792582,0.05918708354619248,9.999999999999972e-07,1.2500022360692913,1.2500022360688692,1.2500022360682084,1.2500022360669274,1.2500022360631424
2,0.08980801506981961,0.03330695737286023,0.04478749999543652,0.05903645163020325,2.980000000000002e-06,1.2500088995013265,1.250008898347172,1.2500088974891614,1.2500088968671905,1.2500088964302127
3,0.09081578252469068,0.033306555372183286,0.0015895420219749212,0.05970619096116944,4.960000000000007e-06,1.2500199940727879,1.2500199915576584,1.250019991675894,1.2500199914206953,1.2500199909802678
4,0.09069166904863944,0.03330599289572985,0.0015047500492073596,0.05901943875863218,6.939999999999998e-06,1.2500355112452912,1.250035512732953,1.2500355166794013,1.2500355180232876,1.2500355181496732
5,0.08701288330780217,0.03330527090427828,0.0015335840289480984,0.05833039885846418,8.919999999999989e-06,1.250055445801902,1.2500554398022792,1.2500554422577839,1.2500554407775335,1.2500554375117763
6,0.08787268353375251,0.033304389388549335,0.0014322499628178775,0.05828105109000842,1.0899999999999994e-05,1.250079796070291,1.2500797751847221,1.2500797690174497,1.250079760311934,1.2500797505551877
7,0.08873109609552102,0.03330334784621188,0.001653374987654388,0.05956604001324225,1.2879999999999999e-05,1.2501085989798386,1.2501085352277919,1.2501085058320418,1.2501084813728678,1.2501084592890992
8,0.08985734046132587,0.03330214560661972,0.0014889159938320518,0.059302090772674176,1.4860000000000003e-05,1.250141835986261,1.2501417403267001,1.2501416826361933,1.2501416370697733,1.2501415986791842
9,0.08390846702599453,0.03330078716870623,0.001514082949142903,0.05590397673372781,1.6840000000000008e-05,1.25017939166491,1.250179265241117,1.250179175133844,1.2501791019160633,1.250179040651293
10,0.09773142850059756,0.033299262817497115,0.0014327919925563037,0.0623562411909685,1.8819999999999986e-05,1.2502215115394584,1.250221353720615,1.2502212470577359,1.2502211630064668,1.250221094530994
11,0.0853969432659037,0.03329758133105578,0.001504666986875236,0.05750033386943919,2.079999999999999e-05,1.250267991146681,1.2502678009223303,1.250267661292768,1.2502675509247516,1.2502674615831681
12,0.08324532143074148,0.03329574379623731,0.001706290990114212,0.05737986674979725,2.2779999999999995e-05,1.2503188366916413,1.250318582552021,1.2503183807107714,1.2503182212725374,1.2503180913691347
13,0.0851103241294275,0.033293748403308045,0.001549959008116275,0.05722115880643812,2.476e-05,1.250374025387804,1.2503737280139184,1.2503734705238383,1.2503732622286279,1.250373089105194
14,0.08920858641642633,0.03329159062122061,0.0015927079948596656,0.05860812349621072,2.6740000000000005e-05,1.2504336352580074,1.250433336870165,1.250433061902659,1.2504328292706521,1.2504326293753267
15,0.09100692067342911,0.0332892700802653,0.0015021669678390026,0.05949394137826914,2.8719999999999996e-05,1.2504977396005035,1.2504974308369816,1.2504971511264424,1.2504969051494992,1.250496687148281
16,0.08654106792169902,0.03328678993836608,0.0016630419995635748,0.059186464615185445,3.07e-05,1.2505663333547343,1.2505659461750853,1.2505656398467546,1.2505653644618087,1.2505651139864344
17,0.08823744342850513,0.033284147859738586,0.0015148750389926136,0.059519046304058944,3.2680000000000006e-05,1.2506394216022305,1.2506389520036458,1.2506386106229337,1.2506382952969683,1.2506380016227971
18,0.08998257561069145,0.033281343301459106,0.0015532089746557176,0.05968827565283757,3.466000000000001e-05,1.2507170224858992,1.25071642982153,1.2507160666102761,1.2507157271071014,1.2507154026598548
19,0.08913487860764896,0.03327837914955964,0.0014129159972071648,0.05869647298028823,3.664e-05,1.250799034579096,1.250798329044905,1.2507979430526979,1.2507975788176684,1.2507972249891353
20,0.09095000880029826,0.0332752494366559,0.0014627500204369426,0.06066895428874373,3.8620000000000006e-05,1.2508856491723097,1.2508848073496277,1.2508844011409759,1.2508840124395353,1.250883626690254
21,0.08835464850879189,0.033271961961240853,0.0014704999630339444,0.05850016794516831,4.0600000000000004e-05,1.2509766384118268,1.2509756639888667,1.2509752324071863,1.25097481355618,1.2509743914408702
22,0.09047633567102757,0.03326851165684731,0.0015465840115211904,0.05930645527635739,4.2579999999999996e-05,1.2510720719588215,1.2510710279304371,1.2510705925884007,1.251070156857953,1.251069709112147
23,0.08687842271747387,0.03326490497957986,0.0014641250018030405,0.058798402445388816,4.4559999999999993e-05,1.251171930005887,1.2511707639767597,1.2511702750327824,1.2511697886088993,1.2511692906032368
24,0.08684452364642609,0.03326114102173133,0.0016315419925376773,0.05841774637530407,4.654e-05,1.2512761485406545,1.2512748720489177,1.2512743237123773,1.251273782965594,1.2512732300789453
25,0.08578108672670082,0.033257224814577976,0.0014038330409675837,0.05713864980579567,4.8519999999999996e-05,1.2513845719577277,1.2513831860080789,1.2513825999446813,1.2513820217202316,1.2513814250568753
26,0.08951250096168475,0.033253147702057,0.0015628329711034894,0.0592132417881224,5.05e-05,1.2514975022691035,1.2514959606716705,1.2514953318158528,1.2514947159555811,1.2514940788478288
27,0.09109662936008285,0.03324890909214223,0.0015482080052606761,0.059259008006777636,5.2480000000000006e-05,1.2516149379411232,1.2516132124946262,1.2516125295209852,1.251611890290863,1.251611238109681
28,0.08672885408160227,0.0332445140183488,0.0014497920055873692,0.05843963254480612,5.4460000000000004e-05,1.2517367577770588,1.2517348233839862,1.2517340773128771,1.2517333995740763,1.2517327146038515
29,0.08854645846784094,0.03323995795732837,0.0015145829529501498,0.05869200362518034,5.644000000000001e-05,1.251862967838971,1.2518609273529138,1.2518601273113001,1.2518594146871604,1.2518586976866635
30,0.09315744578607642,0.03323523118715965,0.0017372499569319189,0.06019242066915579,5.842e-05,1.2519938012891674,1.251991753958657,1.2519909448907012,1.2519902360671313,1.2519895250384998
31,0.08419280720360639,0.033230359581179314,0.0014573750086128712,0.05706821615951173,6.04e-05,1.2521287830819856,1.2521266846742167,1.2521257951209097,1.2521250239464876,1.25212426121391
32,0.08700530424339403,0.03322532568766561,0.0015121670439839363,0.05935274649284225,6.238000000000001e-05,1.2522683066017453,1.2522661623013263,1.252265181482211,1.252264318926146,1.2522634686508034
33,0.0862167559563918,0.03322014182451311,0.0015029170317575336,0.05829989492080389,6.436e-05,1.252412242636874,1.2524098359091764,1.2524086930503022,1.2524077028958893,1.2524067410879072
34,0.0896529650432527,0.03321479364549832,0.0015216669999063015,0.05910799767405029,6.634e-05,1.2525606508862865,1.2525580900397884,1.2525568221900794,1.2525557157060483,1.252554644894079
35,0.08837326705299142,0.03320928631933721,0.0015158329624682665,0.05906624723730271,6.832000000000001e-05,1.2527135800177585,1.2527107602091894,1.2527093661717204,1.2527081522345396,1.2527069821556303
36,0.09009691332044023,0.033203612026147106,0.001392417005263269,0.06016325947194604,7.03e-05,1.2528712407919025,1.2528680648633665,1.2528665475298297,1.2528652375889908,1.2528639762429528
37,0.09073862873882875,0.03319777195072002,0.0017353749717585742,0.058710373780453226,7.228e-05,1.25303321433158,1.2530299222841448,1.2530284242813008,1.2530271127576047,1.2530258319685785
