K,eps_idx,eps,alpha,mro_sol,solvetime,dro_feas_sol
1.0,0.0,0.1,0.1,36.82249650907373,0.411366453,36.82249650907373
1.0,1.0,0.21544346900318834,0.1,37.70597644967409,0.115405941,37.70597644967409
1.0,2.0,0.46415888336127786,0.1,39.60937579234632,0.227458568,39.60937579234632
1.0,3.0,1.0,0.1,42.566412143045184,0.119044638,42.566412143045184
1.0,4.0,2.1544346900318834,0.1,47.94483461705258,0.124732167,47.94483461705258
1.0,5.0,4.6415888336127775,0.1,57.3972495739504,0.117203404,57.3972495739504
1.0,6.0,10.0,0.1,63.694937732999925,0.097498873,63.694937732999925
2.0,0.0,0.1,0.1,16.14868439294434,0.189870688,16.14868439294434
2.0,1.0,0.21544346900318834,0.1,16.73963354454355,0.193903967,16.73963354454355
2.0,2.0,0.46415888336127786,0.1,18.012794881009917,0.213138283,18.012794881009917
2.0,3.0,1.0,0.1,20.650153610453216,0.233257348,20.650153610453216
2.0,4.0,2.1544346900318834,0.1,24.74214374031578,0.232958051,24.74214374031578
2.0,5.0,4.6415888336127775,0.1,32.61060980593053,0.237585424,32.61060980593053
2.0,6.0,10.0,0.1,40.60266304761574,0.181461771,40.60266304761574
3.0,0.0,0.1,0.1,7.483421833873435,0.295162378,7.483421833873435
3.0,1.0,0.21544346900318834,0.1,7.902095732772555,0.293666871,7.902095732772555
3.0,2.0,0.46415888336127786,0.1,8.804101176932472,0.340633345,8.804101176932472
3.0,3.0,1.0,0.1,10.598587221226133,0.345239586,10.598587221226133
3.0,4.0,2.1544346900318834,0.1,12.915161786546273,0.311184205,12.915161786546273
3.0,5.0,4.6415888336127775,0.1,15.850324361181729,0.327103616,15.850324361181729
3.0,6.0,10.0,0.1,21.093662843550437,0.312907148,21.093662843550437
4.0,0.0,0.1,0.1,3.338716527131971,0.485987347,3.338716527131971
4.0,1.0,0.21544346900318834,0.1,3.651061256392911,0.534275769,3.651061256392911
4.0,2.0,0.46415888336127786,0.1,4.323987563391592,0.645669488,4.323987563391592
4.0,3.0,1.0,0.1,4.941745707545676,0.4443657,4.941745707545676
4.0,4.0,2.1544346900318834,0.1,5.531409615624291,0.470636129,5.531409615624291
4.0,5.0,4.6415888336127775,0.1,6.642049255204764,0.469708966,6.642049255204764
4.0,6.0,10.0,0.1,8.62116930668021,0.515595373,8.62116930668021
