i,K,obj_val,grad_sq_norm
41.0,2.0,15.803498338046047,80.95359856000836
42.0,2.0,19.69527291900422,108.23623714706103
43.0,2.0,17.456703291443674,96.04355707785149
44.0,2.0,14.952741263751768,79.42224265362465
45.0,2.0,19.705437319466913,93.92806487754643
46.0,2.0,18.59663895054367,102.49270029226734
47.0,2.0,19.815779753687288,105.04653061924085
48.0,2.0,17.738849497697654,100.07243211549978
49.0,2.0,17.859783642519524,100.6415108371633
50.0,2.0,16.226186615302147,86.055503238144
51.0,2.0,17.760175195613247,82.542266364102
52.0,2.0,17.23515370967582,89.60709656923515
53.0,2.0,18.46300133556903,96.45337934646136
54.0,2.0,16.921918869040407,96.76199491099082
55.0,2.0,15.654196816924685,83.71836334673426
56.0,2.0,16.08461950874914,83.27478960875362
57.0,2.0,19.694786637779913,94.02446586119171
58.0,2.0,19.41738721325901,97.72603959933994
59.0,2.0,14.737620593843051,86.4571451471594
60.0,2.0,16.75532777086661,91.70647796288281
61.0,2.0,13.657563467838942,87.18423123830225
62.0,2.0,19.14214647462009,104.78620241412133
63.0,2.0,18.186406261762006,90.3627543643106
64.0,2.0,18.370884567688286,95.93568991923526
65.0,2.0,22.44296860652542,106.13375056521407
66.0,2.0,15.921557004590746,96.43073171867209
67.0,2.0,20.090769517677614,100.77711995698037
68.0,2.0,19.245575992848288,101.83920473163806
69.0,2.0,11.719370721385337,71.54887805222421
70.0,2.0,21.70434286516979,106.35676738833767
71.0,2.0,17.449987022345002,99.39136848178029
72.0,2.0,20.21164936859121,103.65789323552136
73.0,2.0,16.846980239222212,93.45004058957433
74.0,2.0,17.293560780225402,94.84053775520177
75.0,2.0,19.520751773173522,96.63654915847962
76.0,2.0,11.945999331463765,74.40609173110987
77.0,2.0,14.700493298562984,77.19249009370847
78.0,2.0,19.173864484837527,88.59221654639326
79.0,2.0,20.768076580558088,111.90496487618452
80.0,2.0,17.085597590408664,97.52855382875535
81.0,2.0,14.35478865470266,82.00985179903243
82.0,2.0,19.167400700478233,105.91715951768616
83.0,2.0,20.594916152790564,104.73121091148741
84.0,2.0,18.14866172753986,100.94158824645316
85.0,2.0,14.120832610746636,83.1895928940427
86.0,2.0,19.04545866245902,97.55691285077404
87.0,2.0,15.892136585451844,90.1073444141906
88.0,2.0,17.998057494481635,96.74581580063919
89.0,2.0,15.855890841363976,93.4953013231528
90.0,2.0,19.126168907518597,83.80060644715331
91.0,2.0,21.7008919656062,105.39032546032062
92.0,2.0,18.15819896209488,92.29666256543223
93.0,2.0,17.106700799441242,97.37762138690017
94.0,2.0,16.03903253965597,98.90737811024312
95.0,2.0,16.27489915159335,78.23734564870277
96.0,2.0,16.29610050265278,85.22422658629499
97.0,2.0,18.49340053710325,101.51155769796753
98.0,2.0,18.111424132258605,106.9639683439894
99.0,2.0,17.91461370510183,99.72139194462133
0.0,3.0,5.702956441835835,25.04086055936273
1.0,3.0,5.659838010989796,22.00707983581006
2.0,3.0,7.633527452927027,31.86704048806567
3.0,3.0,6.72794822448609,29.00998468030762
4.0,3.0,7.890938755173896,32.83137431276554
5.0,3.0,5.493988382033847,23.481932959820586
6.0,3.0,8.403460539901058,33.371462817868675
7.0,3.0,6.7310563792894165,28.753704634423833
8.0,3.0,9.286768748539902,39.39949886196893
9.0,3.0,6.900018477148534,27.396456621708325
10.0,3.0,5.568436114737505,22.492078383089574
11.0,3.0,5.909880752036479,25.730328600456748
12.0,3.0,6.304140055063774,27.249951250524752
13.0,3.0,4.861794397413026,21.825507178348868
14.0,3.0,4.555156766398271,21.962134668948885
15.0,3.0,5.49713224822555,24.037163198605853
16.0,3.0,7.08266883331412,24.89214356029315
17.0,3.0,7.2779692650244705,28.944836453162644
18.0,3.0,6.786384934322688,25.12422318359908
19.0,3.0,6.311902084701326,25.743864115849817
20.0,3.0,8.589717176191776,34.5829867469733
21.0,3.0,5.944165256144716,24.565901322200386
22.0,3.0,4.27210657707145,18.81244072406244
23.0,3.0,7.392118949923449,31.323750103219055
24.0,3.0,7.13183052213787,30.072055558944488
25.0,3.0,6.308441722983981,25.471098680116192
26.0,3.0,6.47573639144384,30.45248787455225
27.0,3.0,5.9817242984920735,26.524882555377403
28.0,3.0,6.772745713493991,27.281811035483155
29.0,3.0,7.530666999339954,29.439537895955688
30.0,3.0,5.620755887115243,22.68409463320118
31.0,3.0,6.604406547144253,27.835422602477827
32.0,3.0,7.425918419014639,32.22958709573777
33.0,3.0,7.295390914836543,29.548115148538386
34.0,3.0,4.413968702560756,22.31070522166422
35.0,3.0,5.462639517853444,22.911275188534596
36.0,3.0,5.069908288834764,23.871313016725715
37.0,3.0,6.411475165360256,26.42894687901732
38.0,3.0,6.1019484267536965,26.863927826161596
39.0,3.0,9.435084859110285,34.531496240124106
40.0,3.0,8.00339535496921,31.299647487581662
41.0,3.0,6.813914275831625,28.981352940836704
42.0,3.0,6.515399500644635,28.67208771889248
43.0,3.0,6.391192507382062,29.762715746933083
44.0,3.0,6.777458577908265,24.0686308502597
45.0,3.0,5.926456334807602,29.00587654905243
46.0,3.0,5.841707636575199,23.145575080469563
47.0,3.0,6.225461845729421,27.528637391789818
48.0,3.0,7.4904926277791075,32.640458800893896
49.0,3.0,7.743244392641239,33.14371597343539
50.0,3.0,7.526538679447862,31.90346282318041
51.0,3.0,5.581515559956799,23.025417461710408
52.0,3.0,7.151880341404285,27.864471513082893
53.0,3.0,7.117671778591152,31.28069451952803
54.0,3.0,4.485475338410264,18.83766096755155
55.0,3.0,7.5430328998064695,30.968933901241293
56.0,3.0,5.6490095621954275,21.81647983020343
57.0,3.0,7.148762275591533,29.2483257168676
58.0,3.0,5.636594607966088,25.918765345157865
59.0,3.0,5.212544387868863,24.319824972284476
60.0,3.0,6.325427021656153,28.38819322433499
61.0,3.0,6.323036397664098,27.81829985759211
62.0,3.0,6.764825416363346,29.20613168315968
63.0,3.0,9.70660554786159,35.27290042734669
64.0,3.0,4.897339925011804,23.013182890683247
65.0,3.0,7.174615456455114,31.119462655315377
66.0,3.0,5.601934798725044,25.812971499929834
67.0,3.0,7.009974119250534,30.191971677001415
68.0,3.0,7.713615499782228,30.70620038411316
69.0,3.0,6.756386652381121,30.750336554918317
70.0,3.0,6.221912614955355,27.32271714769774
71.0,3.0,5.700720063440306,23.93510950618717
72.0,3.0,7.02567059018925,30.2638125763808
73.0,3.0,7.301591502827118,29.01429236409233
74.0,3.0,6.2214515294788075,24.617115429425052
75.0,3.0,6.1719283477421545,25.447343238554208
76.0,3.0,4.734298220970856,21.57650154535182
77.0,3.0,7.216058816250166,28.163138367791678
78.0,3.0,6.243189261192704,25.32128342760347
79.0,3.0,8.090487088562497,36.91498316183893
80.0,3.0,7.7822725851108885,30.569045052551967
81.0,3.0,6.997780732417224,30.084985607671307
82.0,3.0,7.091068032457922,29.52658306379366
83.0,3.0,5.78953432562792,24.203357457646298
84.0,3.0,7.630424090696769,33.96913006160832
85.0,3.0,5.612754551234937,24.90869803755253
86.0,3.0,6.462397518529902,29.747486971852354
87.0,3.0,6.613404835647795,25.177593100268737
88.0,3.0,8.023012225272252,30.650435912739198
89.0,3.0,8.061791848675036,35.09345638800469
90.0,3.0,5.953762091414902,27.908003155859035
91.0,3.0,5.401578535666206,21.343567699678378
92.0,3.0,6.651606239903517,26.004134282945667
93.0,3.0,4.729332687731515,20.961250157788548
94.0,3.0,7.244449920785278,27.26607094559459
95.0,3.0,7.030030275131166,29.82328952839647
96.0,3.0,5.9745875773647095,23.101333754683253
97.0,3.0,4.9129774163130975,22.72256157256906
98.0,3.0,6.4369235568502035,27.046060496058118
99.0,3.0,7.921543385676211,32.77605172473784
0.0,4.0,1.7555092735072708,7.145568611462247
1.0,4.0,2.4720615689885657,8.916648290248565
2.0,4.0,2.625656223489193,8.980266296334353
3.0,4.0,3.734060616007061,11.929915785342454
4.0,4.0,2.0229295121863866,8.01468481328547
5.0,4.0,2.2836812081557225,7.478385934608639
6.0,4.0,1.8440408659788863,7.077486874247014
7.0,4.0,3.2344533617707505,10.952893332954723
8.0,4.0,2.780618679823732,9.640163714712479
9.0,4.0,1.9500948988911244,7.519016110019236
10.0,4.0,2.9589111266990984,10.516518823015788
11.0,4.0,2.4230402287325497,9.25330290625471
12.0,4.0,1.7263798980870275,6.60467332235176
13.0,4.0,2.6580434346111073,9.578619416145777
14.0,4.0,1.3070303309467513,5.815643954527773
15.0,4.0,3.3730821224784746,12.320345084925242
16.0,4.0,2.77277810507278,10.717300478019457
17.0,4.0,1.5104140323142274,6.109262234960718
18.0,4.0,2.1700499366028683,8.339971720652809
19.0,4.0,2.061434747957089,7.391160926309696
20.0,4.0,3.1559700399796893,11.330317824423902
21.0,4.0,2.5540271634815515,9.80069730045095
22.0,4.0,2.3602088083441837,9.384951897077611
23.0,4.0,2.4806099373932002,9.056981852556671
24.0,4.0,3.501076599765508,12.643781299870538
25.0,4.0,4.035541764254752,13.350393461099545
26.0,4.0,2.460148561111446,9.017220673813114
27.0,4.0,1.4185226923769334,6.078869142394623
28.0,4.0,2.820401571969711,10.298766578704432
29.0,4.0,1.9476426262957907,7.416795644176764
30.0,4.0,2.1437099356494436,8.281225559387057
31.0,4.0,2.2881677383540535,8.663795413428696
32.0,4.0,2.4525464923394718,8.333727929480403
33.0,4.0,3.3548716262531073,10.572452499850902
34.0,4.0,2.529202651710306,8.760978468879552
35.0,4.0,3.2774348312769184,12.09985452684091
36.0,4.0,2.900807281341101,10.108105700102227
37.0,4.0,2.332227565230963,8.413694601283055
38.0,4.0,2.7501356187765778,9.162158342095271
39.0,4.0,2.2305652781055154,8.833440822113811
40.0,4.0,1.8570586750089013,6.437289365880345
41.0,4.0,1.9964737309450038,8.215374348708425
42.0,4.0,1.5082214942313845,6.500228545329923
43.0,4.0,2.0723586848749496,7.767499488614766
44.0,4.0,1.8654703507040615,7.795704728613164
45.0,4.0,2.341168465451823,8.797412422110847
46.0,4.0,2.6384040590635522,9.307159507394658
47.0,4.0,3.68965228312297,13.460987124469012
48.0,4.0,2.960836854032682,10.070141586202956
49.0,4.0,1.9646422224913596,7.241132944642679
50.0,4.0,3.714502740300554,13.042062809726795
51.0,4.0,1.85663261037317,6.384999279511469
52.0,4.0,3.551953842880515,13.321642143775437
53.0,4.0,4.067430178575165,14.48786994934317
54.0,4.0,1.893214093085508,6.881104771737831
55.0,4.0,2.554364937866224,8.904773264945014
56.0,4.0,2.7472534820653025,9.153154620953671
57.0,4.0,2.476442870292781,9.854520218737076
58.0,4.0,2.438429045091276,9.6639725782347
59.0,4.0,2.355979390382905,8.376252470389044
60.0,4.0,1.8766780924604978,7.450404812409348
61.0,4.0,3.2962846371713446,11.776036597680363
62.0,4.0,2.485950568566875,9.011041591186695
63.0,4.0,2.922621861342596,10.113130886387232
64.0,4.0,2.246313834528359,8.0113707727727
65.0,4.0,2.643349599785049,8.84409497379207
66.0,4.0,1.89513949721237,7.45389961444205
67.0,4.0,2.3862953325761924,8.338501802375347
68.0,4.0,2.697770686014767,9.5789803547297
69.0,4.0,2.7237118109944993,9.517822557722804
70.0,4.0,2.8301542601906333,9.702132167415737
71.0,4.0,2.5351845137436704,8.97823805613147
72.0,4.0,3.07010052250694,10.98661717512748
73.0,4.0,1.9169774323438964,7.135337722067378
74.0,4.0,3.312001936731307,10.413665407509416
75.0,4.0,2.5000059429199344,9.356785658301193
76.0,4.0,2.0203804809028907,7.725874528698791
77.0,4.0,2.522850808541345,8.915544621530985
78.0,4.0,1.8786613855167555,6.919678933540411
79.0,4.0,2.3022805350187943,9.372470388780293
80.0,4.0,2.980979743048713,10.588258870118944
81.0,4.0,2.5993710658310576,9.185813537699133
82.0,4.0,2.667478081490343,9.648929370040124
83.0,4.0,1.791973327928723,7.642966042234708
84.0,4.0,2.3748588361594685,8.130735934709662
85.0,4.0,3.014623061511573,9.42104436733703
86.0,4.0,2.455760496551143,9.150131099123406
87.0,4.0,2.08371718551544,8.31546946376353
88.0,4.0,2.410811962063363,8.602634791355927
89.0,4.0,2.623928639514246,9.84501532220417
90.0,4.0,1.8402807910127166,8.063187765116552
91.0,4.0,3.0672301938182285,11.909125623851352
92.0,4.0,3.045978838087817,11.334183271586587
93.0,4.0,1.5624206139192227,6.009693661814715
94.0,4.0,3.1391810503084576,11.145002170183155
95.0,4.0,3.5373217815911153,12.62961816960238
96.0,4.0,1.8411259953719825,6.928962013270937
97.0,4.0,2.5872144978274365,8.544827541649699
98.0,4.0,2.9573029813707326,10.692560717182651
99.0,4.0,1.574599771729984,6.423176729374243
0.0,5.0,0.92301861006227,3.3067476765724377
1.0,5.0,1.030603580194937,3.550517103483234
2.0,5.0,1.2683984970928697,4.041701589908142
3.0,5.0,1.4459052567054769,4.3459096314836
4.0,5.0,0.7896071947004731,2.6323832643418523
5.0,5.0,0.677138774205337,2.4036064777948862
6.0,5.0,1.3308262903654018,4.1174756395322625
7.0,5.0,1.0037291918811366,3.237876897578303
8.0,5.0,0.840747396832936,3.0977060175575724
9.0,5.0,0.7266479226240847,2.428301125844793
10.0,5.0,1.308034339414992,4.362788697852278
11.0,5.0,0.5574959667470598,2.206199172813214
12.0,5.0,0.797617024497933,2.84525223890034
13.0,5.0,0.6881498365667312,2.621162480902172
14.0,5.0,0.765511209023711,2.65485566574537
15.0,5.0,0.7506036857931337,2.646404198933854
16.0,5.0,0.8454383514355981,3.087005245465051
17.0,5.0,0.4969799776337714,2.0354621415669922
18.0,5.0,0.8119351765442001,2.85550402660013
19.0,5.0,1.0112701082139453,3.3924715920748567
20.0,5.0,1.0890822473459663,3.885093207419984
21.0,5.0,0.6808517395983695,2.3640257681098116
22.0,5.0,0.6187164559519251,2.4135914623821764
23.0,5.0,0.5579338513817013,2.2165589847076084
24.0,5.0,0.8238806907453281,2.799728924902086
25.0,5.0,0.6833877724547311,2.562877886509816
26.0,5.0,0.8930409280805489,2.9369742105271284
27.0,5.0,0.8667690505732031,2.9030949396573704
28.0,5.0,0.7300344853997219,2.6726796624956433
29.0,5.0,0.6896236655574804,2.5454877564896314
30.0,5.0,0.8410115610449395,2.95010609449833
31.0,5.0,0.6880725062473397,2.756352925311766
32.0,5.0,0.8654901918599655,3.0086915459571353
33.0,5.0,0.7515183786306654,2.8383417163227
34.0,5.0,1.163983766518011,3.6132807326795455
35.0,5.0,1.1655200137359623,3.803494445671898
36.0,5.0,0.8563504256251186,2.713143807051804
37.0,5.0,0.9413994823724153,2.829558660161136
38.0,5.0,1.1127264644754673,3.679655445121323
39.0,5.0,0.9306916773110778,3.097549793428772
40.0,5.0,1.1228676778371218,3.5504627672240656
41.0,5.0,1.1215636619476121,3.5582341893977736
42.0,5.0,1.9911877603236143,5.464180529481391
43.0,5.0,0.8220442619183084,3.0230757094426717
44.0,5.0,0.7765783277560765,2.842626023886267
45.0,5.0,0.9463478416823048,3.1576518478195474
46.0,5.0,1.2850073847431598,4.2553402343277416
47.0,5.0,0.6059841575921232,2.282771746045475
48.0,5.0,0.7175684973044798,2.338438601861114
49.0,5.0,1.2850953694849978,3.946223501697352
50.0,5.0,0.5184863733834305,2.041832360585252
51.0,5.0,0.4204806168531573,1.6960399138692517
52.0,5.0,0.7626823340102226,2.8741617371541013
53.0,5.0,0.7850843331876233,2.962052991797389
54.0,5.0,1.0684263217773726,3.476369408509049
55.0,5.0,1.0736374952224752,3.65677364198806
56.0,5.0,1.2775886435085553,3.5871329836019457
57.0,5.0,1.4940465946358215,4.747261137654294
58.0,5.0,0.8511276257387087,3.129968842266829
59.0,5.0,1.0057167450072921,3.5222128821143266
60.0,5.0,0.6915847524719115,2.6144302077535273
61.0,5.0,0.946398251662048,3.4672873203508012
62.0,5.0,0.7813101355434467,2.9004268209298365
63.0,5.0,1.380338717451019,4.407941479007899
64.0,5.0,0.8044525479225373,3.01479935524046
65.0,5.0,1.0750405784217107,3.573670216615229
66.0,5.0,0.6536329487462649,2.4973441956368263
67.0,5.0,1.2125259521269995,4.06035850214177
68.0,5.0,1.083806750782461,3.412334921907947
69.0,5.0,0.768730580369823,2.943661602697042
70.0,5.0,1.3642866113580845,4.378147622426121
71.0,5.0,1.0862939261067728,3.9041761285602368
72.0,5.0,1.516637162484194,4.818923317225534
73.0,5.0,0.862987987781188,2.8301650087172745
74.0,5.0,0.6814001224789086,2.471343022187854
75.0,5.0,0.5555422168785905,2.0096764303577106
76.0,5.0,1.1448676614627344,3.7994165163912728
77.0,5.0,0.920308628730524,3.341694766160473
78.0,5.0,1.243080129733717,3.825240470292191
79.0,5.0,1.187862415195775,4.202393215014597
80.0,5.0,1.3431439773639742,4.263465776246556
81.0,5.0,0.8977038650397905,3.0566515270595946
82.0,5.0,0.5779405100740186,2.3965262190169137
83.0,5.0,0.7042783390468835,2.4707708762445666
84.0,5.0,0.947864700897449,3.1010025385889
85.0,5.0,0.8856661385801295,2.7542403557357127
86.0,5.0,0.9073862530934499,3.036482019219865
87.0,5.0,0.8173390143113051,3.0141009785927957
88.0,5.0,0.8652932518709808,2.8916388237779826
89.0,5.0,1.0077811105589911,3.3268286681692882
90.0,5.0,1.969804051778697,5.844395936423962
91.0,5.0,0.7308053775737822,2.7694240354162933
92.0,5.0,0.7432360485160927,2.5270422338140115
93.0,5.0,1.1934849766450395,3.827993528361355
94.0,5.0,0.6996838006689842,2.452714259234729
95.0,5.0,1.4075884938064835,4.365677911561776
96.0,5.0,0.5068371401217687,1.972970737430544
97.0,5.0,0.7263628062019281,2.800079714398226
98.0,5.0,1.0928288530577668,3.57099668164558
99.0,5.0,1.0216012477508503,3.787012897299195
0.0,6.0,0.26810343963837696,0.9725751006747547
1.0,6.0,0.23581594714191148,0.9950670070244897
2.0,6.0,0.23148746427344294,0.9416578569786016
3.0,6.0,0.3023150353410022,1.074925617360634
4.0,6.0,0.31466173656059837,1.1138426399450154
5.0,6.0,0.6238529715131287,1.7391407572532724
6.0,6.0,0.3448966755390227,1.1812310961893793
7.0,6.0,0.21323088441316476,0.8723532534247519
8.0,6.0,0.46994303940059184,1.4408219186658884
9.0,6.0,0.46763915926095995,1.5918806725569161
10.0,6.0,0.43746456338297957,1.2535116217069566
11.0,6.0,0.181710832555398,0.8086225052346618
12.0,6.0,0.6381973045065013,1.824222307813861
13.0,6.0,0.2184802846554621,0.983152231707914
14.0,6.0,0.337387459205115,1.224301260566308
15.0,6.0,0.6859897130262588,1.9149921550046172
16.0,6.0,0.5567797133180067,1.61343199871032
17.0,6.0,0.3671749269886301,1.2206673815907665
18.0,6.0,0.5230471280393798,1.6812225592034815
19.0,6.0,0.44961352485053807,1.3783331411316753
20.0,6.0,0.37369158706855604,1.2951591369781228
21.0,6.0,0.31938938359196223,1.1689808837679283
22.0,6.0,0.4056795563069186,1.289026973924583
23.0,6.0,0.7170648541360733,1.9758412017142242
24.0,6.0,0.3269638494027074,1.300355816859519
25.0,6.0,0.21234101987284396,0.8949906999533088
26.0,6.0,0.2964342141413576,1.1607549767970113
27.0,6.0,0.2730022127606951,1.0189638315812968
28.0,6.0,0.46347592995603165,1.6054185966983419
29.0,6.0,0.3522653928951047,1.2504719374379452
30.0,6.0,0.19770254795756184,0.8303001546138342
31.0,6.0,0.26664913496682663,0.9824086140757944
32.0,6.0,0.5448271211253448,1.6581808493225132
33.0,6.0,0.33708762215178883,1.2340838876575257
34.0,6.0,0.3922878441721112,1.2927687968464014
35.0,6.0,0.4248943560692899,1.4437426938310893
36.0,6.0,0.26335222730133556,1.11116100676567
37.0,6.0,0.15866942878652768,0.7109634818101905
38.0,6.0,0.31061483390105316,1.074155819866517
39.0,6.0,0.3502143804021046,1.1907593495167454
40.0,6.0,0.6395612794010491,1.9419513189047093
41.0,6.0,0.23948046198079068,1.0566699697074393
42.0,6.0,0.42058841042137485,1.4092420334876912
43.0,6.0,0.2348006886678059,0.879386425488401
44.0,6.0,0.23333564834094506,0.9246044802246864
45.0,6.0,0.2592661588540118,0.9892178456692758
46.0,6.0,0.19979256398645495,0.8106253381570939
47.0,6.0,0.5652141006765633,1.793289244095799
48.0,6.0,0.3804837294405639,1.338520763985572
49.0,6.0,0.21887015121240475,0.9768052783990733
50.0,6.0,0.31181067167680643,1.2671242032993784
51.0,6.0,0.582273850635049,1.81024565417444
52.0,6.0,0.6730169047499464,2.0195713519204483
53.0,6.0,0.3802385305614581,1.3326842974477082
54.0,6.0,0.48605064615832877,1.4127224547717305
55.0,6.0,0.6497628286943026,1.993783208367694
56.0,6.0,0.3387961229295414,1.0571910037183405
57.0,6.0,0.20273571953636405,0.8380305881017543
58.0,6.0,0.326198950031639,1.1728112261701515
59.0,6.0,0.31893695255942534,1.1707018680554764
60.0,6.0,0.19649416765457992,0.7585873349510738
61.0,6.0,0.405175026271437,1.5055583413802425
62.0,6.0,0.4147857368907195,1.4328366695203418
63.0,6.0,0.5189341207412531,1.5652838282122068
64.0,6.0,0.5373010965060705,1.7684511097011897
65.0,6.0,0.6678110048730849,1.9386109206099957
66.0,6.0,0.5678728809928592,1.8612945374018988
67.0,6.0,0.36844766787243327,1.2374454324320177
68.0,6.0,0.3724380666464531,1.284821957360249
