iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,beta0,beta1,beta2,beta3,beta4
0,0.08990015548005595,0.026554820174627295,6.895076686982065,,,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387
1,0.09277365207005035,0.026554713726659816,2.7214816729538143,0.06113890413643904,9.999999999999972e-07,1.887351087699658,1.8873510876991766,1.8873510876982535,1.887351087695776,1.8873510876817352,1.0000000463041241e-06,0.28175452512503973,0.4340437827797206,0.5310648054028393,0.5987785940560387
2,0.09620032332947154,0.02655439621928176,2.644248758908361,0.06299411457601152,2.980000000000002e-06,1.8873592797368743,1.8873592831960047,1.8873592838407793,1.8873592844108924,1.8873592848452667,3.981560850865547e-06,0.28175750791533366,0.4340467657491516,0.531067788520604,0.5987785940560387
3,0.091988369680912,0.02655386831036822,0.023617754923179746,0.06063517623022473,4.960000000000007e-06,1.8873728998963983,1.887372908388388,1.8873729125709744,1.8873729148793366,1.8873729159204005,8.938371125949654e-06,0.2817624667219204,0.43405172543112874,0.5310727487659723,0.5987785940560387
4,0.08609117297239138,0.02655313216427102,0.02372781210578978,0.05824808629444834,6.939999999999998e-06,1.887391918803061,1.8873919193907756,1.887391913323955,1.8873919038927724,1.8873918928042275,1.5858957621142065e-05,0.28176938496826526,0.43405864067416283,0.5310796611682956,0.5987785940560387
5,0.09492018525376299,0.026552183975417712,0.023538694018498063,0.06222670191971723,8.919999999999989e-06,1.8874164010578665,1.8874164008571201,1.8874163904316439,1.8874163728663935,1.8874163518574536,2.476839022171899e-05,0.28177829442326896,0.43406754876007536,0.5310885674441058,0.5987785940560387
6,0.09361889871749494,0.026551024196398727,0.02364313811995089,0.06200747574888918,1.0899999999999994e-05,1.887446346542055,1.8874463447155945,1.8874463307603528,1.8874463051142933,1.8874462732920922,3.566550836525034e-05,0.28178919171476874,0.4340784448486202,0.5310994618169153,0.5987785940560387
7,0.07978620167208579,0.026549663625349634,0.02433053101412952,0.054549418920197046,1.2879999999999999e-05,1.887481534130998,1.8874814999150336,1.8874814487509088,1.8874813836111293,1.8874813103152772,4.84654998228349e-05,0.2818019829610272,0.4340912250228455,0.5311122323764963,0.5987785940560387
8,0.08515006596228991,0.026548098710817376,0.024448418989777565,0.0568313905989848,1.4860000000000003e-05,1.8875220704968327,1.887521935005503,1.887521829819807,1.8875217168655742,1.887521596258703,6.320872368958914e-05,0.2818166936407901,0.4341059193885527,0.53112691470702,0.5987785940560387
9,0.08125641490858646,0.026546332536710227,0.024684236850589514,0.05526451482809469,1.6840000000000008e-05,1.8875678913483709,1.8875675824301308,1.88756739146247,1.887567211306667,1.8875670255517,7.987036605751943e-05,0.2818332989284251,0.43412249918358886,0.5311434770224538,0.5987785940560387
10,0.09149117100136837,0.026544351508346924,0.024780553998425603,0.059577339122892294,1.8819999999999986e-05,1.8876191581590054,1.8876187615532471,1.8876185268233312,1.88761830691072,1.8876180756805268,9.851535955953376e-05,0.2818519182068251,0.434141104210114,0.5311620723965615,0.5987785940560387
11,0.09230413489845882,0.026542153901884916,0.024572215974330902,0.06135688599404927,2.079999999999999e-05,1.887675982743884,1.8876755264166698,1.8876752643403163,1.8876750165975968,1.8876747472450275,0.00011918381118781303,0.2818725710049971,0.43416174736670193,0.5311827091952414,0.5987785940560387
