iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6
0,0.051848584746196226,0.022049725309255336,3.761354918126017,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263
1,0.05292645267442779,0.022049666139129006,5.502671800088137,0.05316067740071539,9.999999999999159e-07,1.242651637146196,1.2426516371457181,1.2426516371452048,1.2426516371444776,1.24265163714454,1.2426516371436545,1.242651637141806
2,0.05158831477279059,0.022048424539052626,5.3056153962388635,0.05305733661725023,2.097999999999987e-05,1.2426984031423072,1.2426983971906642,1.2426983845641273,1.242698390184278,1.2426984711443227,1.24269843884755,1.2426984750403427
3,0.05300308870048807,0.02204600905318842,0.9301000810228288,0.05352237107650124,4.095999999999993e-05,1.2427897666091416,1.2427898325518363,1.2427896988250593,1.242789580452444,1.2427885696861607,1.2427891194419445,1.2427895117568792
4,0.054242795910424434,0.022042405130881244,0.9751060837879777,0.05499827662558365,6.0939999999999996e-05,1.2429256336308059,1.2429258739192708,1.2429256684369172,1.2429258853451537,1.2429232770788317,1.2429249452806135,1.242925667467124
5,0.05272635774793305,0.0220376289191229,0.9751722048968077,0.05346593783879676,8.091999999999984e-05,1.2431061071904839,1.2431063871013985,1.2431061437599327,1.2431066170982243,1.2431018710896806,1.243105071263609,1.243105187208189
6,0.05217097599933603,0.022031667466113666,0.952660352922976,0.05374416105018372,0.0001008999999999999,1.2433311428445661,1.2433313041507812,1.243331266222121,1.2433321443884604,1.243325598760027,1.2433301157793086,1.2433296550060147
7,0.05303984521315297,0.02202455292421816,0.8604788999073207,0.054060059333747405,0.00012087999999999997,1.2436010765082706,1.2436010496678804,1.2436011360809465,1.2436018665351303,1.2435899492925664,1.2435985395735507,1.2435963627980107
8,0.05220238950372332,0.02201624620111705,0.8608157918788493,0.05345238980015096,0.00014085999999999992,1.2439153927448232,1.243914839976519,1.2439154376209907,1.2439166552113163,1.2439010136016986,1.2439123097872307,1.2439092622752725
9,0.04702998297523301,0.02200678274039618,0.8844629931263626,0.05128506493850472,0.00016083999999999998,1.2442735506312539,1.24427199547029,1.2442731888202294,1.244274383147041,1.2442567126137782,1.2442697329269208,1.2442674629744022
10,0.04996084143316305,0.02199623255258151,0.9973165839910507,0.051491262202894975,0.00018081999999999983,1.2446761350401259,1.2446731806594882,1.244675122363932,1.244674722672715,1.2446464630369973,1.2446677700825213,1.2446641571854138
11,0.05161003069807764,0.021984480336528025,0.9148588040843606,0.053049017105709084,0.0002007999999999999,1.245123042680225,1.2451187489950033,1.2451216969547172,1.2451205487228496,1.2450846013269878,1.245112169547491,1.2451078597128797
12,0.05228841904429206,0.021971571140909668,0.9520245078019798,0.053725340783790994,0.00022077999999999996,1.2456153096540539,1.245609308385412,1.2456131809720106,1.2456107807385357,1.2455634816814976,1.2456017288820014,1.245594801346512
13,0.05358905796567718,0.021957397187278974,1.140514386817813,0.055300444262496855,0.0002407599999999999,1.2461525253429542,1.2461450936745047,1.2461496758714392,1.2461505857424644,1.2460967531782798,1.246140302065869,1.2461327577162402
14,0.055133440184339313,0.021942097025203063,0.9531595571897924,0.05336186762193203,0.00026074,1.2467347124775834,1.246726197060692,1.2467318443637043,1.2467337912784358,1.2466684662717678,1.2467231649197432,1.2467106828596712
15,0.050944593067530124,0.02192568522293244,0.8892365992069244,0.05178459681109913,0.00028071999999999993,1.2473606279103293,1.2473513258421454,1.2473587942520616,1.2473600554332909,1.2472802409228265,1.24734915368006,1.2473290899226905
16,0.0502371176356769,0.021908050688278263,1.1174794109538198,0.05251644922665307,0.0003007,1.2480298796541982,1.248020084597476,1.2480290612237916,1.248031757793167,1.2479467066879415,1.248022139978336,1.2480011166310856
17,0.055444883543928854,0.021889152307776074,1.1884255330078304,0.05585113297973145,0.00032068000000000005,1.2487454256133137,1.2487356633584907,1.2487461272620246,1.248753140445158,1.2486666322278515,1.2487448084739692,1.2487231065973734
18,0.04896149666739953,0.021869068029095162,0.9461440639570355,0.05187234168057753,0.00034066,1.2495040321484876,1.2494925102211465,1.2495049384586168,1.249519816207626,1.2494394181732342,1.249512685619181,1.2494992271858352
19,0.05544208505283811,0.021847726937120636,1.056223494000733,0.05598057011340266,0.00036063999999999996,1.2503095103959456,1.2502963594431675,1.2503109462026412,1.2503354680106944,1.250265730018452,1.2503296762990461,1.2503259468959582
20,0.05629547486869356,0.021825057406909532,1.0271452120505273,0.05722154163510466,0.0003806199999999999,1.251161953042994,1.2511481506618374,1.2511654777256298,1.2512044001510656,1.2511514003222277,1.2511988345019995,1.2512088639824746
21,0.0518226203920085,0.021801121164156608,1.1802322301082313,0.05521007436757131,0.0004006,1.2520593393707655,1.2520446082781869,1.252064210929768,1.252124084407683,1.2520958808901381,1.2521185429192823,1.2521475037436072
22,0.054234863723852784,0.02177604452066144,0.9527989141643047,0.0547649793141032,0.00042057999999999993,1.2530026998360149,1.2529872512737739,1.2530098787350488,1.2530890032553093,1.2530834505703097,1.2530832222523958,1.2531296396514813
23,0.05328226473014581,0.021749705600349566,0.9191171866841614,0.05499266486705009,0.0004405599999999999,1.2539903488610336,1.2539745803887852,1.2540002589618156,1.2541038810824807,1.254131302717686,1.2540975809282378,1.2541699900052508
24,0.05274527674707882,0.021722328820072953,0.897289490327239,0.05353538147198904,0.00046053999999999995,1.255023337381575,1.2550059704896142,1.2550350332315992,1.255159906049477,1.2552158262579338,1.255156725406211,1.255244923759356
25,0.05151744719023964,0.021693716008924314,1.2505206866189837,0.05405107511722118,0.0004805199999999999,1.2560993958419238,1.2560814151896331,1.2561122360695103,1.2562669865758544,1.2563595064188773,1.2562679034533009,1.2563763707497078
26,0.052929346619426866,0.021664107934397856,1.1040972690097988,0.05397132192152723,0.0005005,1.2572221361738358,1.2572028542274085,1.2572358060535207,1.2574130406714068,1.2575318638613104,1.257420305449975,1.25754209144432
27,0.05126439491788931,0.02163338395813409,1.0298572219908237,0.053529815144985365,0.00052048,1.258389213735443,1.2583679137637664,1.2584035497638995,1.258601025861947,1.2587533158941573,1.258616595014564,1.2587590792174244
28,0.055954880203281286,0.021601311085038682,1.0728135900571942,0.057323158196199805,0.00054046,1.2596045345248976,1.2595820290078463,1.2596203754957622,1.2598462092477305,1.260040976891914,1.259866658970064,1.2600369892138055
29,0.05098144300302382,0.021568404402889853,0.9120301129296422,0.051350038741268804,0.00056044,1.2608624063972622,1.260837423091453,1.2608793100739668,1.261126464047878,1.2613480718521546,1.2611510047622478,1.2613437174919067
30,0.05372565993869867,0.021534473862589325,0.9765270948410034,0.0532036625780192,0.0005804199999999999,1.262164915400436,1.2621373734044292,1.2621834956664846,1.2624451783045354,1.262693492647318,1.2624830942331855,1.2626896762699835
31,0.051431259158577346,0.021499301476371756,1.0394682260230184,0.05505624547872147,0.0006004,1.2635135108754494,1.2634823799059067,1.2635320387234754,1.2638165209588115,1.2641030554400612,1.2638637534645591,1.2640963928917976
32,0.0506354762161063,0.021463567630222516,0.8639311157166958,0.05266884921369279,0.00062038,1.2649093162788638,1.2648759519247113,1.264923720966811,1.265218694738993,1.2654983236125121,1.2652578354539472,1.2655048977386727
33,0.048414452415390385,0.021426953506174115,0.9210684518329799,0.051033972840747475,0.00064036,1.2663467780347843,1.266308326087531,1.2663554084745343,1.266651963351166,1.2669279682408197,1.266689453096792,1.2669543342386775
34,0.052302403489286005,0.02138910584247767,1.1004243111237884,0.05426175611851302,0.00066034,1.2678296989847238,1.2677855042038169,1.267831820042021,1.2681388026112455,1.2684232504797237,1.2681733567816555,1.268462967951272
35,0.051891488744079464,0.02135023860441282,1.139888753183186,0.05324605759822057,0.0006803200000000001,1.269358206767399,1.269308173192466,1.2693522632186691,1.2696617610960281,1.269962126126186,1.2697074710449472,1.2700140049353588
36,0.05048197618100887,0.021310141157606592,0.8976019723340869,0.053388733035994534,0.0007003,1.2709305304312568,1.2708706846424893,1.2709160598360232,1.271228673682493,1.2715711810833437,1.2712927792458124,1.271643712640493
37,0.048517192821726604,0.021269048903184776,1.0148217771202326,0.05159269260055777,0.00072028,1.2725444934983543,1.2724726437570584,1.2725212860186856,1.2728323762713067,1.2732258036814879,1.2729211481316995,1.2733321605300785
38,0.04955683839464063,0.021226839965486136,0.8754021739587188,0.05289781216413474,0.00074026,1.2742020171640267,1.2741176581083942,1.274169996810159,1.274486577086928,1.2749403053146748,1.2745959849948216,1.275077067805897
39,0.049407014845367414,0.021184141203255756,0.9939835090190172,0.05099546933398138,0.00076024,1.2759042093047714,1.2758091396738924,1.2758611388928929,1.2761715519548946,1.2766372006542603,1.2762820016477003,1.2768287224024457
