iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6,tau_7,sigma_7,theta_7,tau_8,sigma_8,theta_8,tau_9,sigma_9,theta_9
43,32.80352840169822,9.17414599611234,54.25316330883652,44068.25059483862,0.00042057999999999993,0.1069902417071092,0.0958363427983128,0.9824760889123578,0.0965503263122636,0.10544565383717648,0.9824698020393616,0.0958959015059255,0.10522028163551353,0.9835941841034302,0.10545337794193976,0.10604471344076519,0.9821522143882012,0.10519208329776077,0.1069739992520856,0.9826397796865922,0.1059514028496275,0.1063077864251772,0.9884691188517795,0.10456220568443927,0.10490289686278434,1.0011330317709206,0.10638027168034467,0.10660059891647958,1.003226461930451,0.10709276295673409,0.10561566251315208,1.014259273158776,0.10548108410914685,0.10490253323804974,1.0174493687286632
44,33.77022744128891,9.14075736549943,53.32478435477242,46873.149612666166,0.0004305699999999999,0.10729297888178817,0.0956012267075239,0.9816129162602937,0.09633667625709684,0.10570286605815873,0.9816492249006351,0.09562901718370946,0.10546427100749421,0.9827377314848615,0.10566965218484836,0.10631348338531825,0.981303495779687,0.10539106951577032,0.10725799886836246,0.9817652791312621,0.10619599518198332,0.10656196538806896,0.9878067610957796,0.10477619460478037,0.10508169502095475,1.0013304250089603,0.10663668757937095,0.10688141075395215,1.0033078280768521,0.10738258951279217,0.10582609934121044,1.0149832661816287,0.10573160039064529,0.1050989541622673,1.0183185721117018
45,33.38596118435234,9.10670781267938,57.554764112923294,47486.18330212345,0.0004405599999999999,0.10760572829736686,0.09535917177004996,0.9807321178707483,0.09611769537183779,0.10596623751288711,0.9808125478551022,0.09535642448567241,0.10571578152367321,0.9818571470052883,0.1058887413293159,0.10658982321722095,0.9804315045343163,0.10559464114230308,0.10754851621392586,0.9808720896695722,0.1064433866635731,0.10682315417075722,0.9871242055522871,0.10499300406286545,0.10526647752053332,1.0015261472008903,0.10689915804498114,0.1071691544047752,1.0033885637489026,0.10767942553296272,0.10604247630926172,1.015722379033871,0.1059884616067118,0.10530647466891327,1.0192029829993
46,34.00111902884825,9.072284018082915,59.73662542318925,47558.25888647804,0.00045054999999999987,0.10792623358910597,0.09511306412454415,0.9798254666072708,0.09589506382018785,0.10623584601431597,0.9799585119364185,0.09507780431422796,0.10597276543979357,0.9809544208439027,0.10611628193617986,0.10687169175196189,0.9795433815646484,0.10580495566462904,0.10784570608668677,0.9799613784258179,0.1066933389827244,0.10709224917039357,0.9864174980910498,0.10521327587991892,0.10545779514378388,1.0017196357380145,0.10716921325865615,0.10746543752129945,1.0034726008890982,0.1079837528919375,0.106265494560129,1.0164734286206254,0.106253806178772,0.1055198517121399,1.0201138727955958
47,33.25268172976254,9.036817110434177,63.25077185733244,46167.868150694536,0.00046053999999999995,0.10825580135757817,0.09486729416468509,0.9789015035448797,0.09566801832848068,0.10651328863861759,0.9790865662443294,0.09479338143585907,0.10623619279716662,0.9800295734460764,0.10635341891817182,0.10716314491355555,0.9786386181010648,0.10602257924670826,0.10814914673022158,0.9790292344909886,0.10695049395787615,0.10736745433588601,0.9856912069073789,0.10544040820441787,0.10565424336609645,1.001920187935717,0.10744706062444227,0.10776891049858262,1.0035604155227655,0.10829532618895761,0.10649521127754308,1.0172478496166162,0.10652683467276848,0.10573640184025263,1.0210511380246765
48,33.95527170936521,9.000521514492908,60.70098509499803,47780.92899250112,0.00047052999999999993,0.1085944578709683,0.0946171042783407,0.9779649995064891,0.09543580180424914,0.10679795968500592,0.9781983324541075,0.09450327104168568,0.10650700028601019,0.979081612481616,0.10659623962217053,0.10746278378696938,0.9777119773824122,0.10624666120811738,0.10845930323492654,0.9780806674645961,0.1072093485574407,0.10764940398628264,0.9849463850932321,0.10566947505699603,0.10585730455770649,1.0021154608526244,0.10772847023417711,0.10808041175462166,1.0036342615879672,0.10861439456662712,0.10673255010350087,1.018039468751829,0.10680916092028177,0.10595930993681821,1.0220173497532026
49,33.421410696640606,8.962461160877197,56.877844320610166,46262.85605682714,0.0004805199999999999,0.1089395706231029,0.09436309422379735,0.9770055878771011,0.09519740832819845,0.10709129480012049,0.9772923720109479,0.09420686527879599,0.10678485738061512,0.9781103385383103,0.10684560688746293,0.10777247644072353,0.9767679752987241,0.10647581555399317,0.10877644080474674,0.977108283529525,0.10747859166617658,0.10793799524727903,0.9841924064026807,0.10590565305331844,0.10606570387256499,1.002319681007047,0.10801921758631504,0.10840055601483754,1.0037192553525176,0.10894153588225888,0.10697517823562423,1.0188597846022946,0.10709717425379843,0.10618515443990939,1.0229962676194444
50,32.95962591742041,8.922539920205542,67.70910455426201,44339.078187960586,0.00049051,0.10928856390214203,0.09411044037557728,0.9760214710820239,0.09495396746923794,0.10739485913181822,0.9763647973808302,0.09390387049240731,0.10706882417480232,0.9771157456569418,0.10710905880242412,0.10809137178002025,0.9758109621952664,0.10671481294783294,0.1091005976684615,0.9761163844581041,0.10775543498992364,0.10823392963685753,0.9834166682437231,0.10614940000902694,0.10628061330158013,1.0025322067630364,0.1083196018179346,0.10872935035655605,1.003813988678767,0.1092769706741156,0.10722486314444589,1.0197020544454134,0.10739414323672336,0.1064094729531555,1.024005669697031
51,32.42844948712202,8.880590750778012,56.39420510921627,43693.293958668146,0.0005005,0.1096410839087291,0.09386016053329381,0.9750193239834705,0.09470399542849546,0.1077068466809495,0.9754177225759371,0.09359471317159207,0.10736087051860543,0.9761006869989298,0.1073861822714517,0.10842127932084018,0.9748436546549638,0.10696185926308992,0.10943359174307968,0.975102734677892,0.10803827503487358,0.108540308052999,0.9826265240413952,0.10639764469775877,0.10650289206786409,1.0027425653914661,0.10862743192092704,0.10906430252085811,1.0039176722081802,0.10962115490896447,0.10747914726950321,1.0205758225292396,0.10769982981041196,0.10662283838722542,1.0250479932411023
52,33.94137406321778,8.83773231754452,61.75359029928222,48431.58487536976,0.0005104899999999999,0.11000393410194217,0.09360932634852413,0.9739955494237651,0.09445030180097222,0.1080268380432768,0.9744548124268578,0.09328022133709508,0.10766035682378902,0.975061169125615,0.10766862600175153,0.1087575816210019,0.9738609146447217,0.10721395561832718,0.10977236022754581,0.9740729757802197,0.10832137970329442,0.1088538772059615,0.981816054528061,0.10664701427936765,0.10673160738180698,1.0029447084813372,0.10894181758091125,0.10940655078113456,1.0040211945816757,0.10997335279061243,0.1077386386144398,1.0214812724796267,0.10801369768545889,0.10683797578164098,1.0261192314847356
53,32.80237630290361,8.792860223627281,61.41164922108874,46239.0184413852,0.00052048,0.11037593577318151,0.0933603346793945,0.9729500415259427,0.09419143813173787,0.1083577846469227,0.9734732478190798,0.09296038346664252,0.10796791317745151,0.9740004798935247,0.10795613023746642,0.1091009764217902,0.9728611500942166,0.10747083761419753,0.11011713635914318,0.9730215656830821,0.10860947302366553,0.109175327558149,0.9809921511500981,0.10689969588668356,0.1069668237299173,1.00314279278991,0.10926497103211727,0.10975791560654563,1.0041305290197857,0.1103344129030151,0.1080021718972315,1.0224311563911115,0.10833639283827018,0.1070520810416903,1.0272241363720993
54,32.26420350517985,8.747278349155755,66.92342998692766,44315.297115043795,0.00053047,0.11075778824276294,0.09310998659905734,0.9718914189161374,0.09392698597481076,0.10869474570326708,0.9724753999928555,0.09263486669762507,0.10828135002614576,0.9729180435973537,0.10825400181561869,0.10945600054625436,0.9718434295502144,0.10773525727907561,0.11046704547610986,0.9719499101104299,0.10890637587922475,0.10950167671035542,0.9801508272687066,0.10716152728126477,0.10720712929066331,1.0033559198392341,0.10959715332434067,0.11011485348864089,1.0042501953740472,0.1107017475841485,0.1082730310403258,1.0233894086213056,0.10866558591506136,0.10728227806557677,1.028345071660647
55,34.699346716805195,8.700052341039498,58.04812515201047,49371.39802516238,0.00054046,0.11114800004072577,0.09286069539644738,0.9708154587843545,0.0936585852163252,0.109041736515097,0.9714629658630524,0.09230369041249843,0.108602563867444,0.9718105484716132,0.10855765442350317,0.1098208368272625,0.9708145011054033,0.10800312526244832,0.11082315600284007,0.9708552841364664,0.10920843991679861,0.10983570590196046,0.9793029380522771,0.107424589698164,0.1074546574979522,1.0035594062029063,0.10993651180999667,0.11048045592006565,1.0043690383581518,0.11107790287008387,0.10854801339062517,1.0243927823960508,0.1090039585122248,0.1075015397044314,1.0295005609768388
56,32.51358174243326,8.65109273420433,53.50970955193043,45825.1395103457,0.0005504500000000001,0.11154725019914989,0.09261052513041824,0.9697184152937003,0.09338284990021782,0.10939651390020189,0.9704336048005168,0.09196763263957458,0.10893179159529756,0.9706869757914128,0.10886595041561611,0.11019562241431574,0.9697651195380048,0.10827371295390494,0.1111870646384464,0.9697393334608972,0.10951615926167489,0.1101782861320035,0.9784463076731021,0.10769216041988691,0.1077083530801691,1.0037673467508565,0.11028216553776915,0.11085375549654167,1.0044868367214,0.1114621480356183,0.10882770423415085,1.025424681894112,0.109351501014963,0.10772100768541544,1.0306917201356187
57,33.05607020444339,8.601892282100971,54.94699371466413,47065.56692265603,0.00056044,0.11195852031137402,0.09235954135696309,0.9686063953749164,0.09310175487021245,0.10975787341598546,0.9693875432289325,0.09162686881714932,0.10926646837341272,0.9695406409851167,0.1091829876772397,0.11057744476406131,0.9686975617584971,0.1085516412346341,0.11155571892920263,0.9686081532727018,0.10981961811115347,0.11052643298809324,0.977550854991079,0.10796055333749376,0.10796850314826906,1.0039640712850695,0.11063462493722954,0.11123515883305814,1.0046048082903256,0.11185347311222948,0.10911512269933571,1.0264660298026915,0.10970759806280488,0.10795297346473959,1.0319103441659137
58,33.00195004718398,8.55132838234293,54.41210309276357,47046.9040005289,0.0005704299999999999,0.11238103838672654,0.09211385992476702,0.9674739160787047,0.09281496917298153,0.11013030054080733,0.9683257771175703,0.09128168923734038,0.10960846558424697,0.9683749211737961,0.10951002547947365,0.11096545712793997,0.9676161962725675,0.10883762631453739,0.11192956981614581,0.967458343514608,0.1101280076575821,0.11088163920951295,0.9766367906526057,0.10823440630906077,0.10823509893057365,1.0041635736629826,0.11099404854665788,0.11162775226932721,1.0047309418735455,0.11225211907379015,0.1094091127959876,1.0275320335254772,0.11007090026305283,0.1081801431071056,1.0331534077069697
59,34.26725282447829,8.499422935099373,57.021743923891336,46262.27567265582,0.0005804199999999999,0.11281012385879068,0.09187234711623597,0.9663215829889774,0.09252318061268004,0.11051123213330061,0.9672449618784211,0.09093100697984684,0.10995661152500578,0.9671928245605019,0.10985179321006716,0.11136594199919331,0.9665160222668326,0.10913439233566558,0.1123103921676081,0.9662882998304992,0.11044775060514321,0.11124524234957915,0.9757141446301066,0.10852078627382836,0.10850775855564021,1.0043835328138437,0.11136141781774055,0.11202658246057447,1.0048593075017789,0.11265913799516827,0.10971076150166252,1.0286178631499125,0.11044383536618811,0.10840944631466515,1.0344271306124428
60,31.69885478195824,8.446534843947834,54.04160847468302,41951.05775148101,0.00059041,0.11324750342878238,0.09163358790006958,0.9651357428502292,0.09222412097307855,0.11089999655252492,0.9661419929613955,0.0905758346489887,0.11031197220639256,0.9660022024531285,0.1102092591291186,0.11177624522864639,0.9653864533454002,0.1094452564484272,0.1126977827439931,0.965103980995873,0.11077173848084278,0.11161868120262354,0.9747676682359476,0.10881551557512047,0.10878866646540769,1.0046191665539748,0.1117343906072246,0.11243321788457442,1.0049877530039792,0.1130735255393484,0.1100204526245157,1.0296877043677894,0.11082563378422747,0.10865787999849405,1.0357198458990589
61,-2330.5190536967657,8.393873446612522,29.595186275895685,471990.65916458913,0.0006004,0.11365655356721899,0.09144665855378611,0.9640054736504389,0.0918529354601172,0.11119250913865508,0.9648676671383466,0.0902580861175616,0.11055129195961565,0.9648920572926928,0.11055442415396079,0.11226268910526045,0.9642292648887935,0.1097706808890274,0.11303562968631276,0.9639752503551332,0.11114558375236308,0.11200439287644277,0.9742895906004811,0.10909664948865155,0.1091348664374166,1.0042927070818648,0.11216420084456433,0.11275379540673566,1.0053700245969348,0.11346620044204442,0.11039564188251115,1.031050723826173,0.11105309824736663,0.10880084990204311,1.0362802811346774
62,33.12755959674387,8.338108340105189,57.029999372083694,45492.97997653565,0.0006103899999999999,0.11407039307179945,0.09125847187150385,0.9628452691661611,0.09148220838229615,0.11150600143749156,0.9635934057442672,0.089929949045139,0.11080901107906278,0.9637480936604428,0.11091085817633999,0.11275366475269012,0.9630640919533984,0.11009924310640769,0.11338688370193215,0.9628089605440594,0.1115214724512497,0.11240079615269306,0.9737735665024019,0.10937913868226862,0.10948410065851724,1.0039945413910254,0.1125983164821227,0.11309129368325903,1.0057446343853096,0.1138727564458744,0.11076851085058062,1.0324117234477468,0.11130120141332936,0.10894438463004145,1.036923283162445
63,32.36381477713165,8.281565760283128,58.42258990602568,45960.55754658461,0.00062038,0.11449819566093954,0.09107455293233341,0.961654245640302,0.09111196354153538,0.11183755481416377,0.9623214989120187,0.08959456961441237,0.11108345215253491,0.9625805652568931,0.11128047698052368,0.11324217946129081,0.9618893181239393,0.11043489343967293,0.11375007807951484,0.9616248681540585,0.11188844598421349,0.11280872176807175,0.9732057906498189,0.1096599216327786,0.10983635474237653,1.003715183394238,0.11303258925454283,0.1134458940926192,1.0061139993912984,0.11429053528985945,0.11113794073521358,1.0337572181451604,0.11156737268137087,0.10908473456154046,1.037640413584376
64,32.57149468968327,8.222437638881175,59.5985936508514,45815.92206441486,0.00063037,0.11493652324758466,0.09088881775591885,0.9604482666542693,0.09074126086886475,0.11218599400808367,0.9610522315179137,0.08925007620834739,0.11137245901897787,0.9613787563091994,0.11165186606595967,0.11373650935439422,0.9606921025099865,0.11076982239963473,0.11412387369813459,0.9604011408312992,0.11226039805559669,0.11322429343157034,0.9726109668383186,0.10993971913046287,0.11019086943964483,1.0034543526611783,0.11347130288046796,0.1138160405930478,1.0064708253012957,0.11471970752695754,0.1115076155319191,1.0350936368326935,0.1118519137863876,0.10923417160011052,1.0384282547336292
65,32.66473229384286,8.163226437951588,60.423560108058155,46476.17562970415,0.00064036,0.1153921623169792,0.09070777919309797,0.9592210332818484,0.09037124609525825,0.11255174844923083,0.9597837373146699,0.08889912392011179,0.1116743183840461,0.960153728483865,0.11203543379432598,0.11422962484998854,0.9594789541898093,0.11111432531801543,0.1145053851773332,0.9591614639286971,0.1126294092461335,0.11364616406454324,0.9719672543866504,0.1102258459505819,0.11054680489210955,1.003227232968739,0.11391105254922039,0.11420078644518508,1.0068124016369546,0.11515783371480798,0.11187765428834542,1.0364060419242649,0.11215356486283391,0.10938857751095588,1.039281109336404
66,32.387154603925225,8.102435330403498,59.84797635907307,45088.65400738809,0.0006503500000000001,0.11585915841515922,0.09053165823314124,0.9579689655279376,0.09000049186224222,0.112933216767409,0.9585156046945217,0.08854083019185179,0.11199323182664292,0.9589041082321715,0.11243052738892134,0.11472531731386452,0.9582537127060102,0.11146411809594112,0.1148978995045037,0.9578935929891099,0.11300391382001478,0.11407771985469693,0.9713020141306298,0.1105193082518464,0.11090477063286859,1.0030318129571993,0.11435598599753206,0.11459900246825172,1.007164915834268,0.11560682040313978,0.11224359070952848,1.0377193065178858,0.11246959310940234,0.10953481650665042,1.0401899367523642
67,31.70814166257358,8.040390716902314,60.176040425896645,43659.98428584535,0.00066034,0.11633743029911744,0.09036197513887133,0.9566879459784816,0.08963012863927296,0.11332981414374767,0.9572458622781819,0.08817528575828004,0.112327363156523,0.9576299298779993,0.11283925818926219,0.11522485025462234,0.9570164235604556,0.11182126332322209,0.1152998710402403,0.9565988578943952,0.11338692787517335,0.11451803145810244,0.9706120284763743,0.11082653534613308,0.1112652966485965,1.0028801436711479,0.11480792689875888,0.11500908967702025,1.0075319457536465,0.11606580961038174,0.11260789437867867,1.0390287398194118,0.1127998661896577,0.10967387197221556,1.0411539221231942
68,32.618700626814196,7.978197108494976,57.821498138364404,46773.010601367954,0.00067033,0.11683224111823806,0.09019616774117899,0.9553916720464974,0.08926035363196842,0.11373912693927886,0.9559785585990801,0.0878035278559187,0.1126734560131746,0.9563291451780745,0.11325542159152842,0.11572797825460669,0.9557613432734118,0.11218370439373546,0.1157086845804263,0.9552851840330427,0.1137715213157591,0.11496480415259043,0.9698885690929575,0.11113966028260505,0.11162810610902665,1.0027511821967274,0.11526547960955441,0.115429098497034,1.0079056884320359,0.11653170271246421,0.1129738981585328,1.0403128558404133,0.11314343942874266,0.10981407468326108,1.0421656853711034
69,33.35303877880131,7.915917207232548,60.69990553613752,49613.92260349472,0.0006803200000000001,0.11734555739438783,0.09002695651918101,0.9540852938655083,0.08888837761810715,0.11415759372996086,0.9547169378513789,0.08742664096350142,0.1130314489111746,0.9550086500759022,0.11366833950209672,0.11623745021253142,0.9544850761684636,0.11254242412290374,0.11612503500120368,0.9539512103357037,0.11415531793802426,0.11541752285674876,0.9691474985889178,0.11145536222430542,0.11199324147671516,1.0026444973958606,0.11572443377919109,0.11585899318170599,1.0082680556949657,0.1170055421727248,0.11333837973855386,1.0415917298638975,0.11349947279434824,0.10994904220095693,1.0432264410217014
70,-4823.576400423408,7.857166030102912,21.455664028879255,1129229.1724072327,0.00069031,0.11782143052125096,0.08988902874784378,0.9528658921832237,0.08844017189614047,0.11446182786526865,0.9532481915162747,0.0870917734210334,0.1132748466864157,0.9537970135327405,0.1140698489134388,0.11681253473571054,0.9531716969447425,0.11292236076861045,0.11649225612499403,0.9527282021370057,0.11458660062853543,0.11588470572013074,0.9687813042339615,0.1117294020103393,0.11243055337072058,1.0019937118565856,0.11627379236004932,0.11620254557884113,1.0090967419381152,0.11747645975387629,0.113785277143232,1.0432316975574356,0.11374198613576644,0.10996355051060379,1.0441403648052445
71,33.16599933154445,7.796783723457548,55.10054493090138,45976.03906979352,0.0007003,0.11831154071765994,0.08976135075693464,0.9516044261039243,0.08799918253196842,0.11479336868955642,0.9517933694004879,0.08674568686465692,0.11354011940663648,0.9525476222953411,0.1144925457399736,0.11738492672614129,0.9518482323389351,0.11331399639287297,0.11687099249721529,0.9514758333664348,0.11500967542350352,0.1163602103526858,0.9683381088229956,0.11201297480032571,0.11286726987555576,1.001404589458095,0.11681901965061275,0.11656903479745408,1.0098895370270693,0.11795973765008862,0.11422909525758376,1.044822685362495,0.11400954483906865,0.109995055115916,1.0451260236834319
72,31.357954684586105,7.735902933064995,59.347241510637105,44081.59990997323,0.0007102899999999999,0.1188223269098038,0.08963888802158189,0.9503062737150557,0.08756293357913222,0.11514642862127297,0.9503538169559052,0.08639081545974608,0.11382487900586884,0.9512721702205311,0.11492543690331959,0.11795345575175045,0.9504989098766914,0.11371179450673735,0.11726011581253044,0.9501932742710061,0.1154329158523494,0.11684192016388052,0.9678517035946912,0.11230903909119597,0.1133018503161821,1.000887339985735,0.11735683437133172,0.11695379469229795,1.010636417960603,0.11845157026859142,0.11467020556254277,1.0463456008338516,0.11429874255971664,0.11004468326098696,1.046163145650673
73,31.04189551160644,7.673477012079516,59.661542103625834,45756.55802264456,0.00072028,0.11935618732487879,0.08951977550639621,0.9489978796293139,0.0871291192454397,0.11551962718409489,0.9489330369927357,0.08602813622906887,0.11413072912145607,0.9499638438366753,0.11535529408185441,0.11852334286490836,0.9491166228803641,0.11410875162808114,0.11765814272668024,0.9488804597896013,0.11585169898492999,0.11732892710034813,0.9673225192695013,0.11260820999965925,0.1137339353357312,1.0004141916237643,0.11788903369120866,0.11735374170784048,1.0113367031949132,0.11895168542119831,0.11510565598207846,1.0478247130407996,0.11460834971153208,0.11011306480062552,1.0472589961428638
74,33.45410193163241,7.61000697076988,60.8963202056475,47389.95261055063,0.00073027,0.11990572124354383,0.08941230927824297,0.9476482485770579,0.08669966746140612,0.11591594129002596,0.9475229526171057,0.08565730140716878,0.1144564989871028,0.9486344467086959,0.11580288149301897,0.11909266265530917,0.9477279225773678,0.11451343666681596,0.11806768571964237,0.9475420105457291,0.11626656535011626,0.11782743811127494,0.966751777877612,0.1129165255975142,0.1141662059350678,0.999994757822047,0.11841757672798162,0.1177722702224912,1.0120111673824765,0.119463633825405,0.11553319854315437,1.0492831930098965,0.11493862549806698,0.11017577528369261,1.048419469146053
75,33.41133444363406,7.544363810067148,60.779990437906235,47020.09040709775,0.00074026,0.12046656263056217,0.08931113449218818,0.9462719255842441,0.08627457039166049,0.11633466637081248,0.9461226148024346,0.08527598915557245,0.11479816177586787,0.9472637607800887,0.11626253217533374,0.1196681065229805,0.9463312676040547,0.11492087675397876,0.11848563586544256,0.9461694672114896,0.11667336159250756,0.11833165691005586,0.9661175342203866,0.11322725212999302,0.11460090647600146,0.9996013596017724,0.11895014710166629,0.11821165934274379,1.0126662865145102,0.1199879050810292,0.11596028999824748,1.0507223033507622,0.11529166636862145,0.11023862664227989,1.0496554495042547
76,31.048517045048257,7.4776100268648,59.35759592289105,43822.34508314339,0.00075025,0.12104396065155647,0.08922358640912927,0.9448695143671995,0.08585358609919223,0.11677595427141442,0.9447305493580088,0.0848875388655268,0.11515702732669096,0.9458657947209137,0.11673725285586066,0.12024628501532758,0.9449135529399033,0.11533941295549943,0.1189122869549162,0.9447717094762558,0.11707485429425986,0.11884600550955712,0.9654328846844514,0.11354601070040227,0.11503798814943288,0.9992468580575823,0.11948022544297528,0.11866860356680793,1.0132875209838088,0.12052359938170071,0.11638514301845795,1.0521340307563791,0.11566482935481695,0.1103078909229374,1.0509478337746532
77,31.3703945615573,7.406230902013149,62.52261037984863,44117.16893232165,0.00076024,0.12163209012851209,0.08914118336208204,0.9434535288484888,0.08543006573567136,0.11723794573339251,0.9433454067109126,0.08449000551820955,0.11553434519844949,0.9444295736851044,0.11721066868429518,0.12084056068679634,0.9434580851394369,0.11575501289151938,0.11935054110752924,0.9433259694326697,0.11748353159845064,0.11937051918133962,0.9647267028027309,0.1138691504495278,0.11547731055248146,0.9989246650065423,0.1200117434834157,0.11913968238055789,1.0138811577928748,0.12107102661457109,0.11681086497790609,1.0535257972896037,0.11605479606523067,0.11039883169300349,1.052283639307496
78,30.559277261508957,7.333986091876366,62.53769836621359,42861.801292887154,0.00077023,0.12223665139917746,0.08907118247295112,0.9420100416733941,0.08500713055814858,0.11771851035426889,0.9419671236784363,0.08408669262556147,0.11592915348792501,0.9429783809961022,0.11769708003149142,0.1214394778290286,0.9419790379576108,0.11618023135275554,0.11979832890331943,0.9418654875464597,0.11788834301723108,0.11990723188652165,0.9639916125522513,0.11420463073834047,0.11591976364331866,0.9986507998079825,0.12053977883544638,0.11962495646944567,1.014447403535587,0.12162956689240143,0.11723124247386357,1.0549055321429204,0.11646246634821619,0.11048800585546376,1.0536740281763448
79,32.12243489535941,7.2595263493854425,60.95712945377454,45382.357691857185,0.0007802200000000001,0.12285462345485482,0.08901863362716557,0.9405418878261962,0.08458486782061421,0.11822057513583063,0.9405937629947185,0.083676129496264,0.1163389791300308,0.9414968485206784,0.11819850037326989,0.12204941541885661,0.940491696755107,0.11661155573568571,0.12025365520176513,0.940376835940351,0.11829403952895773,0.12045279915600525,0.9632277602202273,0.11454834349288454,0.1163645748431314,0.9984038050407177,0.12107405180598883,0.12012608738241552,1.0150249887066405,0.12220051648040722,0.11764388275932322,1.0563035865105848,0.11688507993424717,0.11056373302220202,1.0551159152937486
80,-11374.74251260228,7.190338613946875,23.107410155702382,3815440.2845111694,0.0007902100000000001,0.12343331148574853,0.08900959064979415,0.9391872918283771,0.08408709142006426,0.11861390469706021,0.9390717190654968,0.0833128371473857,0.1165953887873543,0.9401406047323813,0.11868828215847148,0.122710246186993,0.9390235122456669,0.11705431503803371,0.12064930533946129,0.9390061344460853,0.11872108566101934,0.12103168598804712,0.9627870534281131,0.11482582457815034,0.11691459603652882,0.9977279601221062,0.12169250896803181,0.12056335037003328,1.016248159560554,0.1227512572763093,0.11814634603965393,1.0580564653942546,0.11717438231694287,0.11051996591594977,1.056465681991685
81,30.603535548796945,7.119703448938634,61.318712580017745,43325.45810662541,0.0008002,0.12403550373620971,0.08901312711352076,0.9378012290055788,0.0835963811981479,0.11903659805220397,0.9375694466397893,0.0829398917299487,0.1168818712041589,0.9387542339295083,0.11919056580370979,0.12337527607775964,0.9375322969578056,0.11750380702247737,0.12105746576224323,0.9375995824115431,0.11914784330871718,0.1216174312007817,0.9623056046905449,0.11512079594654193,0.11745594281813396,0.9971279963914622,0.12230400857166383,0.12101818961706547,1.0174011920825805,0.12331565993262869,0.11863223301866936,1.0597825035905863,0.11748974692348252,0.11048000617033006,1.0578744660657877
82,30.883546788694638,7.044201086139255,59.48222683183849,42302.4886016901,0.00081019,0.12464823347922464,0.08903395381475084,0.9363704556357473,0.08311260792774203,0.11949389857140971,0.936079524502496,0.08255328818319303,0.11719456662521532,0.9373165455903528,0.11970757788635536,0.12404766147657323,0.9360236916353741,0.11795911929590445,0.12147676886267554,0.936145746744114,0.1195791911533967,0.1222067859786655,0.96177724721611,0.11543129534443969,0.11799388048726991,0.9965896575020704,0.12291823945743166,0.12150036117763925,1.0185098529907857,0.12389641805663412,0.11911169980430374,1.0614906719175792,0.11783093099870438,0.11044644480851246,1.0593403987974561
83,31.082636297606136,6.966991443620168,63.8170002088882,42857.5805219572,0.00082018,0.1252762384405872,0.08906751645583696,0.9348991743893008,0.0826350836935316,0.11997806118290504,0.9346028007386701,0.08215547887154223,0.11752984264347471,0.9358401652012613,0.1202442462360048,0.12472743254184152,0.93451070586082,0.11842015287770502,0.12190581779775728,0.9346518150372526,0.12000827343450395,0.12280230387973323,0.9611967372764769,0.11575734327649088,0.11852964442659956,0.9961077840206332,0.12353396196222706,0.12200199098544559,1.0195805756260055,0.12449190059143239,0.11958515068692349,1.0631778203372835,0.11819638611953502,0.11041522032238948,1.0608635444157333
84,-28932.76778086536,6.928979592690691,22.32193695474416,38703329.20412859,0.00083017,0.12586448880762272,0.08896556809808949,0.9335792773067387,0.0821451867568379,0.12031992559628324,0.9331549900833435,0.08182031343504421,0.11777094437134462,0.9346433020106455,0.12072673078714219,0.12515525365544367,0.9330244322945015,0.11891807463449885,0.1223250115436831,0.9333775262152842,0.12046303128896578,0.12346844790323279,0.9609238414812221,0.11592336246180211,0.1191355030539153,0.9952949279597105,0.12423126722977264,0.12244053542641603,1.021209484372451,0.1250337643997928,0.12015434333680411,1.0647728412629196,0.11839367072469525,0.11030064167582908,1.0619075046056907
85,-382.38570635104224,6.867246332234953,23.664120480883867,42892.53075258063,0.00084016,0.12634576892513363,0.08892967470624055,0.9322711352395286,0.08159917771970829,0.12060759235865208,0.9314094189321593,0.0815204845342889,0.11805089160521429,0.9335634397403102,0.12117189357659042,0.12552596902413565,0.9317954814223821,0.11936925588319225,0.12274595046386322,0.9322141962657958,0.12088039749508953,0.12391794962889993,0.9606103357459497,0.11599659745384386,0.1196601677908426,0.9938981663645323,0.12477341308270727,0.1227297941605014,1.0223004475121842,0.12559178786049746,0.12079305112849636,1.0668706800316905,0.11842792888616017,0.11008708840951442,1.0618093866457592
86,30.802965758153142,6.803277607669841,62.379013715311885,42746.06241310844,0.00085015,0.12686189897440162,0.08891501924398253,0.9309178974088753,0.08106409885727146,0.12093793022103463,0.9297055089151357,0.08120131802261127,0.1183569576930416,0.9324090938364027,0.1216447020558569,0.1259335332488305,0.930517845671049,0.11983228189217335,0.12317697297049492,0.9309868708070658,0.12129068374124423,0.12438562219611612,0.9602238796344442,0.11610138161426775,0.12018427029401027,0.9926226553268755,0.12531683998266463,0.12305622615965907,1.0233294255635295,0.12616681225034396,0.12141378268711894,1.0688822064497878,0.11851354243313479,0.10989915257560187,1.0618812855133317
