iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9
0,0.03882664886017235,0.0031301160151349433,6.9875136751215905,,,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081
1,0.040749900445454394,0.0031300814323043788,2.8461791418958455,0.028228599584098235,9.999999999999972e-07,1.8873510876985737,1.8873510876976067,1.88735108769635,1.8873510876944477,1.8873510876913473,1.8873510876859478,1.887351087675708,1.887351087653533,1.8873510875917507,1.8873510872314532,9.999996422467114e-07,0.2817545251243781,0.43404378277920364,0.5310648054030915,0.5987795940541495,0.6489243261196296,0.687646854006104,0.7185008534508629,0.7436920465843057,0.7646647176173081
2,0.042303549680094726,0.003129978248079769,2.7670311690308154,0.02940105229119915,2.980000000000002e-06,1.887359279981603,1.8873592836439133,1.887359284652817,1.8873592854498344,1.8873592859813686,1.8873592862604458,1.8873592863267539,1.8873592861749446,1.8873592856338666,1.887359283691824,3.981703524311437e-06,0.28175750815845796,0.4340467661245028,0.5310677889922101,0.5987825778165373,0.6489273099904457,0.6876498379314617,0.7185038373862775,0.7436950304732526,0.7646647176173081
3,0.04004520086222743,0.0031298068821080695,0.0422832069452852,0.028059197397376497,4.960000000000007e-06,1.8873729005639441,1.887372907865662,1.8873729103312604,1.8873729101282346,1.8873729079171702,1.8873729036943137,1.8873728970550656,1.8873728871594733,1.887372872624421,1.8873728523700954,8.938308144509995e-06,0.28176246620939255,0.4340517242675873,0.5310727467780739,0.5987875348775011,0.6489322659781788,0.6876547924843183,0.7185087901186796,0.743699980985786,0.7646647176173081
4,0.03706302855962917,0.0031295693447950692,0.0430529210716486,0.026390850263986312,6.939999999999998e-06,1.8873919179461531,1.8873919051367696,1.8873918787459094,1.887391844869351,1.8873918065717252,1.8873917649597685,1.8873917197933248,1.8873916691927277,1.8873916091869953,1.887391537953018,1.5856175804327224e-05,0.28176937599772006,0.43405862376456705,0.5310796353224251,0.5987944121943946,0.6489391320849716,0.6876616476600956,0.7185156348895809,0.7437068161425998,0.7646647176173081
5,0.04169650799967027,0.0031292626521470263,0.04226227500475943,0.0288606217766956,8.919999999999989e-06,1.8874163991321307,1.8874163755969287,1.8874163291757828,1.8874162683686744,1.887416199385305,1.887416125085202,1.8874160457850673,1.887415958910947,1.8874158584097447,1.8874157417138027,2.476340344209584e-05,0.2817782786183097,0.4340675188600868,0.5310885216797492,0.5988032891530061,0.648947999397572,0.6876705054095943,0.7185244834407213,0.7437156561350943,0.7646647176173081
6,0.04072253801083772,0.0031288874565312333,0.0434375680051744,0.02855305826048716,1.0899999999999994e-05,1.8874463431263773,1.8874463058520172,1.8874462377808738,1.8874461472004858,1.8874460430001132,1.8874459294933807,1.8874458072200977,1.8874456723633415,1.887445516059389,1.8874453361585402,3.565762680434344e-05,0.2817891677449959,0.4340783998447787,0.5310993931852085,0.598814150223585,0.6489588494176455,0.6876813440616568,0.7185353106797179,0.7437264722196053,0.7646647176173081
7,0.03404431719467969,0.00312845120628051,0.042126551968976855,0.024415646413566326,1.2879999999999999e-05,1.8874815268092884,1.8874814128838604,1.887481240453166,1.8874810319586248,1.8874808019933516,1.8874805592504986,1.8874803071532704,1.8874800419490194,1.8874797509322647,1.8874794327908504,4.844748795870874e-05,0.28180192810422694,0.4340911224494045,0.5311120766626026,0.5988267938947337,0.6489714536041735,0.6876939102896938,0.718547841804528,0.7437389726016799,0.7646647176173081
8,0.0370611438079878,0.003127949773502202,0.04226281912997365,0.025805084622890693,1.4860000000000003e-05,1.8875220625481344,1.8875217937059194,1.8875214843174062,1.8875211338470326,1.8875207593867724,1.8875203732398833,1.8875199828375075,1.8875195870068482,1.8875191720777125,1.8875187347075746,6.317896648334183e-05,0.28181660092159955,0.43410574549775216,0.5311266514323919,0.5988413215614516,0.6489859359364023,0.6877083503369206,0.7185622443423844,0.7437533444235569,0.7646647176173081
9,0.03481470344744085,0.003127386352708563,0.041885751066729426,0.024818290282814667,1.6840000000000008e-05,1.8875678813736032,1.8875673609673616,1.8875668447554839,1.887566287732907,1.887565702197431,1.8875651023202742,1.88756450080826,1.887563901921477,1.8875632936185092,1.8875626744216356,7.982315882289784e-05,0.28183315080849564,0.43412222098756875,0.5311430559380015,0.5988576567800653,0.6490022038125058,0.6877245545007161,0.7185783911489683,0.7437694436803188,0.7646647176173081
10,0.04016521490611773,0.0031267509420684785,0.04184713400900364,0.027728683984895437,1.8819999999999986e-05,1.8876191521573245,1.8876184822533297,1.8876178231846228,1.8876171106409507,1.8876163580195415,1.8876155841782385,1.8876148090959801,1.8876140438586275,1.8876132789559135,1.887612512038568,9.845578572571299e-05,0.28185172739000497,0.43414074316256435,0.5311615240116151,0.5988760702110707,0.6490205628307252,0.6877428613432012,0.7185966508641944,0.7437876645740144,0.7646647176173081
11,0.03998762827554808,0.0031260449913708514,0.04251529695466161,0.02819564000193907,2.079999999999999e-05,1.8876759802445375,1.8876751907391447,1.8876744086543498,1.8876735542972687,1.8876726405103974,1.8876716895375905,1.887670727268698,1.8876697700479377,1.8876688099493633,1.8876678509812672,0.00011911203350873507,0.281872339228912,0.43416130679051,0.5311820381115027,0.5988965324330056,0.6490409714649525,0.6877632165469235,0.7186169555094047,0.7438079248924983,0.7646647176173081
12,0.03721308056054044,0.0031252746205472632,0.04179811989888549,0.026303981327074007,2.2779999999999995e-05,1.8877381929302337,1.8877372456556303,1.8877362711435246,1.8877352082804864,1.8877340764387294,1.8877329022956197,1.8877317174125394,1.887730542562298,1.8877293694361528,1.8877282035692142,0.0001417200162996034,0.28189488703623833,0.43418378261478696,0.5312044423765423,0.5989188655500917,0.6490632347304583,0.6877854132442103,0.7186390917712357,0.7438300103524861,0.7646647176173081
13,0.03679783227346873,0.0031244399336570697,0.0415108019951731,0.02592192573176198,2.476e-05,1.887805699221316,1.887804624923929,1.8878034050729664,1.8878020712872543,1.8878006580550053,1.8877992022166787,1.887797747608504,1.8877963260939765,1.8877949334290531,1.8877935709522362,0.00016624919245408374,0.2819193665013144,0.4342081723522436,0.53122874114295,0.5989430734698118,0.6490873540911146,0.6878094497435637,0.718663055414687,0.7438539158661522,0.7646647176173081
14,0.045255874417279886,0.003123523755206259,0.04196863900870085,0.03060014649564791,2.6740000000000005e-05,1.8878790238179253,1.8878779628462468,1.887876656365773,1.8878752045344636,1.88787365901254,1.8878720648934115,1.8878704753133044,1.8878689310351982,1.887867431706228,1.887865969668382,0.00019291680390148797,0.281946036162069,0.4342348055904409,0.5312553328314774,0.5989696207644242,0.6491138561657556,0.6878359084674655,0.7186894759281255,0.7438803067461536,0.7646647176173081
15,0.039271539787670916,0.0031225397081539124,0.04189254413358867,0.02783994417340622,2.8719999999999996e-05,1.8879579216430804,1.8879567784853446,1.8879553522462715,1.8879537641988042,1.8879520730363073,1.8879503250157652,1.8879485766838218,1.8879468729587372,1.8879452141246296,1.8879435910794493,0.0002216149003743224,0.2819747009009644,0.43426342606660767,0.5312839064604785,0.5989981458318668,0.6491423318426677,0.6878643356510233,0.718717858091853,0.7439086505316422,0.7646647176173081
16,0.04154604789975483,0.0031214831200883477,0.04223897005431354,0.028339835021915737,3.07e-05,1.8880424271978316,1.8880411411204,1.88803962972432,1.8880379682333626,1.888036212808785,1.8880344086832417,1.888032614567997,1.8880308782259956,1.8880291991259315,1.8880275491120437,0.00025235732091047607,0.28200539051816165,0.4342940844215729,0.5313145361753554,0.5990287488358845,0.6491729103696237,0.6878948930332742,0.7187483992900989,0.7439391822365691,0.7646647176173081
17,0.0396131524374182,0.003120356676202469,0.0420816489495337,0.027641048197105448,3.2680000000000006e-05,1.8881323763853242,1.888130940823826,1.8881293984441436,1.8881277204915796,1.8881259446531573,1.8881241110811668,1.8881222803327267,1.8881205043383855,1.8881187844420415,1.8881170816604345,0.0002850811718167488,0.2820380625541049,0.43432674166998475,0.5313471813398326,0.5990613810761256,0.6492055282212181,0.6879274959271543,0.7187809884725141,0.7439717611731909,0.7646647176173081
18,0.0397932046603276,0.003119160833772825,0.04167242511175573,0.027714705825854703,3.466000000000001e-05,1.8882277935769203,1.8882261998237002,1.8882246447905002,1.8882229765392893,1.8882212087799202,1.8882193751583716,1.888217538058744,1.8882157538639868,1.8882140258600484,1.888212299408645,0.00031980093648472063,0.2820727248424929,0.43436139528339873,0.5313818297347666,0.599096023954523,0.6492401644818078,0.6879621251628226,0.718815611841971,0.7440063816898981,0.7646647176173081
19,0.04603379255987799,0.0031178777269758574,0.0403400519862771,0.031042873901648577,3.664e-05,1.888329105900878,1.8883276458809857,1.888326326678982,1.8883248948499523,1.8883233435791087,1.8883217045290925,1.8883200462333736,1.888318432549946,1.888316870358126,1.8883152756863426,0.00035669902956999005,0.28210967277467675,0.4343984169195585,0.53141891941204,0.5991331739865987,0.6492773675309907,0.6879993751171782,0.7188529039295907,0.744043711854507,0.7646647176173081
20,0.03917487861095602,0.00311652962951445,0.042194063076749444,0.027621204469241267,3.8620000000000006e-05,1.8884358654075986,1.888434392633011,1.8884332704236189,1.8884320598402644,1.8884307118949484,1.8884292447000044,1.8884277239535154,1.8884262131672118,1.8884247172173543,1.8884231363111061,0.0003955732079893475,0.28214854565754516,0.43443735175044657,0.5314579160922009,0.5991722263429481,0.6493164673943657,0.6880385139165601,0.7188920733851334,0.7440829041511877,0.7646647176173081
21,0.04423110236538338,0.003115099835304824,0.04127968894317746,0.03000884883968581,4.0600000000000004e-05,1.8885484100957401,1.8885470611502184,1.8885463087305887,1.8885454904737338,1.88854451609997,1.8885433940897418,1.8885421881800672,1.888540960767803,1.8885397136890283,1.8885383132700984,0.0004365719993984297,0.2821895990093025,0.4344785256470816,0.5314992067521948,0.5992136247473068,0.6493579634710955,0.6880800971902117,0.7189337327818608,0.7441246273285925,0.7646647176173081
22,0.03836198819096339,0.0031136107705198148,0.04312057700008154,0.026870312079191487,4.2579999999999996e-05,1.8886661134532485,1.888664904026548,1.8886644050710462,1.8886638520019765,1.8886631272418004,1.8886622337178232,1.8886612341004243,1.8886601886209546,1.8886590936685623,1.888657786455373,0.0004794323155522127,0.2822325198790615,0.4345215284090042,0.5315422877739775,0.599256776636981,0.6494011785196112,0.68812336786596,0.7189770515272017,0.7441679860422481,0.7646647176173081
23,0.040896115369004726,0.003112050268700899,0.03994431486353278,0.02832694810312813,4.4559999999999993e-05,1.888789294947994,1.8887882906251263,1.8887880964380732,1.8887878688148534,1.8887874535404996,1.8887868402427386,1.8887860864790447,1.8887852490096275,1.8887843186700684,1.8887831036833667,0.0005242833364329677,0.2822774612855357,0.4345665689822487,0.5315874269441886,0.5993020067570621,0.6494464896731028,0.6881687492563665,0.7190224918012094,0.7442134729868927,0.7646647176173081
24,0.04195304134156599,0.003110414467569659,0.04254845296964049,0.02903137629555769,4.654e-05,1.8889181112105171,1.8889173915391535,1.8889176209917233,1.8889178360625196,1.8889178267790607,1.888917561904564,1.8889170903455565,1.8889164643153602,1.888915671636596,1.8889145090185606,0.00057119553471517,0.2823244960436216,0.434613740622003,0.5316347325582441,0.5993494336110908,0.6494940214853173,0.6882163681002016,0.7190701788439682,0.7442612087339506,0.7646647176173081
25,0.04414939664506207,0.003108697283349539,0.04157457989640534,0.029890573748929627,4.8519999999999996e-05,1.889052738035675,1.889052432761369,1.8890532443118413,1.8890540667944817,1.8890546287753196,1.889054878044328,1.8890548580512798,1.8890546217482784,1.8890541602742161,1.8890532434384908,0.000620249021708008,0.28237371948248113,0.4346631560579092,0.5316843347696828,0.599399207506182,0.649543948610469,0.6882664284567657,0.7191203513190741,0.7443114706970936,0.7646647176173081
26,0.03694042308540987,0.003106935178291647,0.04221652797423303,0.0258587927428149,5.05e-05,1.8891922973619724,1.889192073535447,1.889193147085045,1.8891942883671846,1.889195163347381,1.8891957016795211,1.8891959480233895,1.889195962031371,1.8891957374478372,1.8891950003267406,0.0006710532607783687,0.28242457403704235,0.4347140959830173,0.5317353672868503,0.5994503277393772,0.6495951483576482,0.6883176993512389,0.7191716858157299,0.7443628615334847,0.7646647176173081
