iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
10,0.025364285388155567,0.00888933570663789,5.252782665193081,0.024049956487705106,0.00018081999999999983,1.2446758120374815,1.2446747355133287,1.2446740923199189,1.2446734452269432,1.2446728231879791,1.2446722142731756,1.244671611717245,1.244670205090841,1.2446573125739353,1.2446085400317726,1.244597468025357,1.2446631071882353,1.2446487265849635
11,0.02649561129500197,0.008883887433632023,5.540684166830033,0.024447674013965793,0.0002007999999999999,1.2451225201329876,1.2451210438374871,1.2451200114592167,1.2451189712525685,1.2451179859999866,1.2451170419706679,1.245116117133885,1.2451142272256441,1.2450971194876215,1.245035871659058,1.2450182416350912,1.2451041616355312,1.2450863266068422
12,0.02693134271548404,0.008877873219333764,6.293446556199342,0.02514433808923786,0.00022077999999999996,1.2456145119946989,1.2456123682848044,1.2456108582086987,1.245609381542236,1.2456080069936015,1.245606719588002,1.2456054708833506,1.2456030778381253,1.2455829623248367,1.2455142280595,1.245490101298679,1.2455913187559866,1.245571848891133
13,0.027963350383497548,0.008871301537406366,5.617137696128339,0.025096079425677636,0.0002407599999999999,1.2461516181214032,1.2461488180961093,1.2461470535876122,1.246145345295991,1.2461437508879247,1.2461422636774042,1.2461408162571153,1.2461380191394167,1.2461140940940005,1.2460338294407032,1.2460108421979392,1.2461250741322667,1.2461047229243865
14,0.0290142152197259,0.008864143992685512,6.073496345896274,0.025585485012054054,0.00026074,1.2467339880099195,1.2467310404071437,1.2467293416412137,1.2467276451119191,1.2467260469537975,1.246724559453922,1.2467231144599582,1.2467200836569747,1.2466966614814545,1.2466078752755854,1.2465835461845611,1.246707154394292,1.2466873213567546
15,0.025737761920119912,0.008856484343269699,5.660127021372318,0.024138221673282587,0.00028071999999999993,1.247360206684659,1.2473576814000233,1.2473562247607515,1.2473545329395128,1.2473528589964717,1.2473512648736806,1.2473496919180829,1.2473462936901802,1.2473203550026133,1.2472121870989077,1.2471868568773734,1.2473315110013472,1.2473092850888081
16,0.025879792463519694,0.008848295641316568,6.065256271045655,0.02381154019335541,0.0003007,1.248029575487183,1.2480276218372748,1.2480261559237111,1.248024272682408,1.2480223797382308,1.248020580530994,1.2480188067100835,1.2480149754378622,1.2479866821538144,1.2478615681633929,1.2478402377092055,1.247998994230068,1.247978007418527
17,0.02895723109595099,0.008839570434925705,5.569380166940391,0.025527733842356123,0.00032068000000000005,1.2487454839425798,1.2487444443735656,1.2487432076772969,1.2487413079701655,1.2487393497931487,1.248737491677112,1.248735638857002,1.24873149220179,1.2486979777696858,1.248543434409959,1.248525478136732,1.248714701999291,1.248690029013698
18,0.02519184288324372,0.00883034676662242,5.408995432779193,0.02341526191218783,0.00034066,1.2495042856628675,1.249503182778767,1.2495018534325801,1.2494998029205906,1.249497708200116,1.2494957509226694,1.2494937951528464,1.2494893037985972,1.2494493733667895,1.249266203008908,1.2492537457050574,1.2494721529499453,1.249445139652288
19,0.028990949472610106,0.008820558200558215,5.94020060217008,0.025709635693953608,0.00036063999999999996,1.250310134347605,1.2503091823554333,1.2503080125135226,1.2503060088390212,1.2503039347783256,1.2503020107221046,1.25030006193824,1.2502953114280133,1.2502461914553786,1.2500346625126149,1.2500309487237873,1.2502774684960534,1.2502458641608194
20,0.029198357939311154,0.00881014958834135,5.7490275469608605,0.02633676915390002,0.0003806199999999999,1.251163309311504,1.251163493253738,1.2511629969386708,1.2511612997899797,1.2511593867128965,1.2511575716993548,1.2511556946229356,1.2511507211486317,1.2511011532665832,1.250870327719152,1.2508664915862429,1.2511334347875496,1.2510997121343843
21,0.026663271890527026,0.008799188185069487,5.480006055906415,0.024816235539040558,0.0004006,1.252061246006797,1.2520621482645287,1.2520619596147842,1.2520603094223206,1.252058355889073,1.252056511736733,1.2520546125897873,1.2520493260514223,1.252005785866574,1.2517668463783136,1.2517558716579582,1.2520345725214312,1.2520033587821584
22,0.02792296727983755,0.008787665482761097,5.4860908119007945,0.02559122851274022,0.00042057999999999993,1.2530054935486463,1.2530076473497225,1.253008050380117,1.2530065922325488,1.25300469244091,1.2530028621190064,1.2530009757435372,1.2529953746837372,1.2529577730077712,1.2527116561560627,1.2526985556120478,1.252981863662413,1.2529558847859805
23,0.027685488134200877,0.008775584100014222,5.540862904861569,0.024974958587070255,0.0004405599999999999,1.2539942369860695,1.253998056714194,1.2539992492901673,1.2539981425670519,1.2539964333848215,1.2539947219683762,1.253992960387602,1.253987128830785,1.2539621394722258,1.2537159313043322,1.2536940419040816,1.2539753351378569,1.2539581219447802
24,0.027416422531292575,0.00876297191176793,6.050316953100264,0.024908573976409942,0.00046053999999999995,1.255028201689977,1.2550329046134052,1.255034731291683,1.255033893135624,1.2550323172521278,1.2550306755931937,1.255029030175036,1.2550229660177414,1.255011945654652,1.254772453921807,1.2547407611925543,1.2550138403264397,1.2550074882543374
25,0.026930425884290607,0.008749879080200784,5.597856388892978,0.024006572252156376,0.0004805199999999999,1.256104802644057,1.2561101612076784,1.2561121864584424,1.2561112539934778,1.2561094997472837,1.256107679811039,1.2561059512156658,1.2560994882410867,1.256096978803287,1.2558654156459141,1.2558366613089467,1.2560970547697756,1.2561036230178222
26,0.027101786476643193,0.00873629621345565,4.742938969284296,0.025052915734243134,0.0005005,1.257227999998065,1.257233709343514,1.2572358740329939,1.257234819944313,1.2572328556876324,1.257230818174782,1.2572289229556823,1.2572219701288558,1.257222543512348,1.2569900047167761,1.2569644377362723,1.2572257701765681,1.2572376577840234
27,0.02614631801964934,0.008722248799654995,5.382794324308634,0.024388997893117208,0.00052048,1.258395363114462,1.2584014932947136,1.2584033781367374,1.2584018840303048,1.2583994867270731,1.2583970456106128,1.258394811292717,1.258387209786954,1.2583857153591493,1.2581377050101286,1.2581342414248038,1.2583940132868787,1.258415139737708
28,0.029194513132691412,0.008707669759228296,5.180546117015183,0.025837906662976924,0.00054046,1.259611538956925,1.2596185618841915,1.2596207209584005,1.2596192615171276,1.2596168433742616,1.259614353118873,1.2596120657469563,1.259604076565203,1.2595942736750305,1.25931486450161,1.2593402312666748,1.2596129641785125,1.2596375876160195
29,0.02630605450598143,0.008692648265581582,4.706011590082198,0.02396849006126161,0.00056044,1.2608702807646641,1.2608776822731245,1.2608798850373013,1.2608783389513543,1.260875817731238,1.2608731991142368,1.2608707755443862,1.2608623219631991,1.2608384940452755,1.260517825630518,1.26058612215385,1.2608713505761018,1.2609025017608555
30,0.028151948313258998,0.008677091199493357,5.392009289003909,0.024873172483982752,0.0005804199999999999,1.262173880551208,1.2621823123943114,1.2621848037157963,1.2621833831782479,1.262180990694193,1.262178504672026,1.2621762187471268,1.2621675744631249,1.2621281115633511,1.2617690904679426,1.261892426607215,1.2621794100181534,1.262219413559183
31,0.02619021506941924,0.008660998476502677,5.573809466790408,0.024875339395317136,0.0006004,1.2635233352675488,1.2635315740891913,1.263533907085232,1.2635323636638813,1.2635299333561483,1.2635274300060608,1.263525173375717,1.2635162311513044,1.263473534033878,1.2630861293865683,1.2632579847377576,1.2635315442986625,1.2635878717957407
32,0.02586444825732572,0.008644445940402238,5.946598229929805,0.024483954688036,0.00062038,1.264918348418072,1.2649239641120746,1.2649250764598063,1.264922718757188,1.264919714326963,1.264916774440597,1.2649141884812645,1.2649046268509154,1.264853310223438,1.264446993696219,1.2646768827265706,1.2649227794459452,1.2650021227146198
33,0.024505137179753802,0.008627626355572288,4.293960996903479,0.02305172969716336,0.00064036,1.2663542002651866,1.2663561416479965,1.2663546186092887,1.266350297622036,1.2663458018094793,1.2663417039632463,1.2663381502407804,1.2663274771586588,1.266260471975458,1.2658048220676295,1.266065454130399,1.266341765920661,1.2664348447141003
34,0.027132239761459922,0.008610287349798561,5.472394067328423,0.02461083463813903,0.00066034,1.2678356041565788,1.267833383348991,1.267829226101964,1.267823031293051,1.2678171941853684,1.267812112484477,1.2678078011166671,1.2677962306718629,1.2677164642651286,1.2672193827039073,1.2675138092817069,1.2678067671616682,1.2679171474442554
35,0.026952862654679534,0.008592419985254486,4.540835012681782,0.02451400653451604,0.0006803200000000001,1.26936239894978,1.2693549572036658,1.2693477972494744,1.2693395875431737,1.2693323768254032,1.269326363183825,1.2693213621167125,1.2693104774700585,1.269223481848484,1.2687044720091918,1.2690217419615204,1.2693260209077089,1.2694494796045146
36,0.025760115098852537,0.008574055259993095,5.131114263087511,0.0241870646145871,0.0007003,1.270933121770562,1.270919938954884,1.270909126497672,1.2708984817096798,1.2708895895849401,1.2708823923925816,1.2708764888177133,1.2708674389969907,1.270786566730075,1.2702641007715954,1.2705828083618989,1.2708871100821857,1.2710264384529473
37,0.024369386200289847,0.008555350767632662,5.19774153502658,0.023307281482576686,0.00072028,1.2725448099178964,1.2725257838662039,1.27251061612033,1.2724968155577063,1.2724855554919203,1.2724765053671174,1.2724690790463367,1.2724609804569222,1.2723766933721894,1.271833752401855,1.2721660265835015,1.2724803010699806,1.272637053777671
38,0.025010353683729863,0.00853618062355206,5.003966676071286,0.02390559982372019,0.00074026,1.2741998763417892,1.2741745648511056,1.2741547836642606,1.2741373914698042,1.274123280704038,1.2741118749250084,1.2741024775093857,1.274094589728205,1.2740163635996125,1.273461279006789,1.273801971220208,1.274111382231259,1.2742991958868437
39,0.02505006435430296,0.008516684825574966,5.223100088071078,0.023543112488186368,0.00076024,1.2758986659767908,1.275865501080211,1.275841145037108,1.2758201461124206,1.2758031544937027,1.2757893310596575,1.2757778577581096,1.2757698341643287,1.27568962708059,1.2750855552910312,1.2754364786797598,1.275778634079606,1.2759871693671745
40,0.022583516555455603,0.008496840057180379,5.365210053045303,0.02260896283638127,0.0007802200000000001,1.2776358205534257,1.2775927241274425,1.2775618343000403,1.2775355072394121,1.2775140938363005,1.2774964975459016,1.2774817574397523,1.2774722860809502,1.2773984189058085,1.2767671870523793,1.2771142557591515,1.2774704908807593,1.2777192023399573
41,0.026031853592296053,0.008476585747696589,5.144417575094849,0.023914167880373483,0.0008002,1.2794192359243135,1.2793651976011728,1.2793272052393776,1.2792953052215241,1.2792694208979847,1.2792481176264014,1.2792301798185104,1.2792191206739492,1.2791408058511073,1.2784682106015692,1.2788296827559034,1.2792063545405827,1.2794919754798835
42,0.02529128714443747,0.008455871698708248,5.2076501259580255,0.023429455332326894,0.00082018,1.2812442684878396,1.2811794227395135,1.2811348604147006,1.2810977209119516,1.281067580539779,1.281042682696043,1.2810216612193717,1.2810089312154476,1.2809327986444872,1.2802238230567955,1.2806058418585589,1.2809846991026066,1.281315937617046
43,0.025336439724399105,0.008434732518764976,5.073143741115928,0.023441102503642595,0.00084016,1.283112876595507,1.2830359097373951,1.2829836473336007,1.2829406295624408,1.282905879818359,1.282877201804475,1.2828530138142133,1.2828384077277002,1.2827658538762108,1.2820398217939275,1.2824342911806672,1.2828028525169601,1.2831836393378455
44,0.025228507176752166,0.00841319539848708,5.137531542219222,0.023574591053681676,0.00086014,1.2850267047776462,1.284935727233937,1.2848754890829666,1.2848264191919252,1.2847869067997748,1.2847543044975056,1.2847268134202174,1.2847099956847061,1.284629572574497,1.2838906146789735,1.2843091153257424,1.2846614482610306,1.285092454771143
45,0.029812239545243174,0.008390987115429013,5.893016069196165,0.02601012050419902,0.00088012,1.286997825061736,1.2868960662420341,1.2868298019017779,1.286776089087576,1.2867329864800314,1.2866974941908358,1.2866676245730513,1.2866492786272572,1.2865614666365117,1.2858091741090836,1.2862547181303818,1.2865923582907643,1.2870703549578755
46,0.02811585544696312,0.008368249141749865,5.4796790443360806,0.024582816075551985,0.0009001,1.2890181457597616,1.288904742804687,1.2888327714409866,1.2887750482388818,1.2887289976225984,1.2886912291265251,1.2886595960786176,1.2886401415530477,1.2885409953306903,1.2877901619786007,1.288264511478998,1.28858392126404,1.2891199622059086
47,0.0248527439330167,0.008345175886976456,5.1013486799784005,0.02319067686168337,0.0009200800000000001,1.2910792966659734,1.290953692125911,1.290875126143861,1.2908125245114042,1.2907627766562908,1.2907221163924998,1.2906881641368722,1.2906669401323332,1.2905456180582422,1.2898039991150168,1.290325603118651,1.2906114713240748,1.2912042979457727
48,0.02632537673278591,0.008321810378609427,5.278707618825138,0.023894790176984024,0.0009400599999999999,1.2931894483660957,1.2930486768200882,1.2929630481029026,1.2928956292266591,1.2928423604822488,1.2927990479263611,1.2927629758083292,1.2927401227717445,1.292586312778244,1.291808601995587,1.292359096772358,1.2926850513824735,1.2933102671526437
49,0.027543149381362843,0.008297867735986956,5.338600237853825,0.02478388538213028,0.00096004,1.2953494959728873,1.295195171014306,1.295103693126748,1.2950323690942755,1.2949763417208315,1.2949310223576647,1.2948934342344822,1.294869318312175,1.2946850951025197,1.2939011160499232,1.2944793247274078,1.294817554652468,1.295476941331427
50,0.02531006972746428,0.008273514136621448,5.040850335266441,0.023751852257036913,0.00098002,1.2975553827873552,1.2973842864947223,1.2972847969243981,1.2972080249108877,1.2971481273089756,1.2970999918230435,1.2970603211886111,1.2970376497255662,1.2968371034309867,1.2960598224619893,1.296666774258264,1.2969869370383156,1.2976967043113372
51,0.0254281038608275,0.008248845990156321,5.01666278205812,0.0237022568158444,0.001,1.2998082365888761,1.2996171563890604,1.2995088349601085,1.2994262194165869,1.2993621955381065,1.2993110549116516,1.2992690644406242,1.2992472173735894,1.299018748051489,1.298230076250508,1.2988754577137123,1.2991950416154672,1.299956564791494
52,0.025034265678769162,0.008224218515585162,5.570953520946205,0.023354281593914367,0.0009999878275373446,1.302057568643033,1.3018456667826481,1.3017277396865596,1.3016386034828888,1.301569873286875,1.301515270369263,1.3014706390374153,1.3014528973001445,1.301233336065873,1.300448436114309,1.3011062282618926,1.3014034443304268,1.302235779961553
53,0.025587134134907815,0.008199797511010744,5.028761172667146,0.02327665568243985,0.0009999513107426476,1.3043065934075193,1.3040706242660285,1.3039427032946385,1.303847077915645,1.3037738389984106,1.3037160290218264,1.303669057609404,1.3036549442565795,1.3034305496563754,1.3026342670700095,1.3033064874425813,1.3036068646981551,1.3045036777558694
54,0.026807338321226816,0.008175318666118966,5.38199476711452,0.024195119313465695,0.0009998904513956854,1.3065583609462041,1.3062982616158176,1.306160721655564,1.3060589829950933,1.3059815877266903,1.305920962303305,1.3058720476089622,1.3058611158069067,1.3056514464616442,1.3048769752008587,1.305556472246633,1.3058225773263399,1.3067963463292454
55,0.02352513557459692,0.00815120887534404,5.039771223906428,0.022112257944354397,0.000999805252462657,1.3088005727166068,1.3085164038115944,1.3083689717333205,1.3082604626195764,1.3081781593652733,1.3081139503128825,1.3080623037961427,1.3080532034604047,1.3078433251432604,1.3070447698572751,1.307734169353748,1.308014374807122,1.309057652695432
56,0.026231081288025537,0.008127222075625721,5.583764050155878,0.02411188195571558,0.0009996957180960385,1.3110506144623952,1.310740260284366,1.310582064632827,1.3104665009736471,1.3103792628701307,1.3103115727230272,1.3102573472934103,1.3102496774323067,1.3100260724502215,1.309190130443153,1.3098798086777268,1.310208984768116,1.311309647699126
57,0.02447010402889421,0.008103355649060489,5.3267062292434275,0.02284845027795909,0.0009995618536343797,1.3132948547111987,1.3129598121767108,1.3127904826736407,1.3126673544184027,1.312574645557515,1.3125029584473067,1.3124456534102407,1.312438345202409,1.3121959625045623,1.311352338460499,1.3120320307329496,1.3124023897589414,1.3135767588564315
58,0.025141702908619255,0.008079536097260887,6.170274714939296,0.023412088822581827,0.0009994036656020464,1.315539284557737,1.315176969313916,1.3149961139159267,1.3148652099928795,1.3147668070890148,1.3146909017729298,1.3146303513584119,1.3146227123618153,1.3143695818526049,1.3135431330200027,1.3142278916260135,1.3145944572071848,1.315858638498564
59,0.024762125832469718,0.008055866741641176,5.207586305681616,0.022884103647302045,0.0009992211617088995,1.3177794456221972,1.3173907251651868,1.3171986294541258,1.3170599193789814,1.316955708339235,1.3168754207663422,1.3168114498000136,1.3168028675534624,1.3165298574729098,1.3157123176110785,1.31644022919966,1.3167772502227213,1.3181355821627485
60,0.022121774193468998,0.00803239056013091,5.2500659939832985,0.022361004032877545,0.0009990143508499217,1.3200151245281246,1.3195952697081135,1.3193893268534602,1.319240775587044,1.3191290034021663,1.3190427626297032,1.3189739854321496,1.3189627513521889,1.3186986713990585,1.317907390130664,1.3186418616191449,1.3189346421777977,1.3204108803650376
61,0.024619602947804596,0.008008963374674724,5.643703342881054,0.023526274183607403,0.0009987832431047822,1.3222543352828922,1.321801072044763,1.3215804113035974,1.3214215202648174,1.321301786040815,1.3212092207324533,1.3211353319107784,1.321120773263262,1.3208698678639805,1.3201207572147922,1.320874991083859,1.3210907580228763,1.322695345760493
62,0.025919437560945516,0.00798546923104579,5.044644013978541,0.024059603936759284,0.0009985278497373468,1.3244985346635594,1.3240132063423262,1.3237783157980816,1.3236093737663082,1.3234819466680814,1.3233833420036623,1.323304638607478,1.3232866466574567,1.3230668070403573,1.32237852024549,1.3231495058378315,1.3232630775995522,1.3250013617370642
63,0.025423473196587644,0.007962035413358302,5.154275061096996,0.02329480316363486,0.0009982481831951274,1.3267417555654966,1.3262263562879228,1.3259783111742136,1.3258000141152564,1.3256654711676332,1.3255612569368491,1.3254781433891842,1.3254594525650525,1.3252691073919265,1.3246558669944375,1.3254297381801126,1.3254373086170794,1.3272994074479862
64,0.024355126263086314,0.007938669986894149,5.307810017839074,0.022787221522207766,0.0009979442571086772,1.3289807904391593,1.3284351578392535,1.32817351660303,1.327985626914084,1.3278438121502563,1.3277339117078555,1.3276463457026035,1.327626378961711,1.327500177456397,1.3269771342490013,1.3277107760673268,1.3276094772992342,1.3296056482432024
65,0.02545176928718715,0.007915464512882848,5.175299962982535,0.023467683702519258,0.0009976160862909245,1.3312246176087696,1.3306468891865133,1.3303713070361562,1.3301738181353207,1.3300249168685412,1.3299096160181343,1.3298178696576022,1.3297964309286652,1.3297166460126657,1.32925235502633,1.3299622225304815,1.3297809221410384,1.3318969238816907
66,0.0231220909699584,0.0078925219270061,5.213451389223337,0.022165196246440384,0.0009972636867364526,1.3334632232160541,1.3328492090259543,1.332558394624658,1.3323504561286148,1.3321938356876295,1.3320725867000918,1.331976181245626,1.3319524529046975,1.3319068437888584,1.3314918797783915,1.3321941447054009,1.3319311893334576,1.3341701050021615
67,0.02306743274291983,0.007869787075024184,5.5159167111851275,0.022309289313254876,0.000996887075620718,1.3356976391693924,1.3350453518381686,1.3347375470953722,1.3345179583316924,1.3343527573560465,1.3342248811448878,1.3341232707074353,1.3340963999731439,1.3340745476006481,1.333717813623694,1.3344189678186489,1.3340646607420248,1.3364318467470793
68,0.028659234786447833,0.007846810560271839,5.73225973919034,0.02501966037753863,0.0009964862712992153,1.3379447352493754,1.3372566399058072,1.3369344424821905,1.3367055600819946,1.33653386003361,1.3364012633845044,1.3362961650324168,1.3362732099878127,1.336291923439767,1.336017328685152,1.336701145876539,1.336236926522075,1.3387311355637665
69,0.020919604802566057,0.007824191163848146,5.281852751970291,0.02080848167786,0.0009960612933065818,1.340175379557409,1.3394466535798912,1.3391070268762222,1.3388665320854034,1.338686506756234,1.3385477006910629,1.3384379245845202,1.3384169453752193,1.338471836335262,1.338294345477524,1.3389785354176618,1.3383706784163267,1.341013730164337
70,0.027493606236744003,0.007801393214063108,5.865308619104326,0.024408602216921992,0.000995612162355645,1.3424147975715075,1.3416484928732797,1.341293860516642,1.341043897766348,1.3408575180377604,1.340714346738986,1.3406016373179694,1.340589107696005,1.340710997915881,1.3406367467096734,1.3412877876859164,1.3405325664078904,1.3433210571246388
71,0.02427669577223389,0.007778891539027439,5.247912363149226,0.02289275579523892,0.0009951389003364144,1.3446578165597192,1.343850343379431,1.343479727839475,1.343219832038554,1.3430267906551432,1.3428789814663646,1.34276303782621,1.3427573062263136,1.3429241880542595,1.3428938777450892,1.3435023131289954,1.3426816718914552,1.3455912988142031
72,0.02629082921763917,0.00775647546342973,4.900586624164134,0.023521661984236247,0.0009946415303150127,1.3469058987962095,1.3460567362477642,1.3456704752494293,1.3454011356865472,1.3452020272409435,1.3450501927610683,1.3449315750013027,1.3449318015813325,1.3451271109524738,1.345110992472794,1.345714744496609,1.3448417933751196,1.3478644155142778
73,0.023198770192325566,0.00773421840255271,5.481356796808541,0.021785942507809138,0.0009941200765325531,1.3491431202114181,1.3482525690170273,1.347850043822018,1.347570266431094,1.3473639636723937,1.347206991940733,1.3470845899462542,1.3470886025816677,1.3473290412703836,1.3473408559869646,1.3479210716483714,1.346999261206183,1.3501566069923332
74,0.024735205953384364,0.0077120611614203815,5.79602657770738,0.023169563515675173,0.0009935745644039575,1.3513835731809938,1.3504505135796017,1.3500310790562922,1.3497404495602192,1.3495267018888397,1.3493643967899118,1.3492380511593474,1.3492446963921398,1.3495238446163367,1.3495476110038378,1.3501380579427353,1.3491521547997463,1.352451672186798
75,0.026245851049112194,0.007689924309374608,5.314649660140276,0.02354433320534504,0.0009930050205167172,1.3536277170784397,1.3526540700108651,1.3522190875496294,1.3519185476751785,1.3516981502359056,1.3515311977097437,1.3514015473711596,1.351410429813115,1.3517150819916715,1.351740925231408,1.352385653900857,1.3513159933279832,1.3547516164817592
76,0.023475215066669358,0.007667888836677127,5.177603713236749,0.022651883658833444,0.000992411472629598,1.3558695406876944,1.354854965231357,1.3544031668374228,1.3540915631589552,1.3538635002475268,1.3536910032276162,1.3535572812445427,1.3535668400437086,1.3539121262376002,1.3539742044146224,1.3546338568752962,1.3534670395272186,1.3570491934425986
77,0.026622896436199656,0.007645859510754667,5.294257294852287,0.02393841289341413,0.0009917939496712864,1.3581186864030954,1.3570650956101311,1.3565985860947423,1.3562776835056192,1.3560434683723512,1.3558666690694707,1.3557299365042745,1.3557403145001483,1.3561103542643878,1.356184713878389,1.3568897468278442,1.3556324238104178,1.3593497573344269
78,0.025007884611464255,0.007623959876655972,5.131160540971905,0.022988692236837097,0.00099115248173898,1.360369247523466,1.359273739559395,1.3587923097762178,1.3584621027920452,1.358221795216937,1.3580407079219197,1.3579009758155598,1.3579115785561544,1.3582992214276355,1.3583772940812686,1.3591393962141856,1.3577899513828813,1.3616493268432108
79,0.026519846189729676,0.007602077968654849,5.167932905256748,0.023445995552030304,0.0009904871000969212,1.3626220383535406,1.361486240879841,1.3609910067715905,1.360652523336658,1.3604070548050435,1.360222548747316,1.360080634709197,1.3600915504233477,1.3604834312028955,1.3605718851698527,1.3614039886063756,1.359969087523927,1.3639616821757963
80,0.022825218221502012,0.007580510854177239,4.592431040946394,0.02155423432698486,0.0009897978371748723,1.3648654544147825,1.3636855503458245,1.363174465321251,1.3628261888175746,1.362574396979325,1.3623855627553614,1.3622406919565995,1.362250748887584,1.3626321421716578,1.3627035830480863,1.3636407162894981,1.3621269040080999,1.366252143568501
81,0.023172635367572372,0.00755905740348247,5.305395885836333,0.022968698537948782,0.000989084726566536,1.3671129081373425,1.3658830441230043,1.3653531164448025,1.3649930394456928,1.3647333951435898,1.364538974025066,1.3643901165676502,1.3644009199840563,1.3647757466063088,1.3648632777243437,1.3658845465443081,1.364266789220306,1.3685421166099805
82,0.025030840495870475,0.007537692108818774,4.772950172889978,0.022966704329923426,0.0009883478030279168,1.3693618866208708,1.36808037812738,1.3675312714419645,1.367159425772491,1.366892047239463,1.3666921655315682,1.3665394460095532,1.366550366635167,1.3669143391450294,1.367009150806367,1.3681332615438448,1.3664128023166102,1.3708387415797065
83,0.02299287483648099,0.007516623869370385,4.936091747134924,0.02158567334407091,0.0009875871024756287,1.3716013769248392,1.3702685629669835,1.3697004750142268,1.3693166346921444,1.369041085585547,1.368835185625447,1.3686779672015381,1.3686877233339996,1.3690271065877544,1.3690848369475068,1.3703176387102058,1.3685378718106924,1.373109244512785
84,0.024796225439945536,0.007495608931605612,5.366152897942811,0.022518214692265552,0.0009868026619851435,1.3738367341412376,1.3724555301493124,1.3718697790380872,1.371474644083979,1.3711913694877238,1.3709797671731037,1.3708183296117622,1.3708265720866535,1.371139258255685,1.3711871585342448,1.3725190463248689,1.370663254981537,1.3753778177098999
85,0.027082952476964448,0.00747451338457603,5.2857692572288215,0.02380643860566583,0.000985994519788984,1.3760800356009961,1.3746493407684628,1.3740468915115998,1.3736419037290257,1.3733524441528409,1.3731366659022157,1.3729724763876885,1.3729799398478986,1.3732767232444125,1.3733053666991426,1.374770980441781,1.372813816398272,1.3776713533372336
