iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13,beta14
0,0.8052834165685577,0.0007747838573971273,1.2516624010168016,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081,0.7824092432280134,0.7976243809601434,0.8108199838000862,0.8223766390185734,0.8325843815233089
1,0.8052834165685577,0.0007747850147820073,1.955281944014132,7.492001197534718,9.999999999999972e-07,1.2426471781616284,1.2426471781615969,1.2426471781615784,1.2426516371304668,1.2426471781618553,1.2426471781615687,1.2426471781617603,1.242651637130454,1.2426471781615622,1.2426516371304792,1.242651637130464,1.242647178161574,1.2426516371304623,1.2426516371304663,1.2426516371304792,-1.0000002867840765e-06,0.2817525251250248,0.4340417827800008,0.531064805404803,0.5987795940562602,0.64892232612207,0.6876448540102313,0.7184988534588151,0.7436900466050479,0.7646637176169767,0.7824082432276842,0.7976233809598149,0.810820983800334,0.8223776390188817,0.8325843815233089
2,0.8052832023841366,0.000774788457559461,1.8056818530894816,7.491519890115262,2.980000000000002e-06,1.2426405350475045,1.2426405343885583,1.242640534200827,1.2426582810512554,1.2426405359872503,1.2426405343433093,1.2426405344197726,1.242658281353449,1.2426405342904798,1.2426582810016393,1.2426582810332574,1.2426405342101101,1.2426582810961986,1.2426582809909952,1.2426582810288243,-3.919077425437926e-06,0.28174954516173883,0.4340388026695969,0.5310677854028784,0.5987825743251016,0.6489193461395766,0.6876418740241235,0.7184958735389495,0.7436870666021492,0.7646607376165144,0.7824052632481583,0.7976204009441089,0.810823963770895,0.8223806190429674,0.8325843815233089
3,0.8052825534792748,0.0007747941833234302,0.06595566216856241,7.492984784343053,4.960000000000007e-06,1.2426294881642157,1.2426294772186273,1.2426294749230697,1.2426693399284774,1.242629494628408,1.2426294762700156,1.2426294717161321,1.2426693441178986,1.2426294758671053,1.2426693385092957,1.242669338834464,1.2426294757458014,1.242669340177759,1.2426693389213654,1.2426693395301067,-8.75260404993667e-06,0.2817445857051733,0.434033841824079,0.5310727455655544,0.5987875377907165,0.6489143863310719,0.6876369140641511,0.7184909144121979,0.7436821065595931,0.7646557774290749,0.7824003032708012,0.7976154409680783,0.8108289242430978,0.8223855794129006,0.8325843815233089
4,0.8052814680285005,0.0007748022003393363,0.06838813377544284,7.489258345016914,6.939999999999998e-06,1.2426140180297813,1.2426140048403198,1.2426140023543861,1.24268481274776,1.242614027940066,1.2426140038598956,1.2426139984514604,1.2426848174313436,1.2426140035576938,1.242684811023136,1.2426848114070963,1.242614003389672,1.2426848131870594,1.2426848115134161,1.2426848122621093,-1.5525011166399343e-05,0.28173764571496346,0.43402690166157354,0.5310796855450216,0.5987944781481761,0.6489074463748363,0.6876299740931712,0.7184839746223662,0.7436751666225311,0.7646488374469217,0.7823933632858479,0.7976085009888529,0.8108358643553016,0.8223925193856139,0.8325843815233089
5,0.8052799563473632,0.000774812507496371,0.06670721899718046,7.490141431068929,8.919999999999989e-06,1.2425941346482057,1.2425941189403242,1.242594115397521,1.2427046999918678,1.242594145643944,1.242594117355429,1.2425941093630921,1.2427047060571257,1.2425941171769173,1.2427046978560177,1.2427046981462035,1.2425941167818426,1.2427047004715908,1.2427046983306536,1.2427046994011728,-2.4234054034666605e-05,0.2817287261403933,0.4340179814629036,0.531088605508915,0.598803398146674,0.6488985264533138,0.6876210541358899,0.718475054916608,0.7436662467390965,0.7646399175269668,0.7823844433974846,0.7975995810891954,0.8108447844241651,0.8224014393735134,0.8325843815233089
6,0.8052780194377479,0.0007748251103929924,0.06755713606253266,7.487991426156253,1.0899999999999994e-05,1.2425698269105694,1.2425698179145528,1.2425698155624116,1.242729001730644,1.2425698305650361,1.2425698168772585,1.2425698121260917,1.2427290051515554,1.2425698173257005,1.2427289997080002,1.242728998383092,1.2425698162865093,1.242729001954447,1.2427289995815434,1.2427290006222036,-3.489043844665848e-05,0.28171782593558914,0.43400708224255563,0.5310995054009944,0.598814293748647,0.6488876264120025,0.6876101542644253,0.7184641545482595,0.7436553470695575,0.7646290179602151,0.7823735434388498,0.7975886810906437,0.8108556840137634,0.8224123388885777,0.8325843815233089
7,0.8052756641781522,0.0007748400092372545,0.06891976809129119,7.488298904860371,1.2879999999999999e-05,1.242541103122522,1.2425411029259918,1.2425411021676043,1.242757718781557,1.2425410912226595,1.2425411029335622,1.2425411041684562,1.2427577174088458,1.242541104006297,1.2427577154616298,1.2427577133690657,1.242541100833783,1.2427577180588287,1.2427577145355195,1.2427577162658177,-4.749156665879296e-05,0.28170494562566833,0.4339942034278,0.5311123854154,0.598827166925574,0.6488747464971629,0.687597274639159,0.7184512740621699,0.7436424675839279,0.7646161384575069,0.782360663607265,0.7975758008471613,0.8108685620496024,0.8224252178944611,0.8325843815233089
8,0.8052728925760481,0.0007748572060051706,0.06699772085994482,7.487621558419303,1.4860000000000003e-05,1.2425079655440558,1.2425079748869157,1.2425079749949708,1.2427908514515051,1.2425079286761538,1.24250797599097,1.2425079854589864,1.242790844205006,1.2425079774538375,1.2427908446295572,1.2427908429238936,1.2425079700452375,1.2427908491264805,1.2427908426149161,1.2427908461495254,-6.203829377459812e-05,0.28169008571704846,0.43397934486431383,0.5311272455745646,0.5988420177615909,0.6488598868793493,0.6875824154698664,0.7184364139466729,0.7436276083635579,0.7646012790220181,0.782345803985922,0.7975609402937534,0.8108834181709317,0.8224400762839513,0.8325843815233089
9,0.8052697094492518,0.0007748767088300759,0.06561037944629788,7.484844219495861,1.6840000000000008e-05,1.2424703944244786,1.2424704333218304,1.242470435699837,1.2428283990995408,1.2424703213397392,1.242470436425785,1.2424704685568138,1.2428283785853855,1.2424704389350667,1.2428283879661135,1.2428283850442392,1.242470424122057,1.242828395590351,1.242828382628075,1.242828389708286,-7.854522686411135e-05,0.2816732457779354,0.4339625076250417,0.5311440855521152,0.5988588403147057,0.648843047406976,0.6875655770171412,0.7184195731274353,0.7436107697350861,0.7645844401337302,0.782328964400002,0.7975440991486671,0.810900251983195,0.8224569130618296,0.8325843815233089
