iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
13,2.983657493898768,0.007828643642793624,0.024452875019051135,40.790662785977794,3.1600000000000002e-06,1.2500604637312946,1.2500604929752144,1.2499395362674344,1.2499395367552089,1.2499395381117653,1.2499395372392412,1.2499395374280378,1.2499395376593458,1.2499395377052134,1.2499395345490525,1.249939537919303,1.2499395367056918,1.2499395378388107,1.2499395369303772
14,2.983666635623573,0.007828700503649614,0.024423042021226138,40.78985470841651,3.340000000000001e-06,1.250067932293568,1.2500679718540946,1.249932067567155,1.2499320682301216,1.2499320700669656,1.2499320688839293,1.2499320691403581,1.249932069454991,1.2499320695145693,1.2499320652328598,1.2499320698064997,1.2499320681564594,1.2499320696985563,1.2499320684662463
15,2.9836762976642324,0.007828760427670677,0.02417804196011275,40.788986269652014,3.520000000000001e-06,1.2500758033581212,1.2500758559555667,1.2499241962980114,1.249924197181103,1.2499241996238504,1.2499241980501938,1.2499241983914045,1.2499241988113035,1.249924198888064,1.2499241931891174,1.249924199277674,1.2499241970767925,1.2499241991356576,1.2499241974944497
16,2.98368647990965,0.007828823414610104,0.023967624991200864,40.78807733964049,3.700000000000001e-06,1.250084076925523,1.2500841457215066,1.2499159224425398,1.2499159236004744,1.2499159267946194,1.24991592473642,1.2499159251832945,1.2499159257347514,1.249915925832583,1.2499159183755206,1.249915926342387,1.2499159234577981,1.2499159261591497,1.249915924009061
17,2.983697182261135,0.007828889464126616,0.02386683301301673,40.787129922581244,3.880000000000001e-06,1.2500927529939132,1.2500928417018615,1.2499072459848237,1.2499072474807693,1.2499072515973924,1.2499072489439826,1.2499072495203079,1.2499072502337751,1.249907250356645,1.2499072407410408,1.249907251013536,1.2499072472904822,1.2499072507808513,1.2499072480052853
18,2.983708404592605,0.00782895857590345,0.02390908298548311,40.786131588820666,4.060000000000002e-06,1.2501018315631764,1.2501019444525978,1.2498981669039435,1.2498981688106998,1.2498981740466113,1.2498981706709844,1.2498981714047628,1.2498981723158298,1.2498981724688047,1.2498981602262984,1.249898173303543,1.2498981685628183,1.2498981730118581,1.24989816947576
19,2.983720146781338,0.00782903074960932,0.023920582956634462,40.78509216518361,4.240000000000001e-06,1.2501113126312022,1.2501114545343424,1.249888685179187,1.249888687578607,1.2498886941613971,1.2498886899182808,1.2498886908411595,1.2498886919911085,1.249888692174942,1.2498886767703372,1.24988869322913,1.2498886872691461,1.2498886928656525,1.2498886884141147
20,2.9837324087014614,0.007829105984775831,0.02422479196684435,40.78400780606736,4.420000000000001e-06,1.2501211961967948,1.2501213726875446,1.2498788007886765,1.249878803773937,1.2498788119612088,1.2498788066847524,1.2498788078330991,1.2498788092689594,1.2498788094902513,1.249878790311795,1.2498788108040584,1.249878803392028,1.2498788103559564,1.2498788048121956
21,2.983745190184442,0.007829184280996934,0.024194833007641137,40.78287797194395,4.600000000000001e-06,1.2501314822582925,1.250131699596728,1.2498685137054921,1.24986851738218,1.2498685274692864,1.2498685209690363,1.2498685223842942,1.2498685241600063,1.2498685244257823,1.2498685007802954,1.2498685260446252,1.249868516915283,1.2498685254973336,1.2498685186605443
22,2.9837584910778157,0.00782926563778763,0.023852917016483843,40.78170317097031,4.78e-06,1.2501421708127696,1.2501424360401858,1.2498578239023383,1.249857828393022,1.249857840705938,1.249857832770865,1.2498578344995488,1.2498578366762232,1.2498578369932074,1.249857808101145,1.2498578389687474,1.249857827826332,1.2498578383065406,1.2498578299503706
23,2.983772311206131,0.007829350054645646,0.024145292001776397,40.78049326703334,4.96e-06,1.250153261860127,1.2501535828631223,1.2498467313483055,1.2498467367882078,1.2498467516907514,1.249846742086235,1.2498467441807795,1.249846746827077,1.2498467472040085,1.2498467121846466,1.2498467495946926,1.2498467361087713,1.2498467487977467,1.2498467386691046
24,2.9837866503840877,0.007829437531098597,0.024347500002477318,40.779222982581224,5.140000000000001e-06,1.2501647553974757,1.250165140862288,1.249835236009937,1.2498352425502928,1.2498352604480925,1.2498352489132663,1.2498352514318918,1.249835254625418,1.249835255071836,1.24983521294941,1.249835257939654,1.249835241743708,1.2498352569892477,1.2498352448050523
25,2.983801508435878,0.007829528066549322,0.023862415982875973,40.7779309760831,5.320000000000001e-06,1.250176651421212,1.2501771109919475,1.2498233378543653,1.2498233456608463,1.2498233670029604,1.2498233532507983,1.2498233562580725,1.2498233600851256,1.2498233606109417,1.2498233103055199,1.2498233640246943,1.2498233447110065,1.2498233629004638,1.2498233483464551
26,2.9838168851479714,0.007829621660322198,0.024386583012528718,40.77659328940321,5.500000000000001e-06,1.250188949928746,1.2501894943101268,1.2498110368457347,1.249811046100826,1.2498110713896224,1.2498110550958836,1.2498110586635711,1.2498110632199861,1.249811063835997,1.24981100415167,1.2498110678715362,1.2498110449945434,1.2498110665508226,1.2498110492798082
27,2.9838327802823823,0.007829718311757048,0.02422891597962007,40.7751938382397,5.680000000000001e-06,1.2502016509176996,1.250202291877482,1.249798332945527,1.249798343850944,1.249798373635074,1.2497983544464575,1.2497983586527228,1.249798364044301,1.2497983647628432,1.2497982943878132,1.249798369503117,1.2497983425663013,1.2497983679608509,1.2497983475904701
28,2.9838491936033185,0.007829818020212381,0.02391529199667275,40.773762671275804,5.860000000000001e-06,1.2502147543852944,1.2502155047547907,1.249785226111449,1.2497852388887742,1.2497852737675286,1.2497852512975856,1.24978525622884,1.2497852625732782,1.2497852634072981,1.249785180897686,1.249785268942193,1.2497852374065292,1.2497852671514578,1.2497852432625234
29,2.983866124878145,0.007829920784905775,0.024120166955981404,40.772301560054395,6.0400000000000015e-06,1.2502282603275698,1.2502291341656917,1.2497717163019657,1.2497717311914909,1.2497717718218726,1.2497717456468738,1.2497717513974256,1.249771758824129,1.2497717597857225,1.2497716635664675,1.2497717662151948,1.249771729487629,1.2497717641467916,1.2497717362797276
30,2.983883573832732,0.007830026605043013,0.024131083046086133,40.77079369338317,6.22e-06,1.250242168740931,1.2502431813755062,1.249757803471712,1.2497578207332083,1.2497578678286636,1.2497578374901357,1.2497578441630595,1.249757852814461,1.249757853914292,1.2497577422692727,1.249757861345867,1.2497578187856389,1.249757858970892,1.249757826625044
31,2.98390154018762,0.007830135479879206,0.023871249984949827,40.76922967688893,6.4000000000000006e-06,1.25025647962095,1.2502576475955431,1.2497434875716138,1.2497435074868162,1.2497435618242299,1.2497435268230026,1.249743534530306,1.24974354456287,1.249743545813993,1.2497434168719486,1.2497435543624953,1.2497435052762251,1.2497435516491544,1.2497435142797952
32,2.983920023676021,0.007830247408698553,0.02414612501161173,40.76764421547317,6.5800000000000005e-06,1.250271192963012,1.2502725340164698,1.2497287685514873,1.249728791427451,1.2497288538423845,1.2497288136398128,1.2497288225038288,1.2497288340886292,1.249728835499616,1.2497286872454125,1.2497288452935948,1.2497287889277255,1.2497288422085253,1.2497287992244563
33,2.983939024037654,0.007830362390530048,0.02411866601323709,40.76600945748498,6.760000000000001e-06,1.250286308764317,1.25028784214422,1.2497136463593534,1.249713672527574,1.249713743922512,1.249713697936873,1.249713708088494,1.2497137214112646,1.2497137229932698,1.249713553249486,1.2497137341673321,1.2497136697053237,1.2497137306761257,1.2497136814384475
34,2.9839585409364826,0.00783048042459977,0.023959500016644597,40.7643341560526,6.940000000000001e-06,1.2503018270203596,1.2503035732753331,1.2496981209401703,1.2496981507596172,1.2496982320965617,1.2496981797068327,1.2496981912881289,1.2496982065508875,1.249698208317054,1.2496980147353147,1.249698221012666,1.2496981475762503,1.2496982170797506,1.2496981608988988
35,2.98397857409091,0.007830601509863743,0.024025082995649427,40.76261432274878,7.120000000000001e-06,1.2503177477265148,1.2503197290202057,1.2496821922386236,1.249682226089093,1.2496823184097614,1.249682258945318,1.249682272108687,1.2496822895315123,1.2496822914917516,1.2496820715473471,1.2496823058626048,1.249682222510705,1.2496823014498455,1.249682237584409
36,2.983999123142061,0.007830725645340904,0.02396291703917086,40.76085570072568,7.3e-06,1.2503340708796917,1.2503363109214485,1.2496658601950568,1.2496658984862459,1.249666002902102,1.2496659356456703,1.2496659505553795,1.2496659703752853,1.249665972540429,1.2496657235340118,1.249665988748677,1.249665894482864,1.2496659838168915,1.2496659114702369
37,2.9840201877477,0.007830852830121547,0.02393716701772064,40.75907523520114,7.48e-06,1.25035079647349,1.2503533204886743,1.2496491247461028,1.2496491679152304,1.2496492856083599,1.2496492098007774,1.2496492266321049,1.2496492491055429,1.2496492514872874,1.249648970513643,1.2496492697047805,1.2496491634602114,1.2496492642123225,1.2496491825324092
38,2.984041767582023,0.007830983063181429,0.023902249988168478,40.75724716820088,7.660000000000001e-06,1.2503679245029649,1.250370759335012,1.2496319858345206,1.2496320343416873,1.2496321665775973,1.2496320814032753,1.249632100344845,1.2496321257490652,1.24963212835487,1.24963181231376,1.2496321487666413,1.2496320294102794,1.2496321426720247,1.2496320507465735
39,2.9840638622870266,0.007831116343476476,0.024185874965041876,40.755375842625824,7.840000000000001e-06,1.2503854549645508,1.2503886291166229,1.2496144433938399,1.2496144977318802,1.249614645855747,1.2496145504470806,1.2496145716990155,1.2496146003313133,1.2496146031686672,1.249614248764575,1.2496146259689571,1.249614492298379,1.2496146192294066,1.2496145160847918
40,2.9840864714967372,0.007831252669904504,0.0241048340103589,40.75348040246106,8.020000000000001e-06,1.2504033878505503,1.250406931565975,1.2495964973575753,1.2495965580516262,1.2495967234948075,1.2495966169254025,1.2495966407016992,1.2495966728826189,1.2495966759554011,1.2495962796794367,1.2495967013523501,1.2495965520829673,1.2495966939236591,1.2495965785219811
41,2.984109594827499,0.00783139204139475,0.024171709024813026,40.751529698571225,8.200000000000001e-06,1.2504217231605872,1.2504256684561776,1.2495781476535537,1.2495782152523531,1.2495783995359153,1.2495782808270866,1.2495783073542128,1.2495783434274412,1.2495783467389991,1.2495779048571107,1.2495783749500364,1.2495782087230953,1.2495783667872926,1.249578238024634
42,2.9841332318975735,0.007831534456711978,0.024253458017483354,40.7495487491783,8.380000000000001e-06,1.2504404608896544,1.2504448416965996,1.2495593942115948,1.2495594692995708,1.2495596740293315,1.249559542145351,1.2495595716639945,1.2495596119971666,1.2495596155466404,1.2495591241023951,1.2495596468004069,1.2495594621827053,1.2495596378613745,1.249559494565604
43,2.9841573822823437,0.00783167991484126,0.023876083025243133,40.74751621042496,8.560000000000001e-06,1.25045960103364,1.250464452964711,1.2495402369555781,1.249540320156024,1.249540547012436,1.2495404008701592,1.2495404336365366,1.2495404786235962,1.2495404824086114,1.2495399372245894,1.24954051694338,1.249540312420359,1.2495405071854393,1.2495403481112006
44,2.9841820456175006,0.007831828414602929,0.02367075002985075,40.74547656882039,8.740000000000001e-06,1.2504791435887237,1.2504845041713823,1.2495206758082356,1.249520767773262,1.2495210185424124,1.2495208569896277,1.249520893275111,1.2495209433371806,1.2495209473522153,1.2495203439954783,1.2495209854200435,1.2495207593980049,1.2495209747991314,1.2495207986291288
45,2.9842072214875937,0.007831979954737714,0.02375995897455141,40.7433991654532,8.920000000000001e-06,1.2504990885455014,1.2505049972588969,1.2495007106978422,1.2495008121204192,1.2495010886792723,1.2495009104978576,1.2495009505891554,1.2495010061760554,1.2495010104100568,1.2495003442019792,1.2495010522726746,1.2495008030796788,1.2495010407495273,1.2495008460906982
46,2.9842329094582682,0.007832134534009,0.024022082972805947,40.74127257698651,9.100000000000001e-06,1.2505194359025988,1.2505259342382073,1.2494803415429554,1.249480453145167,1.2494807574748155,1.2494805613825635,1.2494806055821863,1.24948066717257,1.2494806716083247,1.2494799376075174,1.2494807175469662,1.2494804434215159,1.2494807050787455,1.2494804904584957
47,2.9842591090936765,0.007832292151099627,0.024636375019326806,40.739108752088306,9.280000000000001e-06,1.2505401856597564,1.2505473172239658,1.2494595682568659,1.2494596907998186,1.2494600249734449,1.2494598096319312,1.249459858257823,1.2494599263617168,1.24945993097579,1.2494591239845143,1.249459981283857,1.2494596803747453,1.2494599678293206,1.2494597316949287
48,2.984285819933368,0.00783245280483548,0.023962999985087663,40.736909386410936,9.460000000000001e-06,1.2505613378101075,1.2505691481176266,1.2494383907558329,1.2494385250338462,1.2494388912231165,1.2494386552364332,1.2494387086236038,1.2494387837839627,1.2494387885533949,1.2494379031019551,1.2494388435333572,1.249438513905807,1.2494388290498584,1.24943856976516
49,2.984313041562904,0.007832616493889177,0.02385716699063778,40.734675558546876,9.640000000000001e-06,1.250582892350171,1.2505914290568554,1.2494168089496889,1.2494169558000747,1.2494173562830668,1.2494170981841706,1.2494171566851204,1.249417239478596,1.2494172443725833,1.2494162747115185,1.2494173043376113,1.24941694396105,1.2494172887894734,1.2494170046317905
50,2.9843407735162693,0.007832783216870975,0.02389112504897639,40.73242837421956,9.820000000000001e-06,1.2506048492758273,1.2506141622390092,1.2493948227536045,1.249394983050344,1.249395420218048,1.2493951384613522,1.249395202448104,1.2493952934873598,1.2493952984613412,1.249394238560649,1.2493953637491892,1.2493949704980916,1.2493953470959893,1.24939503625678
51,2.9843690153102704,0.007832952972311279,0.024101958028040826,40.73013709843813,1e-05,1.2506272085846697,1.2506373499679613,1.2493724320777675,1.2493726067333932,1.2493730830836114,1.2493727760544164,1.249372845918184,1.2493729458518459,1.2493729508636746,1.24937179441113,1.2493730218052868,1.2493725934682318,1.249373004022306,1.2493726645985408
52,2.984397766437475,0.007833122701900314,0.024036832968704402,40.72780402356804,9.999890338174275e-06,1.2506495675622413,1.2506605760095115,1.2493500401277642,1.249350229828938,1.2493507472265653,1.2493504137191929,1.2493504897582441,1.2493505991049099,1.2493506041047626,1.2493493462947889,1.249350680943415,1.2493502158736707,1.2493506620222907,1.2493502925587854
53,2.984426508768018,0.00783329240132646,0.02441175002604723,40.725486659248666,9.999561358041869e-06,1.2506719257145684,1.250683840693387,1.2493276473598767,1.2493278528014837,1.2493284131575442,1.249328051935277,1.2493281344580085,1.2493282537563706,1.2493282586851024,1.2493268945939486,1.2493283416654664,1.2493278381855644,1.2493283216061866,1.2493279206087085
54,2.984455241493247,0.007833462066620741,0.02392783301183954,40.72319069509287,9.999013075636806e-06,1.250694282549876,1.250707143917505,1.2493052542340255,1.249305476121476,1.2493060813711132,1.2493056911851161,1.2493057805051617,1.24930591030986,1.2493059151052894,1.24930443972198,1.2493060044783701,1.2493054608714673,1.2493059832809517,1.2493055492197642
55,2.984483963904992,0.007833631693712205,0.024106541997753084,40.720889915280374,9.998245517681596e-06,1.250716637578484,1.2507304856836912,1.2492828612168667,1.249283100262637,1.2492837523748788,1.249283331951648,1.2492834283875833,1.2492835692701978,1.2492835738631507,1.2492819820728334,1.249283669880089,1.2492830844200975,1.2492836475511986,1.2492831788675207
56,2.9845126752667404,0.007833801278554159,0.02390216599451378,40.71860730539352,9.997258721585931e-06,1.2507389903114303,1.250753865954037,1.2492604687707431,1.249260725699519,1.2492614266668711,1.249260974715953,1.2492610785936793,1.2492612311411615,1.2492612354567558,1.2492595220770437,1.249261338370551,1.2492607093109447,1.2492613149184848,1.2492608100267912
57,2.9845413748504885,0.0078339708174399,0.023770959000103176,40.71633307069356,9.996052735444863e-06,1.2507613402580493,1.2507772842746994,1.2492380773684186,1.2492383529129916,1.24923910473683,1.2492386199620713,1.2492387316115123,1.2492388964261838,1.2492389003821744,1.2492370601557548,1.2492390104476765,1.249238336030828,1.249238985884921,1.2492384431752026
58,2.984570062026401,0.007834140306344304,0.024313875008374453,40.71406518331089,9.994627618036455e-06,1.2507836869316764,1.2508007405572266,1.2492156874823113,1.2492159823825282,1.2492167870758961,1.2492162681738095,1.2492163879295592,1.2492165656277092,1.2492165691435286,1.249214596756288,1.2492166866002452,1.2492159650588217,1.249216660951245,1.2492160787897588
59,2.9845987360738166,0.00783430974126019,0.02389820897951722,40.71180547839012,9.992983438818916e-06,1.2508060298456705,1.250824234681417,1.2491932995895823,1.2491936145876548,1.2491944741785925,1.2491939198368704,1.2491940480360852,1.2491942392481874,1.2491942422300562,1.2491921323141277,1.249194367327603,1.2491935968866026,1.249194340617534,1.2491937173519125
60,2.9846273962788334,0.007834479118592141,0.024008708947803825,40.70956318914193,9.991120277927224e-06,1.250828368514126,1.2508477660582604,1.2491709141664846,1.2491712500086898,1.2491721665323945,1.2491715754341393,1.2491717124173507,1.2491719177878404,1.249171920128181,1.2491696672702615,1.2491720531199764,1.2491712320000659,1.2491720253821115,1.2491713593411573
61,2.9846560420437247,0.007834648434518249,0.023844958981499076,40.70732349461938,9.98903822616921e-06,1.2508507024516138,1.2508713343177098,1.2491485316959752,1.2491488891268858,1.2491498646371961,1.2491492354509262,1.2491493815620236,1.2491496017471946,1.2491496033364156,1.2491472020844108,1.2491497444706727,1.2491488708806373,1.2491497157426712,1.2491490052390954
62,2.9846846727087395,0.007834817685295904,0.02415062498766929,40.70510081375527,9.986737385021142e-06,1.2508730311718208,1.2508949389868558,1.2491261526640098,1.2491265324261098,1.2491275689854742,1.2491269003739582,1.2491270559586611,1.2491272916267848,1.249127292348279,1.2491247372145575,1.249127441870229,1.249126514026898,1.2491274121968157,1.2491266555287213
63,2.9847132876386286,0.007834986867383284,0.023712666996289045,40.70287862686553,9.984217866622771e-06,1.2508953541912053,1.2509185793830597,1.2491037775535807,1.249104180389093,1.2491052800574622,1.2491045706851547,1.249104736094018,1.2491049879252374,1.2491049876557485,1.2491022731157029,1.2491051458135223,1.2491041619296543,1.2491051152385708,1.2491043106918038
64,2.9847418862538486,0.007835155977076885,0.02383149997331202,40.70067729533937,9.981479793771866e-06,1.250917671024278,1.2509422549904403,1.249081406849057,1.249081833498972,1.2490829983346272,1.2490822468712883,1.2490824224567338,1.2490826911421413,1.2490826897544738,1.2490798102645198,1.249082856783377,1.249081815080742,1.2490828253658113,1.2490819712127783
65,2.98477046793073,0.007835325010735809,0.023919500003103167,40.69846971112748,9.97852329991824e-06,1.2509399811883433,1.2509659652035638,1.2490590410430535,1.2490594922425982,1.2490607243101788,1.2490599294167957,1.2490601155334196,1.2490604017755977,1.2490603991343738,1.2490573491336154,1.2490605752694666,1.249059473973026,1.2490605430723278,1.249059637575138
66,2.984799032063388,0.007835493964881902,0.024126374977640808,40.6962969803201,9.97534852915723e-06,1.2509622842013413,1.2509897092833917,1.249036680615305,1.2490371571041483,1.249038458458504,1.2490376188045917,1.2490378158088222,1.2490381203202687,1.2490381162816708,1.2490348901809152,1.2490383017602003,1.2490371390973791,1.249038268849616,1.249037310260264
67,2.9848275780892157,0.007835662835726875,0.024034166999626905,40.69410304022055,9.971955636222685e-06,1.2509845795799897,1.2510134867713565,1.249014326056577,1.2490148285790343,1.2490162012696056,1.2490153155218378,1.2490155237717764,1.2490158472758262,1.2490158416909989,1.249012433896556,1.2490160367350365,1.2490148109519712,1.2490160031927953,1.2490149897553369
68,2.9848561053625207,0.00783583161981221,0.024075708002783358,40.69193019655849,9.968344786479417e-06,1.2510068668437109,1.2510372968814079,1.2489919778518475,1.2489925071435195,1.248993953210306,1.2489930200519819,1.2489932399071766,1.2489935831378098,1.2489935758431172,1.2489899807691989,1.2489937806853721,1.2489924900331586,1.2489937465908625,1.2489926765419845
69,2.9848846133296054,0.00783600031358412,0.02386762498645112,40.68978509855063,9.964516155915152e-06,1.2510291455090448,1.2510611389025141,1.2489696364952632,1.2489701932899642,1.248971714767384,1.2489707328809672,1.2489709647015603,1.2489713284011223,1.2489713192375396,1.248967531271024,1.2489715340975824,1.24897017682531,1.2489714995382228,1.2489703711063453
70,2.984913101409645,0.007836168913539311,0.02382254198892042,40.68763662366699,9.960469931131939e-06,1.2510514150990681,1.2510850121024744,1.248947302475282,1.2489478875056204,1.2489494864113633,1.2489484544903648,1.2489486986378617,1.2489490835582717,1.24894907235753,1.2489450858861586,1.2489492974527605,1.2489478718227662,1.2489492625215688,1.248948073929611
71,2.98494156903407,0.007836337416090097,0.023903417051769793,40.685500357505795,9.956206309337067e-06,1.251073675132638,1.2511089158012443,1.2489249762836416,1.2489255902724363,1.2489272686385717,1.2489261853662275,1.2489264422030935,1.2489268491052972,1.2489268356919794,1.2489226450988733,1.248927071235511,1.2489255755228987,1.248927036031542,1.248925785497836
72,2.98497001561368,0.007836505817728316,0.023882875044364482,40.683366985900435,9.951725498333449e-06,1.2510959251286509,1.251132849247984,1.2489026584117202,1.24890330208509,1.2489050619278554,1.2489039259916654,1.2489041958819056,1.2489046255363692,1.2489046097265415,1.2489002093896433,1.2489048559288725,1.2489032884187428,1.2489048205587487,1.2489035062949287
73,2.984998440580243,0.007836674115221981,0.02410445804707706,40.68125084444643,9.947027716509489e-06,1.2511181646089689,1.2511568113869886,1.248880349345957,1.2488810234236476,1.24888286674523,1.2488816768483517,1.2488819601572123,1.2488824133427765,1.2488823949473273,1.2488777792542476,1.248882652016553,1.2488810109982333,1.2488826165895988,1.2488812368037694
74,2.9850268434443574,0.007836842305007394,0.02375995903275907,40.67914323299726,9.942113192828446e-06,1.2511403930936973,1.2511808015275014,1.2488580495793322,1.2488587547737957,1.2488606835629603,1.248859438421114,1.248859735513914,1.2488602130180217,1.2488601918461009,1.2488553551803243,1.2488604599777404,1.248858743763909,1.2488604246123567,1.248858977509709
75,2.985055223623697,0.007837010383498946,0.023676249955315143,40.67704376261041,9.936982166817273e-06,1.251162610108013,1.2512048190253962,1.2488357596045547,1.2488364966228418,1.2488385128639594,1.2488372111941957,1.2488375224349377,1.2488380250518702,1.2488380008980984,1.2488329376543075,1.2488382802940206,1.248836487204341,1.2488382451138127,1.2488367288947109
76,2.985083580525876,0.007837178347361598,0.02372891700360924,40.67495244587771,9.931634888554937e-06,1.2511848151750877,1.2512288629491477,1.2488134799128892,1.2488142494537602,1.248816355120676,1.2488149956453853,1.2488153214010491,1.2488158499342192,1.248815822591215,1.2488105271681098,1.2488161134417073,1.2488142418108068,1.248816078578706,1.2488144914391357
77,2.9851119136306847,0.007837346193186786,0.023980915953870863,40.672880394915154,9.926071618660238e-06,1.2512070078174045,1.2512529324448565,1.2487912109936816,1.2487920137551254,1.2487942108087051,1.2487927922576105,1.2487931328950475,1.248793688155744,1.2487936574091176,1.2487881242033272,1.2487939599028701,1.2487920080749075,1.2487939254934664,1.248792265627151
78,2.985140222397755,0.007837513917628686,0.023974416952114552,40.67081140021465,9.9202926282791e-06,1.2512291875582184,1.2512770265975053,1.248768953337762,1.2487697900173589,1.2487720803959952,1.2487706015107662,1.2487709573977823,1.248771540204866,1.248771505835913,1.2487657292318641,1.2487718201606448,1.248769786497036,1.248771786341217,1.2487700519404503
79,2.985168506303977,0.007837681517187516,0.023723750025965273,40.66875152864736,9.914298199071363e-06,1.2512513539228929,1.2513011446598192,1.2487467074354057,1.248747578719418,1.2487499643602489,1.2487484238865034,1.2487487953900853,1.2487494065706084,1.2487493683517223,1.2487433427649572,1.2487496946866177,1.2487475775687276,1.2487496616056815,1.2487478508612193
80,2.985196764783196,0.00783784898848344,0.023788458027411252,40.66670287003957,9.908088623197049e-06,1.2512735064378053,1.2513252857632613,1.248724473777455,1.248725380350389,1.2487278631728975,1.2487262598625883,1.2487266473506686,1.2487272877388391,1.2487272454413632,1.24872096528049,1.2487275839575498,1.2487253817867925,1.2487275517690481,1.2487256628695176
