iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
0,0.0274256460508899,0.007061936085499783,0.47839042404666543,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263
1,0.028239666869523124,0.007061913516737846,0.8266101728659123,0.018805602170073994,9.999999999992654e-07,1.2426516376641648,1.2426516376631518,1.2426516376621346,1.2426516376610475,1.242651637659843,1.2426516376584713,1.2426516376568653,1.2426516376549301,1.2426516376525163,1.2426516376493772,1.2426516376450694,1.2426516376387085,1.2426516376282324,1.2426516376074543,1.2426516375454515
2,0.027539290208829545,0.007057385435253243,0.902958519058302,0.018437225350138,0.0002009799999999999,1.2430995971752328,1.2430995091949033,1.2430994062564515,1.2430993335886762,1.2430992830159997,1.2430992469258022,1.2430992201822477,1.2430991995527787,1.243099183000527,1.2430991691980338,1.2430991572206853,1.2430991463283998,1.2430991357145962,1.2430991238389497,1.2430991041402564
3,0.02835664243841354,0.0070483543392959695,0.005269651068374515,0.018805910166559074,0.0004009599999999988,1.2439939415514356,1.243993759833477,1.2439935005025857,1.2439933442519628,1.2439932514769256,1.243993194158272,1.2439931563115654,1.243993129202138,1.2439931080702333,1.2439930902588585,1.2439930741614627,1.2439930585414736,1.2439930417943799,1.2439930199826759,1.2439929740914275
4,0.028984514238627385,0.007034825282632914,0.00556599092669785,0.018915405022318223,0.0006009399999999995,1.2453349197984904,1.2453355097896495,1.245335512151368,1.2453354882879009,1.245335494556272,1.245335523287362,1.2453355626795708,1.245335605015485,1.2453356461399607,1.245335684012434,1.2453357175787856,1.2453357458740324,1.2453357667943004,1.2453357733301205,1.245335728340895
5,0.028216261658557125,0.007016843974037238,0.0058662728406488895,0.018744826795205453,0.0008009199999999984,1.2471235418702011,1.2471240927724836,1.2471244491001188,1.2471247254449238,1.2471249840306398,1.2471252266695343,1.2471254470339777,1.2471256414058842,1.2471258089988904,1.247125950663085,1.247126067716351,1.247126160872928,1.2471262284517204,1.2471262602679787,1.2471261958092899
6,0.02742797666624086,0.006994474896208292,0.005408660974353552,0.018667070218476477,0.001000899999999999,1.2493602802964143,1.2493608139102128,1.2493612683453306,1.2493614763605623,1.2493615849977844,1.249361630562028,1.2493616215176202,1.2493615621353353,1.2493614568095746,1.2493613100319563,1.2493611256361308,1.2493609057353368,1.249360648344782,1.2493603383977832,1.2493598850777778
7,0.028081734851254366,0.00696773965279261,0.005739651853218675,0.018979799924182576,0.0012008799999999997,1.2520489899854028,1.2520481838003852,1.2520484012110373,1.2520483794041546,1.2520482218429712,1.2520479672116704,1.2520476264147908,1.252047206430669,1.2520467146143603,1.2520461582953184,1.2520455436748505,1.2520448743622035,1.2520441480743099,1.252043344070079,1.2520423353287864
8,0.027539787824858115,0.006936715629582871,0.005509042181074619,0.01854262682362443,0.0014008600000000003,1.2551867837983837,1.2551840383035748,1.2551843048080704,1.2551843470452873,1.2551841456682697,1.2551837478116719,1.2551831803040505,1.2551824639900557,1.2551816172142936,1.2551806557175242,1.2551795919149054,1.2551784335363059,1.2551771796221958,1.2551758040024148,1.2551741381775623
9,0.024313871943632017,0.006901774808864009,0.0053338909056037664,0.017192637676279834,0.0016008399999999992,1.258764735026713,1.2587562444627973,1.2587524364353513,1.258748853111858,1.2587453611722703,1.2587419420964576,1.2587385668710032,1.2587352140295558,1.2587318706193218,1.2587285287689767,1.258725182362475,1.2587218236347406,1.258718436867796,1.2587149762777003,1.258711214335067
10,0.0261161380914419,0.006862798055079662,0.005458681145682931,0.017921666978201137,0.0018008199999999981,1.2627926398415872,1.2627751692866092,1.2627654000584032,1.2627568453112639,1.2627489973998296,1.2627416553235873,1.2627346806131576,1.2627279817290349,1.262721497603575,1.2627151850261173,1.2627090103148932,1.2627029427739742,1.2626969454172448,1.2626909463220648,1.262684647612919
11,0.02696281927214408,0.006819787552007973,0.005481761181727052,0.0180747781585539,0.0020007999999999988,1.2672721704348768,1.2672465956134622,1.2672309392900833,1.2672171983062885,1.2672047178853432,1.2671931741922815,1.2671823370757924,1.2671720508478073,1.2671622083399223,1.2671527314358948,1.2671435585208162,1.2671346350787702,1.267125901450529,1.2671172570961138,1.2671083256947648
12,0.027476366117961254,0.006772818985629773,0.005516530945897102,0.018416788884734667,0.0022007799999999994,1.2722141600857948,1.2721760696930664,1.2721529890605758,1.2721331606025286,1.2721154752285415,1.2720993532362759,1.2720843981915828,1.2720703449375679,1.272057012200833,1.272044269649496,1.2720320170584087,1.2720201694781739,1.2720086402971047,1.271997296776854,1.2719856760003116
13,0.02824718421433249,0.006721887048808347,0.005484290886670351,0.018467193244204483,0.002400759999999999,1.2776190415957585,1.2775667728368738,1.2775378796459278,1.2775135805557316,1.2774921344758938,1.277472741664506,1.277454872828224,1.2774381745244694,1.2774224050694702,1.2774073913982518,1.2773930016598793,1.2773791258277547,1.2773656544202732,1.2773524249520147,1.2773388842538171
14,0.028982212421032834,0.006667020699253329,0.005368081154301763,0.01866602329923358,0.00260074,1.2834906845433267,1.2834270329483721,1.28339480266527,1.2833681089857523,1.283344856411508,1.2833240738242215,1.2833050981613103,1.2832874818324145,1.283270920511845,1.2832551999361779,1.2832401605724326,1.283225672421565,1.2832116084285843,1.2831977807025299,1.2831835442724357
15,0.025727067794669902,0.006608692805727342,0.005264170002192259,0.01769991671058496,0.0028007199999999996,1.28981473481099,1.2897418682529254,1.2897062391446454,1.2896759225113563,1.289649166849302,1.2896251014610862,1.2896030441003383,1.2895825055054855,1.2895631447839746,1.2895447203439978,1.2895270525897382,1.2895099955705516,1.289493406263344,1.289477070630972,1.2894602444968384
16,0.02585108397136748,0.006547146832965838,0.005383440991863608,0.017141917152996667,0.0030007000000000002,1.2965854834401602,1.2965006541983652,1.2964573606316283,1.2964203442929956,1.2963879546221446,1.2963591187789096,1.2963329324039248,1.2963087345498787,1.2962860629071964,1.2962645915135964,1.2962440811941722,1.2962243418579877,1.296205193702932,1.2961863800276494,1.2961670388088091
17,0.02862443178392069,0.006482043041809614,0.005361540941521525,0.018604697401267536,0.00320068,1.3038406695687899,1.3037427815780136,1.3036923063054775,1.303649297124222,1.3036121026648504,1.3035793921942422,1.3035500000394338,1.303523071168272,1.303498010829403,1.3034744041760837,1.3034519513302198,1.303430418500168,1.3034095899720957,1.3033891664577903,1.3033681620888538
18,0.025168697212991448,0.006414125365129832,0.005327931139618158,0.016748312888848465,0.0034006600000000007,1.3115424482895355,1.3114159386385842,1.3113530901096506,1.3113013404803202,1.3112577093341997,1.311220127908286,1.3111869349074825,1.3111569474467102,1.3111293539300675,1.311103593739149,1.311079266198252,1.3110560646033185,1.3110337153417002,1.3110118588649764,1.3109893656883482
19,0.028428301976533638,0.006342954016109353,0.005348991136997938,0.018379451422489746,0.0036006399999999996,1.3197373389311517,1.319577229511148,1.3195018963664455,1.3194417039676016,1.3193920321189359,1.319350053978759,1.3193136012331186,1.319281152316221,1.3192516712036615,1.3192244470507237,1.3191989760172589,1.3191748772325762,1.3191518182478181,1.3191293775263697,1.3191062739905697
20,0.02835001029439714,0.006268633521516416,0.00526439119130373,0.01853093680402518,0.0038006199999999993,1.328430402601176,1.3282385343876564,1.3281524223709955,1.3280840126439601,1.328028096607497,1.3279814112040276,1.3279413708945698,1.3279061367327525,1.3278744509391425,1.3278454511833506,1.3278185291374733,1.3277932290177648,1.3277691590595957,1.3277458345166728,1.3277218152063524
21,0.026049391629285646,0.0061918688946425975,0.005445710849016905,0.0172535862979107,0.0040006,1.3375946473336704,1.3373567732230276,1.3372522373333517,1.337170490158454,1.3371046781502713,1.3370505577595673,1.3370048042246412,1.3369650639929893,1.336929733546915,1.3368977189339688,1.3368682540558772,1.336840771772427,1.3368147952425444,1.3367897570155118,1.33676403707436
22,0.026882407373199465,0.006112502307685496,0.005343391094356775,0.01779696888519459,0.004200579999999999,1.347248883407592,1.3469598081154333,1.3468351548017088,1.3467384925842523,1.3466614461934316,1.3465987199988303,1.3465461864405832,1.3465009407076693,1.3464610135418495,1.3464250679086103,1.3463921726873347,1.3463616441707138,1.3463329160644377,1.3463053333922121,1.3462770853070123
23,0.026504645900222612,0.0060308529784061865,0.005466011818498373,0.017188674784044778,0.0044005599999999995,1.3573766577998867,1.3570281360372394,1.356880545645199,1.3567675207313317,1.3566784896546784,1.3566067525466177,1.3565472082280385,1.3564963182630565,1.356451707904071,1.3564117781106315,1.356375424085189,1.3563418418815625,1.3563103742250526,1.3562802770926399,1.3562495410746376
24,0.026306010312543628,0.005947214833800542,0.005361150950193405,0.01700568551029103,0.004600539999999999,1.3679854198524248,1.367554797875933,1.367377458285279,1.3672437978204226,1.367139928031424,1.36705728246139,1.3669895029949337,1.3669322319719932,1.3668825639088067,1.36683855098416,1.3667988530693649,1.3667625010881812,1.3667287131815262,1.3666966297296534,1.366664015417307
