iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,beta0,beta1,beta2
0,10.40592470921716,0.0513697654051916,0.2244459170033224,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,0.0,0.2817535251253208,0.43404278278030195
1,10.40592470921716,0.05136980156525363,0.33881616697181016,19.699226865138705,9.999999999999972e-07,1.2500022360697163,1.2499977639322697,1.2499977639322686,1.0000003294506457e-06,0.2817525251249861,0.43404278278030195
2,10.405924642624662,0.05136990955562514,0.2951295839739032,19.79886813183879,2.980000000000002e-06,1.2500088986708122,1.2499911013639795,1.2499911013643772,3.970494548851326e-06,0.28174954552733533,0.43404278278030195
3,10.405924484982933,0.05137008873431877,0.002588084025774151,19.79862817812703,4.960000000000007e-06,1.2500199877313063,1.2499800124599543,1.2499800124637148,8.93442209653984e-06,0.28174458639090744,0.43404278278030195
4,10.405924132076573,0.05137033894434028,0.0024490829673595726,19.79822743143896,6.939999999999998e-06,1.2500355033343706,1.2499644973117972,1.2499644973286772,1.5896995909951815e-05,0.28173764773205606,0.43404278278030195
5,10.40592355918377,0.051370660126331534,0.002226666023489088,19.797667891151235,8.919999999999989e-06,1.2500554457183701,1.2499445559560487,1.249944556008866,2.4859756580034876e-05,0.28172872953358374,0.43404278278030195
6,10.405922757703657,0.05137105224898426,0.002098167024087161,19.79694613623397,1.0899999999999994e-05,1.2500798152233779,1.2499201884409563,1.249920188573858,3.582302478651473e-05,0.2817178317751151,0.43404278278030195
7,10.405921723935549,0.051371515288277485,0.0021893330267630517,19.796066737017608,1.2879999999999999e-05,1.250108612275808,1.2498913948637331,1.24989139515251,4.878660436584219e-05,0.28170495445027005,0.43404278278030195
8,10.40592045577245,0.051372049220492357,0.002064207976218313,19.79502596916964,1.4860000000000003e-05,1.2501418374495488,1.2498581753231157,1.2498581758872913,6.375007669497821e-05,0.28169009754595087,0.43404278278030195
9,10.405918951423804,0.05137265401829319,0.0021413330105133355,19.793823910756785,1.6840000000000008e-05,1.2501794914632762,1.2498205299358063,1.2498205309526618,8.071291731950034e-05,0.2816732610501899,0.43404278278030195
10,10.40591720881338,0.05137332964845689,0.002165666955988854,19.792467050724103,1.8819999999999986e-05,1.2502215752067805,1.2497784588361103,1.249778460557421,9.967456301376942e-05,0.28165444495247133,0.43404278278030195
11,10.405915225194024,0.05137407607096796,0.0021004999871365726,19.790945649496383,2.079999999999999e-05,1.2502680897386478,1.2497319621756526,1.2497319649452574,0.00012063444555417995,0.28163364924407475,0.43404278278030195
12,10.405912997005414,0.051374893238017263,0.002257457992527634,19.789266524980984,2.2779999999999995e-05,1.2503190363342507,1.2496810401068261,1.249681044380501,0.00014359202656277678,0.28161087391112793,0.43404278278030195
13,10.405910519647696,0.051375781092680664,0.002202667004894465,19.78743047194542,2.476e-05,1.2503744164455421,1.2496256928305995,1.2496256991982437,0.0001685467903436199,0.2815861189564264,0.43404278278030195
14,10.405907787396298,0.05137673956898827,0.002083958010189235,19.78542941317095,2.6740000000000005e-05,1.2504342317418173,1.2495659205644463,1.249565929771978,0.00019549826949649397,0.28155938438551,0.43404278278030195
15,10.405904793317562,0.051377768591791335,0.00226341700181365,19.78326980879233,2.8719999999999996e-05,1.2504984841649731,1.2495017235089838,1.2495017364828673,0.0002244460705432446,0.28153067019214084,0.43404278278030195
16,10.405901529155944,0.05137886807607805,0.002242624992504716,19.780954894336315,3.07e-05,1.250567175900647,1.2494331018782492,1.2494331197542201,0.0002553898640884284,0.2814999763722217,0.43404278278030195
17,10.405897985302735,0.05138003792582019,0.002176125010009855,19.778479287460403,3.2680000000000006e-05,1.2506403093675509,1.249360055934138,1.2493600800836548,0.00028832937882219067,0.2814673029395588,0.43404278278030195
18,10.405894150688058,0.05138127803463122,0.0020526250009424984,19.775844767105056,3.466000000000001e-05,1.2507178872699478,1.2492825859359262,1.249282617995806,0.0003232644265548575,0.28143264990361844,0.43404278278030195
19,10.40589001275627,0.05138258828499437,0.002111125038936734,19.77305141578461,3.664e-05,1.2507999126011473,1.2492006921571104,1.2492007340591178,0.00036019490124428644,0.28139601727737207,0.43404278278030195
20,10.405885557374638,0.05138396854857449,0.001993332989513874,19.770098868771903,3.8620000000000006e-05,1.2508863886292965,1.2491143748830555,1.2491144288869584,0.00039912077676372657,0.28135740507653473,0.43404278278030195
21,10.405880768892148,0.051385418685357585,0.0020843329839408398,19.766988226530675,4.0600000000000004e-05,1.2509773189328885,1.2490236344125512,1.249023703138174,0.00044004211627429507,0.2813168133205303,0.43404278278030195
22,10.405875629985443,0.05138693854391454,0.002144667028915137,19.763717984409855,4.2579999999999996e-05,1.251072707388548,1.2489284710563953,1.2489285575175795,0.00048295906991905615,0.28127424203210427,0.43404278278030195
23,10.405870121705803,0.051388527961025256,0.002320249972399324,19.760292190219197,4.4559999999999993e-05,1.2511725582017683,1.2488288851285205,1.2488289927694964,0.0005278718838489283,0.281229691233581,0.43404278278030195
24,10.405864223388743,0.051390186761703364,0.002139875025022775,19.756706015671682,4.654e-05,1.2512768758896333,1.2487248769546189,1.2487250096850833,0.0005747808950732451,0.28118316095092744,0.43404278278030195
25,10.405857912687946,0.0513919147581693,0.0020528329769149423,19.752963653327953,4.8519999999999996e-05,1.251385665270939,1.2486164469042256,1.2486166091362951,0.0006236865218972237,0.28113465122829456,0.43404278278030195
