iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9
0,0.03882664886017235,0.0031301160151349433,6.918443349190056,,,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081
1,0.040749900445454394,0.0031300814240008412,2.75666965986602,0.028228599584098235,9.999999999992654e-07,1.8873510883582945,1.8873510883573275,1.88735108835607,1.8873510883541678,1.8873510883510667,1.8873510883456655,1.8873510883354239,1.8873510883132427,1.8873510882514462,1.887351087891062,1.000239748680796e-06,0.2817545253644844,0.43404378301930985,0.5310648056431978,0.5987795942942555,0.6489243263597354,0.6876468542462095,0.7185008536909674,0.743692046824407,0.7646647176173081
2,0.04230354965737002,0.0031231268746397477,2.6735234369989485,0.029401052278875663,0.0002009799999999999,1.8879036410070145,1.8879038881044086,1.8879039562413078,1.8879040101288025,1.8879040461883112,1.88790406537165,1.8879040705247878,1.8879040617583842,1.8879040293667713,1.8879039223132268,0.0002020955376474544,0.2819557103750211,0.43424498901943825,0.531266028087256,0.5989808284241255,0.6491255678023423,0.6878480993672682,0.7187020994902988,0.743893289489816,0.7646647176173081
3,0.04002745347279966,0.0031093104136617803,0.038360365899279714,0.028049061996223982,0.0004009599999999988,1.8890050178251059,1.8890055460219084,1.889005724071002,1.88900568668814,1.8890054880747313,1.8890051277495155,1.8890045722678883,1.8890037535336592,1.8890025627490117,1.8890009440547444,0.0006027787809972182,0.28235651062378664,0.43464579299828665,0.5316668001621122,0.5993815386170496,0.6495261876211827,0.6882485992823794,0.719102448132852,0.7442934545577675,0.7646647176173081
4,0.03701415960123143,0.0030888662968444275,0.03757220692932606,0.026361777194225028,0.0006009399999999995,1.8906527535593747,1.8906514448758176,1.8906490513464762,1.8906460049968334,1.8906425701545706,1.8906388464650523,1.8906348187347708,1.8906303312630246,1.8906250494811343,1.8906188496898237,0.0012017891202329295,0.28295481875446427,0.4352431817306615,0.5322632149609372,0.5999769530043284,0.6501206007209338,0.6888420342092524,0.7196949512080093,0.7448850972562823,0.7646647176173081
5,0.04158726915281708,0.0030616227746436053,0.03758878191001713,0.028799647025520236,0.0008009199999999984,1.8928532585904925,1.892850757653274,1.8928464170308272,1.8928407661187074,1.8928343566145018,1.892827454161507,1.8928201017340076,1.8928120871357332,1.8928028893426163,1.8927923169129122,0.0020015270742086352,0.2837541420671882,0.4360417660740259,0.5330609627514051,0.6007738017467699,0.6509165250145846,0.6896370404912958,0.7204890742868477,0.7456784004345861,0.7646647176173081
6,0.0405439158118194,0.003027749135827181,0.03774158610031009,0.028450329450280972,0.001000899999999999,1.8956074242773655,1.895603126902787,1.8955964568152572,1.895587644761797,1.8955774955271993,1.895566422801182,1.8955545027816756,1.8955414156258525,1.8955263761064614,1.8955092357623538,0.0030018117353364324,0.28475395813087817,0.4370406883570799,0.5340588955294303,0.6017706499840573,0.6519122240964546,0.6906315573443583,0.7214824070716935,0.7466705834344652,0.7646647176173081
7,0.03382284876122567,0.0029880803809959563,0.037828836124390364,0.0242772086535122,0.0012008799999999997,1.8988953747991475,1.8988825951958115,1.8988652302575553,1.8988442222340913,1.898820942279915,1.8987962802563434,1.8987706549547718,1.8987438149199742,1.8987146375063622,1.898683003499339,0.004194072788488493,0.2859434307445619,0.43822625175089275,0.5352404667776542,0.6029481378065559,0.6530856362133505,0.6918010333055412,0.7226482365120753,0.7478332278142602,0.7646647176173081
8,0.03673005617281614,0.002942406744411017,0.03709657001309097,0.025605936722919012,0.0014008600000000003,1.9027283945477225,1.9026984850504638,1.9026664897638021,1.9026299680650924,1.9025905940686292,1.9025497256498807,1.902508309088442,1.9024664815881256,1.9024231107492044,1.9023777702033218,0.005582411459305644,0.287326182741427,0.4396036046895718,0.5366126577321034,0.6043152334546577,0.6544477685508268,0.6931584910889269,0.7240015199265701,0.7491830846474443,0.7646647176173081
9,0.034397370109284515,0.0028912321161979476,0.03765256004408002,0.02455793879021411,0.0016008399999999992,1.9071010003195308,1.9070427273086912,1.9069880372072974,1.906928104427479,1.9068642542342003,1.9067982463295174,1.906731813198537,1.9066659068040654,1.906599738471123,1.9065328576901646,0.007163927616920951,0.28889861204469774,0.4411677221323615,0.5381689382348585,0.6058637498331784,0.6559886353862577,0.6946920506490726,0.7255284669986413,0.7507045538582255,0.7646647176173081
