iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
30,3.236489291654199,0.008911930345025668,0.017171874991618097,40.77398412897103,0.0005804199999999999,1.269393951504043,1.2304982519958003,1.230649545632269,1.2694250463414893,1.2305778626115627,1.2697467252643078,1.230634604277994,1.2307510644335062,1.2306015995237287,1.2696066250854323,1.2304554183098162,1.230648009555291,1.2304718389961544
31,3.237311770758865,0.008917966448034723,0.016978750005364418,40.63993708144379,0.0006004,1.2707152296567705,1.2291532285223872,1.2293307425814712,1.270750905563477,1.229246721601272,1.2711291300013117,1.2293135060030256,1.229449984524001,1.2292745685842832,1.2709646974214879,1.2291036549658831,1.2293289703521733,1.2291225898743596
32,3.238161570385686,0.00892419806194737,0.017335457960143685,40.501897245866985,0.00062038,1.2720780905679574,1.2277628955835889,1.2279700346492992,1.272118712309903,1.2278720956003557,1.2725610379689514,1.2279502714403372,1.2281093316403031,1.2279045792672163,1.2723691018981107,1.2277058709142865,1.2279680065322316,1.2277275627879098
33,3.239038607640703,0.008930624699419895,0.01708379201591015,40.35990065521493,0.00064036,1.2734822377937423,1.226327169916456,1.2265676366570564,1.2735281457647658,1.226454065724809,1.2740428386955012,1.2265451070117672,1.2267295312712883,1.2264917552182506,1.2738199487472668,1.226261952615957,1.226565333880539,1.2262866478777632
34,3.239942799541666,0.008937245863869731,0.017160416988190264,40.21400854662895,0.00066034,1.274927360517661,1.2248459629698376,1.2251237712591776,1.2749788596749672,1.2249927158521035,1.2755749371238547,1.2250982281140133,1.2253110281174646,1.2250362236838,1.2753173512829012,1.22477178466731,1.225121176921479,1.2247997307775607
35,3.2408740635710833,0.008944061045870692,0.017048125038854778,40.06424792990577,0.0006803200000000001,1.2764131388538922,1.2233191809683415,1.223638668881735,1.276470480916877,1.223488132632666,1.2771577533817902,1.2236098591503841,1.2238542854325247,1.22353811497836,1.2768614259025213,1.2232352504092388,1.223635768631378,1.2232666926967601
36,3.2418323166721463,0.008951069729155903,0.017474584048613906,39.91065927969541,0.0007003,1.2779392381613979,1.2217467249696452,1.2221125677937072,1.2780026080225582,1.2219404056279932,1.2787917226255057,1.2220802337829417,1.2223597851278902,1.2219975624372257,1.2784522920909214,1.2216522326728925,1.2221093503415585,1.2216874107466902
37,3.242817477074006,0.0089582713895753,0.01723341702017933,39.753276692810175,0.00072028,1.2795053140814276,1.2201284903432652,1.2205457132192639,1.2795748104630564,1.220349626813943,1.2804772954392085,1.2205095941652677,1.2208280276562675,1.220414701577924,1.2800900730495117,1.2200226134447605,1.2205421710175928,1.220061757524548
38,3.24382946373179,0.00896566549060319,0.01697900000726804,39.592145360837065,0.00074026,1.2811110121978995,1.218464367724172,1.2189383579696915,1.2811866261276856,1.2187158914943284,1.2822149367048716,1.2188981917882127,1.2192595332502572,1.2187896704310897,1.2817748950676644,1.218346276010105,1.2189344884301467,1.2183896021435006
39,3.244868195914022,0.008973251490777259,0.017159792012535036,39.42729850118926,0.00076024,1.2827559673553381,1.2167542423246207,1.2172907619716076,1.28283756039211,1.217039297540211,1.284005126374341,1.2172462867925826,1.2176548407319636,1.217122608503424,1.283506888379981,1.2166231036215427,1.2172865679100489,1.2166708096598253
40,3.245933594615892,0.008981028839314285,0.017344374966342002,39.258768732387026,0.0007802200000000001,1.2844398077559558,1.2149979940771642,1.2156031919149042,1.28452708431681,1.215319945537189,1.2858483590231171,1.2155541478060417,1.2160145081719185,1.2154136562580484,1.285286187470684,1.2148529811372755,1.2155986823464624,1.2149052412925845
41,3.2470255816909885,0.00898899697934897,0.017390958033502102,39.08659776515375,0.0008002,1.2861621515810857,1.2131954977771584,1.213875921353302,1.2862546326055087,1.2135579390616527,1.2877451437201766,1.2138220521577616,1.2143391134334682,1.213662954965843,1.2871129307550078,1.2130357954773316,1.213871112994304,1.2130927548191723
42,3.2481440810386704,0.008997155345716143,0.017237790976651013,38.910821194263015,0.00082018,1.28792261112161,1.2113466233195753,1.2121092303506913,1.288019602135455,1.2117533845680426,1.2896960038749739,1.212050285719059,1.2126292544454327,1.2118706460118875,1.2889872615517395,1.2111714357827632,1.21210414819115,1.2112332045886771
43,3.2492890178841285,0.009005503364175323,0.016996667021885514,38.731473493156415,0.00084016,1.2897207956768457,1.2094512357867868,1.2103034054296546,1.2898213493835884,1.209906391537325,1.2917014768571413,1.2102391428884836,1.210885548996393,1.2100368702443554,1.2909093280455113,1.2092597940400012,1.210298083570667,1.2093264417155525
44,3.2504603186749432,0.0090140404546709,0.017152250045910478,38.548600556602686,0.00086014,1.291556310293353,1.2075091947842018,1.2084587392226103,1.291659189387738,1.208017071983439,1.2937621145773839,1.2083889261171674,1.2091086361874415,1.2081617673346658,1.2928792838566718,1.2073007650655438,1.2084532213984562,1.2073723136704748
45,3.2516579764137106,0.009022766093490038,0.017179666960146278,38.362456558572504,0.00088012,1.2934286844406826,1.2055204199402285,1.206575554269301,1.2935324184471841,1.206085541449277,1.295878453739069,1.2064999412175648,1.2072992176749398,1.2062454463294972,1.294897309158681,1.20529418060446,1.206569867068309,1.2053706320649067
46,3.2528818624942417,0.009031679749933186,0.0171148749650456,38.172953918721184,0.0009001,1.2953374475406914,1.203484824658407,1.204654178466495,1.2954402876712827,1.204111918067495,1.2980510456864165,1.204572501512665,1.205458016902554,1.204288012705854,1.2969635905469306,1.2032398778319784,1.204648332964186,1.203321205412221
47,3.2541319082704145,0.009040780879618788,0.016910791979171336,37.98014633314249,0.0009200800000000001,1.2972821361022941,1.2014023152124833,1.2026949446178168,1.297381999283407,1.2020963230909425,1.3002804560726144,1.202606928405833,1.203585778757993,1.2022895686736235,1.2990783208438903,1.2011377019515557,1.2026889376745282,1.2012238406589044
48,3.2554080478245018,0.009050068930151365,0.016873457992915064,37.784071378369696,0.0009400599999999999,1.2992622896245787,1.1992727907661183,1.2006981904050371,1.2993567047233439,1.2000388807803684,1.302567265093143,1.2006035511483575,1.2016832696621382,1.2002502128471406,1.3012416989347653,1.1989875065836209,1.2006920065368998,1.199078343269508
49,3.2567102178546556,0.009059543332051561,0.01718841603724286,37.584797817319384,0.00096004,1.3012774589956382,1.197096143859947,1.198664257827527,1.3013635019686494,1.1979397185591565,1.3049120667330645,1.1985627067892295,1.1997512789028142,1.1981700392416417,1.3034539308198532,1.1967891544877318,1.1986578725461117,1.1968845172701885
50,3.2580383556784707,0.009069203509462177,0.016855375026352704,37.38235321828497,0.00098002,1.3033272030624141,1.194872259989808,1.1965934924814672,1.3034014340106448,1.1957989666570927,1.3073154693290758,1.1964847397215264,1.197790618125602,1.1960491364012962,1.3057152292872776,1.1945425174083226,1.1965868738274101,1.1946421650766121
51,3.259392401505098,0.00907904887026837,0.016833000001497567,37.176824374157796,0.001,1.3054110947483193,1.1926010191329728,1.194486244579045,1.3054694850379727,1.1936167585021829,1.3097780944345563,1.1943700020786692,1.1958021228882119,1.1938875867600858,1.3080258156397633,1.192247476689225,1.1944793546154686,1.192351087893558
52,3.2607722964198906,0.009088882401075016,0.027247416030149907,36.96822998727666,0.0009999878275373446,1.30748719073814,1.1903277230462397,1.1923848606305412,1.3075254570444486,1.1914367931923604,1.312251112752095,1.192260997132684,1.1938261459873933,1.1917286090154973,1.310339638174305,1.1899498383004556,1.1923776642582324,1.190056930473772
53,3.262150468572482,0.00909870407008729,0.01744299998972565,36.76095026572447,0.0009999513107426476,1.3095553539827958,1.1880523545080584,1.190289460913666,1.3095686816690544,1.1892591312828265,1.3147346064917063,1.1901578642486963,1.1918630379696227,1.1895721831925532,1.3126566969026041,1.1876496344595788,1.1902819184777786,1.1877596469313472
54,3.263526963556442,0.009108513884786482,0.017270458047278225,36.554881380236246,0.0009998904513956854,1.3116154602734624,1.1857748920849722,1.1882001508714146,1.3115985143712439,1.1870838325430597,1.3172286326051028,1.1880607293933494,1.1899131122564837,1.187418289999441,1.3149769859779008,1.1853469199512106,1.1881922152551618,1.1854592106647257
55,3.2649018368929705,0.009118311770396726,0.017046416003722697,36.349884509090195,0.000999805252462657,1.3136674657568506,1.1834953363970095,1.1861170230456182,1.3136143224781183,1.1849109564458093,1.3197332230761245,1.1859697038432637,1.1879766683757047,1.1852668992668616,1.3173004991974637,1.1830417686007475,1.1861086511471322,1.1831556151190745
56,3.2662751251557607,0.009128097643351497,0.017230583005584776,36.14612565991172,0.0009996957180960385,1.3157113577877448,1.1812136961552844,1.1840401576090749,1.3156154894908278,1.1827405615825708,1.3222483881810245,1.1838848906273771,1.1860539835774564,1.1831179772287086,1.3196272278061116,1.1807342723646674,1.1840313111903578,1.1808488686993959
57,3.267646862995985,0.009137871411317128,0.01684004202252254,35.943595978439724,0.0009995618536343797,1.317747156090528,1.1789299877966706,1.1819696240981457,1.3176014119253494,1.1805727059460802,1.324774118128524,1.181806385452644,1.1841453156416846,1.180971487133982,1.3219571601473816,1.1784245383151066,1.1819602671816625,1.1785389937402924
58,3.269017082500198,0.009147632958126076,0.016797624994069338,35.74230681805634,0.0009994036656020464,1.3197749207194407,1.1766442365123502,1.1799054828757698,1.3195714978660313,1.1784074469989665,1.3273103847380558,1.17973427597479,1.1822509055450765,1.1788273890180643,1.3242902829745058,1.1761126837346672,1.179895585643464,1.1762260235386446
59,3.2703858096491945,0.009157382171432976,0.01713995903264731,35.54224903080176,0.0009992211617088995,1.3217947277691369,1.1743564721265178,1.1778477845932405,1.3215251664928487,1.1762448416522115,1.329857144919309,1.1776686436528823,1.1803709775948912,1.176685641250773,1.326626579487614,1.1737988412856106,1.1778373202772556,1.173910004555502
60,3.2717530716941847,0.00916711891401354,0.016790791996754706,35.34348507778137,0.0009990143508499217,1.323806692716977,1.1720667318311377,1.1757965717955132,1.3234618452706757,1.1740849460677023,1.3324143407827969,1.1756095646508604,1.1785057438005686,1.1745462004451683,1.328966030506005,1.1714831501572593,1.1757855198547995,1.1715909915528075
61,3.2731188891318697,0.009176843042602916,0.017128541017882526,35.14599746466179,0.0009987832431047822,1.32581095012576,1.1697750581475368,1.1737518806333078,1.3253809687218066,1.1719278161378675,1.334981901219909,1.1735571100660653,1.1766554036654722,1.1724090222512757,1.3313086138113817,1.169165760672608,1.173740224688334,1.1692690500102352
62,3.2744832812882825,0.009186554401312805,0.017052625014912337,34.94982815413944,0.0009985278497373468,1.327807657274414,1.1674814989007716,1.1717137406112677,1.3272819774058071,1.1697735072352218,1.3375597434100959,1.1715113472475034,1.1748201474577136,1.1702740616246745,1.3336543038293212,1.1668468321067467,1.1717014678970736,1.166944254900628
63,3.2758462645743545,0.009196252816968514,0.017281207954511046,34.754984574716914,0.0009982481831951274,1.3297969960764262,1.1651861060559323,1.1696821755000186,1.3291643165192184,1.167622073874462,1.3401477739101422,1.1694723398378106,1.1730001559500385,1.1681412721235584,1.3360030714001008,1.1645265368716027,1.1696692734124292,1.1646166929950998
64,3.277207851961962,0.009205938063607345,0.015894292038865387,34.5613502674641,0.0009979442571086772,1.331779222186797,1.162888951375568,1.167657207193903,1.3310274311451602,1.1654735713687685,1.3427458899933484,1.1674401436774229,1.1711956148154061,1.1660106125365546,1.33835489248591,1.16220499370142,1.167643698922431,1.1622864199681515
65,3.2785680348284196,0.009215610039506607,0.017033624986652285,34.36918724156143,0.0009976160862909245,1.333754513822423,1.1605900902881157,1.165638850524813,1.3328707811898686,1.163328053995863,1.3453539805730064,1.1654148172955496,1.1694066802247658,1.1638820417391766,1.3407097297951682,1.1598823607923539,1.1656247600294132,1.1599535165405326
66,3.2799268372413093,0.009225268543328287,0.017095583956688643,34.178330376862846,0.0009972636867364526,1.3357231058106622,1.158289586581641,1.1636271148553117,1.3346938242796156,1.1611855749164774,1.3479719263132386,1.1633964156615786,1.1676335125781083,1.1617555151122463,1.3430675446835785,1.1575588270160129,1.1636124640955088,1.1576180899528206
67,3.281284265139982,0.009234913376177954,0.017243625014089048,33.9888102941101,0.000996887075620718,1.3376852490072106,1.155987510141328,1.1616220071758556,1.336496018631615,1.1590461870653717,1.3505996009715036,1.1613849923088317,1.165876265632991,1.1596309903351276,1.345428295470464,1.1552345719686061,1.161606820091251,1.1552802446833055
68,3.282640322567848,0.00924454433822412,0.01692441600607708,33.80062809666921,0.0009964862712992153,1.3396412043354042,1.1536839346700414,1.1596235307318414,1.3382768258834765,1.1569099430645544,1.3532368721529104,1.159380598768315,1.1641350901731196,1.1575084274677128,1.3477919373580898,1.1529097732418097,1.1596078348587844,1.1529400865114907
69,3.283995000884825,0.009254161228490395,0.01697570801479742,33.61374085103907,0.0009960612933065818,1.3415912476406155,1.1513789375933678,1.1576316871320753,1.3400357069297273,1.1547768951794546,1.3558835992326366,1.1573832868612108,1.1624101313897257,1.1553877845960727,1.3501584255689227,1.1505846074291268,1.1576155119426557,1.1505977230649898
70,3.285348299397142,0.00926376385511989,0.01707537501351908,33.42813687238205,0.000995612162355645,1.3435356500902649,1.149072600369076,1.1556464793972927,1.3417721222424637,1.1526470950803411,1.3585396353954204,1.1553931085601323,1.1607015401983654,1.1532690196243962,1.3525277136557352,1.148259248271674,1.155629850745212,1.1482532622633614
71,3.286700236706082,0.009273352019508217,0.017138791037723422,33.24387174505052,0.0009951389003364144,1.345474695729389,1.146765006867636,1.153667906707095,1.343485533358867,1.1505205940466467,1.3612048297731931,1.1534101148906375,1.15900946186526,1.1511520935788515,1.3548997515277754,1.1459338699580635,1.153650849472224,1.1459068159208
72,3.288050813745373,0.009282925530000619,0.01731341698905453,33.06093704575945,0.0009946415303150127,1.3474086708823914,1.1444562434724983,1.1516959663239208,1.345175402807066,1.1483974429853678,1.3638790280613797,1.1514343562009128,1.1573340375546288,1.149036971289116,1.357274484528197,1.1436086453009748,1.1516785023382403,1.1435584986467884
73,3.28940003231754,0.009292484190964723,0.01713512500282377,32.87931934101898,0.0009941200765325531,1.3493378675687757,1.1421463988117895,1.1497306536254004,1.3468411935424178,1.146277692668815,1.366562072349597,1.1494658828354196,1.1556754062531491,1.14692362130445,1.3596518533629154,1.1412837468076278,1.149712803441236,1.1412084283483326
74,3.290747893355967,0.009302027822334427,0.017017000005580485,32.69901932860539,0.0009935745644039575,1.3512625768060889,1.1398355624539869,1.1477719617477953,1.3484823692746302,1.1441613927586987,1.3692538027346366,1.1475047446731208,1.1540337010107369,1.144812015056706,1.362031795916246,1.138959344663238,1.1477537424411393,1.1388567245639711
75,3.2920943958038964,0.00931155614986158,0.017307791975326836,32.518215714474024,0.0009930050205167172,1.353183069736222,1.1375238905413454,1.145819898317336,1.3500984490033456,1.142048593053616,1.371954031644647,1.145550978758319,1.152409134183526,1.1427020846721148,1.3644142916248079,1.1366355641204646,1.1458012982322943,1.1365034955868152
76,3.2934395108258294,0.00932106883424278,0.017305124958511442,32.337365849747435,0.000992411472629598,1.3550996055691344,1.1352115845900734,1.1438744789508366,1.3516889985066882,1.1399393420485189,1.374662551619488,1.1436046115648604,1.150801972980681,1.140593734757346,1.3667993488890742,1.1343124982017887,1.143855439415222,1.134148840720363
77,3.2947831919533157,0.009330565550290455,0.017204292002134025,32.15804481381064,0.0009917939496712864,1.3570124453643995,1.1328988326959186,1.1419357163118473,1.3532535781213386,1.137833688356963,1.3773791561745694,1.1416656732522013,1.1492124691628,1.1384868849690442,1.3691869626247701,1.13199024952547,1.1419161329810221,1.1317928659699963
78,3.296125394836376,0.009340045991567581,0.01696033397456631,31.980194330740552,0.00099115248173898,1.3589218523439883,1.1305858095770087,1.140003618642636,1.3547917445400794,1.1357316797605395,1.3801036414785108,1.139734196393662,1.147640859474906,1.1363814674281416,1.3715771154631438,1.1296689280294412,1.1399833448575765,1.1294356817737923
79,3.297466081014976,0.009349509876275494,0.01687158294953406,31.803808153835853,0.0009904871000969212,1.3608280837419853,1.1282726784387278,1.1380781910664473,1.3563030490915835,1.1336333639237186,1.382835805409142,1.1378102181610463,1.1460873649250938,1.1342774265804143,1.37396977830483,1.1273486503305221,1.1380570402608328,1.1270774041185612
80,3.298805219619429,0.009358956944211454,0.017204875010065734,31.62881711357318,0.0009897978371748723,1.3627313962554024,1.1259595911508324,1.1361594352928401,1.3577870399117162,1.1315387877048304,1.3855754484413068,1.1358937777261788,1.1445521948093893,1.1321747173007572,1.3763649118639703,1.1250295371195607,1.1361371816268968,1.124718152357677
81,3.300142785594744,0.009368386963648535,0.017338290985208005,31.455225335333033,0.000989084726566536,1.364632032441216,1.1236466900548683,1.134247351650755,1.3592432591523453,1.1294479981116077,1.3883223716956445,1.1339849189080233,1.143035548731381,1.1300733050737628,1.3787624672051406,1.122711713754124,1.1342237311286552,1.1223580503117359
82,3.3014787623440793,0.00937779973262589,0.017411833978258073,31.28299216030864,0.0009883478030279168,1.3665302255332767,1.1213341077793706,1.1323419386138296,1.3606712451341492,1.1273610413395576,1.391076378852634,1.132083688091528,1.141537615837816,1.1279731640519965,1.3811623871916887,1.1203953075070394,1.132316648681958,1.1199972248446137
83,3.3028131409261396,0.009387195080121287,0.017094666021876037,31.112091508959697,0.0009875871024756287,1.3684261936059878,1.119021968266529,1.1304431932667631,1.362070530616333,1.1252779632716872,1.39383727573121,1.130190135288716,1.1400585763102005,1.12587427713589,1.3835646075703225,1.11808044732445,1.1304158944937122,1.1176358061285059
84,3.30414592098645,0.009396572865360707,0.017259499989449978,30.942502679207426,0.0009868026619851435,1.37032014177432,1.1167103878125921,1.128551111344291,1.3634406439668834,1.1231988097322567,1.3966048697086382,1.1283043132667852,1.1385986024607264,1.1237766352018814,1.3859690560767293,1.1157672637405025,1.1285214269012347,1.1152739276152528
85,3.3054771099526383,0.00940593298421954,0.017104749975260347,30.774203910120075,0.000985994519788984,1.372212257503556,1.11439947480088,1.1266656872013807,1.364781108569903,1.1211236257352946,1.3993789701794666,1.1264262785912111,1.137157858934099,1.121680235803841,1.3883756545563473,1.113455887252936,1.1266332037094144,1.112911724940052
86,3.306806724559445,0.009415275365634827,0.017023583000991493,30.607182174384715,0.0009851627152748603,1.3741027112567428,1.1120893309089195,1.1247869147177323,1.366091443071391,1.119052455998029,1.402159388705124,1.124556090254243,1.1357365030830051,1.1195850831849974,1.3907843190592162,1.1111464485065772,1.1247511824509315,1.1105493363512347
