iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2
0,11.205732995378149,0.05723120857124755,0.20503241702681407,,,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,11.205732995378149,0.05723124307219169,0.33342162502231076,17.27003839309505,1.0000000000000006e-06,1.2500022360676906,1.2499977639343038,1.2499977639343018
2,11.205733542414032,0.05723128378307763,0.2913412500056438,17.26999960884326,1.1800000000000006e-06,1.2500048746306671,1.2499951253790766,1.2499951253794361
3,11.205734187896635,0.05723133070378707,0.0025042080087587237,17.269952382031434,1.3600000000000005e-06,1.2500079156908033,1.2499920843352883,1.2499920843368375
4,11.205734931815126,0.05723138383417914,0.0023919999948702753,17.2699005556051,1.5400000000000005e-06,1.2500113592505677,1.2499886408039131,1.2499886408082372
5,11.205735774156343,0.05723144317409342,0.0022130419965833426,17.269840286158004,1.7200000000000005e-06,1.2500152053128637,1.2499847947859468,1.249984794795645
6,11.205736714905237,0.057231508723378365,0.0022838329896330833,17.269771764037344,1.9000000000000004e-06,1.2500194538832006,1.2499805462803915,1.2499805462993177
7,11.205737754044696,0.05723158048179355,0.0022167079732753336,17.269696653993442,2.0800000000000004e-06,1.2500241049638279,1.2499758952902702,1.2499758953239093
8,11.205738891553729,0.05723165844910484,0.0022946660174056888,17.269616526589477,2.2600000000000004e-06,1.2500291585597931,1.2499708418165028,1.2499708418723778
9,11.205740127408456,0.05723174262504604,0.0022382080205716193,17.26952765129325,2.440000000000001e-06,1.25003461467551,1.249965385860841,1.2499653859490552
10,11.20574146158384,0.05723183300936352,0.0023953329655341804,17.269432111854425,2.6200000000000003e-06,1.2500404733196355,1.2499595274220179,1.2499595275555473
11,11.205742894050804,0.05723192960173799,0.0025122080114670098,17.26932690195492,2.8000000000000003e-06,1.2500467344982324,1.2499532665017092,1.2499532666968427
12,11.205744424777674,0.05723203240184978,0.0022986250114627182,17.26921878818667,2.9800000000000003e-06,1.2500533982206126,1.2499466030992863,1.2499466033763422
13,11.20574605372916,0.057232141409326316,0.0022722919820807874,17.269100688881764,3.1600000000000002e-06,1.2500604644946527,1.2499395372160562,1.2499395375998175
14,11.205747780867398,0.05723225662376055,0.0024217090103775263,17.26897307623533,3.340000000000001e-06,1.2500679333294689,1.2499320688532762,1.2499320693734008
15,11.205749606149515,0.0572323780447565,0.0023852080339565873,17.268844912672996,3.520000000000001e-06,1.250075804736952,1.249924198009692,1.249924198701688
16,11.20575152953148,0.05723250567188644,0.0021156250149942935,17.26870730323834,3.700000000000001e-06,1.2500840787301373,1.2499159246839127,1.2499159255896637
17,11.205753550964808,0.057232639504659136,0.0021950419759377837,17.268561672077848,3.880000000000001e-06,1.2500927553211876,1.2499072488764502,1.2499072500447332
18,11.205755670396385,0.05723277954259024,0.0020456250058487058,17.26840809529129,4.060000000000002e-06,1.2501018345251191,1.249898170585559,1.2498981720726698
19,11.205757887770803,0.05723292578513121,0.0021736249909736216,17.268249665422708,4.240000000000001e-06,1.2501113163562567,1.2498886898111221,1.2498886916817902
20,11.205760203027774,0.0572330782317265,0.0022013330017216504,17.268085692419387,4.420000000000001e-06,1.2501212008308085,1.2498788065515332,1.2498788088798947
21,11.205762616104886,0.05723323688178348,0.002320417028386146,17.26790848980626,4.600000000000001e-06,1.250131487966129,1.2498685208055382,1.2498685236749822
22,11.20576512693425,0.05723340173466727,0.0024105419870465994,17.26772766443344,4.78e-06,1.2501421777797186,1.2498578325722403,1.2498578360766641
23,11.20576773544495,0.05723357278975475,0.003105624986346811,17.26754112609772,4.96e-06,1.2501532702935652,1.2498467418473587,1.2498467460919875
24,11.205770441561723,0.05723375004636917,0.002609457995276898,17.2673452064957,5.140000000000001e-06,1.2501647655284323,1.2498352486282216,1.2498352537305144
25,11.205773245206625,0.0572339335037721,0.002454541972838342,17.267144135809154,5.320000000000001e-06,1.2501766635058267,1.2498233529132505,1.2498233590031687
26,11.205776146294573,0.057234123161221444,0.0023604579619131982,17.266934398292587,5.500000000000001e-06,1.250188964248951,1.249811054699392,1.2498110619203437
27,11.205779144738756,0.05723431901794215,0.0022908749524503946,17.266718517490347,5.680000000000001e-06,1.2502016677823686,1.2497983539831725,1.2497983624929478
28,11.205782240448162,0.05723452107314029,0.0020879579824395478,17.266495139621288,5.860000000000001e-06,1.2502147741329834,1.2497852507598946,1.2497852607313027
29,11.205785433327238,0.05723472932596417,0.0022140000364743173,17.266265783937136,6.0400000000000015e-06,1.2502282833267118,1.2497717450264325,1.2497717566482733
30,11.205788723276939,0.0572349437755578,0.0022389169898815453,17.266028837978592,6.22e-06,1.2502421953912142,1.2497578367781548,1.2497578502562106
31,11.205792110196304,0.05723516442100669,0.002094708033837378,17.26578379687715,6.4000000000000006e-06,1.2502565103565024,1.2497435260105967,1.2497435415678146
32,11.205795593975495,0.05723539126137993,0.002279292035382241,17.26553268287183,6.5800000000000005e-06,1.250271228253205,1.2497288127186765,1.2497288305963294
33,11.205799174503117,0.05723562429571565,0.0023707919754087925,17.265273020770834,6.760000000000001e-06,1.2502863491130423,1.2497136968971831,1.249713717355383
34,11.205802851663936,0.05723586352303844,0.002329499984625727,17.265009573420475,6.940000000000001e-06,1.2503018729701494,1.2496981785390535,1.2496982018582685
35,11.20580662533922,0.057236108942299684,0.0022958340123295784,17.264736123015815,7.120000000000001e-06,1.2503177998580606,1.249682257639521,1.249682284120565
36,11.205810495403712,0.05723636055243056,0.002299416984897107,17.26445632670888,7.3e-06,1.2503341298129367,1.2496659341922067,1.2496659641574364
37,11.205814461727702,0.057236618352369886,0.002211584011092782,17.26416932324254,7.48e-06,1.2503508628718771,1.2496492081895727,1.24964924198334
38,11.20581852418176,0.057236882340973745,0.00215983297675848,17.263876105941605,7.660000000000001e-06,1.2503679990722822,1.2496320796256326,1.2496321176153733
39,11.205822682628284,0.05723715251708193,0.002306832990143448,17.263576175926282,7.840000000000001e-06,1.2503855384538392,1.249614548493028,1.2496145910701018
40,11.205826936925702,0.057237428879497856,0.0022642079857178032,17.263265594486676,8.020000000000001e-06,1.250403481053846,1.2495966147865185,1.2495966623663266
41,11.205831286932646,0.05723771142705707,0.002213791012763977,17.262953250592926,8.200000000000001e-06,1.2504218269188834,1.2495782784937268,1.2495783315176314
42,11.205835732499754,0.0572380001584869,0.00228079198859632,17.262631153944895,8.380000000000001e-06,1.2504405760895163,1.2495595396085042,1.2495595985439145
43,11.20584027347519,0.057238295072505926,0.0021962919854559004,17.262300826511566,8.560000000000001e-06,1.2504597286098909,1.2495403981225697,1.2495404634634437
44,11.205844909701858,0.05723859616784529,0.002330415998585522,17.261964301461074,8.740000000000001e-06,1.250479284526897,1.2495208540250329,1.2495209262929883
45,11.20584964102142,0.057238903443102965,0.002207375015132129,17.261622551622324,8.920000000000001e-06,1.2504992438830889,1.2495009073105101,1.249500987056031
46,11.205854467268757,0.057239216896948476,0.0021369579480960965,17.261272868459557,9.100000000000001e-06,1.2505196067278082,1.2494805579673303,1.249480645770334
47,11.205859388277558,0.057239536528026845,0.0023270410019904375,17.260915037924534,9.280000000000001e-06,1.2505403731110298,1.2494598059839253,1.2494599024539224
48,11.20586440387881,0.057239862334858005,0.002150750020518899,17.260548579231873,9.460000000000001e-06,1.2505615430813681,1.2494386513526594,1.2494387571293812
49,11.205869513892965,0.05724019431597022,0.002378333010710776,17.260179301200637,9.640000000000001e-06,1.2505831166906893,1.2494170940627543,1.249417209818044
50,11.205874718138192,0.057240532469878945,0.0023883749963715672,17.259799519404428,9.820000000000001e-06,1.2506050939907285,1.2493951341038247,1.2493952605413399
51,11.205880016431905,0.057240876795052784,0.002949375018943101,17.25941540758879,1e-05,1.250627475035492,1.2493727714646912,1.249372909321425
52,11.205885408585086,0.05724122108898449,0.00837008300004527,17.259023449572325,9.999890338174275e-06,1.2506498567583204,1.2493504089063525,1.249350558737709
53,11.20589079736142,0.05724156534386765,0.0028970420244149864,17.258629797699168,9.999561358041869e-06,1.2506722386824525,1.2493280469133372,1.2493282092862323
54,11.205896182600672,0.05724190955196865,0.0025842079776339233,17.258237899912004,9.999013075636806e-06,1.2506946203308478,1.2493056859685623,1.249305861460657
55,11.205901564150338,0.05724225370557323,0.002766124962363392,17.257845374606376,9.998245517681596e-06,1.250717001224883,1.2492833265561245,1.24928351575405
56,11.205906941861151,0.057242597796982174,0.002482792013324797,17.257454514507153,9.997258721585931e-06,1.2507393808849363,1.2492609691606151,1.2492611726591942
57,11.205912315586817,0.05724294181852528,0.0036897920072078705,17.257060144054584,9.996052735444863e-06,1.2507617588291158,1.2492386142681515,1.2492388326680917
58,11.205917685185991,0.05724328576255703,0.0027950420044362545,17.256670054759283,9.994627618036455e-06,1.2507841345745616,1.2492162623643983,1.2492164962728374
59,11.205923050521902,0.05724362962146348,0.003250042034778744,17.25627635010491,9.992983438818916e-06,1.2508065076360406,1.2491939139364843,1.249194163964765
60,11.205928411463315,0.05724397338766522,0.0029641250148415565,17.255883542902893,9.991120277927224e-06,1.250828877530042,1.2491715694698702,1.2491718362329869
61,11.20593376787981,0.057244317053549855,0.0030212499550543725,17.25549386396082,9.98903822616921e-06,1.2508512437712296,1.2491492294519104,1.2491495135686945
62,11.205939119640346,0.057244660611531016,0.0031651660101488233,17.255102080809685,9.986737385021142e-06,1.2508736058723504,1.249126894371122,1.249127196462468
63,11.205944466618137,0.057245004054080416,0.002764084027148783,17.25470796996345,9.984217866622771e-06,1.2508959633466845,1.2491045647143122,1.2491048854026023
64,11.20594980869203,0.057245347373635805,0.002755792054813355,17.25431863028623,9.981479793771866e-06,1.2509183157059192,1.2490822409698508,1.2490825808796198
65,11.205955145739475,0.05724569056266658,0.002918124955613166,17.253925200418248,9.97852329991824e-06,1.2509406624630024,1.2490599236255562,1.2490602833813462
66,11.20596047763838,0.057246033613698635,0.003252958005759865,17.253536480874452,9.97534852915723e-06,1.2509630031322623,1.2490376131661343,1.2490379933939382
67,11.205965804271715,0.05724637651920655,0.002719292009714991,17.253143055757672,9.971955636222685e-06,1.250985337222608,1.249015310081861,1.2490157114069065
68,11.205971125523396,0.057246719271722715,0.002617166959680617,17.25275223512693,9.968344786479417e-06,1.2510076642474957,1.2489930148586141,1.2489934379058378
69,11.205976441277105,0.057247061863760655,0.0027704170206561685,17.252362640494706,9.964516155915152e-06,1.2510299837178092,1.2489707279842102,1.2489711733783304
70,11.205981751418456,0.05724740428792069,0.0027647080132737756,17.25197023665408,9.960469931131939e-06,1.2510522951468934,1.248948449943169,1.2489489183074811
71,11.205987055837968,0.057247746536723425,0.0030312910093925893,17.251579763333282,9.956206309337067e-06,1.2510745980450129,1.2489261812239578,1.2489266731805422
72,11.205992354422204,0.057248088602727905,0.0026040420052595437,17.25119191670745,9.951725498333449e-06,1.2510968919244245,1.2489039223125131,1.248904438482906
73,11.20599764705924,0.05724843047852838,0.002409667009487748,17.250800736720876,9.947027716509489e-06,1.2511191762987328,1.2488816736937252,1.2488822146974714
74,11.206002933638363,0.057248772156712306,0.0025840000016614795,17.25041049498817,9.942113192828446e-06,1.2511414506783163,1.2488594358544796,1.2488600023090826
75,11.206008214052488,0.05724911362988801,0.0026062080287374556,17.250020576162605,9.936982166817273e-06,1.2511637145761643,1.2488372092796518,1.248837801800558
76,11.20601348819312,0.05724945489071669,0.002837750012986362,17.249631905157127,9.931634888554937e-06,1.2511859675063808,1.2488149944518274,1.2488156136527002
77,11.20601875595604,0.05724979593179704,0.0026005000108852983,17.24924219571452,9.926071618660238e-06,1.2512082089823,1.2487927918563413,1.2487934383481227
78,11.206024017230309,0.05725013674580261,0.0025010419776663184,17.248854046302547,9.9202926282791e-06,1.2512304385174589,1.2487706019758387,1.2487712763675227
