iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,beta0,beta1,beta2,beta3,beta4
0,0.08146969533707969,0.02069231100413176,0.11123341700294986,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387
1,0.08002867690380869,0.020692211406156198,0.07856250001350418,0.05995379846544603,9.999999999992654e-07,1.250002236606056,1.2500022366057673,1.2500022366051124,1.2500022366032808,1.2500022365927157,1.000240090796651e-06,0.2817545253650918,0.4340437830197447,0.531064805642747,0.5987785940560387
2,0.07928184941119905,0.020672213654143054,0.07302587502636015,0.059660640627470604,0.0002009799999999999,1.2504516770496024,1.250451564162897,1.250451469714004,1.2504514051206053,1.2504513838721383,0.00020197082728960847,0.2819554478032758,0.43424467302568315,0.531265673013653,0.5987785940560387
3,0.08003782076389625,0.020632330512653382,0.0020985419978387654,0.0604982077940706,0.0004009599999999988,1.2513488730725801,1.2513486558475178,1.2513486545729182,1.2513485657129337,1.2513484566773876,0.000603066700369356,0.28235650891762265,0.4346457659172733,0.5316667653830841,0.5987785940560387
4,0.07991325851178577,0.02057265458735855,0.0022081250208429992,0.05978367546801038,0.0006009399999999995,1.2526935756309587,1.252693720648128,1.2526940853078383,1.2526940479548228,1.2526938681843516,0.0012039683035738095,0.28295759418933697,0.43524696358752935,0.5322679962653646,0.5987785940560387
5,0.07652298800574502,0.020493458724083247,0.0022204589913599193,0.058673003915980786,0.0008009199999999984,1.2544857677588035,1.254484816068073,1.2544845130587507,1.2544835080622607,1.2544822902784216,0.0020043123731087026,0.2837575192336956,0.43604663798812093,0.533067383348243,0.5987785940560387
6,0.07726001348458994,0.020394908983015544,0.0022845829953439534,0.05860081622782601,0.001000899999999999,1.2567262409343272,1.256722754974639,1.2567205285838348,1.2567176637374609,1.2567146876528723,0.003003973844406627,0.28475627928542974,0.4370447031755103,0.5340648688457118,0.5987785940560387
7,0.07790846961197179,0.02027718890141518,0.002053666044957936,0.059609825800123424,0.0012008799999999997,1.2594192697711326,1.2594095619805612,1.2594029130054338,1.2593963662958634,1.2593901250432062,0.0042043689034558735,0.28595437116101086,0.43824125627826555,0.5352602464693396,0.5987785940560387
8,0.07869228295298411,0.02014045249909671,0.001974084007088095,0.059413163654178286,0.0014008600000000003,1.2625643865952618,1.262548458688452,1.2625356781966943,1.2625238331104318,1.2625131241839758,0.005604791159009608,0.28735273710787396,0.439637463725083,0.5366547797629192,0.5987785940560387
9,0.0732447214205784,0.01998555761891149,0.002024458022788167,0.055820675363850575,0.0016008399999999992,1.2661520493109577,1.2661278694742575,1.2661067009922846,1.2660869153341614,1.2660693046933937,0.007200110414986864,0.288945682182299,0.4412273819540999,0.5382422453258313,0.5987785940560387
