iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3
0,9.19748935376964,0.042809749851116796,0.20737670798553154,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,9.19748935376964,0.042809797982555166,0.3354657920426689,64.7521497736481,9.999999999999159e-07,1.2499977639159987,1.2500022360859098,1.249997763916017,1.249997763916006
2,9.19749489833282,0.04281080775746059,0.2892249160213396,64.7518366424692,2.097999999999987e-05,1.2499508516475923,1.2500491493288222,1.2499508516454083,1.2499508516399602
3,9.1976112211683,0.04281277908763819,0.0030298340134322643,64.74534734635758,4.095999999999993e-05,1.2498592657361247,1.250140743003858,1.2498592654242433,1.2498592652742688
4,9.197838314301684,0.04281571179570979,0.002766458026599139,64.73270165490615,6.0939999999999996e-05,1.249723011313224,1.250277024544316,1.2497230093283074,1.2497230084265196
5,9.198176160552457,0.042819605620346785,0.002751666004769504,64.71379380032346,8.091999999999984e-05,1.2495420957473262,1.2504580070880493,1.2495420884974169,1.24954208524123
6,9.198624733163516,0.042824460204342656,0.0027310409932397306,64.68868307916739,0.0001008999999999999,1.2493165290706438,1.2506837102320982,1.2493165091719867,1.2493165002171192
7,9.199183993465818,0.04283027509174612,0.002775666012894362,64.6573199417977,0.00012087999999999997,1.2490463238854699,1.2509541614662516,1.2490462782383298,1.2490462575044674
8,9.199853889497584,0.04283704971790522,0.002498165995348245,64.6196562114004,0.00014085999999999992,1.24873149553029,1.2512693974299658,1.2487314030723917,1.2487313604685382
9,9.20063435376396,0.04284478340914343,0.0027735410258173943,64.57566476419309,0.00016083999999999998,1.2483720617250487,1.2516294658161717,1.2483718908509664,1.2483718107512718
10,9.201525302048879,0.04285347536212325,0.0026326249935664237,64.52527859825513,0.00018081999999999983,1.2479680429956888,1.2520344266533365,1.2479677487998664,1.2479676081130686
11,9.202526629787995,0.04286312463189579,0.002695667033549398,64.46843453160928,0.0002007999999999999,1.2475194625775963,1.2524843543025237,1.247518983922054,1.2475187497760865
12,9.203638209345339,0.042873730114834425,0.002628958027344197,64.40506905552196,0.00022077999999999996,1.24702634644839,1.2529793394730655,1.247025602885427,1.2470252299162958
13,9.204859886627643,0.042885290526767615,0.0026369589613750577,64.3351051879953,0.0002407599999999999,1.2464887233585842,1.2535194914949357,1.24648761206393,1.2464870391730878
14,9.206191477001083,0.04289780437441512,0.002467749989591539,64.25845857528057,0.00026074,1.2459066249902977,1.2541049406631577,1.2459050178244928,1.2459041643109805
15,9.207632760327424,0.04291126993507583,0.0026323330239392817,64.17503915245996,0.00028071999999999993,1.2452800855966304,1.254735841393648,1.245277826219356,1.2452765873844247
16,9.209183476808672,0.04292568521523041,0.002404291008133441,64.08474042270994,0.0003007,1.2446091424173062,1.2554123746757273,1.2446060437412123,1.2446042856982535
17,9.210843320354064,0.042941047913241805,0.0025690000038594007,63.98745156963806,0.00032068000000000005,1.2438938355730584,1.2561347516044723,1.243889677574713,1.2438872312884957
18,9.21261193212211,0.042957355380142795,0.0024715830222703516,63.883066448944604,0.00034066,1.243134208089844,1.2569032165783995,1.243128736066732,1.2431253905295743
19,9.214488893972119,0.042974604567999404,0.0025577499764040112,63.771446860886456,0.00036063999999999996,1.2423303059189363,1.2577180513703647,1.2423232293603217,1.2423187238051876
20,9.216473720005988,0.042992791978549556,0.0025124999810941517,63.65246304659482,0.0003806199999999999,1.2414821780850356,1.2585795785127,1.2414731704036397,1.241467185296052
21,9.218565848468366,0.04301191360838857,0.002693624992389232,63.52596427607738,0.0004006,1.240589876319957,1.2594881669187517,1.2405785748963092,1.2405707223268994
22,9.220764632341028,0.0430319648822449,0.0027534999535419047,63.391809831512724,0.00042057999999999993,1.239653455592549,1.2604442347207556,1.23963946336943,1.239629275562192
23,9.223069329577905,0.04305294059492155,0.002591207972727716,63.24981848832898,0.0004405599999999999,1.238672973478418,1.2614482553676818,1.2386558613034109,1.2386427781306455
24,9.225479093251325,0.04307483482418172,0.00263291597366333,63.09983472958779,0.00046053999999999995,1.237648490948585,1.2625007614431005,1.237627801322262,1.2376111561748657
25,9.227992958832239,0.04309764087176555,0.0024904999881982803,62.94167602741982,0.0004805199999999999,1.2365800718678468,1.2636023499866433,1.2365553237681195,1.2365343280957093
26,9.23060983466168,0.04312135117083152,0.002592250006273389,62.77515707504378,0.0005005,1.2354677832623568,1.2647536878682168,1.235438478620017,1.235412204637496
27,9.233328488093736,0.04314595720987526,0.002613999997265637,62.600039460927746,0.00052048,1.2343116950699184,1.2659555170061194,1.2342773269944327,1.2342446884438143
28,9.2361475339806,0.043171449450582114,0.0027531669475138187,62.41614851179102,0.00054046,1.2331118800241798,1.2672086598406354,1.233071942535053,1.2330316737680207
29,9.239065422315644,0.04319781721911512,0.0025321250432170928,62.223273919177274,0.00056044,1.2318684144393306,1.2685140239722683,1.2318224141557783,1.2317730471084658
