iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9
0,0.04626876112643872,0.013356413813687663,0.8216500249691308,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263
1,0.04746139996956179,0.013356374642348802,0.7892460497096181,0.03213095159798959,9.999999999992654e-07,1.2426516376649097,1.2426516376642742,1.2426516376635608,1.2426516376626988,1.2426516376615964,1.242651637660099,1.2426516376579053,1.2426516376543124,1.2426516376472139,1.2426516376260839
2,0.04635995434209151,0.013348513371742574,0.8625647919252515,0.03165625282513598,0.0002009799999999999,1.2430996343251675,1.2430995566364058,1.2430994568567881,1.2430993843066622,1.2430993327604605,1.2430992953846005,1.2430992672888879,1.2430992452102907,1.243099226728302,1.2430992083921366
3,0.04754602217809742,0.013332835059533855,0.003847623709589243,0.032189779398992036,0.0004009599999999988,1.2439940173124466,1.2439938533680108,1.2439935892959364,1.2439934252990579,1.2439933259438254,1.2439932638461106,1.243993222582064,1.2439931925605225,1.243993167387278,1.243993137766785
4,0.04831281755206595,0.013309352088670191,0.0042715067975223064,0.03216345518650483,0.0006009399999999995,1.2453348006563838,1.2453354446341312,1.24533544564243,1.2453354057190609,1.245335395419426,1.2453354107892733,1.2453354400278533,1.2453354739558287,1.2453355051763386,1.245335518384042
5,0.04742475380533371,0.013278135239386235,0.003947895020246506,0.032024326256594335,0.0008009199999999984,1.247123218742811,1.2471237505636295,1.247124071237237,1.2471243082845083,1.247124536520344,1.2471247602401931,1.2471249714285861,1.2471251629428828,1.2471253279091912,1.2471254445818543
6,0.04652407050867434,0.013239253523636862,0.003883505240082741,0.032050137112025305,0.001000899999999999,1.2493599541731828,1.249360616725266,1.2493611775899027,1.2493614723976192,1.2493616692524268,1.2493618097478123,1.2493619010667747,1.2493619433803704,1.2493619328235146,1.249361840734666
7,0.047488976145403865,0.01319275724726332,0.003931545186787844,0.03253325156704664,0.0012008799999999997,1.2520487565021545,1.252048221043038,1.2520487197239338,1.252048947894629,1.252049037478498,1.2520490345900386,1.252048948334536,1.2520487800243247,1.252048525584263,1.252048146073604
8,0.046549924201204726,0.013138784217454577,0.003954875282943249,0.031694501260728265,0.0014008600000000003,1.2551865198846155,1.2551841063541347,1.2551848357563025,1.2551853180073462,1.2551855576010458,1.2551856069999785,1.2551854889650542,1.2551852163213209,1.255184792153274,1.2551841705700362
9,0.04206065941189943,0.013077784069161217,0.003980385139584541,0.030078428745933194,0.0016008399999999992,1.2587669548741391,1.258759883722302,1.2587574468314489,1.2587550696300878,1.258752689189132,1.2587503154127238,1.2587479279146023,1.2587455048696499,1.2587430212706978,1.258740395794762
10,0.044592789162300354,0.01300966350030083,0.003953334875404835,0.031007770849677273,0.0018008199999999981,1.262798389000679,1.2627836478788108,1.2627763226072581,1.2627698783490362,1.2627639327578462,1.2627583377471905,1.2627529774854862,1.2627477694745615,1.262742645409584,1.2627374764955832
11,0.04564275325635705,0.012934456743639782,0.004018145147711039,0.031093679266132428,0.0020007999999999988,1.2672817079017922,1.2672602746483694,1.2672482286669868,1.2672375713141972,1.2672278351908206,1.2672187776573522,1.2672102072487248,1.2672019880326317,1.2671940112067739,1.267186099782978
12,0.04645044032924883,0.012852280780636048,0.0039846752770245075,0.03174627710591153,0.0022007799999999994,1.2722277597859752,1.2721952843019444,1.2721769747565668,1.2721611744567864,1.2721470432678463,1.2721341180526335,1.272122059387803,1.2721106324878337,1.2720996586789497,1.2720888919628852
13,0.047362612089293266,0.012763211439091175,0.004033325240015984,0.03156870776191286,0.002400759999999999,1.2776357355665484,1.277589845914975,1.2775664796704194,1.2775468341040828,1.2775294799561903,1.2775137585793073,1.277499210304634,1.27748551841116,1.2774724442826462,1.277459677327204
14,0.04827365441860554,0.012667330174619315,0.0070502241142094135,0.0317436433594164,0.00260074,1.2835084298239348,1.2834512378202902,1.2834247032714818,1.28340275800884,1.2833836696017629,1.2833666323374051,1.2833510596366546,1.28333653928654,1.2833227625542747,1.28330934678989
