iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13,beta14
0,0.019432150529786554,0.00032016308479450095,6.992747755954042,,,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081,0.7824092432280134,0.7976243809601434,0.8108199838000862,0.8223766390185734,0.8325843815233089
1,0.020571584865868933,0.0003201582166242891,2.8714481750503182,0.014401213972210449,9.999999999992654e-07,1.8873510883564506,1.8873510883545221,1.8873510883521238,1.8873510883487061,1.8873510883435716,1.8873510883356233,1.8873510883230644,1.8873510883029185,1.8873510882702378,1.8873510882166245,1.8873510881267803,1.8873510879682212,1.8873510876532078,1.8873510868395875,1.8873510821813766,1.000239044480886e-06,0.281754525363218,0.4340437830179576,0.5310648056417026,0.5987795942925701,0.6489243263578668,0.6876468542443877,0.718500853690404,0.7436920468325562,0.7646657178376834,0.7824102434365209,0.7976253811461542,0.8108209839361992,0.8223776389925618,0.8325843815233089
2,0.021293492243515236,0.0003191833625214353,2.8327062849421054,0.014985889980234906,0.0002009799999999999,1.8879036383761816,1.887903878164295,1.8879039369907886,1.8879039822093373,1.887904009646479,1.887904016300666,1.8879039940312852,1.8879039173870003,1.8879037297250303,1.8879033496136055,1.887902732766625,1.8879019764565428,1.887901330327625,1.8879009699843996,1.8879001352702391,0.00020209288541027333,0.281955704855351,0.43424498013157437,0.5312660161152377,0.5989808134968855,0.64912554917663,0.6878480741991108,0.7187020604743817,0.7438932211463913,0.7648668234614229,0.7826112204685293,0.7978261517551222,0.8110214848482727,0.8225778666978835,0.8325843815233089
3,0.020052257506982175,0.00031729447495620634,0.0611959642264992,0.014172036741305476,0.0004009599999999988,1.8890050564660392,1.8890054828987926,1.8890054079700498,1.8890049259504433,1.8890040019439462,1.8890024738716371,1.8890000357497925,1.8889962090835586,1.8889904129380743,1.8889823579894083,1.8889728980840723,1.8889646679955436,1.8889609489846244,1.8889627487730531,1.8889642718170576,0.0006027661152073203,0.28235642809747846,0.4346455813718537,0.5316663829461322,0.5993808056516925,0.6495249692883427,0.6882466262119467,0.7190992899007651,0.7442884396310552,0.7652590506085531,0.7829992484524009,0.798208930529058,0.8113989529323388,0.8229518168440304,0.8325843815233089
4,0.01850527633732787,0.00031461092280652347,0.05989628308452666,0.013239571220454337,0.0006009399999999995,1.8906530093051448,1.8906514177047913,1.8906479419853413,1.8906427177879115,1.890635559025539,1.8906258771719455,1.8906126703019164,1.8905945734850336,1.8905703532361366,1.8905404471598088,1.890509517774655,1.8904872836176185,1.8904832562451135,1.8904976859784866,1.8905106051295033,0.0012017843774981842,0.28295453699744144,0.4352422862306231,0.532261251875108,0.599973282561194,0.6501142848687549,0.6888316690124185,0.7196784296886135,0.744859328338649,0.765818534050354,0.7835437589432575,0.7987359749965591,0.8119098784573052,0.8234541610382922,0.8325843815233089
5,0.021006061676276312,0.0003110605424298949,0.060776465106755495,0.014653615981848353,0.0008009199999999984,1.8928537280798274,1.8928508595349796,1.8928447692106967,1.892835427604636,1.8928225932846068,1.892805359026871,1.8927821326094543,1.8927507823513299,1.8927095660997564,1.8926597924102733,1.8926099607190874,1.892576543501747,1.8925744673860874,1.8926023782746466,1.8926257339024626,0.0020015496305609646,0.2837537292868385,0.43604032195361053,0.5330576719606555,0.600767515463331,0.6509055673553076,0.6896189190804118,0.7204600737592406,0.7456331097680626,0.766581436195807,0.7842924095289103,0.7994681318013479,0.812627133959952,0.8241640771174712,0.8325843815233089
6,0.02033417491377166,0.00030678015329490594,0.05967178102582693,0.014364058196826023,0.001000899999999999,1.8956081576232133,1.8956032693612408,1.8955938512143915,1.895579253277244,1.8955590322628761,1.895531748108283,1.8954948863387635,1.89544508178795,1.895379612648938,1.895300691988512,1.895222154804034,1.895170619141897,1.8951697523558924,1.8952165294627141,1.8952559250736665,0.0030018482314646436,0.28475331048696284,0.43703842855394576,0.5340537502092487,0.6017608226724339,0.651895087739658,0.690603192159646,0.721436944878044,0.7465994284251383,0.7675328688923522,0.7852238859441418,0.8003758889438696,0.813512814603858,0.8250383364305512,0.8325843815233089
7,0.016888917570757497,0.0003021170008328113,0.0601573649328202,0.012137767037201428,0.0012008799999999997,1.8988971336828564,1.8988835932819317,1.8988610064790052,1.898828396819071,1.8987845831190213,1.8987269096457895,1.898651352168581,1.898553542611806,1.8984324628177378,1.8982985833197574,1.8981830778273139,1.8981323519937678,1.8981748892839678,1.8982880955855528,1.8983728482055817,0.004194281348374303,0.2859423799498826,0.43822197442810634,0.5352302347994444,0.6029280972123962,0.6530501917688949,0.6917419603166871,0.7225535021202693,0.7476857692772105,0.7685791477985172,0.7862208089038546,0.8013208158885824,0.8144182898116606,0.8259354126482447,0.8325843815233089
8,0.01854904504664095,0.00029691005294158135,0.059854341903701425,0.012952716449825917,0.0014008600000000003,1.902731554794929,1.9027013033446125,1.9026619817153045,1.9026080452943988,1.902537229277327,1.902445739678936,1.9023286977567089,1.9021822958267536,1.9020099479175516,1.901833605086015,1.901702629872036,1.901677848777167,1.9017827165583185,1.9019698657848776,1.902099403339423,0.005582969945356375,0.2873250581325192,0.43959764963673914,0.53659747848538,0.6042846270199509,0.6543927912421493,0.6930661524595527,0.7238531408221766,0.7489528089277342,0.7698043024105098,0.7873965298633447,0.8024479257380943,0.8155140246527026,0.8270341246797266,0.8325843815233089
9,0.017198740244782698,0.0002914801640610896,0.06068673403933644,0.012301533124720756,0.0016008399999999992,1.907106293588376,1.9070482549208645,1.906982854491008,1.9068962867960613,1.9067837532854248,1.9066393015557628,1.9064566868768114,1.9062335491865183,1.9059818135832856,1.905743984012708,1.905599620061416,1.905629168384024,1.905840394849747,1.9061421351094416,1.9063372933675578,0.007165001475015735,0.2888973094347168,0.4411590500496274,0.5381458897256925,0.6058164157722241,0.655902748545125,0.6945469861852274,0.7252948522683554,0.7503424287000958,0.7711272511525122,0.7886419723802585,0.8036197736060471,0.8166426525754762,0.8281746970797099,0.8325843815233089
10,0.019915829748595258,0.0002856499051732808,0.06035559205338359,0.01389392955743393,0.0018008199999999981,1.912038069377641,1.911960182960054,1.9118741508915362,1.911759415701226,1.911609323706052,1.911416229528072,1.91117293048986,1.9108787850975184,1.9105541779725224,1.9102615098881048,1.9101090319955143,1.910194802666998,1.9105099447731788,1.910920910589653,1.9111763053787285,0.008947399441177544,0.2906737384848517,0.4429263222763243,0.5399018812219298,0.6075575140536129,0.6576238851402472,0.6962411512769886,0.7269524664964213,0.7519510279177891,0.7726727027931376,0.7901135769402763,0.8050210726430509,0.8180032542096439,0.829548608778665,0.8325843815233089
11,0.01960273437722304,0.00027975803111585405,0.06005068914964795,0.013928817119255383,0.0020007999999999988,1.9175392386037675,1.917441132826653,1.917333268432129,1.917186894894037,1.9169929040006841,1.9167411146027302,1.916422133052687,1.916035663205515,1.9156102594603424,1.9152316751131238,1.9150462945897397,1.915181303672839,1.915614157365373,1.9161595726626817,1.9164941949473668,0.010933444817725851,0.29265458237720887,0.4448971340022602,0.5418600179848947,0.6094984442091891,0.6595412226294631,0.6981259120912942,0.7287920165371224,0.7537282265451974,0.7743668226702762,0.7917065066209383,0.8065123437400319,0.8194284395251251,0.830980177740987,0.8325843815233089
12,0.0181970446266105,0.0002739997720511429,0.05994742503389716,0.012942659444269212,0.0022007799999999994,1.923595170520805,1.923469228209397,1.923328751567868,1.9231376772648614,1.922884593971398,1.9225564806552238,1.9221417449309899,1.9216416727232066,1.9210970373827374,1.9206251068849665,1.9204198954110048,1.9206388055310113,1.9212320331221706,1.9219453084299174,1.922372476088376,0.013116242272966764,0.29483034431664806,0.44705852808324015,0.5440038442260607,0.6116191229939733,0.6616308224920315,0.7001732015379215,0.7307811620916712,0.7556378123159648,0.7761713093106963,0.7933847053097371,0.8080670336592848,0.8209087419379901,0.8324794092397331,0.8325843815233089
13,0.017972208335782995,0.00026848251223828923,0.0588256879709661,0.012736328042952777,0.002400759999999999,1.9301985394924683,1.9300429180675376,1.9298605932792499,1.9296123440344775,1.9292847350205735,1.92886240822059,1.9283331339183283,1.9277034277335152,1.9270331262260862,1.9264802618618062,1.9262916940114976,1.926646198285832,1.927446276354687,1.9283554261563773,1.9288844812912105,0.01549270822150078,0.2972006827731088,0.4494108675622235,0.5463342980076645,0.613920910682747,0.6638944773576783,0.7023855680592115,0.7329240558489007,0.7576872209875016,0.7780997103268941,0.7951717617803742,0.8097226193422079,0.8224966313877775,0.8341093365736403,0.8325843815233089
