iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13,beta14
0,0.011910932460943841,0.00032016308479450095,2.6260328360367566,,,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081,0.7824092432280134,0.7976243809601434,0.8108199838000862,0.8223766390185734,0.8325843815233089
1,0.012871137264304356,0.0003201619576988173,17.44089163397439,0.014870679806104044,9.999999999999159e-07,1.8873510877168034,1.8873510877149053,1.887351087712772,1.88735108770926,1.8873510877051585,1.88735108768156,1.8873510876821062,1.8873455925081561,1.8873510876782553,1.8873510874026582,1.8873510869494847,1.8873510876770332,1.8873510875322872,1.8873455924725078,1.887351087692252,1.000006246579807e-06,0.2817545251304373,0.4340437827852481,0.531064805408997,0.598779594060001,0.6489243261243445,0.6876468540103243,0.7185008533733164,0.7436900473916183,0.7646637176294271,0.7824082432320761,0.7976233809654446,0.8108189838032037,0.8223756390192913,0.8325843815233089
2,0.013520275072435048,0.0003201237413224829,17.80001219897531,0.015385526277673804,2.097999999999987e-05,1.887408761433174,1.8874087924483087,1.8874087847917942,1.887408803310973,1.8874087507103157,1.8874082537372254,1.8874088059943863,1.8873083009489022,1.8874033677972828,1.8874063306777131,1.8873977979934415,1.8874074142818376,1.8874026453364698,1.887289863147455,1.8874088029317817,2.1990824040023772e-05,0.28177552716816073,0.43406478229671247,0.5310858080712229,0.5988005883655395,0.6489453292917361,0.6876678549719047,0.7185187295268489,0.7437048409950774,0.7646457533327725,0.7823896879892243,0.7976049556867207,0.8107989204738734,0.8223548688144606,0.8325843815233089
3,0.01247729514300784,0.0003200871411160695,13.08053202019073,0.014866131936071097,4.095999999999993e-05,1.8875212266165826,1.8875212998029247,1.8875213815614404,1.8875211140525878,1.8875209242867645,1.8875079815578697,1.8875204891409159,1.8872180214756866,1.887496594107546,1.887367462713188,1.887484964259139,1.8875176214404041,1.8875044074555438,1.887180702053467,1.8875195960235753,6.2910678604247e-05,0.28181646382195347,0.43410574073229985,0.5311267121735631,0.5988414288407485,0.6489853084014909,0.6877076527469352,0.7185271264251801,0.7436881048141374,0.7646103075119869,0.7823517999749611,0.7975669797430277,0.8107589578666965,0.8223142013158983,0.8325843815233089
4,0.011217509457099737,0.0003200645473126835,11.354250038042665,0.014283311546575117,6.0939999999999996e-05,1.8876882562611994,1.8876881810025372,1.887688223006706,1.8876862916519745,1.8876858659669995,1.8876392963955058,1.8876800386684398,1.8870716370526202,1.8876461319030968,1.8872593406059768,1.8874824416706566,1.8876449914997626,1.8876617494532522,1.887023462539537,1.887685704943571,0.0001236507892812112,0.28187714067538233,0.4341663820028137,0.5311869653879633,0.598901366971878,0.6490420809632457,0.6877618011311282,0.7185056347262592,0.7436473581501487,0.7645570041254395,0.7822958808276819,0.7975133009502658,0.8106991585118523,0.82225333526071,0.8325843815233089
5,0.013303792466761164,0.0003200032660068817,12.216049614129588,0.015122953166364708,8.091999999999984e-05,1.8879104244320322,1.887910238339158,1.8879100609232269,1.887907142051176,1.8879061906901486,1.887830032868352,1.887895891869936,1.8869135281509355,1.8878300295913204,1.8871418045354824,1.8874804480111065,1.8877839700899115,1.8878715264611512,1.8868209252495691,1.8879021229688386,0.00020446373001120524,0.2819578997460548,0.43424704613182036,0.5312673775934925,0.5989814683356293,0.6491195879231605,0.6878369094877681,0.7185095520612814,0.743614319976811,0.7644957016680138,0.7822279936625843,0.7974433181259712,0.81062511826416,0.8221749402793702,0.8325843815233089
6,0.012650192790056771,0.00031995127451958915,13.946658573113382,0.015063800449778432,0.0001008999999999999,1.8881876892198888,1.8881874032644714,1.888187120772154,1.8881828848269557,1.888181140114284,1.8880533979830938,1.8881642531546197,1.88669354374888,1.8880520980304272,1.8869604609605468,1.8874170081956834,1.8879513829089067,1.8881384129510574,1.8865680785809515,1.8881755880187636,0.0003053039014842435,0.282058692276037,0.4343477733558827,0.5313677940530194,0.5990814819283061,0.6492154665289951,0.6879297208962368,0.7184983201159797,0.7435580033737119,0.7644128224875054,0.7821389451648953,0.7973517313896449,0.8105298441047819,0.8220759241843194,0.8325843815233089
7,0.010116003849908899,0.0003199089763354588,11.508982744067907,0.013248509746023483,0.00012087999999999997,1.8885182400460208,1.888516983130189,1.8885161170455524,1.8885098619028233,1.8885074546736296,1.8882998134306987,1.888475339256593,1.8864111797508667,1.8883181891707506,1.8867347324333326,1.8874623179268977,1.8881743918132663,1.8884590273277229,1.8862546864107608,1.8885059049550987,0.0004254261364206295,0.28217839369591663,0.4344671863358796,0.5314865899590481,0.5991996948637556,0.6493265546171149,0.6880350258146156,0.7184596848546099,0.7434760382981179,0.7643082093745709,0.7820294384042162,0.7972389000206298,0.810413143000877,0.8219556323447486,0.8325843815233089
8,0.011438430616871,0.00031984361134455754,13.205601101042703,0.013363192662095735,0.00014085999999999992,1.8889027541401207,1.88889993883598,1.8888978486960697,1.888889730025636,1.8888857585669827,1.888604848400942,1.8888413259462946,1.8861020113911455,1.8886127669315584,1.8864859843940245,1.8875077421259643,1.8884503898861316,1.888801640939872,1.8859092095976213,1.8888839486984115,0.00056511779738188,0.28231743952141336,0.434605710395818,0.5316244386145613,0.5993367503132064,0.6494573092116527,0.6881603951721651,0.7184291380546647,0.7433878679053743,0.7641913487444975,0.7819052758223103,0.7971123877112356,0.8102799951832631,0.8218210255287959,0.8325843815233089
9,0.010333656808717982,0.0003197869676810563,12.678811623947695,0.013383630800374876,0.00016083999999999998,1.8893408616456357,1.8893355302360568,1.8893318244334463,1.8893199890938261,1.8893154128169143,1.888925828863161,1.88925342528012,1.8857337113549624,1.888957076139446,1.8862414175840896,1.8875850262166454,1.8888038005051704,1.889194840832619,1.8855025615550036,1.8893220469445147,0.000724196686331879,0.2824755072953529,0.434763081917312,0.5317806178220386,0.5994920312747706,0.6496028445648235,0.6882986177656129,0.7183731706986083,0.7432749637904941,0.764053244596203,0.7817583364339916,0.7969666406995146,0.8101250369692764,0.8216656329670011,0.8325843815233089
