K,eps_idx,eps,alpha_idx,alpha,mro_sol,solvetime,dro_feas_sol
1.0,0.0,0.001,0.0,0.01,11.687259838624488,0.062437169,11.687259838624488
1.0,1.0,0.002187761623949552,0.0,0.01,11.68844755456308,0.045665319,11.68844755456308
1.0,2.0,0.00478630092322638,0.0,0.01,11.691046108782578,0.046019862,11.691046108782578
1.0,3.0,0.010471285480508996,0.0,0.01,11.696731109821322,0.045586922,11.696731109821322
1.0,4.0,0.022908676527677724,0.0,0.01,11.709168519011097,0.045665359,11.709168519011097
1.0,5.0,0.05011872336272722,0.0,0.01,11.736378552724892,0.045096196,11.736378552724892
2.0,0.0,0.001,0.0,0.01,6.124959387914216,0.107998133,6.124959387914216
2.0,1.0,0.002187761623949552,0.0,0.01,6.126147139971301,0.098120874,6.126147139971301
2.0,2.0,0.00478630092322638,0.0,0.01,6.128745865386287,0.091280578,6.128745865386287
2.0,3.0,0.010471285480508996,0.0,0.01,6.134430726351004,0.092231931,6.134430726351004
2.0,4.0,0.022908676527677724,0.0,0.01,6.1468680781922345,0.092657949,6.1468680781922345
2.0,5.0,0.05011872336272722,0.0,0.01,6.174078134440832,0.091655415,6.174078134440832
3.0,0.0,0.001,0.0,0.01,3.434882804690044,0.145157613,3.434882804690044
3.0,1.0,0.002187761623949552,0.0,0.01,3.4360705629750434,0.143761237,3.4360705629750434
3.0,2.0,0.00478630092322638,0.0,0.01,3.438669380198902,0.133955645,3.438669380198902
3.0,3.0,0.010471285480508996,0.0,0.01,3.4443543208493503,0.13407997,3.4443543208493503
3.0,4.0,0.022908676527677724,0.0,0.01,3.4567915040537245,0.142465262,3.4567915040537245
3.0,5.0,0.05011872336272722,0.0,0.01,3.4840018970516677,0.144157016,3.4840018970516677
4.0,0.0,0.001,0.0,0.01,2.074100955172653,0.220914368,2.074100955172653
4.0,1.0,0.002187761623949552,0.0,0.01,2.0752886240757684,0.234536402,2.0752886240757684
4.0,2.0,0.00478630092322638,0.0,0.01,2.0778871710643654,0.247537353,2.0778871710643654
4.0,3.0,0.010471285480508996,0.0,0.01,2.083572457041609,0.231309666,2.083572457041609
4.0,4.0,0.022908676527677724,0.0,0.01,2.0960095743064326,0.263602222,2.0960095743064326
4.0,5.0,0.05011872336272722,0.0,0.01,2.1232081970753476,0.267853692,2.1232081970753476
5.0,0.0,0.001,0.0,0.01,1.3382114933837455,0.329720851,1.3382114933837455
5.0,1.0,0.002187761623949552,0.0,0.01,1.3393992054737915,0.329822779,1.3393992054737915
5.0,2.0,0.00478630092322638,0.0,0.01,1.3419978545192242,0.364530695,1.3419978545192242
5.0,3.0,0.010471285480508996,0.0,0.01,1.3476828956611633,0.347194667,1.3476828956611633
5.0,4.0,0.022908676527677724,0.0,0.01,1.3596738306335834,0.349653307,1.3596738306335834
5.0,5.0,0.05011872336272722,0.0,0.01,1.3813320129200564,0.368060789,1.3813320129200564
6.0,0.0,0.001,0.0,0.01,0.911331392594741,0.505799213,0.911331392594741
6.0,1.0,0.002187761623949552,0.0,0.01,0.9125192365336039,0.509672243,0.9125192365336039
6.0,2.0,0.00478630092322638,0.0,0.01,0.9151177717941217,0.529396916,0.9151177717941217
6.0,3.0,0.010471285480508996,0.0,0.01,0.9205532801281581,0.509104137,0.9205532801281581
6.0,4.0,0.022908676527677724,0.0,0.01,0.9304056446808683,0.504743564,0.9304056446808683
6.0,5.0,0.05011872336272722,0.0,0.01,0.9509130956149711,0.532381824,0.9509130956149711
7.0,0.0,0.001,0.0,0.01,0.6480340620979611,0.70919984,0.6480340620979611
7.0,1.0,0.002187761623949552,0.0,0.01,0.6492219235132579,0.706617377,0.6492219235132579
7.0,2.0,0.00478630092322638,0.0,0.01,0.6517623491788411,0.723255347,0.6517623491788411
7.0,3.0,0.010471285480508996,0.0,0.01,0.6563341130168211,0.710946606,0.6563341130168211
7.0,4.0,0.022908676527677724,0.0,0.01,0.6657364186114111,0.743910439,0.6657364186114111
7.0,5.0,0.05011872336272722,0.0,0.01,0.6859979337180384,0.745284619,0.6859979337180384
8.0,0.0,0.001,0.0,0.01,0.47735945850600187,0.887301723,0.47735945850600187
8.0,1.0,0.002187761623949552,0.0,0.01,0.4785470414146514,0.921443819,0.4785470414146514
8.0,2.0,0.00478630092322638,0.0,0.01,0.4807235475546391,0.927166854,0.4807235475546391
8.0,3.0,0.010471285480508996,0.0,0.01,0.4850527346736025,0.926700479,0.4850527346736025
8.0,4.0,0.022908676527677724,0.0,0.01,0.4943360114795409,0.965899863,0.4943360114795409
8.0,5.0,0.05011872336272722,0.0,0.01,0.5144649657357332,0.922309441,0.5144649657357332
9.0,0.0,0.001,0.0,0.01,0.3620893430859996,1.091279937,0.3620893430859996
9.0,1.0,0.002187761623949552,0.0,0.01,0.36315993746065656,1.141179282,0.36315993746065656
9.0,2.0,0.00478630092322638,0.0,0.01,0.36516976152912367,1.187543395,0.36516976152912367
9.0,3.0,0.010471285480508996,0.0,0.01,0.3694309686428342,1.284325989,0.3694309686428342
9.0,4.0,0.022908676527677724,0.0,0.01,0.37865785174934036,1.235805518,0.37865785174934036
9.0,5.0,0.05011872336272722,0.0,0.01,0.3986141279349496,1.236572096,0.3986141279349496
10.0,0.0,0.001,0.0,0.01,0.28142685678570806,1.407522958,0.28142685678570806
10.0,1.0,0.002187761623949552,0.0,0.01,0.28237901103047097,1.512280155,0.28237901103047097
10.0,2.0,0.00478630092322638,0.0,0.01,0.2843412888494797,1.679446012,0.2843412888494797
10.0,3.0,0.010471285480508996,0.0,0.01,0.2885737363131416,1.610260247,0.2885737363131416
10.0,4.0,0.022908676527677724,0.0,0.01,0.2977579979701728,1.611389923,0.2977579979701728
10.0,5.0,0.05011872336272722,0.0,0.01,0.317159507900605,1.554623117,0.317159507900605
11.0,0.0,0.001,0.0,0.01,0.22319617445484558,1.873552223,0.22319617445484558
11.0,1.0,0.002187761623949552,0.0,0.01,0.22410771863464912,1.9447081480000001,0.22410771863464912
11.0,2.0,0.00478630092322638,0.0,0.01,0.226051235437043,2.012261483,0.226051235437043
11.0,3.0,0.010471285480508996,0.0,0.01,0.23026520566128206,2.009089646,0.23026520566128206
11.0,4.0,0.022908676527677724,0.0,0.01,0.23938398768923647,1.9956121009999999,0.23938398768923647
11.0,5.0,0.05011872336272722,0.0,0.01,0.25812816882801676,1.996108949,0.25812816882801676
12.0,0.0,0.001,0.0,0.01,0.18007772168688677,2.5824213929999997,0.18007772168688677
12.0,1.0,0.002187761623949552,0.0,0.01,0.18097376293595924,2.5623993069999997,0.18097376293595924
12.0,2.0,0.00478630092322638,0.0,0.01,0.18290738138820217,2.559994278,0.18290738138820217
12.0,3.0,0.010471285480508996,0.0,0.01,0.18710584147646173,2.627909049,0.18710584147646173
12.0,4.0,0.022908676527677724,0.0,0.01,0.19603471669201653,2.632870556,0.19603471669201653
12.0,5.0,0.05011872336272722,0.0,0.01,0.21427608245225335,2.7306050969999998,0.21427608245225335
13.0,0.0,0.001,0.0,0.01,0.14745684279493734,3.033433003,0.14745684279493734
13.0,1.0,0.002187761623949552,0.0,0.01,0.14834535045482503,3.152082065,0.14834535045482503
13.0,2.0,0.00478630092322638,0.0,0.01,0.1502721584063361,3.152753798,0.1502721584063361
13.0,3.0,0.010471285480508996,0.0,0.01,0.1544547537379706,3.143360158,0.1544547537379706
13.0,4.0,0.022908676527677724,0.0,0.01,0.16314653045721692,3.234092874,0.16314653045721692
13.0,5.0,0.05011872336272722,0.0,0.01,0.180951392337375,3.121168203,0.180951392337375
14.0,0.0,0.001,0.0,0.01,0.12232937889292927,3.659236915,0.12232937889292927
14.0,1.0,0.002187761623949552,0.0,0.01,0.12321379027851778,3.832381505,0.12321379027851778
14.0,2.0,0.00478630092322638,0.0,0.01,0.1251348012429963,3.80753684,0.1251348012429963
14.0,3.0,0.010471285480508996,0.0,0.01,0.12926756151456675,3.814664906,0.12926756151456675
14.0,4.0,0.022908676527677724,0.0,0.01,0.1377615309977002,3.89803588,0.1377615309977002
14.0,5.0,0.05011872336272722,0.0,0.01,0.1551146657689868,3.924185825,0.1551146657689868
15.0,0.0,0.001,0.0,0.01,0.10267713739886253,4.55811541,0.10267713739886253
15.0,1.0,0.002187761623949552,0.0,0.01,0.10355875407145615,4.522503339,0.10355875407145615
15.0,2.0,0.00478630092322638,0.0,0.01,0.10547442163623491,4.482283303,0.10547442163623491
15.0,3.0,0.010471285480508996,0.0,0.01,0.10952885170692632,4.464408471,0.10952885170692632
15.0,4.0,0.022908676527677724,0.0,0.01,0.11786824622638895,4.630833495,0.11786824622638895
15.0,5.0,0.05011872336272722,0.0,0.01,0.13475280920538985,4.607987104,0.13475280920538985
16.0,0.0,0.001,0.0,0.01,0.08710358627474298,5.58661195,0.08710358627474298
16.0,1.0,0.002187761623949552,0.0,0.01,0.0879830173917701,5.517013325,0.0879830173917701
16.0,2.0,0.00478630092322638,0.0,0.01,0.08989192948506879,5.499270187,0.08989192948506879
16.0,3.0,0.010471285480508996,0.0,0.01,0.09386335856670305,5.294938608,0.09386335856670305
16.0,4.0,0.022908676527677724,0.0,0.01,0.10205620129584196,5.4447032140000005,0.10205620129584196
16.0,5.0,0.05011872336272722,0.0,0.01,0.1184677772382571,5.785195791,0.1184677772382571
17.0,0.0,0.001,0.0,0.01,0.07461767492528144,6.28212472,0.07461767492528144
17.0,1.0,0.002187761623949552,0.0,0.01,0.07549496202171453,6.494897909,0.07549496202171453
17.0,2.0,0.00478630092322638,0.0,0.01,0.07738553382423335,6.230355265,0.07738553382423335
17.0,3.0,0.010471285480508996,0.0,0.01,0.0812891022105558,6.346914539,0.0812891022105558
17.0,4.0,0.022908676527677724,0.0,0.01,0.08933111424113742,6.744640455,0.08933111424113742
17.0,5.0,0.05011872336272722,0.0,0.01,0.10525421617150807,6.928450544,0.10525421617150807
18.0,0.0,0.001,0.0,0.01,0.06450047955016584,7.749972384,0.06450047955016584
18.0,1.0,0.002187761623949552,0.0,0.01,0.06537588717279,7.345097149,0.06537588717279
18.0,2.0,0.00478630092322638,0.0,0.01,0.06723865000618899,7.610622946,0.06723865000618899
18.0,3.0,0.010471285480508996,0.0,0.01,0.07108876007392136,7.264445189,0.07108876007392136
18.0,4.0,0.022908676527677724,0.0,0.01,0.07897353931362444,7.722811423,0.07897353931362444
18.0,5.0,0.05011872336272722,0.0,0.01,0.09440423875009722,8.00383778,0.09440423875009722
19.0,0.0,0.001,0.0,0.01,0.05622036465659307,8.94490745,0.05622036465659307
19.0,1.0,0.002187761623949552,0.0,0.01,0.057093771360102415,8.844807188,0.057093771360102415
19.0,2.0,0.00478630092322638,0.0,0.01,0.05892673302148196,8.863241973000001,0.05892673302148196
19.0,3.0,0.010471285480508996,0.0,0.01,0.06272805390474696,8.974454759,0.06272805390474696
19.0,4.0,0.022908676527677724,0.0,0.01,0.07045157757792872,9.550681461,0.07045157757792872
19.0,5.0,0.05011872336272722,0.0,0.01,0.08538905632985541,9.444641535,0.08538905632985541
20.0,0.0,0.001,0.0,0.01,0.049377167023867546,10.260413618,0.049377167023867546
20.0,1.0,0.002187761623949552,0.0,0.01,0.050246359713189484,10.661667236,0.050246359713189484
20.0,2.0,0.00478630092322638,0.0,0.01,0.05205265248979394,10.46836859,0.05205265248979394
20.0,3.0,0.010471285480508996,0.0,0.01,0.05580505928070788,10.40480303,0.05580505928070788
20.0,4.0,0.022908676527677724,0.0,0.01,0.06336367774961918,11.290832564,0.06336367774961918
20.0,5.0,0.05011872336272722,0.0,0.01,0.07781584477296588,12.064073346,0.07781584477296588
21.0,0.0,0.001,0.0,0.01,0.04366478783488304,12.1528455,0.04366478783488304
21.0,1.0,0.002187761623949552,0.0,0.01,0.04452563037866744,12.604901602,0.04452563037866744
21.0,2.0,0.00478630092322638,0.0,0.01,0.046311356596603424,12.38261696,0.046311356596603424
21.0,3.0,0.010471285480508996,0.0,0.01,0.050013990001978106,12.900292297,0.050013990001978106
