iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
28,0.04217995725670837,0.011431475487923707,0.002387082960922271,0.028732724435815538,5.4460000000000004e-05,1.2517364166430238,1.2517359767970375,1.251735576946186,1.2517352651735605,1.251734982115833,1.251734717449995,1.2517344716589212,1.2517342457004097,1.2517340390328673,1.2517338487470904,1.2517336628093074
29,0.04157688244228863,0.011429554057981395,0.002439709031023085,0.027979482523086553,5.644000000000001e-05,1.2518623187419056,1.2518618668848494,1.2518614188173702,1.2518610639876337,1.2518607448188404,1.2518604512761202,1.2518601836983183,1.251859942553087,1.2518597266227067,1.25185953218808,1.2518593458166092
30,0.04415546350773904,0.011427557028139057,0.0024204590008594096,0.029900675073404864,5.842e-05,1.251993111276371,1.2519926654532825,1.2519921776609,1.2519918027730923,1.2519914731771142,1.2519911746921055,1.2519909061678465,1.2519906673567678,1.2519904565319362,1.2519902694494818,1.251990091559601
31,0.04337235921320874,0.01142548997304285,0.002722790988627821,0.029028368344596826,6.04e-05,1.2521284505813581,1.2521281036124667,1.2521275794023314,1.2521271778863317,1.2521268313868978,1.2521265229927658,1.2521262500593529,1.252126011398869,1.2521258045630805,1.2521256246181436,1.2521254557550763
32,0.04331583005074257,0.011423350646710859,0.0024581250036135316,0.02929806571479027,6.238000000000001e-05,1.252268417269501,1.2522682421711315,1.2522677099292052,1.2522673043596872,1.2522669608407033,1.2522666600931225,1.2522663979581485,1.2522661723367137,1.2522659801711717,1.2522658159944504,1.2522656628878486
33,0.039064878524243826,0.01142115521504744,0.002514874970074743,0.02711375572710492,6.436e-05,1.2524122375586604,1.252412274879658,1.2524117123256064,1.2524112591334655,1.2524108672697343,1.252410520801812,1.2524102165396178,1.2524099525061887,1.252409725416008,1.2524095293530135,1.2524093462208299
34,0.03973467433329342,0.011418902337114043,0.002536082989536226,0.027558379024367707,6.634e-05,1.2525602095987496,1.2525603254940925,1.252559654832675,1.2525590887722609,1.2525585908953483,1.2525581472785179,1.2525577546751374,1.252557410345333,1.25255711004757,1.2525568468330168,1.252556600946292
35,0.03783365781350291,0.01141659611554569,0.002546166011597961,0.027006644540675875,6.832000000000001e-05,1.2527121048624823,1.2527122810431244,1.2527113953684064,1.2527106121536637,1.2527099125336494,1.2527092835043274,1.252708720316522,1.2527082182741713,1.252707771239813,1.2527073704909677,1.2527069940104325
36,0.04240485617252135,0.011414218580987397,0.002644791966304183,0.028766675297105762,7.03e-05,1.2528686448074955,1.2528688278533548,1.2528677470473613,1.2528667851681747,1.2528659233615898,1.2528651452661348,1.2528644439553007,1.2528638130789904,1.2528632451033588,1.2528627300007973,1.2528622438568355
37,0.04044748433164318,0.011411777627755488,0.002495291002560407,0.02809614309304884,7.228e-05,1.253029547178539,1.2530297317490224,1.2530283978665757,1.2530272136040839,1.2530261546842718,1.2530251971962356,1.2530243298736543,1.2530235436402763,1.253022829031229,1.2530221744425054,1.2530215539043603
38,0.04183154651264102,0.011409271458361708,0.0025234170025214553,0.028487135385029543,7.426e-05,1.253195049719166,1.253195098753836,1.253193441693776,1.2531919860531173,1.2531906941601765,1.2531895302053384,1.2531884760911483,1.253187518532168,1.2531866451984868,1.2531858422819873,1.253185081291438
39,0.04189467441543304,0.011406702290666966,0.002740750031080097,0.027969846095350796,7.624e-05,1.2533649260570665,1.2533646423153613,1.2533626007657057,1.2533608575585857,1.2533593385146458,1.2533579857483632,1.253356769472746,1.2533556697378951,1.253354670028209,1.2533537535705106,1.2533528888630965
40,0.040398264827887415,0.0114040709062596,0.002383999992161989,0.028126618971962034,7.822e-05,1.25353923101753,1.2535385385724536,1.253536030021181,1.2535339320643455,1.2535321313677887,1.2535305435289101,1.2535291244111393,1.2535278458593653,1.2535266862120664,1.253525625076207,1.2535246274415837
41,0.04341662751991655,0.011401365302087199,0.002396458003204316,0.028930737295686126,8.020000000000001e-05,1.2537182209161424,1.253717278978017,1.2537143169743437,1.2537118815211141,1.253709825728351,1.2537080350795196,1.2537064483420937,1.2537050275693247,1.2537037450885224,1.2537025764227037,1.2537014827881918
42,0.04247252747602153,0.01139858555353428,0.0024709580466151237,0.028551320289540435,8.218e-05,1.2539015865038747,1.2539006858278323,1.2538974231454667,1.2538947440223236,1.2538924975097923,1.2538905523176755,1.2538888363098246,1.2538873048562327,1.2538859259865842,1.253884672173741,1.2538835015150984
43,0.040390569341427415,0.011395745847511416,0.002492500003427267,0.02775940466699255,8.416000000000001e-05,1.2540891153517797,1.254088241023234,1.2540846259094356,1.2540816559791463,1.2540791803130547,1.2540770491234128,1.2540751776262502,1.2540735131908674,1.2540720185756935,1.2540706624698967,1.254069399270011
44,0.040057632533099574,0.011392845033610358,0.0024589579552412033,0.027340200990539014,8.614e-05,1.2542804850694889,1.2542798028377382,1.254275930777649,1.2542727090554049,1.2542700176720438,1.2542677006411573,1.254265665907144,1.2542638555310184,1.2542622285175298,1.2542607507085226,1.2542593733995766
45,0.041813918282732856,0.011389876846097434,0.0024202089989557862,0.028656034641688102,8.812e-05,1.2544766438005068,1.2544759861572368,1.25447177658729,1.2544682594681584,1.2544653263747767,1.254462805826041,1.2544605942584117,1.2544586264759936,1.2544568568064336,1.2544552477909106,1.2544537473750537
46,0.04479500718391655,0.01138682871699777,0.0024122499744407833,0.029140931377199232,9.010000000000001e-05,1.2546776856367334,1.2546770894189783,1.2546726310517673,1.254668929935206,1.2546658696764592,1.2546632574742256,1.2546609771446806,1.2546589564491328,1.2546571455372755,1.254655504137309,1.2546539772310263
47,0.04459348081220396,0.011383699158328963,0.002351666975300759,0.029159553880232787,9.208000000000001e-05,1.2548835046343945,1.2548831318855684,1.2548786121203508,1.2548748723343301,1.254871807867683,1.254869214646747,1.2548669682526297,1.2548649914331294,1.2548632312094474,1.2548616451119525,1.254860175541672
48,0.03909229160469705,0.011380521941554414,0.0025057499879039824,0.02688709929050677,9.406e-05,1.2550929768647947,1.2550926661165847,1.2550879721427506,1.2550841057014595,1.2550809652114214,1.2550783306875637,1.2550760665574212,1.2550740885895277,1.2550723392767424,1.2550707729119035,1.255069328506475
49,0.042610840688084996,0.011377278488296921,0.0024622910423204303,0.028137431751846912,9.604e-05,1.2553068294639456,1.255306563867796,1.255301677376854,1.2552976949940489,1.255294504270022,1.2552918623287626,1.2552896192195744,1.2552876821676253,1.2552859883192524,1.2552844882554661,1.2552831172700087
50,0.04114894183992093,0.011373971316194971,0.00244058296084404,0.028134713333597617,9.802e-05,1.255525093005079,1.25552481808968,1.2555197236744882,1.2555156108757966,1.2555123523231704,1.2555096828187977,1.255507438885304,1.2555055198455627,1.25550385793962,1.2555024003288777,1.2555010787612482
51,0.03876083869642872,0.01137061469045669,0.0024302080273628235,0.026915912922603966,0.0001,1.255747049931262,1.2557466019919195,1.2557412756683028,1.2557369887533922,1.2557336081494077,1.2557308523879274,1.2557285474092956,1.2557265860355917,1.255724896237072,1.2557234220022544,1.255722091565315
52,0.041327917685650986,0.011367255498179752,0.002437958959490061,0.028315164273218275,9.999879371991704e-05,1.255969182463196,1.2559685720812592,1.2559630435491456,1.2559586153427815,1.2559551395576125,1.255952316601915,1.2559499619103174,1.2559479624910084,1.2559462428947044,1.2559447447738492,1.255943393602423
53,0.042693915733953036,0.011363885821493894,0.0026236249832436442,0.029097071249491947,9.999517493846056e-05,1.2561919031156428,1.25619127639757,1.2561856279746162,1.2561810870046746,1.2561775206230736,1.2561746240008058,1.256172207593747,1.2561701551399327,1.256168389021221,1.256166849200615,1.2561654587355162
54,0.04431732225318353,0.011360498355109971,0.002454125031363219,0.029625177087392925,9.998914383200487e-05,1.2564154451777552,1.2564149482767801,1.2564092858160838,1.2564047296630778,1.2564011569202393,1.256398258894272,1.2563958434713673,1.2563937931060223,1.2563920294730653,1.256390491915086,1.256389101867743
55,0.043215739589354235,0.011357101905327372,0.0025928340037353337,0.029153454764595865,9.998070069449754e-05,1.25663945338395,1.2566391459467583,1.2566335308930874,1.2566290096636286,1.2566254727245563,1.2566226104210485,1.256620229239601,1.256618210816969,1.256616476376532,1.2566149648476954,1.256613596240288
56,0.04201890422088104,0.011353710211637787,0.0024313750327564776,0.028703396753625165,9.996984593744525e-05,1.2568637664522397,1.2568634404689172,1.2568577122568034,1.256853112859294,1.2568495300790754,1.2568466429569454,1.256844250388882,1.2568422293002268,1.2568404978722292,1.2568389928135106,1.2568376313991698
57,0.040560814530461245,0.011350330063784468,0.0025208750157617033,0.028121861860579602,9.99565800898935e-05,1.2570879397856745,1.2570875003591753,1.2570815129613646,1.257076706501843,1.2570729639966742,1.2570699501942508,1.2570674541658087,1.2570653464257209,1.257063540805211,1.257061970780515,1.2570605501083778
58,0.04507324106679997,0.011346940603989004,0.002404083963483572,0.029044063253244042,9.994090379840098e-05,1.2573124849367117,1.257311856948508,1.2573056658488195,1.2573007536309444,1.2572969674845298,1.2572939471252047,1.2572914676278142,1.25728939143294,1.2572876274368001,1.2572861057926168,1.2572847368756994
59,0.04687370328771107,0.011343518033513448,0.002640749968122691,0.030978862610222237,9.992281782700807e-05,1.2575383602627492,1.2575378915273938,1.257531740911035,1.2575269114287098,1.2575232414141984,1.2575203537470607,1.257518013599712,1.2575160781206374,1.2575144533878937,1.2575130678986164,1.2575118299662706
60,0.04289617752154729,0.011340093667086864,0.002420915989205241,0.028858217477123874,9.990232305719945e-05,1.257764145298567,1.2577640144425408,1.2577579953180102,1.257753302744516,1.257749779988842,1.257747042453209,1.257744850993532,1.2577430607461761,1.2577415769253468,1.2577403275579935,1.2577392196227
61,0.04310192414670999,0.011336679693800748,0.0024437919491901994,0.02830034710025245,9.98794204878613e-05,1.2579898150562723,1.2579894498545434,1.2579834882305718,1.2579789437992355,1.2579756007130636,1.257973051367957,1.2579710477088089,1.257969441461295,1.2579681366543856,1.2579670609169682,1.257966120111858
62,0.03980046130329822,0.01133328343236922,0.0024662500363774598,0.027665903581086736,9.985411123523256e-05,1.258214775779384,1.2582141937398643,1.2582081827087899,1.2582036744805807,1.2582004088373193,1.258197954851237,1.2581960534565826,1.2581945511716561,1.2581933495193056,1.258192374772534,1.2581915309745593
63,0.04224551492575476,0.011329890413501227,0.0025858330191113055,0.028670648250730055,9.982639653285048e-05,1.2584397904015556,1.258438849059492,1.2584327572999168,1.2584282725239702,1.2584250775850396,1.2584227151259182,1.258420913440975,1.258419512777762,1.2584184114563668,1.258417533952876,1.2584167822257566
64,0.04020264309976973,0.011326514203063557,0.002467667043674737,0.027866871440649022,9.979627773149053e-05,1.2586643901200865,1.2586628837280898,1.2586565771543432,1.258652001747076,1.2586487727296067,1.2586464038645402,1.2586446099161819,1.2586432242651875,1.2586421415073865,1.258641283848112,1.2586405507391403
65,0.042305936814461126,0.011323138796507853,0.0025661670370027423,0.02864022056679109,9.976375629910064e-05,1.2588889991201342,1.2588869158918992,1.2588803977528351,1.2588757428550557,1.2588724939641551,1.258870133310171,1.2588683610328175,1.258867003241347,1.258865950685415,1.2588651232875212,1.2588644180184185
66,0.03795330218352116,0.011319788801377908,0.0024398749810643494,0.02676297625594763,9.972883382072952e-05,1.2591123778765223,1.2591097758261653,1.2591029363896469,1.2590980843515587,1.2590947044515375,1.2590922488361485,1.2590904021713376,1.2590889821282578,1.2590878745406624,1.2590869961473088,1.2590862407040309
67,0.03936601567447765,0.011316464414498125,0.0024289999855682254,0.026370667333040672,9.969151199844953e-05,1.2593344633578718,1.2593311707675061,1.2593239178094222,1.2593188149568373,1.2593152698067829,1.2593126959514598,1.2593107587850487,1.259309265802523,1.2593080970679122,1.2593071656605381,1.2593063618183324
68,0.04135367522277922,0.011313142349994375,0.0025613329489715397,0.028501226146611464,9.965179265127358e-05,1.2595568072609826,1.2595527203264147,1.2595449756916666,1.259539557977012,1.2595357910257787,1.2595330478105013,1.259530973369903,1.2595293642771372,1.2595280942639695,1.2595270723144398,1.2595261848080452
69,0.04237386123200566,0.011309820914036558,0.002481540956068784,0.028225955488718344,9.960967771506666e-05,1.2597791451611833,1.2597741627782797,1.2597659597914277,1.2597602645342452,1.259756313447142,1.2597534388111125,1.2597512653091734,1.2597495786363124,1.2597482462644372,1.2597471731598038,1.2597462419112584
70,0.04138305677344887,0.01130649805498923,0.002432250010315329,0.02805725873491193,9.956516924245131e-05,1.2600011563117663,1.2599955746627785,1.2599870754804612,1.2599811877230003,1.25997709939836,1.2599741208222361,1.2599718650667686,1.25997011117772,1.259968722520812,1.2599676012044614,1.2599666266852387
71,0.04201042271733052,0.011303173181922435,0.002432667009998113,0.028444839353956003,9.951826940270775e-05,1.2602232695765907,1.260217073708856,1.2602083122381114,1.2602022765963352,1.260198093074421,1.2601950470642456,1.2601927401022635,1.2601909453771407,1.2601895229644209,1.2601883727823493,1.2601873716593663
72,0.04174257889533725,0.011299847724775682,0.002522542024962604,0.028675063970540683,9.946898048166793e-05,1.260445618334593,1.2604388619599065,1.260429817104322,1.2604235935618042,1.2604192704409742,1.260416112244544,1.2604137102489064,1.2604118322487963,1.2604103351907419,1.2604091168251026,1.2604080513038438
73,0.0409126367744701,0.011296533764100758,0.0026057500508613884,0.027368360722305977,9.941730488160438e-05,1.2606672783138393,1.2606599828110723,1.2606506483692603,1.260644228619669,1.2606397608944846,1.2606364899514577,1.2606339967964901,1.2606320434772151,1.2606304833677224,1.2606292116143958,1.26062809930463
74,0.039855110323015336,0.0112932353835329,0.0024461669963784516,0.0268948513353917,9.936324512111292e-05,1.2608879934574233,1.260880156956751,1.2608705428919647,1.2608639293137855,1.260859315530891,1.2608559285588459,1.2608533401481574,1.2608513071349767,1.260849679626385,1.2608483503576882,1.2608471874879508
75,0.040834701658939626,0.011289949212681715,0.0026115410146303475,0.027475397301314753,9.930680383499e-05,1.2611083693302487,1.2610997864063447,1.261089806837057,1.2610829334075793,1.2610781204285142,1.2610745761311302,1.2610718616260985,1.2610697269701316,1.2610680175637072,1.2610666225284697,1.2610654061343138
76,0.04074795938415678,0.011286668596480228,0.002520208014175296,0.027464985559138837,9.92479837741043e-05,1.2613282282659652,1.2613190855047691,1.2613087835345673,1.2613016681455855,1.2612966666396281,1.261292973571141,1.2612901412167765,1.2612879134790895,1.261286131202233,1.2612846798487583,1.26128341967768
77,0.04262812720717435,0.011283381462198564,0.0024869589833542705,0.028746447184700725,9.918678780526262e-05,1.2615485376543776,1.2615389018672665,1.2615282871853644,1.261520935945009,1.2615157499155794,1.2615119102431414,1.261508960714544,1.2615066394133954,1.2615047829190642,1.2615032732808926,1.2615019669505774
78,0.04163493888729449,0.011280094958039692,0.0024303329992108047,0.02791582796195674,9.91232189110701e-05,1.2617686771976608,1.2617585240926923,1.2617476420829157,1.261740119307831,1.2617348175264236,1.261730899521856,1.2617278984345488,1.2617255456046033,1.2617236730114254,1.2617221592364285,1.261720856998443
79,0.04508654422803551,0.01127678678852832,0.002489625010639429,0.02943021177948403,9.905728018978499e-05,1.2619894634040678,1.2619791423502456,1.2619682171207842,1.2619606908265206,1.2619554123189283,1.2619515367960576,1.2619485919056272,1.2619463051319284,1.2619445057166288,1.2619430701073318,1.2619418483058469
80,0.043444415403657385,0.011273472007289316,0.0024903329904191196,0.028771073840438005,9.898897485516753e-05,1.2622105102324306,1.2622000831688853,1.262189185757255,1.2621817143684078,1.2621765119536021,1.2621727288946383,1.2621698880676206,1.2621677132797657,1.2621660311178786,1.2621647159869909,1.262163615280075
81,0.0421671648269741,0.011270154487729845,0.0024104579933919013,0.028844562556261152,9.891830623632339e-05,1.2624319374573314,1.2624212081335344,1.262410365709436,1.2624029908692374,1.2623978965928842,1.2623942246457662,1.262391493875767,1.2623894261357433,1.2623878470829286,1.2623866305631188,1.2623856225748198
82,0.04282321490822483,0.01126683111138361,0.0024347500293515623,0.029094410396699164,9.884527777754132e-05,1.2626537689475332,1.2626427572378687,1.2626320169486818,1.262624770243223,1.262619801602458,1.262616247363631,1.262613624903774,1.2626116559439649,1.2626101665161718,1.2626090308668716,1.2626080943253748
83,0.039866270899147745,0.011263526893769308,0.0025070419651456177,0.027522904099805397,9.876989303812539e-05,1.2628750004453084,1.262863566520226,1.2628527967041163,1.262845550602451,1.2628405860981884,1.2628370351914966,1.2628344141102037,1.2628324442870054,1.2628309517410197,1.2628298106449367,1.2628288651780768
84,0.039985590590060904,0.01126023761216008,0.002464749966748059,0.027725568348111615,9.869215569222144e-05,1.2630957930488584,1.2630838555371784,1.2630729663550517,1.2630656112610483,1.263060539674846,1.2630568861370828,1.2630541675477005,1.2630521050501,1.2630505240668828,1.2630492979802108,1.2630482691315015
85,0.043367851702342614,0.011256937090034736,0.0025026669609360397,0.02960741552512315,9.861206952863805e-05,1.2633173330561034,1.263305026856902,1.2632940399967851,1.263286571767379,1.2632813811934185,1.263277610090651,1.2632747774009192,1.2632726043632516,1.263270915924238,1.2632695847452788,1.2632684513998065
86,0.041504708447238914,0.011253641681660034,0.0024460000568069518,0.02860318894021233,9.852963845066182e-05,1.2635390063281684,1.2635260869712697,1.2635149272068764,1.263507307651572,1.2635019673227903,1.2634980487521428,1.2634950716372246,1.2634927572903942,1.2634909303867754,1.263489463042633,1.2634881941689153
87,0.0422973423661926,0.011250344505363429,0.0025412500253878534,0.028840414683903044,9.844486647586725e-05,1.2637607645134201,1.2637473685323901,1.2637360497563517,1.2637282846782345,1.2637227951072687,1.2637187256935984,1.2637155980459627,1.2637131343710988,1.263711159631852,1.263709545778712,1.2637081303175148
88,0.043794692637511415,0.011247040702828918,0.0025103329680860043,0.02857476329466864,9.835775773592076e-05,1.2639822571993395,1.2639686281691103,1.2639573777921935,1.2639496306641047,1.2639441265502378,1.263940026344416,1.2639368592805236,1.2639343509756036,1.2639323279386356,1.2639306626875568,1.2639291918135864
89,0.04228614965464561,0.011243738014933648,0.0023795830202288926,0.02890070191203178,9.826831647637942e-05,1.264203847699778,1.2641901211829651,1.2641788866864603,1.264171098805914,1.2641655263882818,1.2641613458749543,1.2641580929079903,1.2641554957192733,1.2641533819018107,1.2641516242824593,1.264150058398365
90,0.0402238437836967,0.01124045763551517,0.0024560829624533653,0.027196840661420092,9.817654705648409e-05,1.264424526712231,1.2644103673900207,1.2643990493964956,1.2643911638953316,1.2643854804767498,1.2643811858336225,1.2643778204442198,1.264375114196887,1.2643728949408706,1.264371035073643,1.264369368445421
91,0.040235893435885274,0.011237192026124053,0.0024400000111199915,0.027806794289116043,9.808245394894679e-05,1.2646446878046937,1.2646300984757066,1.2646185756034107,1.2646104763155792,1.2646045798104608,1.2646000811241755,1.2645965233939092,1.2645936364992518,1.2645912472743444,1.2645892266872751,1.2645874061012492
92,0.037795216961124777,0.011233956272593484,0.0024549579829908907,0.026357972025181493,9.798604173973285e-05,1.26486339068398,1.2648482998127153,1.2648364737618707,1.2648280475275795,1.2648218279477295,1.2648170236788356,1.2648131812740266,1.2648100299209617,1.2648073943644909,1.2648051430450367,1.2648031038489582
93,0.04385909789259478,0.011230709150200104,0.002588000032119453,0.029068807560054918,9.788731512783734e-05,1.2650824449603078,1.2650670672559796,1.2650550420438653,1.265046370018572,1.2650399009168154,1.2650348606483417,1.2650308002666864,1.2650274487944473,1.2650246292831688,1.265022207989357,1.2650200096188
94,0.039877853389921,0.011227483730235339,0.0023919169907458127,0.02706098112039051,9.778627892505601e-05,1.2653006937358438,1.265284729853605,1.265272338324188,1.2652633173313699,1.265256532050118,1.2652512125914464,1.2652469067933383,1.2652433386683002,1.2652403264586425,1.265237732194606,1.2652353760414317
