iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8
13,0.05123805832418954,0.01536431646339228,0.002111791050992906,0.03492047880822344,0.0002407599999999999,1.2535170207104656,1.253517030239437,1.2535169326060707,1.2535169487564615,1.2535170186047226,1.253517109188211,1.2535172041873126,1.2535172939179062,1.2535173620272826
14,0.05519261502641614,0.015352844084818377,0.0022671670303680003,0.037225029617577614,0.00026074,1.2541016244720127,1.2541018354163673,1.2541022001237065,1.2541025769868335,1.2541029411868763,1.2541032818601172,1.2541035946074468,1.2541038767108876,1.2541041146258125
15,0.05435770389765761,0.01534049098273935,0.0020565420272760093,0.03676556405764026,0.00028071999999999993,1.2547316313226733,1.254732149423794,1.2547330511930628,1.2547338445448915,1.2547345532413325,1.2547351924355086,1.2547357706754678,1.2547362924390504,1.2547367468930242
16,0.051407534193780496,0.015327303939184746,0.002200749993789941,0.03567927860708646,0.0003007,1.2554062866309743,1.2554062854142116,1.2554074674539135,1.2554085119033451,1.2554094289470472,1.25541024580101,1.2554109795551656,1.2554116399453594,1.255412217549937
17,0.05223921114321567,0.015313258459047668,0.002332833013497293,0.03591807845195022,0.00032068000000000005,1.2561254091529637,1.256125262273623,1.2561267980473343,1.2561281084213582,1.2561292321654822,1.2561302167880932,1.2561310900252098,1.2561318676600377,1.256132542054478
18,0.05091428890083231,0.015298399947596108,0.002247458032798022,0.034735815717688065,0.00034066,1.2568877820224218,1.256887251204274,1.2568889314538791,1.2568903848264197,1.25689162365383,1.256892701620987,1.2568936532315667,1.256894498590215,1.2568952304143821
19,0.052009309555035146,0.015282712723627521,0.002094375027809292,0.035168581458245286,0.00036063999999999996,1.2576940181141618,1.2576932142593342,1.2576948686081224,1.2576963346057857,1.2576976044691455,1.25769872482224,1.2576997274639947,1.2577006308557195,1.257701424171236
20,0.05098005733815805,0.015266209685182889,0.002153000037651509,0.03506210565331094,0.0003806199999999999,1.2585442922808427,1.2585427606140587,1.2585441109905684,1.2585454375484304,1.2585466338200106,1.25854771400115,1.2585486970507225,1.2585495950982142,1.2585503912510951
21,0.05202521036172772,0.015248882775015953,0.0021728340070694685,0.03487694540584479,0.0004006,1.259438165591859,1.2594358469996236,1.259436969065771,1.2594382381568783,1.2594394441835535,1.2594405740978065,1.2594416355519231,1.2594426338041935,1.2594435445498144
22,0.051808067995265994,0.015230712329335552,0.002137458010111004,0.03528465105830572,0.00042057999999999993,1.260376174664783,1.2603736928282157,1.260374875295894,1.2603762214993142,1.2603775021569004,1.2603787091439922,1.260379853722424,1.2603809420511043,1.2603819467009765
23,0.05249925243667389,0.015211704556763316,0.0021715419716201723,0.035856156955479015,0.0004405599999999999,1.2613598967293298,1.2613571289744112,1.2613580842446572,1.2613592545452919,1.2613603961420554,1.2613614994056646,1.2613625730738178,1.261363619318851,1.2613646037237805
24,0.052219685763934764,0.015191863249696614,0.002125958038959652,0.03532480455183178,0.00046053999999999995,1.262388049466033,1.262385236560437,1.2623862251662612,1.262387353332532,1.262388423644024,1.2623894547500136,1.262390468497729,1.2623914717977631,1.2623924282213672
25,0.05227429513242076,0.015171209377654265,0.002047165995463729,0.03524309644364106,0.0004805199999999999,1.2634611669389528,1.2634570904259452,1.263458056822362,1.2634592429703668,1.263460373074647,1.2634614703529918,1.2634625638057306,1.2634636631093776,1.2634647288492327
26,0.053073470493636636,0.015149735215446861,0.0020957919768989086,0.03521864334294955,0.0005005,1.2645788369025235,1.2645734946177953,1.2645744435770216,1.2645757245540175,1.2645770005782135,1.2645782929479443,1.2645796272785144,1.2645810067141265,1.2645823816409554
27,0.05041364321246744,0.015127495698738154,0.0020707909716293216,0.03450421916221774,0.00052048,1.265739891201085,1.265732602642642,1.265733185809416,1.2657343457292882,1.2657356136374611,1.2657369827933989,1.265738462113575,1.265740040357804,1.265741652681175
28,0.05219506133826016,0.015104472946776318,0.0020974999642930925,0.034721579724904694,0.00054046,1.266945103680637,1.2669348836111494,1.2669349327491193,1.2669359796033453,1.2669373308689589,1.266938912374688,1.2669406969294097,1.266942649038757,1.266944683329887
29,0.053383530768736004,0.015080603416827494,0.0021751659805886447,0.03600914796043647,0.00056044,1.2681974349485092,1.2681844890179834,1.2681838220100852,1.2681846169731916,1.2681859701322602,1.2681877181534706,1.268189781241021,1.2681920900048278,1.2681945332437292
30,0.05044325778254515,0.015055987115169252,0.0021397920208983123,0.03454956626718107,0.0005804199999999999,1.269493641692606,1.269476733993201,1.2694749423398912,1.2694752557399291,1.2694764203727742,1.2694781583102637,1.2694803337541471,1.2694828436893781,1.2694855511953738
31,0.051426485216579415,0.015030572706119145,0.0021568750380538404,0.03510252901418855,0.0006004,1.2708349115403461,1.2708139844772812,1.270811006186173,1.2708108682320955,1.2708118973440716,1.2708136699611918,1.2708159832798418,1.270818698171485,1.2708216526265572
32,0.054797749510689754,0.01500428330658574,0.002100749989040196,0.036306778898577315,0.00062038,1.2722244559722318,1.2722000481688214,1.2721961177346346,1.2721957354861397,1.2721968514284123,1.2721988850388601,1.272201557775269,1.27220469073529,1.2722080959096458
33,0.04859520496933602,0.014977336900849125,0.0021393749630078673,0.03385967322028558,0.00064036,1.2736559987998832,1.2736267670546038,1.2736209377640033,1.2736193827086162,1.2736197141564403,1.2736212068331965,1.2736235051757359,1.2736263843765536,1.2736296230670097
34,0.052693313296784,0.014949598333190883,0.0021507919882424176,0.03520867866609327,0.00066034,1.2751334229093405,1.2750990355360063,1.2750912786202702,1.2750885604360165,1.275088152820812,1.275089176617946,1.2750911913936598,1.275093921098433,1.275097107376818
35,0.052834050068179095,0.01492103851135469,0.00212899997131899,0.03558757784518348,0.0006803200000000001,1.276657963293545,1.2766180009725925,1.2766086022684047,1.2766050411126724,1.2766041923008933,1.2766050143273386,1.27660698445056,1.2766097798930016,1.2766131092498914
36,0.050317160169332846,0.014891779815260325,0.0021877079852856696,0.034080569315211,0.0007003,1.2782247995138,1.2781787031975853,1.2781675338869856,1.278163017028965,1.278161596066762,1.2781620850300062,1.2781638914265279,1.2781666510179346,1.2781700402449863
37,0.049356755961749835,0.014861837762112681,0.0021219589980319142,0.034190964296508135,0.00072028,1.279835163426735,1.2797812339045953,1.2797679590626714,1.2797621692212513,1.2797598127429337,1.279759573064103,1.2797608016745554,1.279763100981672,1.2797661196321972
38,0.05109909863330869,0.01483114361226507,0.00211537501309067,0.03465063563516302,0.00074026,1.2814901145458406,1.2814287105954048,1.2814134349020363,1.2814063965591083,1.281403101941552,1.2814021166417853,1.2814027403366093,1.2814045439854809,1.2814071493583394
39,0.05206944017185179,0.014799697679729946,0.0021156250149942935,0.034697967760787825,0.00076024,1.2831901572106625,1.2831213733182396,1.283103935691054,1.2830956455083733,1.283091517047252,1.2830899592831126,1.283090196358533,1.2830917532508386,1.2830942155766156
40,0.05173033390981527,0.014767511661447968,0.002046415989752859,0.034681444875574986,0.0007802200000000001,1.2849358378278781,1.284858382571707,1.2848389778686808,1.284829679030916,1.2848249205304405,1.2848229661301418,1.284822975408868,1.284824433240825,1.2848268919663441
41,0.04778308829628804,0.014734743690460156,0.0022923750220797956,0.03334670084994088,0.0008002,1.2867220900092529,1.2866357154715262,1.2866130597771885,1.2866014630393514,1.2865949205301905,1.286591547072155,1.2865904126899543,1.2865909387992809,1.286592626155675
42,0.050075304214235485,0.014701261476736052,0.0023167079780250788,0.03449588416131998,0.00082018,1.2885537946583014,1.2884586239789597,1.2884321607037545,1.2884178299559645,1.2884091831228017,1.2884041417812933,1.2884016533080622,1.288401055345108,1.288401785019149
43,0.050750514196707265,0.014667065089456857,0.002111291978508234,0.03425097213686943,0.00084016,1.290430119362234,1.2903254662574195,1.290295717891913,1.290278991782092,1.290268442785544,1.2902618652751345,1.2902581169416933,1.2902564671043768,1.2902562966904845
44,0.05244895789873676,0.014632086379990377,0.002063708961941302,0.03473425338295131,0.00086014,1.2923530850897342,1.2922387468778607,1.29220655863317,1.2921883633293711,1.292176800815504,1.2921695155815225,1.292165271285203,1.2921632707443245,1.2921628426454188
45,0.052776598960751944,0.014596318133933596,0.0023042919929139316,0.03509540592892749,0.00088012,1.2943245657409899,1.2942000127207935,1.2941662336075248,1.2941472927605453,1.2941352843923353,1.294127740819205,1.294123366012896,1.2941213206058426,1.2941208974905112
46,0.05130480969885792,0.014559853951660979,0.002102874976117164,0.03448584742386702,0.0009001,1.296341973304283,1.2962069583248783,1.2961711757088048,1.2961513034179262,1.2961387683864982,1.2961309318027383,1.2961264117725757,1.2961243150483472,1.2961238932528794
47,0.05095937102360864,0.01452278547664762,0.002123249985743314,0.03368885154212335,0.0009200800000000001,1.298402761236778,1.2982542784503956,1.2982158355344837,1.298194955749477,1.2981820528375465,1.298174183791131,1.2981698242479305,1.2981680013042391,1.2981679127474965
48,0.049552884425991095,0.014485185066462078,0.0021503749885596335,0.03323655711639481,0.0009400599999999999,1.3005053785935268,1.3003406408336402,1.3002978659866629,1.3002750459387995,1.300261217058642,1.3002529803193008,1.3002485951147185,1.3002469672875132,1.300247214460075
49,0.052802575454433426,0.014446756854431838,0.0020937499939464033,0.036087517971263645,0.00096004,1.3026637999630817,1.302481775847981,1.302433984630656,1.3024088625823027,1.3023938818797562,1.3023851058904612,1.3023805401685398,1.3023789512973278,1.3023793677512818
50,0.054215485566232915,0.014407519235450483,0.0021039589773863554,0.03550031319766262,0.00098002,1.3048738039257557,1.304674418702163,1.3046223458360098,1.3045955750594518,1.304580042015844,1.3045712895470072,1.304567077131195,1.3045660371825842,1.3045671130585912
51,0.052268389087653015,0.014367531971018055,0.0021216670284047723,0.03510324330844372,0.001,1.3071324341029853,1.3069177178414095,1.3068619471392808,1.3068335765448318,1.3068173743292004,1.3068084749336604,1.3068044267698824,1.3068037388583675,1.3068052722709966
52,0.04771832923058167,0.014327864134449919,0.0021159580210223794,0.03341158734432943,0.0009999878275373446,1.3093876339950992,1.309155561576485,1.309094688459167,1.309063388998844,1.309045244643797,1.3090349700328847,1.3090298955639617,1.3090284030470214,1.309029268910262
53,0.05248324521311801,0.014288259654638131,0.0020960000110790133,0.0347196622512584,0.0009999513107426476,1.3116452825285827,1.3113969457812076,1.3113317101170048,1.3112980364471902,1.3112784966291298,1.3112674156725264,1.3112619024404937,1.3112602020798518,1.311260997756199
54,0.0490450286398413,0.014248941204544894,0.0020220840233378112,0.03248601400409032,0.0009998904513956854,1.3138931254760096,1.3136299603928545,1.3135612573775992,1.3135256322289417,1.3135049033726367,1.3134931271721288,1.313487246961661,1.3134853984108952,1.313486185249465
55,0.048114684200075794,0.01420990886612066,0.002128165971953422,0.03286240050889049,0.000999805252462657,1.3161352715266466,1.3158575872239289,1.315784700132507,1.3157463687303588,1.315723742264794,1.315710601277288,1.315703714069524,1.315701100364916,1.3157012800934256
56,0.04779745618827421,0.014171149494990001,0.0021314999903552234,0.033445151923605046,0.0009996957180960385,1.3183769703867165,1.3180825229628952,1.3180038175434863,1.3179612179581122,1.317935210540257,1.3179192947573395,1.3179100543323052,1.3179053844971051,1.3179037148344435
57,0.04846437875129498,0.014132650627330047,0.002314082987140864,0.03325416998617345,0.0009995618536343797,1.3206177825009255,1.3203034674620195,1.320217381694691,1.3201695617254594,1.3201394713601013,1.3201202120826907,1.3201081345404675,1.3201009849074503,1.3200970878013614
58,0.05018388072900657,0.014094281920802908,0.0021271249861456454,0.03404450453658731,0.0009994036656020464,1.3228614573539654,1.3225263047574767,1.3224323850983253,1.3223790537466125,1.322344631781212,1.3223217861882544,1.3223066277715847,1.3222967544076754,1.322290387839256
59,0.051350793578301274,0.014056044754664033,0.002107415988575667,0.03367104453685873,0.0009992211617088995,1.32510544591996,1.3247491919887813,1.324647464342868,1.3245888489622364,1.3245504588152852,1.3245244750167573,1.3245067394970214,1.3244946850581545,1.3244864202342996
60,0.047831562419407336,0.014018098734430395,0.002211291983257979,0.032888442301762244,0.0009990143508499217,1.3273470368306783,1.3269667697500431,1.3268556746311724,1.32679052398576,1.3267471182542954,1.3267171063165382,1.3266960272300303,1.3266811232690072,1.326670370729341
61,0.051393245687103344,0.013980299917730157,0.0020955000072717667,0.03408247254602143,0.0009987832431047822,1.3295940790822065,1.3291850290879148,1.3290627818134537,1.328990490044647,1.3289420274861499,1.3289082470205518,1.328884252906088,1.3288670254885824,1.328854367979754
62,0.047206712396338384,0.013942826195971965,0.0020531670306809247,0.03254254920270326,0.0009985278497373468,1.3318375375862037,1.3313958890232545,1.331260805377153,1.3311801130555938,1.3311255228589725,1.3310870146407823,1.3310592250909075,1.3310388559025812,1.3310235272678166
63,0.049355304953734816,0.013905501730668785,0.0020645830081775784,0.03351834016339966,0.0009982481831951274,1.3340826550040579,1.3336063173205415,1.3334579594103086,1.3333688537660395,1.3333082222219435,1.3332650900250058,1.3332336025535867,1.3332101757319694,1.3331922450351235
64,0.05084396500179346,0.013868229674581782,0.002208749996498227,0.03421735918406696,0.0009979442571086772,1.3363326854221618,1.3358210582620398,1.3356600291135414,1.3355628233506243,1.3354963533880155,1.3354487575336573,1.3354137101377597,1.3353873468909194,1.3353669197201938
65,0.04790953597851757,0.01383120330658284,0.0021086250199005008,0.03306532693103766,0.0009976160862909245,1.3385820333730596,1.3380326485877498,1.3378572015196293,1.3377507366785706,1.3376775311593323,1.3376247147536429,1.3375854384160726,1.3375555308699245,1.3375320448500299
66,0.05192112398162616,0.013794186322986842,0.002071333001367748,0.034545607043709604,0.0009972636867364526,1.3408377432957557,1.3402512371425885,1.3400619088933923,1.339946457046105,1.3398667222030818,1.339808876123989,1.3397655600345082,1.339732299172652,1.3397059476480573
67,0.05041406863554751,0.013757279901956928,0.0021287500276230276,0.03439758636082125,0.000996887075620718,1.3431001243156873,1.3424737884005935,1.3422689463888096,1.342143593941672,1.3420567591768158,1.3419934884642382,1.3419458339416117,1.3419089775533717,1.341879553729114
68,0.05191754051391226,0.013720449994836266,0.002211041981354356,0.03365492477965583,0.0009964862712992153,1.3453625670906613,1.3446969067641095,1.3444778967406978,1.344343783428291,1.3442509000089193,1.3441831998892464,1.344132153141389,1.3440926010709318,1.3440609612005867
69,0.050617715708854455,0.013683751457770005,0.0021288749994710088,0.03382525352295038,0.0009960612933065818,1.3476275167145066,1.3469202867686998,1.3466870277885377,1.3465441428787408,1.3464452285231483,1.3463731411312108,1.3463187616926233,1.3462765849836882,1.3462428078046678
70,0.048074158626371426,0.013647338586091465,0.0021260830108076334,0.03228378607126793,0.000995612162355645,1.3498856062506304,1.349136281426744,1.348888071657347,1.3487358683252464,1.3486304662285449,1.3485536017151452,1.3484955525797038,1.3484504566030424,1.3484142820369776
71,0.0508358319003287,0.013610989001702845,0.002054540964309126,0.03415865466501527,0.0009951389003364144,1.3521483631999307,1.3513563110482059,1.3510930915440236,1.3509317329993964,1.3508200798871093,1.3507386788149431,1.3506771767357253,1.3506293442958097,1.3505909183270681
72,0.0509072292212531,0.013574723612129405,0.0021495409891940653,0.03445537193555516,0.0009946415303150127,1.3544179071897404,1.353581110616046,1.353301714858487,1.353130584728261,1.3530123064933741,1.3529260913025614,1.3528608948747132,1.3528100970503243,1.352769194730753
73,0.04872534246530209,0.013538735832783312,0.0021476250258274376,0.03314877741866458,0.0009941200765325531,1.35668687340834,1.3558026059123356,1.3555043183159137,1.355321284746938,1.3551946727899307,1.3551022576585148,1.3550322342763161,1.3549775412994436,1.3549333983513492
74,0.05011898168656347,0.013502889015955023,0.0020627499907277524,0.03364983960085694,0.0009935745644039575,1.3589577996245756,1.3580234731898002,1.3577058774648296,1.357510946078407,1.3573761457085418,1.3572777296099074,1.3572030960913122,1.3571447261050607,1.3570975541471806
75,0.04823199388778453,0.013467246524606487,0.002113582973834127,0.03270992353701436,0.0009930050205167172,1.3612232827996271,1.3602416673945428,1.3599046682024578,1.3596972809576633,1.3595537120143413,1.3594487713090009,1.3593690640305796,1.359306601657463,1.359256020963478
76,0.046628421845022514,0.013431932500329022,0.002225083007942885,0.031524290230476724,0.000992411472629598,1.3634786120801217,1.3624478727692282,1.3620908850271025,1.361871040652072,1.3617188291123805,1.3616074943885608,1.3615228182019696,1.3614563387246217,1.361402398176187
77,0.04919797279890261,0.01339675203254596,0.002131333982106298,0.032729106303153996,0.0009917939496712864,1.3657304385851894,1.3646523449189611,1.364276610863807,1.3640449755135375,1.363884533029003,1.3637670916060742,1.3636776664889634,1.3636073502426669,1.363550205207124
78,0.049442590582304075,0.013361715765902405,0.0021712080342695117,0.03288342969249721,0.00099115248173898,1.3679812266696365,1.3668548548040718,1.3664604824580826,1.366217395177839,1.3660491577851719,1.3659260791566532,1.3658323783870598,1.3657586883431987,1.3656987847554134
79,0.04635723539638174,0.013326985300477805,0.0020707499934360385,0.032170663099726445,0.0009904871000969212,1.3702288096645896,1.3690496634746605,1.3686348811432743,1.3683789893113443,1.3682018202962596,1.368072100400863,1.3679732068108188,1.3678952860111229,1.367831810664955
80,0.0492234917929216,0.013292353943793616,0.0020947500015608966,0.032661723372816955,0.0009897978371748723,1.3724735074669097,1.3712435830122998,1.3708100453244836,1.3705424549274317,1.3703571624009927,1.3702214370372645,1.370117874324113,1.3700361648918087,1.3699694952944117
81,0.047237988579426,0.01325797650096986,0.002065833017695695,0.03240771256880003,0.000989084726566536,1.3747166614180621,1.3734335358849548,1.3729789525080724,1.372698058413806,1.3725034483925393,1.3723607794153538,1.3722517816575774,1.3721656406241018,1.3720952253055574
82,0.04875638797099506,0.01322375144895102,0.002063083986286074,0.03259064115836298,0.0009883478030279168,1.376958286097316,1.3756220937359722,1.3751463580094847,1.3748520002752715,1.3746479786175971,1.3744983373820252,1.3743839226416366,1.374293398791644,1.3742193066768675
83,0.04949690252875491,0.01318970156738321,0.002095875039231032,0.032358139525876774,0.0009875871024756287,1.3791975579835989,1.3778074491477579,1.3773105091636322,1.3770025776051236,1.3767890773666314,1.3766324812321558,1.376512754018379,1.3764180292069372,1.3763405076035522
84,0.04673253501566287,0.013155871937753631,0.0020916659850627184,0.03236194366448468,0.0009868026619851435,1.3814357970871087,1.379989050814929,1.3794697879944486,1.3791474204317447,1.3789236405850975,1.3787593050595737,1.378633487999448,1.378533790884936,1.378452074883206
85,0.0523679432018382,0.01312197324035459,0.002120458986610174,0.03453160172840974,0.000985994519788984,1.3836853362560904,1.3821801779821508,1.3816393574102328,1.3813035552402317,1.3810704537134708,1.3808992354433325,1.3807680839496739,1.380664082984502,1.3805787697868854
86,0.04822996011081146,0.013088306770321802,0.002327042049728334,0.031771657100217184,0.0009851627152748603,1.3859279579599586,1.3843650149084146,1.383802692702121,1.3834531603797628,1.3832104020792115,1.383032019164746,1.3828953228844452,1.3827868752268246,1.382697880261758
87,0.0475195998779879,0.013054877671300424,0.0022869170061312616,0.03148970717589908,0.0009843072889837512,1.3881626597173176,1.3865427316579464,1.3859586926847167,1.3855952751433913,1.385342833802881,1.3851573541803417,1.3850152436812866,1.3849025205177259,1.3848100407381783
88,0.050624557615481486,0.013021557911530472,0.002152249973732978,0.0327022991283581,0.0009834282826079275,1.3903988556573632,1.3887188152000487,1.3881130498360221,1.3877364614231587,1.3874752664498842,1.387283687260909,1.3871371773820853,1.3870211922781805,1.3869262318364242
89,0.04566458062505163,0.012988557614330109,0.0021530829835683107,0.030860398231105673,0.0009825257389889197,1.3926253449113657,1.3908827287709218,1.3902549054506639,1.3898648677951608,1.3895945974045054,1.389396557619979,1.3892452638607988,1.3891256214601337,1.3890277821076353
90,0.04737159545804146,0.012955795271184567,0.0025362090091221035,0.03117765917455029,0.0009815997021154303,1.3948443247625115,1.3930390579336192,1.3923887974490898,1.3919851987965841,1.3917058877568174,1.3915015080145876,1.3913456025815116,1.3912225064400745,1.3911220108607678
91,0.048152319824533885,0.012923164134083691,0.002200833987444639,0.03236158606604737,0.0009806502171211904,1.3970639954394914,1.3951956402031869,1.3945226296886377,1.3941051088541854,1.3938163395823773,1.3936051640328035,1.3934441686175227,1.3933171301425817,1.3932134883809333
92,0.04826136057796824,0.012890673690598363,0.0022780830040574074,0.03235487077074,0.0009796773302827588,1.3992844777037443,1.3973524664165058,1.3966557273117386,1.396223487106009,1.395924695314435,1.3957063320259995,1.3955399716140402,1.3954087935342963,1.3953018599305689
93,0.050957887161126425,0.012858167442337478,0.00213199999416247,0.0329872283286882,0.0009786810890172676,1.4015072167946196,1.3995158669543344,1.3987967965577897,1.3983506556830567,1.3980425367282947,1.3978176503140656,1.3976465712043338,1.3975118784642349,1.3974022526798686
94,0.05216963056862134,0.012825570418029337,0.0019839999731630087,0.03412488375660284,0.0009776615418801106,1.4037397480268075,1.4016904920390794,1.4009501234285284,1.4004910546328508,1.4001745004586537,1.3999438891717413,1.39976879678788,1.3996312087133327,1.399519432612771
95,0.048741058414016075,0.012793194741706617,0.0020909589948132634,0.031847940442248,0.000976618738562577,1.4059687881300023,1.4038600853440049,1.403096891623147,1.4026239813051342,1.4022985073008378,1.4020619750702654,1.4018828701006998,1.4017425247350819,1.401628834768284
96,0.048930986675987775,0.012760913824683199,0.0022195420460775495,0.032891806015044614,0.0009755527298894293,1.4082006484022198,1.406031606436076,1.4052452964067703,1.4047583486299353,1.4044238041607215,1.4041812006748484,1.4039979149427129,1.403854621139904,1.4037388030231004
97,0.04741908430723865,0.012728861558975865,0.0021798749803565443,0.031895288310887955,0.0009744635678164261,1.4104303725575134,1.4081964368636661,1.4073861436629145,1.4068847342295163,1.4065407931699416,1.4062918245072926,1.4061040785708026,1.4059575653538408,1.405839353979932
98,0.047305904459712673,0.012697030809872372,0.0021653329604305327,0.03133115850293275,0.0009733513054277904,1.4126529978314157,1.41035450659848,1.4095200647035577,1.409003967191677,1.4086504939035809,1.4083951019721386,1.4082028874254913,1.4080531756430577,1.40793260825896
99,0.045431343058477444,0.012665473495062526,0.0020715409773401916,0.03130040650290597,0.0009722159969336218,1.4148698979843606,1.4125058506928734,1.4116458269466752,1.4111136234808244,1.4107492127910835,1.4104860253471732,1.4102880152397044,1.4101338278199578,1.4100096773544115
100,0.04792115637457618,0.012634064245844118,0.0021813330240547657,0.032039344537766606,0.0009710576976672547,1.4170863782743714,1.414654245972114,1.4137685620052938,1.4132203914584662,1.412845172761013,1.4125742836353192,1.4123705395882589,1.412211911402805,1.4120841901414938
101,0.04852661593470696,0.012602793868773393,0.002099792007356882,0.03235737617359338,0.0009698764640825613,1.4193046672466394,1.416802174404081,1.4158895469216037,1.4153248222755783,1.4149384664388402,1.4146596546065193,1.4144500070800181,1.4142867966211543,1.4141553806762492
102,0.04489073407572416,0.012571847146660878,0.0021088329958729446,0.030580950243944242,0.0009686723537511998,1.421513877061611,1.418938485233069,1.4179974392638328,1.4174149453007,1.4170164597752346,1.4167288941429121,1.4165126297337878,1.4163442121574248,1.4162085453268005
103,0.044847845974178194,0.012541229804697499,0.0023418330238200724,0.02984332099422184,0.0009674454253598092,1.423708825196271,1.4210622140329354,1.42009201306105,1.4194908029922508,1.4190793269390527,1.4187822731375936,1.418558777516766,1.41838464394534,1.4182443085379517
104,0.04344204053135068,0.012510982888070102,0.0021170000545680523,0.02963949826423269,0.0009661957387071484,1.4258916336894987,1.4231698936052513,1.4221697460653446,1.42154896039981,1.4211235955267365,1.4208161727914788,1.420584606258147,1.420403966120264,1.4202582220104627
105,0.04747157470277438,0.01248085769082428,0.002214958018157631,0.03177787254079337,0.0009649233547011815,1.428076440482049,1.4252769750601237,1.42424615876661,1.4236054608936517,1.4231660195684788,1.4228481074130273,1.4226083837235242,1.4224211704791132,1.4222699638659781
106,0.04627977441698855,0.012450905688330327,0.0022357499692589045,0.030929810757487748,0.0009636283353561104,1.4302568950592052,1.4273795169323706,1.4263176072619923,1.425656833130719,1.4252033098472843,1.4248749875409479,1.424627230180031,1.4244335892956816,1.4242770749636111
107,0.04792180963649858,0.012421009406755211,0.0020675829728133976,0.031835879022078746,0.0009623107437893505,1.4324388595526496,1.429482864475617,1.4283909514236366,1.4277109866963413,1.427244091275881,1.4269059472114556,1.426650653172801,1.4264510065930844,1.4262895413259566
108,0.04700789022706367,0.012391231449266982,0.0021444170270115137,0.03172306219540164,0.000960970644218456,1.43462172481451,1.431586763216192,1.4304642853693288,1.4297645167490234,1.4292836524891472,1.4289351165470527,1.4286717404604254,1.4284655643966067,1.4282986435865657
