i,K,obj_val
0.0,1.0,0.8054160288983654
0.0,2.0,0.6816794490427198
0.0,3.0,0.5492662575648858
0.0,4.0,0.4204615435231894
0.0,5.0,0.3045041453194079
0.0,6.0,0.20725039095422135
0.0,7.0,0.13120719601785574
0.0,8.0,0.07613493324834755
0.0,9.0,0.039705648429491855
0.0,10.0,0.018281541421727825
0.0,11.0,0.007777631005877417
0.0,12.0,0.004294037217356049
0.0,13.0,0.004582515886541858
0.0,14.0,0.00626898093600289
0.0,15.0,0.007877516434376636
0.0,16.0,0.008709643519080545
0.0,17.0,0.008637037302140129
0.0,18.0,0.007872069509219943
0.0,19.0,0.006763198452707429
0.0,20.0,0.005644370547904745
0.0,21.0,0.004748449572145871
0.0,22.0,0.004180258362369875
0.0,23.0,0.003930208309912246
0.0,24.0,0.003915473799876551
0.0,25.0,0.004024535293122819
0.0,26.0,0.004154849902580219
0.0,27.0,0.004236768174950658
0.0,28.0,0.004240201890640706
0.0,29.0,0.004167862444808242
0.0,30.0,0.004045961497380839
0.0,31.0,0.003908237933795883
0.0,32.0,0.003784184629284955
0.0,33.0,0.0036911975492216944
0.0,34.0,0.003634411156565251
0.0,35.0,0.0036069674530767645
0.0,36.0,0.003596681220910364
0.0,37.0,0.0035901845766575374
0.0,38.0,0.0035770350648524456
0.0,39.0,0.0035526910176883683
0.0,40.0,0.003515731874362306
0.0,41.0,0.0034700500092589015
0.0,42.0,0.003420408963670008
0.0,43.0,0.003372326634010169
0.0,44.0,0.0033306090150674542
0.0,45.0,0.00329533495631755
0.0,46.0,0.003267114635765187
0.0,47.0,0.0032416351051370914
0.0,48.0,0.003216247451512947
0.0,49.0,0.0031892402176289004
0.0,50.0,0.0031601867371754515
1.0,1.0,0.6350998313812364
1.0,2.0,0.5377112745010976
1.0,3.0,0.43349376882512325
1.0,4.0,0.331958538165469
1.0,5.0,0.2403931209264451
1.0,6.0,0.1634660144912052
1.0,7.0,0.10327347063887037
1.0,8.0,0.059651347434917505
1.0,9.0,0.030766005190094467
1.0,10.0,0.013763204731167804
1.0,11.0,0.005412403638659714
1.0,12.0,0.002632830153540675
1.0,13.0,0.002851773142400655
1.0,14.0,0.00418591699404438
1.0,15.0,0.005463350367795927
1.0,16.0,0.006127701796162567
1.0,17.0,0.006075492010805795
1.0,18.0,0.0054735200994483766
1.0,19.0,0.004597453774163623
1.0,20.0,0.003712172342883982
1.0,21.0,0.003002841464963155
1.0,22.0,0.002552877328130085
1.0,23.0,0.002355737603858655
1.0,24.0,0.002346082387302378
1.0,25.0,0.002435246595022968
1.0,26.0,0.0025417633781468227
1.0,27.0,0.002609731666166025
1.0,28.0,0.0026148877180298636
1.0,29.0,0.0025608985076559223
1.0,30.0,0.0024678679039034845
1.0,31.0,0.0023622538133900696
1.0,32.0,0.002267376312983591
1.0,33.0,0.0021974605766433503
1.0,34.0,0.002156205508943001
1.0,35.0,0.0021386760264268225
1.0,36.0,0.00213505067576768
1.0,37.0,0.0021346673289445095
1.0,38.0,0.0021297587420375406
1.0,39.0,0.0021156828841144932
1.0,40.0,0.002092022460123566
1.0,41.0,0.002062482320056724
1.0,42.0,0.0020318793319215713
1.0,43.0,0.002002254302708061
1.0,44.0,0.001976285063874498
1.0,45.0,0.0019549400698372623
1.0,46.0,0.0019377193589940377
1.0,47.0,0.001923032367404146
1.0,48.0,0.0019087924726337241
1.0,49.0,0.0018935592306787907
1.0,50.0,0.0018764971126785804
2.0,1.0,0.5890577078789232
2.0,2.0,0.4985623671397002
2.0,3.0,0.40181972301287044
2.0,4.0,0.3076763489157318
2.0,5.0,0.22285235768414707
2.0,6.0,0.1516343198860679
2.0,7.0,0.09591502944435394
2.0,8.0,0.05554009366817868
2.0,9.0,0.028810850669688526
2.0,10.0,0.01307817929384681
2.0,11.0,0.00535588126278208
2.0,12.0,0.0027882222327629746
2.0,13.0,0.0029924572799522433
2.0,14.0,0.00422655554467155
2.0,15.0,0.005406023339006573
2.0,16.0,0.006017050521808394
2.0,17.0,0.005965180615748821
2.0,18.0,0.005405006771003325
2.0,19.0,0.004592801154981399
2.0,20.0,0.0037731008093446804
2.0,21.0,0.0031161992190864114
2.0,22.0,0.0026989557994673867
2.0,23.0,0.0025151626264835426
2.0,24.0,0.0025042908686613062
2.0,25.0,0.0025845918918744005
2.0,26.0,0.0026811184348184596
2.0,27.0,0.0027426587118646534
2.0,28.0,0.002746282810514208
2.0,29.0,0.002694469930524682
2.0,30.0,0.002606383543216813
2.0,31.0,0.002506586022718531
2.0,32.0,0.0024165310294235872
2.0,33.0,0.0023497740843048684
2.0,34.0,0.0023092720978680247
2.0,35.0,0.00229047469614902
2.0,36.0,0.0022853128303536906
2.0,37.0,0.0022833447293277133
2.0,38.0,0.0022765686342521635
2.0,39.0,0.0022613267547228902
2.0,40.0,0.0022372708139387293
2.0,41.0,0.0022065213677022735
2.0,42.0,0.002173211980481365
2.0,43.0,0.0021407651844988452
2.0,44.0,0.002112855594519192
2.0,45.0,0.0020889041903236353
2.0,46.0,0.0020684704920113485
2.0,47.0,0.002050300013281163
2.0,48.0,0.0020325119129089254
2.0,49.0,0.0020142444342066993
2.0,50.0,0.001993886316594571
3.0,1.0,0.799367623190519
3.0,2.0,0.6770856948779425
3.0,3.0,0.5460635831058033
3.0,4.0,0.41838100378766907
3.0,5.0,0.3032228956630869
3.0,6.0,0.20646793449455084
3.0,7.0,0.1307429542037046
3.0,8.0,0.07585585303628509
3.0,9.0,0.03950319232897695
3.0,10.0,0.018100799151858672
3.0,11.0,0.00758772107667559
3.0,12.0,0.0040876603903962465
3.0,13.0,0.0043629724847975716
3.0,14.0,0.006043235066631937
3.0,15.0,0.007653077328732256
3.0,16.0,0.008491827981913789
3.0,17.0,0.00842844808614777
3.0,18.0,0.0076729832976136485
3.0,19.0,0.006572383749469262
3.0,20.0,0.005459965873848935
3.0,21.0,0.004568817347786873
3.0,22.0,0.004003747331408833
3.0,23.0,0.003756458717479901
3.0,24.0,0.0037446600199579124
3.0,25.0,0.003857117345381255
3.0,26.0,0.003991373679879966
3.0,27.0,0.004077031762711727
3.0,28.0,0.004083334959564755
3.0,29.0,0.004014078404708228
3.0,30.0,0.0038951136456051565
3.0,31.0,0.0037599666916056373
3.0,32.0,0.0036384346691157483
3.0,33.0,0.0035478613016357
3.0,34.0,0.0034929764085372267
3.0,35.0,0.0034677728070839926
3.0,36.0,0.003460593029784822
3.0,37.0,0.0034574471653497
3.0,38.0,0.003448423096832952
3.0,39.0,0.0034277244377204606
3.0,40.0,0.0033956353888732506
3.0,41.0,0.0033549983679124554
3.0,42.0,0.003310934030367146
3.0,43.0,0.0032681364262840424
3.0,44.0,0.003230481656717868
3.0,45.0,0.0031995725961031854
3.0,46.0,0.0031734612807210096
3.0,47.0,0.0031503108971254763
3.0,48.0,0.0031277679740868095
3.0,49.0,0.0031040987967310175
3.0,50.0,0.00307839160265351
4.0,1.0,0.40933207779742403
4.0,2.0,0.3469353254095084
4.0,3.0,0.2800369306102359
4.0,4.0,0.21482677895941937
4.0,5.0,0.15600036321011548
4.0,6.0,0.10656888169516335
4.0,7.0,0.06787850056727714
4.0,8.0,0.03983262546088916
4.0,9.0,0.021255170193354364
4.0,10.0,0.010315415979852218
4.0,11.0,0.004938756621547263
4.0,12.0,0.003144901860189053
4.0,13.0,0.003279717935990697
4.0,14.0,0.0041321000663671935
4.0,15.0,0.004948267104008576
4.0,16.0,0.005370183513891689
4.0,17.0,0.005331162378433262
4.0,18.0,0.0049383089660775025
4.0,19.0,0.0043687764005197775
4.0,20.0,0.003792904006688435
4.0,21.0,0.003329822081778279
4.0,22.0,0.0030330432647206066
4.0,23.0,0.00289831648251222
4.0,24.0,0.0028835940971515964
4.0,25.0,0.0029321042863825796
4.0,26.0,0.002991510197610959
4.0,27.0,0.003025810286835881
4.0,28.0,0.003019298228697104
4.0,29.0,0.002974318854825352
4.0,30.0,0.0029038109429299274
4.0,31.0,0.0028248236531451957
4.0,32.0,0.0027528778185331544
4.0,33.0,0.002696909063569327
4.0,34.0,0.0026590757372289197
4.0,35.0,0.0026363273470945475
4.0,36.0,0.00262256776924374
4.0,37.0,0.0026108962181931256
4.0,38.0,0.0025958017610855947
4.0,39.0,0.0025744054546887355
4.0,40.0,0.0025470905341654785
4.0,41.0,0.0025148367899027408
4.0,42.0,0.0024803134176572096
4.0,43.0,0.0024460977896992057
4.0,44.0,0.0024139259117494554
4.0,45.0,0.00238440377405521
4.0,46.0,0.002357116136784636
