iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9
0,0.036349857275111065,0.013356413813687663,1.2778380922973156,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263
1,0.03725590596290531,0.013356374651366002,2.7480652700178325,0.03596250932799502,9.999999999999159e-07,1.242651637145894,1.242651637145301,1.2426516371446361,1.242651637143832,1.2426516371428025,1.242651637141405,1.2426516371424494,1.2426516371414964,1.2426516371412653,1.2426516371422083
2,0.03624100831323371,0.013355555677350512,2.874543867073953,0.035324520290891476,2.097999999999987e-05,1.2426984025195384,1.242698390231764,1.2426983796048403,1.2426983710803052,1.2426983646760426,1.2426983618810103,1.2426971540091223,1.2426982952361907,1.2426984176343343,1.242698460809299
3,0.037346361995144184,0.01335395997482997,1.8932347698137164,0.03568482386638869,4.095999999999993e-05,1.242789745154227,1.24278971636731,1.2427896883746692,1.2427896695701939,1.2427896572080566,1.2427896531318932,1.2427852703144375,1.242788994349419,1.2427892406501746,1.2427894094657417
4,0.03836793770317573,0.013351580964998661,2.147648317273706,0.036777028593858875,6.0939999999999996e-05,1.2429256077880044,1.2429256737066146,1.2429256771367083,1.2429256708465464,1.2429256670175421,1.2429256720470705,1.2429165705414629,1.2429246098563065,1.2429252044813257,1.242925458667339
5,0.03715503362332857,0.013348437760006653,1.901708072051406,0.03555039694174172,8.091999999999984e-05,1.2431060827730653,1.243106139361167,1.2431061814806992,1.243106204181138,1.2431062241114894,1.243106251071253,1.2430871642971477,1.2431025434880836,1.2431042076577536,1.2431050252120703
6,0.036488939935907946,0.013344511449673514,1.9190405909903347,0.03607181612596776,0.0001008999999999999,1.2433311620479226,1.2433312354937323,1.2433313124966945,1.2433313406359772,1.2433313549484295,1.2433313803466115,1.243301077114002,1.2433259778368633,1.2433285980420075,1.243329808962694
7,0.037215697600461894,0.013339800629272616,1.962067767046392,0.03659289160949407,0.00012087999999999997,1.243601099028294,1.2436010976540646,1.2436011883305351,1.2436012183227436,1.2436012294270216,1.2436012432534687,1.243561545115657,1.243593876598527,1.2435973035297134,1.2435990053761103
8,0.036668092507122205,0.013334361868579123,1.8345041698776186,0.0351393573593271,0.00014085999999999992,1.2439155279883731,1.2439153777694287,1.243915525663416,1.2439155885444175,1.2439156230631008,1.243915651732977,1.2438575012050987,1.2438961878233914,1.2439039458878933,1.2439092510235314
9,0.03241552533995841,0.013328173707663177,1.9447092399932444,0.033833407821554765,0.00016083999999999998,1.2442736697595997,1.2442731654771937,1.2442730408627034,1.24427285216309,1.2442726540618443,1.2442724471503877,1.244196266909202,1.2442411810635803,1.244253619647636,1.2442622305056892
10,0.03481985708331162,0.013321216266804551,1.7619589171372354,0.03508846366239829,0.00018081999999999983,1.2446762756799838,1.2446751598310555,1.2446746239635045,1.2446740816072233,1.2446735634626587,1.2446730630396157,1.2445737750228942,1.2446335158470347,1.2446497063788495,1.2446602646019413
11,0.03617353388032006,0.013313456476469981,1.8147327187471092,0.035650970214851294,0.0002007999999999999,1.245123171291496,1.2451217459702166,1.2451208647550278,1.2451200022264723,1.245119176411302,1.2451183667944796,1.2450052977429913,1.2450735590940902,1.2450929783253177,1.2451041215494343
12,0.03669848351377362,0.013304976865899798,2.095846985001117,0.03563740483374857,0.00022077999999999996,1.245615379074045,1.2456133191947363,1.245612005487641,1.2456107776879004,1.2456096147404572,1.2456084759987593,1.2454684551792086,1.2455472467031488,1.2455743449883476,1.2455895265796457
13,0.03787953441918282,0.013295691509338913,1.9215093851089478,0.036198377180753985,0.0002407599999999999,1.2461525700314562,1.2461499070644604,1.2461483639245747,1.2461469632653588,1.2461456219116747,1.2461442839774486,1.2459842721655352,1.2460689825908937,1.2461031521244725,1.2461214614784866
14,0.039139939182564504,0.013285578597179467,2.1516002961434424,0.03674696380972851,0.00026074,1.2467348376907899,1.2467321005071896,1.2467306291888638,1.2467292703942559,1.2467279435175385,1.2467265885147008,1.24655522250448,1.2466419233746202,1.2466821319009445,1.246702164298672
15,0.03544775286119208,0.013274682695525715,2.0886248252354562,0.03532596832746573,0.00028071999999999993,1.2473609168309445,1.2473588004376681,1.2473576112305067,1.2473563479717922,1.2473550238700684,1.24735387955167,1.2471770091498662,1.2472619415081536,1.2473076532558807,1.247327233765232
16,0.035251521059311466,0.013263023080747874,2.2626388827338815,0.034516816280120696,0.0003007,1.2480301665480624,1.2480289096962054,1.2480277530421873,1.2480263925305677,1.2480249239939771,1.2480238194613913,1.247847521363268,1.2479301788467083,1.247979859088299,1.2479974668926483
17,0.039201802006091434,0.01325070150337397,1.9743381473235786,0.036314604595157216,0.00032068000000000005,1.2487459391168128,1.2487457381088645,1.2487448196941389,1.248743500704988,1.2487420047156763,1.2487410411908944,1.2485440993223669,1.248618964650004,1.2486773651394119,1.2487010361884932
18,0.03434910331993736,0.013237711604145058,1.8889899794012308,0.03363308806933086,0.00034066,1.2495047478637444,1.2495045221739063,1.2495035030081072,1.2495020709657085,1.2495004581660676,1.2494995482961926,1.2492689929130951,1.249342803592737,1.2494140971384027,1.2494451892362257
19,0.03921794435520417,0.013223983277418434,1.7928573871031404,0.03665544408896441,0.00036063999999999996,1.2503105989779413,1.2503104134815948,1.2503095330348548,1.2503081573399348,1.2503065571419634,1.250305798622893,1.2500205648897134,1.2501040427654297,1.250193180850596,1.250234322155671
20,0.039677059289132045,0.01320938733447019,1.8932066299021244,0.037705715007726674,0.0003806199999999999,1.2511636024559987,1.251164519790194,1.2511643048043093,1.2511632634875494,1.2511618369386386,1.2511612760936446,1.2508298361511043,1.2509229132056843,1.251028317645815,1.2510751790779506
21,0.036350427653724024,0.013194113240947818,2.1190749499946833,0.03525331333601429,0.0004006,1.252061492112547,1.2520630294503177,1.2520631211898754,1.2520621675185724,1.2520607460660667,1.2520601756110719,1.251663450666179,1.2517730728221987,1.2519037278997172,1.251960974233083
22,0.038088494087302596,0.013178200771221725,1.9834403446875513,0.03605867619992375,0.00042057999999999993,1.2530056742292137,1.2530082676630507,1.2530089663173738,1.253008227985778,1.2530069092107348,1.2530063730209817,1.252522325840821,1.2526420980798885,1.252802384396398,1.2528799649914142
23,0.037578851784116685,0.013161564403301197,1.884012260939926,0.035400826029200964,0.0004405599999999999,1.2539942709588943,1.2539982864733434,1.2539997763117094,1.2539994214879944,1.253998362239949,1.253997918450982,1.253412001381601,1.2535538710499783,1.2537469574113072,1.2538460699491494
24,0.037187378373245775,0.013144365514205548,1.9332398283295333,0.035052175126096353,0.00046053999999999995,1.255028181153256,1.2550327001125159,1.2550348015739226,1.2550347349379016,1.2550338694118186,1.255033398084115,1.2543250199411724,1.2544788873656554,1.254707049331384,1.254835629173532
25,0.03638891776464248,0.01312648603871885,2.078427705913782,0.034320433501687474,0.0004805199999999999,1.2561048584422305,1.2561096706525303,1.2561119382522523,1.2561118396583555,1.256110866905092,1.2561100246233534,1.2552668331126668,1.2554432525630934,1.255714850247972,1.2558732240130148
26,0.0370631980243755,0.013107710286201177,1.94219641527161,0.036663890086071696,0.0005005,1.2572282220046047,1.257233083842378,1.2572354929596725,1.2572353206637288,1.2572342141288921,1.257233722860715,1.256282342650616,1.256482042972286,1.2567851348062424,1.2569678786842977
27,0.03581951471922175,0.013088268373285309,1.8616529637947679,0.03499342459756343,0.00052048,1.2583959381422627,1.2584008873172898,1.2584030407431153,1.2584024574133894,1.258400974781352,1.25840061189934,1.2573221434560102,1.2575571161439232,1.2578986891285675,1.2581076922539376
28,0.03955790187590015,0.013067920729031762,2.096413071267307,0.03742603836955842,0.00054046,1.2596120731574783,1.2596177560443742,1.2596201343287468,1.2596196017487453,1.2596181395937913,1.2596181398409096,1.258442753403687,1.2586949613955456,1.2590743968049438,1.2593018973650276
29,0.03582097495621245,0.013046879997168477,1.8362796478904784,0.03456142756326961,0.00056044,1.2608708161400224,1.2608768017868097,1.260879180846548,1.2608785691476618,1.2608770462935845,1.2608772708033376,1.2596073712879734,1.2598804706864988,1.2602968879713998,1.260540750468422
30,0.03804563640328431,0.013025071952463904,2.019083419814706,0.03564057946905754,0.0005804199999999999,1.2621744795450573,1.262181107291301,1.2621836851568637,1.2621830620837102,1.262181556785155,1.2621821958803658,1.260796448327369,1.2611294983873562,1.26158052137105,1.2618404739063567
31,0.035921555164502086,0.0130025374782824,1.8321094373241067,0.03557333903824575,0.0006004,1.2635239873759634,1.2635302098971126,1.2635325608399466,1.2635317467370117,1.263530163112861,1.2635310278056389,1.2620392155915383,1.2624258045012533,1.2629117146030175,1.2631852569167705
32,0.035386560309894725,0.012979384505211798,1.8474440067075193,0.035120805151858635,0.00062038,1.2649194193571272,1.264922767679048,1.2649238481275245,1.2649222270532623,1.2649200907028901,1.264920651961798,1.2632998033409595,1.2637583823586171,1.2642868405170684,1.2645749324173547
33,0.033668781012274364,0.012955561258878772,2.0067866407334805,0.034021107766344705,0.00064036,1.2663562353802098,1.2663558408119453,1.2663542798969203,1.2663507760749113,1.2663472228951447,1.2663467518490983,1.2646103512475668,1.2651469063491079,1.2657125143514398,1.2660100089114739
34,0.03684955052615195,0.012931300011631482,2.0176236159168184,0.03470584361983153,0.00066034,1.26783866300978,1.2678337937991102,1.2678295407917308,1.267824143911013,1.2678192660256,1.267817852457306,1.2659353563199376,1.2665281750906392,1.2671364796448945,1.2674625606915628
35,0.03656870796468523,0.012906544626617564,2.305649569258094,0.03464118049196734,0.0006803200000000001,1.2693664859940952,1.2693559812528385,1.2693486520511725,1.2693411957239926,1.2693349363204867,1.269332524163897,1.2672750643045987,1.267911128561103,1.2685759833763917,1.2689492441985482
36,0.03527256982532443,0.012881221886858444,1.9806070066988468,0.03445445893141066,0.0007003,1.2709386014004873,1.2709218276128253,1.2709108248002372,1.2709008830452364,1.270892933328262,1.2708892786518764,1.2686295236806133,1.2693200821473167,1.2700522785818413,1.2704792593016367
37,0.03363906342941689,0.012855143913879064,1.7665175520814955,0.03407852377047615,0.00072028,1.272551769156752,1.272529123436679,1.2725138223066255,1.2725008478733753,1.2724906788280586,1.272485084108298,1.2700645458253603,1.2707961087505462,1.2715876108437087,1.2720597724152405
38,0.03444216333882551,0.012828407894263682,1.8249311582185328,0.03432053600133862,0.00074026,1.2742084522433827,1.2741797747427543,1.2741600353948557,1.274143748069735,1.2741310368270349,1.2741230184935157,1.2715477638658783,1.272318782506298,1.2731699032028971,1.27368327917597
39,0.03443347824327908,0.012801185174506199,2.0128641901537776,0.03395034561817158,0.00076024,1.275909175295038,1.2758726719271891,1.275848569654629,1.275828956137127,1.2758136749654365,1.27580323805518,1.27304820393878,1.2738550730684872,1.2747731714214248,1.2753388882230743
40,0.03138408008618535,0.012773464392156595,1.7938940157182515,0.03274507445341631,0.0007802200000000001,1.2776492694060808,1.2776029453885072,1.27757275557275,1.2775482548878871,1.2775289801226482,1.2775149219863107,1.2745508083747343,1.275434118793539,1.276425148556976,1.277042074007911
41,0.0355013249056828,0.012745266632573875,2.1073215659707785,0.03424155893480022,0.0008002,1.2794358318022925,1.2793784349372597,1.279341556802177,1.279311847894175,1.2792884791745145,1.2792707339232379,1.2760676786767229,1.277012330816336,1.2780994411088744,1.2787792350226317
42,0.03458768198691342,0.012716187036620976,2.019194551743567,0.03408404097514056,0.00082018,1.2812639627854372,1.2811956289908333,1.2811526676637488,1.281118001642566,1.2810907100176676,1.2810694530168334,1.2776756637219744,1.2786978163650384,1.2798527844467287,1.280583810235264
43,0.034551522179699146,0.012686581511715459,2.001916604116559,0.03360866106638268,0.00084016,1.283135911376645,1.2830552828944175,1.2830050402372248,1.2829647131788284,1.2829330751643104,1.2829080842143552,1.2792986928990115,1.2804167189516573,1.2816466828461188,1.2824300691246753
44,0.034536594354399826,0.012656239209188975,1.893887905869633,0.03426730187540425,0.00086014,1.2850534001379523,1.2849583661318413,1.2849005556896484,1.2848544129543935,1.2848182474076904,1.2847893741598644,1.2809422140526605,1.2822266902686588,1.2835192313371795,1.2843417703012974
45,0.04028770936053232,0.012625040068426964,2.047878950368613,0.037008918388658094,0.00088012,1.2870274080830206,1.2869209496852114,1.2868573678125406,1.286806721264103,1.2867671214420966,1.2867352851611749,1.282631615001872,1.2840849649176884,1.285454435188893,1.286321035665358
46,0.037865203634116794,0.012592886975974233,1.8715172302909195,0.03562192711171825,0.0009001,1.2890501001082708,1.2889314906872031,1.2888623537180868,1.2888077344691502,1.2887652627779789,1.2887308710591088,1.2844406838822993,1.286046131639006,1.287471689999116,1.2883676697421895
47,0.03405447751397041,0.012560211420418948,1.8064148779958487,0.03347813448717065,0.0009200800000000001,1.291114016419217,1.2909829033018718,1.2909074067448993,1.2908480242164866,1.2908019689191506,1.2907644029705756,1.2862757477802165,1.288047920412523,1.2895361947796125,1.2904596864088618
48,0.03585973395965325,0.012526834138800182,1.925047774799168,0.03491884049521236,0.0009400599999999999,1.2932269834885004,1.29308033847736,1.2929978628200185,1.292933812454715,1.2928843911909407,1.2928437799980705,1.288180045394111,1.290113475963507,1.2916543695598153,1.292602127625273
49,0.0374463153776941,0.012492648680445037,2.235270902980119,0.035515128801160596,0.00096004,1.2953893649040766,1.2952286820198342,1.2951403992485446,1.2950725460668502,1.2950205045099428,1.2949774667323184,1.2901428588922441,1.2922575725759622,1.293843675620589,1.2948112287346787
50,0.034588082429510864,0.012458199819502969,2.217585771344602,0.033859829127331244,0.00098002,1.2975982699327449,1.2974202653625708,1.2973240475309715,1.2972508138454235,1.2971950572477888,1.2971486740135965,1.29210142749578,1.2943768656260715,1.2960360551501588,1.2970428424303158
51,0.03479917684421647,0.012423382822101106,2.206781645771116,0.03408256400374633,0.001,1.2998544823529854,1.2996557215370732,1.2995508082897416,1.2994717999486847,1.2994120614900397,1.2993621779143922,1.2940708433310615,1.2964908584696655,1.2982435877059035,1.299305388651759
52,0.03421328752267775,0.012388485239136188,2.037101674824953,0.033873974648725345,0.0009999878275373446,1.3021068536708211,1.3018873562880071,1.3017731340185437,1.3016878588225016,1.3016236569548056,1.3015697351413928,1.2961350147229722,1.2986454591788401,1.3004769125803517,1.3015801799586917
53,0.03479817203370614,0.012354029614090415,2.20294296881184,0.033365720650327335,0.0009999513107426476,1.304359067817958,1.3041151913967295,1.3039911400072626,1.3038994434829965,1.3038308293346215,1.303773149274187,1.2981522870075826,1.300744742149776,1.3026626157706838,1.3038279306972855
54,0.03634906895491939,0.012319394765199951,2.1086399010382593,0.03482326099315421,0.0009998904513956854,1.3066132814006408,1.3063455485805682,1.3062119983873173,1.306114370556522,1.306041738832947,1.3059805009679712,1.3002551165652378,1.3029007989803145,1.3048803811816396,1.3060906319146353
55,0.03241590231736541,0.012284839083238077,2.021077658981085,0.03262516772011548,0.000999805252462657,1.3088582298397389,1.3085671540092667,1.3084239983671422,1.3083199548741338,1.3082427221948718,1.3081772558911542,1.302401228306928,1.3050968481561402,1.3071133793727734,1.3083540346517513
56,0.03581181552309809,0.012250448124621572,2.0322318971157074,0.03486269616272587,0.0009996957180960385,1.3111111723017215,1.3107942990636725,1.3106405283763907,1.310529693305354,1.310447766013702,1.3103781238186423,1.3045164021531812,1.307274450019549,1.309344539898908,1.3106186156013877
57,0.03358509456563921,0.01221623992701848,1.9602911570109427,0.03297044359961831,0.0009995618536343797,1.3133584147860287,1.3130174832113004,1.3128528209280077,1.3127348330397888,1.3126477801133867,1.3125734359379457,1.3066052122407357,1.3094594552601153,1.3115902797655987,1.3128882125154786
58,0.03433053240733,0.012182220774592875,1.8616485567763448,0.03353855932085522,0.0009994036656020464,1.3156059669531408,1.3152383641685261,1.3150625127348365,1.3149372282730998,1.3148449102022906,1.314765616190733,1.3086813930962868,1.3116362041500271,1.313835730798957,1.3151573970713648
59,0.03391012396959055,0.01214866796769896,1.9558765650726855,0.03261225284251589,0.0009992211617088995,1.3178494860743888,1.31745590046727,1.3172692170976261,1.3171365665258346,1.3170388744883454,1.3169545234845976,1.3107076406946097,1.3137448039874213,1.3160271551834346,1.3173962192488065
60,0.030814308215416485,0.012115600010955902,1.8443650589324534,0.03216551322450797,0.0009990143508499217,1.320089529641201,1.3196655027408206,1.3194656826890234,1.3193238705465107,1.319219278169431,1.319128526568977,1.3126793392559688,1.3158024859441904,1.3181764924787953,1.3196081323646518
61,0.033854559825529096,0.012082487314876971,1.7804811769165099,0.03411794262923378,0.0009987832431047822,1.3223337835729183,1.3218766193135207,1.3216628558535772,1.321511380116655,1.321399430332766,1.3213021057041334,1.314626123936664,1.317929422066738,1.3203661608294228,1.321846703353679
62,0.03546010115005392,0.012049467093834242,2.085727987345308,0.0342571731407212,0.0009985278497373468,1.3245826887732055,1.324093678111908,1.3238664470683597,1.3237056285082178,1.3235865829474551,1.3234829417040195,1.316542800517838,1.3200495195152757,1.3225660373803168,1.3240972122737216
63,0.034775716744291085,0.012016548034972678,1.9297953196801245,0.033391671959296994,0.0009982481831951274,1.3268302883709164,1.3263113533999025,1.3260716507030492,1.3259021329827305,1.3257765210563568,1.325666997159864,1.3184733717387185,1.3221769880291985,1.3247596888511861,1.3263421132265925
64,0.033387494705622765,0.011984116796446792,2.1298599569126964,0.0322808850993996,0.0009979442571086772,1.3290738407306275,1.3285247901055375,1.328272199353717,1.3280936973757442,1.3279613428026789,1.3278458844956242,1.3203670253756945,1.324222506063776,1.3268916604862782,1.3285495650872672
65,0.034808877092841084,0.011951985277132232,1.9741055821068585,0.033663410028601064,0.0009976160862909245,1.3313223119580613,1.3307409394850418,1.330475009980209,1.3302873584744324,1.3301483413658277,1.3300272051036697,1.3222331494214778,1.3262123262221968,1.3289886505806727,1.330736376863467
66,0.03185277155050335,0.011920194669637191,1.878262679092586,0.03198052294251187,0.0009972636867364526,1.3335661222475403,1.3329481648853494,1.3326676300019091,1.3324700083439671,1.332323712700754,1.332196407723363,1.3240727873832794,1.3281752084002032,1.3310647246159382,1.3329074890409374
67,0.031874094808554264,0.011888133111926784,1.8730303780175745,0.03307397177040121,0.000996887075620718,1.3358057118122324,1.3351500050698013,1.3348532124991088,1.3346445249236394,1.3344902442907471,1.3343578717988809,1.3260522536008421,1.330230065445629,1.3331953846663982,1.3351078190422603
68,0.03867478854258769,0.011855413754039588,2.0716147711500525,0.0364105559982867,0.0009964862712992153,1.3380560907438266,1.3373656897510144,1.3370550249891278,1.3368375379889335,1.336677233114954,1.3365411927417405,1.3282162451685546,1.332400470817449,1.3354120215344307,1.3373608640299472
69,0.02900315025845261,0.011823104490917658,1.6624501789920032,0.030287570682481744,0.0009960612933065818,1.3402909391089795,1.3395614504359057,1.339233944466122,1.3390055253716653,1.338837523178282,1.3386961833010864,1.3303429355878384,1.3345709339480765,1.3376267863897502,1.3396009147533252
70,0.037303584895892826,0.011790493602039603,1.8825757009908557,0.03507342845580413,0.000995612162355645,1.3425332185869356,1.341767698391704,1.3414255024654616,1.3411881276228061,1.3410142605949515,1.34086909560094,1.3325458869990783,1.33680483116248,1.3398914594622555,1.3418690308115373
71,0.03341656627818411,0.011757942409181899,1.9175651711411774,0.03370328259601356,0.0009951389003364144,1.344779527081799,1.3439742910054242,1.3436163680799436,1.3433695830963266,1.3431896117312567,1.3430403384271614,1.334759654388247,1.3390587372476828,1.3421673300246206,1.344143664385325
72,0.03570113618553021,0.011725803203009567,1.9925249111838639,0.0335344093813728,0.0009946415303150127,1.3470306767877729,1.3461847361270514,1.3458112960057147,1.345555370037713,1.3453697076639821,1.3452167257600816,1.3369124540780524,1.341226754592519,1.3443880480856893,1.3463900825034798
73,0.03186400005713162,0.011693965167874621,2.093497343827039,0.0314488429902901,0.0009941200765325531,1.3492714470342138,1.3483853944135118,1.347996026893868,1.3477302597018048,1.3475379572296955,1.347380068386339,1.3390060229200962,1.3433874114757534,1.34661646472317,1.34864024841737
74,0.033946555343027346,0.011662015118208158,1.8993977350182831,0.03384910673175232,0.0009935745644039575,1.3515153865235898,1.350588381915463,1.3501824357036447,1.3499064113141732,1.3497072371422498,1.3495441958828267,1.3411420800014104,1.3455985869865663,1.3488811575789657,1.350918540032438
75,0.03572023387055199,0.011630305964049388,2.1459242841228843,0.03356860533927584,0.0009930050205167172,1.3537627793527451,1.3527962391604564,1.352375041981483,1.3520894970192439,1.351884127650878,1.3517165881508828,1.3432264510119942,1.3477548879590933,1.3511268758559418,1.3531998028149737
76,0.03247278705217596,0.011599236349525834,1.9155194307677448,0.0321411392897051,0.000992411472629598,1.35600841269064,1.355002079624738,1.3545645120750076,1.3542683747680768,1.3540558807476757,1.3538830270063964,1.3452538464702362,1.3498141586371433,1.353259342954493,1.3553981081178386
77,0.036329619608448126,0.01156802144984789,1.9763924540020525,0.034475640052834156,0.0009917939496712864,1.3582602278633635,1.3572161441918045,1.35676413934546,1.3564591137253992,1.3562409819400172,1.356063992963416,1.3473398226252518,1.351906641580103,1.3554132346721708,1.357606589385597
78,0.0341490448079355,0.01153719051299109,2.089979168958962,0.032863814483090226,0.00099115248173898,1.3605137381906882,1.3594286067467107,1.3589619207522452,1.3586478822894001,1.358424107062462,1.3582430867263666,1.3493726748086985,1.3539322653873547,1.3575242288877323,1.3597934617210607
79,0.03598294589751082,0.011506021122077402,2.2956813010387123,0.03424175820180083,0.0009904871000969212,1.3627683537248931,1.3616442868423306,1.3611639833465898,1.3608419519486408,1.3606133965747103,1.3604290004934767,1.3515316790508487,1.356037466060056,1.3596942209695313,1.3620200475321889
80,0.03137178119052829,0.01147530316095793,1.9754830850288272,0.03123051432377376,0.0009897978371748723,1.3650145545668277,1.3638475465849489,1.3633516470151046,1.3630201065041596,1.3627856008844794,1.3625968864839506,1.3536179201635392,1.3580921713156608,1.3618431613590236,1.3642388862485075
81,0.03211892544479344,0.011444438587870608,1.817227315157652,0.03380807095935305,0.000989084726566536,1.3672656688402445,1.3660501378236165,1.365535801273337,1.3651928410250291,1.3649509462501466,1.3647606165162631,1.3557430896069491,1.3602379421812414,1.3640464075738228,1.366482939955098
82,0.03416357831057818,0.011413547042303428,2.0206357440911233,0.0333928728770795,0.0009883478030279168,1.3695180955596564,1.368252409538569,1.3677192409678376,1.3673649148009628,1.3671157350088263,1.3669233867106194,1.357892391904441,1.3624260185166805,1.3662749989952732,1.3687444143239749
83,0.03172952125061221,0.011382685833683836,1.9018581290729344,0.03194056855997258,0.0009875871024756287,1.3717611568352364,1.3704461349299535,1.3698944875453916,1.369528697010596,1.3692719328356446,1.369078376776592,1.360103326953144,1.364653415583789,1.368520137286539,1.3710078558964305
84,0.033910605601898375,0.011352288260425523,1.8462710580788553,0.031993736052603576,0.0009868026619851435,1.3740001670335773,1.372638217324081,1.3720693871558103,1.3716927088442932,1.3714287382436703,1.3712337541566841,1.3622469084455353,1.3667970748526619,1.3707014063063123,1.3732352224211917
85,0.03658985195102958,0.011322167936351562,2.2513378290459514,0.033644772070723604,0.000985994519788984,1.3762467115913335,1.3748359360811886,1.3742506383028692,1.3738641332177837,1.3735941515149703,1.373398620826094,1.3643371027663556,1.368873647259112,1.3728461461650503,1.3754513192734434
86,0.02928592353245271,0.011292004419070904,1.959288977086544,0.03077570233036177,0.0009851627152748603,1.3784766438508118,1.3770146950439248,1.3764103953688254,1.376012026202395,1.3757344430491278,1.3755365071545533,1.3665383122953798,1.371034189264996,1.3750321244194468,1.3776886497580976
87,0.03482423421782328,0.011262050001623693,2.177636932116002,0.03263544086914891,0.0009843072889837512,1.3807076902553714,1.379194019875437,1.378570499201953,1.3781604512721783,1.3778755577525494,1.3776751245320027,1.3686822499065023,1.3731712751111185,1.37722024646527,1.3799292723722703
88,0.03237883631553383,0.01123184059760599,2.038238686043769,0.03278199136540215,0.0009834282826079275,1.3829353639193644,1.3813662412758478,1.3807217376379715,1.3802991662672208,1.3800063400126417,1.3798024305423502,1.3709503134468912,1.3754132218141155,1.3794701872254556,1.3822103690599763
89,0.03250016539857843,0.011201759030455746,2.0123393340036273,0.03235566541144414,0.0009825257389889197,1.3851620735417531,1.38353542059814,1.3828687643553341,1.3824331709289055,1.3821321812095715,1.3819243104260823,1.373207934253602,1.37765498327473,1.381734790813142,1.3845025546033989
90,0.032528755782001734,0.011171761323577549,2.2288003698922694,0.03170775595942884,0.0009815997021154303,1.387382150567018,1.3856969015437004,1.3850084953851787,1.384560275913241,1.3842513101053167,1.384039283859918,1.3754402577253944,1.379934719523851,1.3840292456171026,1.386820998075307
91,0.03176508558874193,0.011141840588916475,2.053030970040709,0.03237420569363277,0.0009806502171211904,1.3896026252414462,1.3878541852735238,1.3871416700100228,1.3866792672943071,1.3863610989001283,1.386143542957654,1.3776778854096086,1.38224525192365,1.3863433690914408,1.389152308146872
92,0.03064537023376754,0.011112153234511575,1.9239509529434144,0.03154587737573142,0.0009796773302827588,1.3918191474185324,1.3900047599204493,1.3892661088283211,1.3887880814491873,1.3884595188117097,1.3882352082009952,1.3798903370339315,1.3845488745242387,1.3886564454705521,1.3914813960725374
